symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
PCG,1.24456,1.37072,7.3219,2.32704,19.28152,0,-18.07654,3.89527,31.42165,-69.31347,-8.33803
