date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,FTNT,USD,0001262039,2025-02-21,2025-02-21 17:25:20,2024,FY,1745200000,122800000,0,257900000,-20600000,-45400000,131200000,-10200000,-96200000,152800000,2258100000,-378900000,-275500000,-1965300000,1892200000,100000,-727400000,0,63100000,-600000,0,-112600000,-50100000,-2600000,1478000000,2875900000,1397900000,2258100000,-378900000,1879200000,https://www.sec.gov/Archives/edgar/data/1262039/000126203925000011/0001262039-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1262039/000126203925000011/ftnt-20241231.htm
2023-12-31,FTNT,USD,0001262039,2024-02-26,2024-02-23 18:25:06,2023,FY,1147800000,113400000,0,249000000,126100000,-146400000,-253500000,-43100000,569100000,299200000,1935500000,-204100000,-8500000,-1855800000,1418800000,300000,-649300000,0,43800000,-1500500000,0,-113700000,-1570400000,-800000,-285000000,1397900000,1682900000,1935500000,-204100000,1731400000,https://www.sec.gov/Archives/edgar/data/1262039/000126203924000014/0001262039-24-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1262039/000126203924000014/ftnt-20231231.htm
2022-12-31,FTNT,USD,0001262039,2023-02-24,2023-02-23 21:22:11,2022,FY,856600000,104300000,0,217300000,233000000,-456700000,-109100000,105200000,693600000,319400000,1730600000,-281200000,-30800000,-389100000,1465000000,0,763900000,0,26100000,-1991200000,0,-165200000,-2130300000,-400000,363800000,1682900000,1319100000,1730600000,-281200000,1449400000,https://www.sec.gov/Archives/edgar/data/1262039/000126203923000010/0001262039-23-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1262039/000126203923000010/ftnt-20221231.htm
2021-12-31,FTNT,USD,0001262039,2022-02-25,2022-02-25 16:15:15,2021,FY,606700000,84400000,0,207900000,402400000,-72500000,-19400000,-13100000,507400000,198300000,1499700000,-295900000,-234900000,-2350500000,1555800000,400000,-1325100000,969900000,26000000,-741800000,0,-171300000,82800000,-100000,257300000,1319100000,1061800000,1499700000,-295900000,1203800000,https://www.sec.gov/Archives/edgar/data/1262039/000126203922000008/0001262039-22-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1262039/000126203922000008/ftnt-20211231.htm
2020-12-31,FTNT,USD,0001262039,2021-02-19,2021-02-19 16:39:22,2020,FY,488500000,68800000,0,191700000,190000000,-176400000,-42200000,37400000,371200000,144700000,1083700000,-125900000,-40200000,-1079000000,1171000000,1300000,-72800000,-4100000,22100000,-1080100000,0,-109500000,-1171600000,0,-160700000,1061800000,1222500000,1083700000,-125900000,957800000,https://www.sec.gov/Archives/edgar/data/1262039/000126203921000008/0001262039-21-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1262039/000126203921000008/ftnt-20201231.htm
2019-12-31,FTNT,USD,0001262039,2020-02-26,2020-02-25 20:52:45,2019,FY,331700000,61600000,0,174100000,133000000,-96700000,-48500000,7700000,270500000,107600000,808000000,-92200000,-34600000,-1332300000,956800000,0,-502300000,-3700000,49500000,-145100000,0,-96300000,-195600000,0,110100000,1222500000,1112400000,808000000,-92200000,715800000,https://www.sec.gov/Archives/edgar/data/1262039/000126203920000011/0001262039-20-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1262039/000126203920000011/ftnt-201910xk.htm
2018-12-31,FTNT,USD,0001262039,2019-02-27,2019-02-26 19:50:32,2018,FY,334900000,55700000,0,162900000,-4000000,-82000000,-33400000,14600000,96800000,89400000,638900000,-53000000,-21700000,-681800000,621600000,0,-134900000,-10100000,86500000,-211800000,0,-67200000,-202600000,0,301400000,1112400000,811000000,638900000,-53000000,585900000,https://www.sec.gov/Archives/edgar/data/1262039/000126203919000006/0001262039-19-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1262039/000126203919000006/ftnt-201810xk.htm
2017-12-31,FTNT,USD,0001262039,2018-02-26,2018-02-26 17:20:10,2017,FY,31400000,55500000,0,137200000,364000000,-38400000,9400000,13100000,379900000,6300000,594400000,-135300000,0,-669200000,727700000,0,-76800000,0,75800000,-446300000,0,-45100000,-415600000,0,102000000,811000000,709000000,594400000,-135300000,459100000,https://www.sec.gov/Archives/edgar/data/1262039/000126203918000009/0001262039-18-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1262039/000126203918000009/ftnt-201710xk.htm
2016-12-31,FTNT,USD,0001262039,2017-03-01,2017-03-01 14:20:23,2016,FY,32200000,48500000,0,122400000,135200000,-57900000,-43000000,100000,236000000,7400000,345700000,-67200000,-22100000,-473600000,488800000,0,-74100000,-1600000,44800000,-110800000,0,-38300000,-105900000,0,165700000,709000000,543300000,345700000,-67200000,278500000,https://www.sec.gov/Archives/edgar/data/1262039/000126203917000008/0001262039-17-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1262039/000126203917000008/ftnt-201610k.htm
2015-12-31,FTNT,USD,0001262039,2016-02-26,2016-02-26 17:36:02,2015,FY,7987000,31589000,0,95088000,137035000,-66464000,-19088000,-2517000,225104000,10848000,282547000,-37358000,-38025000,-459903000,534319000,0,-967000,0,67314000,-60000000,0,-28871000,-21557000,0,260023000,543277000,283254000,282547000,-37358000,245189000,https://www.sec.gov/Archives/edgar/data/1262039/000126203916000053/0001262039-16-000053-index.htm,https://www.sec.gov/Archives/edgar/data/1262039/000126203916000053/ftnt-201510k.htm
