holder,shares,dateReported,change
"LORD, ABBETT & CO. LLC",2220558,2025-09-30,600453
"Allspring Global Investments Holdings, LLC",2212459,2025-09-30,432653
BNP Paribas Asset Management Holding S.A.,2204765,2025-09-30,-179692
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,2165504,2025-09-30,21855
CITADEL ADVISORS LLC,2131593,2025-09-30,30396
DIMENSIONAL FUND ADVISORS LP,2110459,2025-09-30,-88212
CAPITAL COUNSEL LLC/NY,2108841,2025-09-30,-105840
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",2087703,2025-09-30,92324
JANUS HENDERSON GROUP PLC,1989783,2025-09-30,971662
DISCIPLINED GROWTH INVESTORS INC /MN,1923266,2025-09-30,-108297
"Russell Investments Group, Ltd.",1907260,2025-09-30,-280863
RHUMBLINE ADVISERS,1852492,2025-09-30,-31776
CANADA PENSION PLAN INVESTMENT BOARD,1842743,2025-09-30,-396177
Allianz Asset Management GmbH,1836033,2025-09-30,-271612
CONGRESS ASSET MANAGEMENT CO /MA,1797696,2025-09-30,-21024
BANK OF MONTREAL /CAN/,1755368,2025-09-30,186784
"Alyeska Investment Group, L.P.",1742301,2025-09-30,-1291937
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,1728224,2025-09-30,-2807
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,1666604,2025-09-30,-10711
PRINCIPAL FINANCIAL GROUP INC,1665351,2025-09-30,-79802
"Winslow Capital Management, LLC",1623403,2025-09-30,1623403
Neuberger Berman Group LLC,1621065,2025-09-30,99402
Man Group plc,1604795,2025-09-30,-72457
LOS ANGELES CAPITAL MANAGEMENT LLC,1579308,2025-09-30,-51635
"NATIXIS ADVISORS, L.P.",1557154,2025-09-30,-11610
"JANE STREET GROUP, LLC",1537362,2025-09-30,378729
PANAGORA ASSET MANAGEMENT INC,1517861,2025-09-30,-31625
PRUDENTIAL FINANCIAL INC,1376619,2025-09-30,-125112
NEW YORK STATE COMMON RETIREMENT FUND,1354111,2025-09-30,71123
Mitsubishi UFJ Trust & Banking Corp,1346392,2025-09-30,-142875
"TWO SIGMA INVESTMENTS, LP",1331525,2025-09-30,-246417
Polar Capital Holdings Plc,1317210,2025-09-30,305983
Zurcher Kantonalbank (Zurich Cantonalbank),1289778,2025-09-30,-101821
APG Asset Management N.V.,1265479,2025-09-30,499862
"Epoch Investment Partners, Inc.",1264026,2025-09-30,-610724
LPL Financial LLC,1226513,2025-09-30,36845
"FEDERATED HERMES, INC.",1219782,2025-09-30,342063
Handelsbanken Fonder AB,1205082,2025-09-30,530673
RAYMOND JAMES FINANCIAL INC,1161831,2025-09-30,111269
"BNP PARIBAS ARBITRAGE, SNC",1156556,2025-09-30,-103707
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",1139077,2025-09-30,542170
BLAIR WILLIAM & CO/IL,1112568,2025-09-30,-44814
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",1084099,2025-09-30,19077
NATIONAL BANK OF CANADA /FI/,1083773,2025-09-30,195958
TCW GROUP INC,1081773,2025-09-30,454789
BANK OF NOVA SCOTIA,1079950,2025-09-30,-454402
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",1058753,2025-09-30,540123
Universal- Beteiligungs- und Servicegesellschaft mbH,1044793,2025-09-30,-75119
abrdn plc,1005027,2025-09-30,14135
Carmignac Gestion,1002700,2025-09-30,-6800
"TWO SIGMA ADVISERS, LP",997700,2025-09-30,-946100
TIMUCUAN ASSET MANAGEMENT INC/FL,954469,2025-09-30,-227093
Rockefeller Capital Management L.P.,947808,2025-09-30,242910
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,945162,2025-09-30,-48698
"Ensign Peak Advisors, Inc",932581,2025-09-30,36723
Sather Financial Group Inc,931247,2025-09-30,-44262
Quantinno Capital Management LP,898618,2025-09-30,214648
"ADAGE CAPITAL PARTNERS GP, L.L.C.",897200,2025-09-30,29000
Creative Planning,876976,2025-09-30,10492
MACKENZIE FINANCIAL CORP,869455,2025-09-30,573178
Korea Investment CORP,860237,2025-09-30,-135854
FIFTH THIRD BANCORP,854376,2025-09-30,16376
"Mariner, LLC",851490,2025-09-30,-89570
AVIVA PLC,846503,2025-09-30,50401
GILDER GAGNON HOWE & CO LLC,842028,2025-09-30,-41281
"Kovitz Investment Group Partners, LLC",838641,2025-09-30,-337462
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,835613,2025-09-30,-5157
MILLENNIUM MANAGEMENT LLC,828303,2025-09-30,-1327807
SEI INVESTMENTS CO,825917,2025-09-30,85602
"Toroso Investments, LLC",821079,2025-09-30,242415
ACADIAN ASSET MANAGEMENT LLC,783514,2025-09-30,-892508
DANSKE BANK A/S,774652,2025-09-30,114083
FIL Ltd,761847,2025-09-30,449286
TRUIST FINANCIAL CORP,741735,2025-09-30,83484
"Madison Asset Management, LLC",728558,2025-09-30,-493789
Fiera Capital Corp,707716,2025-09-30,-117354
Hudson Bay Capital Management LP,693427,2025-09-30,-15446
STIFEL FINANCIAL CORP,692543,2025-09-30,-89335
RENAISSANCE TECHNOLOGIES LLC,685240,2025-09-30,6340
"Bridgewater Associates, LP",680366,2025-09-30,-220211
"ADVISOR GROUP HOLDINGS, INC.",675621,2025-09-30,306775
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",669067,2025-09-30,159997
BI Asset Management Fondsmaeglerselskab A/S,662139,2025-09-30,183515
STRS OHIO,659888,2025-09-30,-53459
1832 Asset Management L.P.,657690,2025-09-30,-47082
Raiffeisen Bank International AG,656445,2025-09-30,-31603
AXA Investment Managers S.A.,641078,2025-09-30,641078
Lansforsakringar Fondforvaltning AB (publ),630261,2025-09-30,-55681
Walleye Trading LLC,614332,2025-09-30,399186
ROYAL LONDON ASSET MANAGEMENT LTD,602149,2025-09-30,-4876
Employees Retirement System of Texas,592544,2025-09-30,-5300
STATE OF WISCONSIN INVESTMENT BOARD,591319,2025-09-30,18900
"IEQ CAPITAL, LLC",586231,2025-09-30,-256907
Talos Eurisko Asset Management LP,583600,2025-09-30,168000
DnB Asset Management AS,562210,2025-09-30,11318
AustralianSuper Pty Ltd,557099,2025-09-30,-120311
Pictet Asset Management Holding SA,555364,2025-09-30,50470
BROWN BROTHERS HARRIMAN & CO,554691,2025-09-30,22135
"Chevy Chase Trust Holdings, LLC",552306,2025-09-30,-53271
CLIFFORD SWAN INVESTMENT COUNSEL LLC,551229,2025-09-30,-25056
NOMURA ASSET MANAGEMENT CO LTD,548522,2025-09-30,191887
STATE OF MICHIGAN RETIREMENT SYSTEM,542856,2025-09-30,-1300
"Glenmede Investment Management, LP",532557,2025-09-30,-85061
SIGNATURE ESTATE & INVESTMENT ADVISORS LLC,531355,2025-09-30,53184
"COMMONWEALTH EQUITY SERVICES, LLC",531304,2025-09-30,-64516
"D. E. Shaw & Co., Inc.",526387,2025-09-30,-197036
"Pacer Advisors, Inc.",523005,2025-09-30,283686
"Clark Capital Management Group, Inc.",521611,2025-09-30,-5504
KLP KAPITALFORVALTNING AS,518600,2025-09-30,-1300
"Asset Management One Co., Ltd.",510093,2025-09-30,-1723
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,500191,2025-09-30,-153990
VIRGINIA RETIREMENT SYSTEMS ET AL,497980,2025-09-30,-93192
Squarepoint Ops LLC,481449,2025-09-30,386388
NATIXIS,480627,2025-09-30,135827
WEDGE CAPITAL MANAGEMENT L L P/NC,466470,2025-09-30,464396
Treasurer of the State of North Carolina,463839,2025-09-30,-18064
HUNTINGTON NATIONAL BANK,462104,2025-09-30,90106
Varenne Capital Partners,444004,2025-09-30,-71481
"Susquehanna Portfolio Strategies, LLC",442266,2025-09-30,0
"HighTower Advisors, LLC",441757,2025-09-30,-11307
"SUMITOMO MITSUI FINANCIAL GROUP, INC.",439168,2025-09-30,-31586
"Baird Financial Group, Inc.",430000,2025-09-30,31491
Aware Super Pty Ltd as trustee of Aware Super,424629,2025-09-30,-40294
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,422750,2025-09-30,-6971
"CI Private Wealth, LLC",420141,2025-09-30,23872
"Connor, Clark & Lunn Investment Management Ltd.",415692,2025-09-30,-371562
TORONTO DOMINION BANK,415357,2025-09-30,-240690
Giverny Capital Inc.,412399,2025-09-30,-70162
Cetera Investment Advisers,411155,2025-09-30,65331
"SEGALL BRYANT & HAMILL, LLC",410712,2025-09-30,134970
Mn Services Vermogensbeheer B.V.,408076,2025-09-30,7300
Capitolis Liquid Global Markets LLC,408000,2025-09-30,11000
CASTLEARK MANAGEMENT LLC,402479,2025-09-30,-420135
TEACHER RETIREMENT SYSTEM OF TEXAS,395148,2025-09-30,-275222
"Rafferty Asset Management, LLC",389405,2025-09-30,-1163
WORLDQUANT MILLENNIUM ADVISORS LLC,387964,2025-09-30,-2285424
CI INVESTMENTS INC.,387355,2025-09-30,-96304
"Holocene Advisors, LP",387315,2025-09-30,-2031325
Sandhill Capital Partners LLC,387255,2025-09-30,-2178
TUDOR INVESTMENT CORP ET AL,386021,2025-09-30,31629
THRIVENT FINANCIAL FOR LUTHERANS,385639,2025-09-30,-162717
"PineBridge Investments, L.P.",384872,2025-09-30,-109526
Castle Hook Partners LP,382597,2025-09-30,367481
State of New Jersey Common Pension Fund D,374890,2025-09-30,10011
"Smith Group Asset Management, LLC",370708,2025-09-30,8583
BURNEY CO/,368523,2025-09-30,-10996
Skandinaviska Enskilda Banken AB (publ),364507,2025-09-30,-116549
B. Metzler seel. Sohn & Co. AG,364390,2025-09-30,-41192
UniSuper Management Pty Ltd,363932,2025-09-30,70377
"State of Tennessee, Treasury Department",354457,2025-09-30,10420
ZACKS INVESTMENT MANAGEMENT,349204,2025-09-30,-9343
"MARSHALL WACE, LLP",344224,2025-09-30,-1411325
Allen Investment Management LLC,344108,2025-09-30,36074
"Resona Asset Management Co.,Ltd.",339776,2025-09-30,-17650
Rokos Capital Management LLP,338792,2025-09-30,79699
PARK NATIONAL CORP /OH/,326963,2025-09-30,-51651
FORSTA AP-FONDEN,325400,2025-09-30,12100
BOWEN HANES & CO INC,325000,2025-09-30,325000
ING GROEP NV,321262,2025-09-30,-545447
RENAISSANCE GROUP LLC,321021,2025-09-30,-37864
JENNISON ASSOCIATES LLC,316768,2025-09-30,1357
Erste Asset Management GmbH,314340,2025-09-30,98731
Arizona State Retirement System,311801,2025-09-30,-1539
MERCER GLOBAL ADVISORS INC /ADV,310981,2025-09-30,20784
Cerity Partners LLC,306282,2025-09-30,306282
"MetLife Investment Management, LLC",304580,2025-09-30,304580
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,302884,2025-09-30,3800
Polar Asset Management Partners Inc.,301860,2025-09-30,301860
"PNC FINANCIAL SERVICES GROUP, INC.",301391,2025-09-30,10318
Banque Transatlantique SA,289752,2025-09-30,-153008
AEGON ASSET MANAGEMENT UK PLC,289701,2025-09-30,-28407
"Mirae Asset Global Investments Co., Ltd.",285122,2025-09-30,112311
CIBC WORLD MARKET INC.,285002,2025-09-30,-9878
VAN ECK ASSOCIATES CORP,282518,2025-09-30,8683
"ASSETMARK, INC",281809,2025-09-30,7327
"XPONANCE, INC.",281443,2025-09-30,-2607
Janney Montgomery Scott LLC,279587,2025-09-30,-30579
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",273982,2025-09-30,10144
SIT INVESTMENT ASSOCIATES INC,272937,2025-09-30,-17
"Sumitomo Mitsui DS Asset Management Company, Ltd",271468,2025-09-30,31759
"Colony Group, LLC",267110,2025-09-30,86457
"Cambridge Investment Research Advisors, Inc.",266242,2025-09-30,-12577
"MML INVESTORS SERVICES, LLC",264979,2025-09-30,-24855
Sava Infond d.o.o.,264305,2025-09-30,-42400
Czech National Bank,261759,2025-09-30,10026
"Baltimore-Washington Financial Advisors, Inc.",261291,2025-09-30,3378
J. Safra Sarasin Holding AG,259286,2025-09-30,-34369
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",257476,2025-09-30,14466
EASTERN BANK,256244,2025-09-30,6242
TD Waterhouse Canada Inc.,250716,2025-09-30,64124
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,247492,2025-09-30,-5086
Woodline Partners LP,245907,2025-09-30,-217374
ZEVENBERGEN CAPITAL INVESTMENTS LLC,245400,2025-09-30,0
M & L Capital Management Ltd,240800,2025-09-30,0
COMERICA BANK,239042,2025-09-30,16118
Calamos Advisors LLC,236832,2025-09-30,-86984
"NISA INVESTMENT ADVISORS, LLC",233664,2025-09-30,5995
AMALGAMATED BANK,232724,2025-09-30,3426
ProShare Advisors LLC,231855,2025-09-30,-4342
Atika Capital Management LLC,231208,2025-09-30,-30400
"DigitalBridge Group, Inc.",228946,2025-09-30,-66178
Bellecapital International Ltd.,227125,2025-09-30,1414
OFI INVEST ASSET MANAGEMENT,225126,2025-09-30,-267890
"Lido Advisors, LLC",224079,2025-09-30,63964
"Jump Financial, LLC",222647,2025-09-30,88147
PUBLIC SECTOR PENSION INVESTMENT BOARD,221529,2025-09-30,39600
"SRS Capital Advisors, Inc.",221209,2025-09-30,219220
CAPITAL FUND MANAGEMENT S.A.,220859,2025-09-30,220859
Retirement Systems of Alabama,219851,2025-09-30,-1135
Daiwa Securities Group Inc.,218542,2025-09-30,31042
Harvest Portfolios Group Inc.,216443,2025-09-30,-56937
Trexquant Investment LP,213846,2025-09-30,-6343
IFM Investors Pty Ltd,211703,2025-09-30,3396
FRONTIER CAPITAL MANAGEMENT CO LLC,211168,2025-09-30,-6248
KEYBANK NATIONAL ASSOCIATION/OH,209214,2025-09-30,67430
"ADAMS DIVERSIFIED EQUITY FUND, INC.",208664,2025-09-30,-5000
DAVIDSON INVESTMENT ADVISORS,207190,2025-09-30,-92381
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,203329,2025-09-30,-2118
AE Wealth Management LLC,201902,2025-09-30,1250
Andra AP-fonden,196951,2025-09-30,-127800
"Crossmark Global Holdings, Inc.",196838,2025-09-30,-9402
Walleye Capital LLC,196829,2025-09-30,167784
ASR Vermogensbeheer N.V.,196421,2025-09-30,-18845
"CIM, LLC",196008,2025-09-30,-1847
BLI - Banque de Luxembourg Investments,195060,2025-09-30,79460
"Smith, Salley & Associates",192794,2025-09-30,8764
"Moran Wealth Management, LLC",191832,2025-09-30,-3265
PRUDENTIAL PLC,190869,2025-09-30,-40462
"CWM, LLC",190431,2025-09-30,26328
TWINBEECH CAPITAL LP,187832,2025-09-30,187832
"SG Americas Securities, LLC",184029,2025-09-30,-62375
AIA Group Ltd,182360,2025-09-30,-228288
Varma Mutual Pension Insurance Co,182300,2025-09-30,14600
USS Investment Management Ltd,181205,2025-09-30,0
Penserra Capital Management LLC,181118,2025-09-30,-27231
"Advisory Services Network, LLC",179847,2025-09-30,3661
US BANCORP \DE\,174993,2025-09-30,20608
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,174709,2025-09-30,0
Vontobel Holding Ltd.,173761,2025-09-30,-169807
"Carnegie Capital Asset Management, LLC",172419,2025-09-30,4227
"Vident Advisory, LLC",172346,2025-09-30,-44348
GUGGENHEIM CAPITAL LLC,170728,2025-09-30,12359
Utah Retirement Systems,170378,2025-09-30,457
"Beck Bode, LLC",168188,2025-09-30,-14181
CAPTRUST FINANCIAL ADVISORS,168000,2025-09-30,2176
Police & Firemen's Retirement System of New Jersey,166247,2025-09-30,9733
OPPENHEIMER ASSET MANAGEMENT INC.,166203,2025-09-30,19545
THORNBURG INVESTMENT MANAGEMENT INC,164945,2025-09-30,19460
"TIAA TRUST, NATIONAL ASSOCIATION",163140,2025-09-30,-27627
LOGAN CAPITAL MANAGEMENT INC,163129,2025-09-30,178
"Alta Park Capital, LP",162356,2025-09-30,-86549
"CULLEN/FROST BANKERS, INC.",161120,2025-09-30,137089
"Vanguard Personalized Indexing Management, LLC",160597,2025-09-30,6508
"Gotham Asset Management, LLC",159903,2025-09-30,97762
"QRG CAPITAL MANAGEMENT, INC.",159396,2025-09-30,-167902
SHELTON CAPITAL MANAGEMENT,154081,2025-09-30,-120734
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,153603,2025-09-30,-15060
FACTORY MUTUAL INSURANCE CO,153020,2025-09-30,-13500
Investment Management Corp of Ontario,150769,2025-09-30,-71450
GENERAL AMERICAN INVESTORS CO INC,150679,2025-09-30,-14000
SCOTIA CAPITAL INC.,150653,2025-09-30,58978
CIBC Asset Management Inc,149787,2025-09-30,-41
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,149178,2025-09-30,-12693
MACQUARIE GROUP LTD,148589,2025-09-30,-6043
"BLB&B Advisors, LLC",146791,2025-09-30,-860
"BEESE FULMER INVESTMENT MANAGEMENT, INC.",146510,2025-09-30,3363
"Inspire Investing, LLC",144937,2025-09-30,2124
Wealthfront Advisers LLC,141131,2025-09-30,5225
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,140793,2025-09-30,414
Federation des caisses Desjardins du Quebec,139972,2025-09-30,27957
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",139387,2025-09-30,22371
COMMERCE BANK,138621,2025-09-30,-16250
"Ascent Group, LLC",137957,2025-09-30,-5893
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,137815,2025-09-30,-4550
Taylor Hoffman Capital Management LLC,137230,2025-09-30,-2405
"Capital Impact Advisors, LLC",133525,2025-09-30,2381
Artisan Partners Limited Partnership,131755,2025-09-30,-1158197
Weiss Asset Management LP,131745,2025-09-30,131745
"Teamwork Financial Advisors, LLC",131539,2025-09-30,58613
Brookstone Capital Management,130564,2025-09-30,-40656
"Steward Partners Investment Advisory, LLC",129463,2025-09-30,79650
Sienna Gestion,127489,2025-09-30,67084
La Banque Postale Asset Management SA,127164,2025-09-30,-2080
Waratah Capital Advisors Ltd.,126492,2025-09-30,126492
NEOS Investment Management LLC,126346,2025-09-30,47357
FLPUTNAM INVESTMENT MANAGEMENT CO,124533,2025-09-30,65349
Groupe la Francaise,124417,2025-09-30,-108314
M&T BANK CORP,122227,2025-09-30,12725
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,122220,2025-09-30,-6823
"Dai-Ichi Life Insurance Company, Ltd",121648,2025-09-30,18378
"YOUSIF CAPITAL MANAGEMENT, LLC",120677,2025-09-30,-8160
"Savant Capital, LLC",120659,2025-09-30,-1358
"NewEdge Advisors, LLC",118109,2025-09-30,17718
GABELLI FUNDS LLC,118000,2025-09-30,0
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,117788,2025-09-30,28742
BRAUN STACEY ASSOCIATES INC,117136,2025-09-30,-5747
MAI Capital Management,113836,2025-09-30,-5750
Candriam S.C.A.,113815,2025-09-30,-7756
"Horizon Investments, LLC",113310,2025-09-30,64541
"Nearwater Capital Markets, Ltd",112600,2025-09-30,-87400
Point72 Hong Kong Ltd,112379,2025-09-30,65320
NORTH POINT PORTFOLIO MANAGERS CORP/OH,111591,2025-09-30,-374
"Empowered Funds, LLC",111399,2025-09-30,5939
Arkadios Wealth Advisors,111281,2025-09-30,2159
PITTENGER & ANDERSON INC,111204,2025-09-30,27708
"State of Alaska, Department of Revenue",110971,2025-09-30,-4860
"WOLVERINE TRADING, LLC",110476,2025-09-30,110476
FIDUCIARY TRUST CO,108381,2025-09-30,-1481
Napean Trading & Investment Co (Singapore) PTE Ltd,108206,2025-09-30,43601
"Pathstone Holdings, LLC",107765,2025-09-30,-5987
NOMURA HOLDINGS INC,106319,2025-09-30,2603
"KESTRA PRIVATE WEALTH SERVICES, LLC",106159,2025-09-30,1709
"BOKF, NA",106091,2025-09-30,22339
Engineers Gate Manager LP,105702,2025-09-30,4200
M&G Plc,104791,2025-09-30,82272
LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,103947,2025-09-30,0
"Mezzasalma Advisors, LLC",103620,2025-09-30,-479
Independent Advisor Alliance,103542,2025-09-30,-8201
DNCA FINANCE,103250,2025-09-30,8250
Verition Fund Management LLC,102587,2025-09-30,-49549
PARK AVENUE SECURITIES LLC,100786,2025-09-30,11925
LMR Partners LLP,100466,2025-09-30,100466
"Prime Capital Investment Advisors, LLC",100289,2025-09-30,64315
ITHAKA GROUP LLC,100243,2025-09-30,28525
TOKIO MARINE ASSET MANAGEMENT CO LTD,100165,2025-09-30,-3922
Motley Fool Asset Management LLC,100031,2025-09-30,25848
MEITAV INVESTMENT HOUSE LTD,100000,2025-09-30,100000
Ethic Inc.,99916,2025-09-30,-2006
Quantbot Technologies LP,99891,2025-09-30,33096
"Kestra Advisory Services, LLC",99591,2025-09-30,5352
WESTPAC BANKING CORP,99489,2025-09-30,19708
HRT FINANCIAL LP,98512,2025-09-30,98512
BAMCO INC /NY/,97965,2025-09-30,97965
MERITAGE PORTFOLIO MANAGEMENT,97729,2025-09-30,-65633
"Advisors Asset Management, Inc.",97676,2025-09-30,2218
Dakota Wealth Management,97283,2025-09-30,45800
MARIETTA INVESTMENT PARTNERS LLC,97262,2025-09-30,-6761
"Catalytic Wealth RIA, LLC",95876,2025-09-30,34754
"Broadleaf Partners, LLC",95363,2025-09-30,-1409
"WILEY BROS.-AINTREE CAPITAL, LLC",94429,2025-09-30,8782
GLYNN CAPITAL MANAGEMENT LLC,94008,2025-09-30,-10466
Avanza Fonder AB,93116,2025-09-30,3751
SAWGRASS ASSET MANAGEMENT LLC,92627,2025-09-30,92627
Summit Global Investments,92381,2025-09-30,-40065
Avalon Trust Co,91570,2025-09-30,-516
"BNC WEALTH MANAGEMENT, LLC",90902,2025-09-30,189
INTECH INVESTMENT MANAGEMENT LLC,90851,2025-09-30,27764
"O'Neil Global Advisors, Inc.",90688,2025-09-30,90688
"Summit Trail Advisors, LLC",90474,2025-09-30,-8424
Evelyn Partners Investment Management Services Ltd,90119,2025-09-30,-1971
"EXCHANGE TRADED CONCEPTS, LLC",88153,2025-09-30,17681
"BOOTHBAY FUND MANAGEMENT, LLC",86668,2025-09-30,-9559
LGT Group Foundation,86658,2025-09-30,-14054
JONES FINANCIAL COMPANIES LLLP,85953,2025-09-30,20758
PEAPACK GLADSTONE FINANCIAL CORP,85876,2025-09-30,7579
OLD NATIONAL BANCORP /IN/,85184,2025-09-30,-14645
Spire Wealth Management,84650,2025-09-30,27646
"Linden Thomas Advisory Services, LLC",84316,2025-09-30,2996
AMJ Financial Wealth Management,83789,2025-09-30,26579
"Covenant Asset Management, LLC",83391,2025-09-30,-1158
"Advocacy Wealth Management Services, LLC",82582,2025-09-30,82582
"Left Brain Wealth Management, LLC",81520,2025-09-30,-85
CREDIT AGRICOLE S A,80130,2025-09-30,80130
Atlantic Union Bankshares Corp,79444,2025-09-30,70718
"Sendero Wealth Management, LLC",78956,2025-09-30,-58137
WEATHERLY ASSET MANAGEMENT L. P.,78864,2025-09-30,-1975
Nepsis Inc.,78853,2025-09-30,-46009
"Kessler Investment Group, LLC",78092,2025-09-30,1773
"Rice Partnership, LLC",77653,2025-09-30,45939
Cercano Management LLC,77364,2025-09-30,77364
SILVERCREST ASSET MANAGEMENT GROUP LLC,77289,2025-09-30,-9809
QUEST INVESTMENT MANAGEMENT LLC,77023,2025-09-30,-44831
APG Asset Management US Inc.,76981,2025-09-30,-11566
SIERRA SUMMIT ADVISORS LLC,76743,2025-09-30,-416
"Knollwood Investment Advisory, LLC",76605,2025-09-30,205
"Private Advisor Group, LLC",76568,2025-09-30,-60
"JACKSON SQUARE CAPITAL, LLC",75509,2025-09-30,-6690
MIZUHO SECURITIES USA LLC,75064,2025-09-30,3886
CAPITAL CITY TRUST CO/FL,74575,2025-09-30,-6040
"SIGNET FINANCIAL MANAGEMENT, LLC",73609,2025-09-30,-21822
"Cache Advisors, LLC",73504,2025-09-30,-21874
"GREAT VALLEY ADVISOR GROUP, INC.",72889,2025-09-30,-11235
"Kera Capital Partners, Inc.",72518,2025-09-30,4834
Generali Asset Management SPA SGR,72393,2025-09-30,3146
Fortis Capital Management LLC,71788,2025-09-30,-1227
FORBES J M & CO LLP,71111,2025-09-30,738
OMERS ADMINISTRATION Corp,69843,2025-09-30,0
WINTON GROUP Ltd,69396,2025-09-30,-21023
"Banco Santander, S.A.",68904,2025-09-30,56572
