date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,ROL,USD,0000084839,2025-02-13,2025-02-13 16:17:39,2024,FY,89630000,1000000,90630000,236382000,39531000,76080000,442623000,539313000,1161085000,541589000,1702674000,97132000,0,37953000,2377072000,0,2819695000,49625000,121319000,0,180851000,293367000,645162000,691209000,0,0,152731000,843940000,0,417218000,1489102000,0,484372000,734650000,-43634000,155205000,1330593000,1330593000,2819695000,0,2819695000,98132000,812528000,722898000,https://www.sec.gov/Archives/edgar/data/84839/000008483925000024/0000084839-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/84839/000008483925000024/rol-20241231.htm
2023-12-31,ROL,USD,0000084839,2024-02-15,2024-02-15 16:15:28,2023,FY,103825000,0,103825000,215239000,33383000,54192000,406639000,450051000,1070310000,545734000,1616044000,0,0,122726000,2188821000,0,2595460000,49200000,92203000,0,172380000,262906000,576689000,724145000,0,0,139059000,863204000,0,325572000,1439893000,0,484080000,566402000,-26755000,131840000,1155567000,1155567000,2595460000,0,2595460000,0,816348000,712523000,https://www.sec.gov/Archives/edgar/data/84839/000008483924000025/0000084839-24-000025-index.htm,https://www.sec.gov/Archives/edgar/data/84839/000008483924000025/rol-20231231.htm
2022-12-31,ROL,USD,0000084839,2023-02-16,2023-02-16 16:30:17,2022,FY,95346000,0,95346000,189377000,29745000,34151000,348619000,405401000,846704000,418748000,1265452000,0,0,102556000,1773409000,0,2122028000,42796000,99543000,0,158092000,193353000,493784000,236786000,0,0,124261000,361047000,0,281431000,854831000,0,492448000,687069000,-31562000,119242000,1267197000,1267197000,2122028000,0,2122028000,0,336329000,240983000,https://www.sec.gov/Archives/edgar/data/84839/000008483923000006/0000084839-23-000006-index.htm,https://www.sec.gov/Archives/edgar/data/84839/000008483923000006/rol-20221231x10k.htm
2021-12-31,ROL,USD,0000084839,2022-02-25,2022-02-25 17:24:40,2021,FY,105301000,0,105301000,165731000,28926000,52422000,352380000,378041000,786504000,422569000,1209073000,0,0,82046000,1669160000,0,2021540000,44568000,93990000,0,143778000,207482000,489718000,308770000,0,13255000,97136000,419161000,0,247760000,910323000,0,491911000,530088000,-16411000,105629000,1111217000,1111217000,2021540000,0,2021540000,0,402760000,297459000,https://www.sec.gov/Archives/edgar/data/84839/000008483922000011/0000084839-22-000011-index.htm,https://www.sec.gov/Archives/edgar/data/84839/000008483922000011/rol-20211231x10k.htm
2020-12-31,ROL,USD,0000084839,2021-02-26,2021-02-26 16:00:58,2020,FY,98477000,0,98477000,150053000,30843000,35404000,314777000,390394000,653176000,418770000,1071946000,0,2222000,66561000,1531123000,0,1845900000,64596000,90436000,0,131253000,186226000,473511000,326709000,0,10612000,94708000,432029000,0,214145000,904540000,0,491612000,358888000,-10897000,101757000,941360000,941360000,1845900000,0,1845900000,0,417145000,318668000,https://www.sec.gov/Archives/edgar/data/84839/000117120021000076/0001171200-21-000076-index.htm,https://www.sec.gov/Archives/edgar/data/84839/000117120021000076/i21062_rol-10k.htm
2019-12-31,ROL,USD,0000084839,2020-02-28,2020-02-28 17:02:41,2019,FY,94276000,0,94276000,145033000,19476000,51002000,309787000,396260000,572847000,386784000,959631000,0,2180000,76518000,1434589000,0,1739392000,35234000,78617000,0,122825000,173359000,410035000,414651000,0,9927000,94013000,518591000,0,201768000,928626000,0,491146000,256300000,-21109000,89413000,815750000,815750000,1744376000,0,1744376000,0,493268000,398992000,https://www.sec.gov/Archives/edgar/data/84839/000117120020000103/0001171200-20-000103-index.htm,https://www.sec.gov/Archives/edgar/data/84839/000117120020000103/i20108_rol-10k.htm
2018-12-31,ROL,USD,0000084839,2019-03-01,2019-03-01 16:46:47,2018,FY,115485000,0,115485000,122470000,15788000,32278000,286021000,136885000,368481000,243258000,611739000,0,6915000,52564000,808103000,0,1094124000,27168000,0,0,116005000,205888000,299029000,0,0,0,83187000,83187000,0,0,382216000,0,327308000,370292000,-71078000,85386000,711908000,711908000,1094124000,0,1094124000,0,0,-115485000,https://www.sec.gov/Archives/edgar/data/84839/000117120019000087/0001171200-19-000087-index.htm,https://www.sec.gov/Archives/edgar/data/84839/000117120019000087/i19083_rol-10k.htm
2017-12-31,ROL,USD,0000084839,2018-02-26,2018-02-26 16:25:12,2017,FY,107050000,0,107050000,115065000,14983000,25697000,262795000,134088000,346514000,214417000,560931000,0,18420000,57429000,770868000,0,1033663000,26161000,0,0,109029000,204377000,294569000,0,0,0,85170000,85170000,0,0,379739000,0,326988000,291487000,-45956000,81405000,653924000,653924000,1033663000,0,1033663000,0,0,-107050000,https://www.sec.gov/Archives/edgar/data/84839/000008483918000065/0000084839-18-000065-index.htm,https://www.sec.gov/Archives/edgar/data/84839/000008483918000065/rol-123117x10k.htm
2016-12-31,ROL,USD,0000084839,2017-02-24,2017-02-24 10:46:27,2016,FY,142785000,0,142785000,104458000,13724000,29204000,290171000,133477000,255665000,161776000,417441000,0,41877000,33572000,626367000,0,916538000,30284000,0,0,99820000,196525000,276991000,0,0,0,71002000,71002000,0,0,347993000,0,217792000,343376000,-70075000,77452000,568545000,568545000,916538000,0,916538000,0,0,-142785000,https://www.sec.gov/Archives/edgar/data/84839/000117120017000077/0001171200-17-000077-index.htm,https://www.sec.gov/Archives/edgar/data/84839/000117120017000077/i17072_rol-10k.htm
2015-12-31,ROL,USD,0000084839,2016-02-24,2016-02-24 13:49:44,2015,FY,134574000,0,134574000,93694000,12801000,28365000,313879000,121356000,249939000,138931000,388870000,0,40665000,28326000,579217000,0,852431000,24919000,0,0,96192000,180608000,252986000,0,0,3780000,67856000,71636000,0,0,324622000,1616000,218753000,306892000,-71178000,69562000,524029000,524029000,848651000,0,848651000,0,0,-134574000,https://www.sec.gov/Archives/edgar/data/84839/000155278116001318/0001552781-16-001318-index.htm,https://www.sec.gov/Archives/edgar/data/84839/000155278116001318/e00081_rol-10k.htm
