date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,dividend,recordDate,declarationDate,adjDividend
2025-03-10,457.99,461.18,433.33,443.76,441.54,462000,462000,-14.23,-3.10705,446.09,"March 10, 25",-0.0310705,,,,,
2025-03-07,441.67,462.71,435.2,458.25,455.96,413700,413700,16.58,3.75393,452.05,"March 07, 25",0.0375393,,,,,
2025-03-06,446.79,449.77,428.56,434.99,432.82,357600,357600,-11.8,-2.64106,437.77,"March 06, 25",-0.0264106,,,,,
2025-03-05,443.33,456.38,436.67,456.38,454.1,445800,445800,13.05,2.94363,449.81,"March 05, 25",0.0294363,,,,,
2025-03-04,443.33,465.3,428.16,455.81,453.54,495600,495600,12.48,2.81506,449.76,"March 04, 25",0.0281506,,,,,
2025-03-03,478.48,487.59,446.15,452.13,449.87,534600,534600,-26.35,-5.50702,461.96,"March 03, 25",-0.0550702,2025-03-17,1.6,2025-03-03,2025-02-18,0.53333
2025-02-28,449.91,478.33,449.09,475.98,473.08,609900,609900,26.07,5.79449,467.8,"February 28, 25",0.0579449,,,,,
2025-02-27,456.71,461.82,446.26,452.01,449.25,267900,267900,-4.7,-1.0291,453.36,"February 27, 25",-0.010291,,,,,
2025-02-26,433.72,458.08,433.72,450.49,447.74,346200,346200,16.77,3.86655,447.43,"February 26, 25",0.0386655,,,,,
2025-02-25,429.51,432.54,411.6,429.74,427.12,416700,416700,0.23,0.05354939,424.63,"February 25, 25",0.0005354939,,,,,
2025-02-24,449.73,449.75,430.24,431.31,428.67,362700,362700,-18.42,-4.09579,437.1,"February 24, 25",-0.0409579,,,,,
2025-02-21,470.36,471.35,446.54,448.52,445.78,547200,547200,-21.84,-4.64325,455.47,"February 21, 25",-0.0464325,,,,,
2025-02-20,480.75,484.57,459.03,477,474.09,447000,447000,-3.75,-0.7800312,473.53,"February 20, 25",-0.007800312,,,,,
2025-02-19,473.33,480,466.87,468.29,465.43,364200,364200,-5.04,-1.0648,471.72,"February 19, 25",-0.010648,,,,,
2025-02-18,462.84,472.44,459.15,470.28,467.41,363000,363000,7.44,1.60747,467.29,"February 18, 25",0.0160747,,,,,
2025-02-14,455.14,463.33,449.88,457.47,454.67,257400,257400,2.33,0.5119304,456.89,"February 14, 25",0.005119304,,,,,
2025-02-13,445.39,457.33,443.33,451.06,448.3,204000,204000,5.67,1.27304,450.57,"February 13, 25",0.0127304,,,,,
2025-02-12,447,455.36,441.68,447.72,444.99,330000,330000,0.72,0.16107383,448.25,"February 12, 25",0.0016107383,,,,,
2025-02-11,461.08,461.29,452.4,454.71,451.93,180600,180600,-6.37,-1.38154,456.13,"February 11, 25",-0.0138154,,,,,
2025-02-10,454.5,463.47,454.5,460.4,457.58,227700,227700,5.9,1.29813,459.46,"February 10, 25",0.0129813,,,,,
2025-02-07,448.69,455.42,446.93,448.42,445.68,204600,204600,-0.27,-0.06017518,450.26,"February 07, 25",-0.0006017518,,,,,
2025-02-06,466.67,466.67,436.69,446.19,443.47,356700,356700,-20.48,-4.38854,449.85,"February 06, 25",-0.0438854,,,,,
2025-02-05,457.46,469.47,456.57,464.77,461.93,230100,230100,7.31,1.59795,463.6,"February 05, 25",0.0159795,,,,,
2025-02-04,444.03,455.39,435.23,452.42,449.66,291600,291600,8.39,1.88951,447.68,"February 04, 25",0.0188951,,,,,
2025-02-03,427.2,446.67,425.34,444.27,441.55,375000,375000,17.07,3.99579,438.76,"February 03, 25",0.0399579,,,,,
2025-01-31,434.4,442.44,429.55,432.39,429.75,474000,474000,-2.01,-0.46270718,434.79,"January 31, 25",-0.0046270718,,,,,
2025-01-30,430.94,439.74,426.62,431.46,428.83,270300,270300,0.52,0.12066645,432.61,"January 30, 25",0.0012066645,,,,,
2025-01-29,423.33,431.11,420.97,424,421.41,251700,251700,0.67,0.15826896,425.36,"January 29, 25",0.0015826896,,,,,
2025-01-28,419.83,429.76,412.03,425.08,422.48,434700,434700,5.25,1.25051,422.29,"January 28, 25",0.0125051,,,,,
2025-01-27,443.92,447.63,395,418.57,416.02,774900,774900,-25.35,-5.71049,420.4,"January 27, 25",-0.0571049,,,,,
2025-01-24,466.51,469.13,452.81,453.35,450.58,381300,381300,-13.16,-2.82095,458.43,"January 24, 25",-0.0282095,,,,,
2025-01-23,477.36,481.7,463.85,468.43,465.57,356700,356700,-8.93,-1.87071,471.33,"January 23, 25",-0.0187071,,,,,
2025-01-22,477.2,482.17,468.33,471.89,469.01,320100,320100,-5.31,-1.11274,474.13,"January 22, 25",-0.0111274,,,,,
2025-01-21,472,475.43,459.05,472.55,469.67,396300,396300,0.55,0.11652542,469.01,"January 21, 25",0.0011652542,,,,,
2025-01-17,464.33,472.45,463.52,470.93,468.06,354900,354900,6.6,1.4214,468.97,"January 17, 25",0.014214,,,,,
2025-01-16,457.28,467.94,457.28,464.33,461.49,377400,377400,7.05,1.54172,463.18,"January 16, 25",0.0154172,,,,,
2025-01-15,449.97,476.77,449.97,458.33,455.53,593700,593700,8.36,1.8579,461.69,"January 15, 25",0.018579,,,,,
2025-01-14,430.32,443.33,428.38,442.77,440.07,380100,380100,12.45,2.8932,438.16,"January 14, 25",0.028932,,,,,
2025-01-13,433.33,446.36,429.02,433.52,430.88,465900,465900,0.19,0.04384649,436.3,"January 13, 25",0.0004384649,,,,,
2025-01-10,429.32,438.29,423.33,433.64,430.99,418200,418200,4.32,1.00624,431.75,"January 10, 25",0.0100624,,,,,
2025-01-08,417.99,429.87,413.33,425.31,422.72,630000,630000,7.32,1.75124,422.84,"January 08, 25",0.0175124,,,,,
2025-01-07,413.07,430.84,407.96,419.43,416.87,527100,527100,6.36,1.53969,419.41,"January 07, 25",0.0153969,,,,,
2025-01-06,406.26,413.2,405.1,408.88,406.38,377700,377700,2.62,0.6449072,409.06,"January 06, 25",0.006449072,,,,,
2025-01-03,395.97,408.45,395.97,403.68,401.21,341400,341400,7.71,1.94712,402.7,"January 03, 25",0.0194712,,,,,
2025-01-02,373.52,395.69,373.08,393.36,390.96,411900,411900,19.84,5.31163,387.38,"January 02, 25",0.0531163,,,,,
2024-12-31,370.67,379.44,367.82,368.65,366.4,388200,388200,-2.02,-0.54495913,371.97,"December 31, 24",-0.0054495913,,,,,
2024-12-30,380.8,384.83,367.1,369.14,366.89,831000,831000,-11.66,-3.06197,373.69,"December 30, 24",-0.0306197,,,,,
2024-12-27,388.33,389.67,379.21,381.71,379.38,264600,264600,-6.62,-1.70474,383.53,"December 27, 24",-0.0170474,,,,,
2024-12-26,386.47,389.83,382.41,389,386.63,208800,208800,2.53,0.65464331,387.08,"December 26, 24",0.0065464331,,,,,
2024-12-24,382.58,389.88,378,387.07,384.7,171300,171300,4.49,1.17361,384.98,"December 24, 24",0.0117361,,,,,
2024-12-23,380.09,384.9,367.71,379.82,377.5,284100,284100,-0.27,-0.07103581,377.48,"December 23, 24",-0.0007103581,,,,,
2024-12-20,362.92,378.61,362.92,377.71,375.4,1661400,1661400,14.79,4.07528,373.08,"December 20, 24",0.0407528,,,,,
2024-12-19,379.33,383,363.92,365.44,363.21,538800,538800,-13.89,-3.66172,370.79,"December 19, 24",-0.0366172,,,,,
2024-12-18,405.19,406.87,369.86,371.49,369.22,499800,499800,-33.7,-8.31709,382.74,"December 18, 24",-0.0831709,,,,,
2024-12-17,400.27,402.07,392.47,401.22,398.77,613800,613800,0.95,0.2373398,398.59,"December 17, 24",0.002373398,,,,,
2024-12-16,400.3,413,391.67,405.31,402.84,617100,617100,5.01,1.25156,403.33,"December 16, 24",0.0125156,,,,,
2024-12-13,401.18,404.85,390.95,399.66,397.22,376800,376800,-1.52,-0.3788823,398.49,"December 13, 24",-0.003788823,,,,,
2024-12-12,400,407.29,380.74,398.95,396.52,771300,771300,-1.05,-0.2625,395.66,"December 12, 24",-0.002625,,,,,
2024-12-11,439.41,439.41,398.47,402.33,399.88,801000,801000,-37.08,-8.43859,413.4,"December 11, 24",-0.0843859,,,,,
2024-12-10,443.33,445.57,431.14,432.03,429.39,471600,471600,-11.3,-2.54889,436.25,"December 10, 24",-0.0254889,,,,,
2024-12-09,450.55,458.1,439.58,442.35,439.64,514500,514500,-8.2,-1.82,446.68,"December 09, 24",-0.0182,,,,,
2024-12-06,447.68,447.68,423.42,446.15,443.42,557400,557400,-1.53,-0.34176197,439.08,"December 06, 24",-0.0034176197,,,,,
2024-12-05,466.95,469.8,442.14,448.88,446.14,640800,640800,-18.07,-3.86979,453.61,"December 05, 24",-0.0386979,,,,,
2024-12-04,521.67,521.67,445.82,462.64,459.81,967500,967500,-59.03,-11.31558,476.71,"December 04, 24",-0.1131558,,,,,
2024-12-03,504.65,524.7,504.65,523.31,520.11,629100,629100,18.66,3.69761,517.55,"December 03, 24",0.0369761,,,,,
2024-12-02,534.57,536.99,493,500.12,497.06,690600,690600,-34.45,-6.44443,510.04,"December 02, 24",-0.0644443,2024-12-16,1.6,2024-12-02,2024-11-04,0.53333
2024-11-29,558.63,564.17,531,533.36,529.58,410400,410400,-25.27,-4.52357,542.84,"November 29, 24",-0.0452357,,,,,
2024-11-27,524.32,551.51,512.44,545.56,541.69,1266900,1266900,21.24,4.05096,536.5,"November 27, 24",0.0405096,,,,,
2024-11-26,538.27,539.52,511.13,523.92,520.2,958800,958800,-14.35,-2.66595,524.86,"November 26, 24",-0.0266595,,,,,
2024-11-25,578.7,589.71,519.92,538,534.18,13709100,13709100,-40.7,-7.03301,549.21,"November 25, 24",-0.0703301,,,,,
2024-11-22,536.33,583.15,528.95,576.67,572.57,2207100,2207100,40.34,7.52149,562.92,"November 22, 24",0.0752149,,,,,
2024-11-21,486.26,508.68,480.89,505.18,501.59,599400,599400,18.92,3.89092,498.25,"November 21, 24",0.0389092,,,,,
2024-11-20,471.5,485.61,471.5,483.57,480.13,285000,285000,12.07,2.55992,480.23,"November 20, 24",0.0255992,,,,,
2024-11-19,462.23,473.89,462.23,473.38,470.01,238500,238500,11.15,2.41222,469.83,"November 19, 24",0.0241222,,,,,
2024-11-18,459,469.23,456.09,466.25,462.94,250200,250200,7.25,1.57952,463.86,"November 18, 24",0.0157952,,,,,
2024-11-15,449.2,454.43,446.59,453.31,450.09,189600,189600,4.11,0.91495993,451.44,"November 15, 24",0.0091495993,,,,,
2024-11-14,458.33,458.33,442.12,453.73,450.51,303600,303600,-4.6,-1.00364,451.39,"November 14, 24",-0.0100364,,,,,
2024-11-13,469.17,471.91,452.36,455.47,452.24,283500,283500,-13.7,-2.92005,459.91,"November 13, 24",-0.0292005,,,,,
2024-11-12,468.68,473.74,461.69,468.92,465.59,282000,282000,0.24,0.05120765,468.12,"November 12, 24",0.0005120765,,,,,
2024-11-11,459.74,467.16,451.12,466.63,463.31,286500,286500,6.89,1.49867,461.64,"November 11, 24",0.0149867,,,,,
2024-11-08,446.33,472.57,446.33,458.02,454.77,492600,492600,11.69,2.61914,458.97,"November 08, 24",0.0261914,,,,,
2024-11-07,418.2,445.82,414.69,445.1,441.94,573000,573000,26.9,6.43233,435.2,"November 07, 24",0.0643233,,,,,
2024-11-06,435.68,453.35,429.13,443.21,440.06,615600,615600,7.53,1.72833,441.9,"November 06, 24",0.0172833,,,,,
2024-11-05,402.92,416.31,402.92,414.38,411.44,285900,285900,11.46,2.84424,411.2,"November 05, 24",0.0284424,,,,,
2024-11-04,391.57,413.35,390.98,402.53,399.67,420300,420300,10.96,2.79899,402.29,"November 04, 24",0.0279899,,,,,
2024-11-01,387.87,396.64,385.39,390.87,388.1,336900,336900,3,0.77345502,390.97,"November 01, 24",0.0077345502,,,,,
2024-10-31,386.67,391.37,381.29,388.67,385.91,270300,270300,2,0.51723692,387.11,"October 31, 24",0.0051723692,,,,,
2024-10-30,372.3,385.88,372.3,384.54,381.81,300900,300900,12.24,3.28767,380.91,"October 30, 24",0.0328767,,,,,
2024-10-29,363.96,369.63,362.6,369.63,367.01,146400,146400,5.67,1.55786,367.29,"October 29, 24",0.0155786,,,,,
2024-10-28,358.59,364.11,355.89,363.44,360.86,138900,138900,4.85,1.35252,361.15,"October 28, 24",0.0135252,,,,,
2024-10-25,366.64,368.96,362.78,366,363.4,166800,166800,-0.64,-0.17455815,365.91,"October 25, 24",-0.0017455815,,,,,
2024-10-24,362.93,364.73,361.38,363.32,360.74,116400,116400,0.39,0.10745874,363.14,"October 24, 24",0.0010745874,,,,,
2024-10-23,361.23,363.64,355.46,361.42,358.85,178200,178200,0.19,0.05259807,360.17,"October 23, 24",0.0005259807,,,,,
2024-10-22,361.17,365.25,357.44,363.91,361.33,209700,209700,2.74,0.75864551,362.2,"October 22, 24",0.0075864551,,,,,
2024-10-21,356.58,361.17,353.33,358.19,355.65,250200,250200,1.61,0.45151158,357.56,"October 21, 24",0.0045151158,,,,,
2024-10-18,354.59,354.59,350.27,352.84,350.34,238500,238500,-1.75,-0.49352774,352.57,"October 18, 24",-0.0049352774,,,,,
2024-10-17,350.46,359.08,350.46,355.34,352.82,195300,195300,4.88,1.39246,354.96,"October 17, 24",0.0139246,,,,,
2024-10-16,349.65,353.61,347.27,349.32,346.84,231600,231600,-0.33,-0.09438009,350.07,"October 16, 24",-0.0009438009,,,,,
2024-10-15,348.84,349.62,340.95,345.56,343.1,283800,283800,-3.28,-0.94025914,345.38,"October 15, 24",-0.0094025914,,,,,
2024-10-14,352.81,358.77,350.18,355.4,352.87,335100,335100,2.59,0.73410618,354.78,"October 14, 24",0.0073410618,,,,,
2024-10-11,334.67,356.74,334.67,352.81,350.3,525600,525600,18.14,5.42026,348.07,"October 11, 24",0.0542026,,,,,
2024-10-10,326.68,335.33,325.48,334.07,331.69,312900,312900,7.39,2.26215,331.63,"October 10, 24",0.0226215,,,,,
2024-10-09,320.1,326.9,318.81,326.72,324.4,177900,177900,6.62,2.0681,324.14,"October 09, 24",0.020681,,,,,
2024-10-08,325.33,325.33,317.34,323.62,321.32,222900,222900,-1.71,-0.52562014,322.1,"October 08, 24",-0.0052562014,,,,,
2024-10-07,327.67,331.9,326.81,328.52,326.19,284700,284700,0.85,0.25940733,329.08,"October 07, 24",0.0025940733,,,,,
2024-10-04,325.84,330.28,322.8,327.12,324.8,301500,301500,1.28,0.39283084,326.73,"October 04, 24",0.0039283084,,,,,
2024-10-03,310.98,325,309.31,323.49,321.19,334200,334200,12.51,4.02277,319.27,"October 03, 24",0.0402277,,,,,
2024-10-02,308.25,310.37,305.67,310,307.8,174900,174900,1.75,0.56772101,308.68,"October 02, 24",0.0056772101,,,,,
2024-10-01,291.14,305.69,289.48,304.78,302.62,289800,289800,13.64,4.68503,299.98,"October 01, 24",0.0468503,,,,,
2024-09-30,297.48,299.7,290.3,294.91,292.82,321000,321000,-2.57,-0.86392363,294.97,"September 30, 24",-0.0086392363,,,,,
2024-09-27,293.77,298.37,292.24,295.69,293.59,188700,188700,1.92,0.65357252,295.43,"September 27, 24",0.0065357252,,,,,
2024-09-26,305.05,307.21,289.39,291.3,289.23,304200,304200,-13.75,-4.50746,295.97,"September 26, 24",-0.0450746,,,,,
2024-09-25,313.09,315.83,307.06,309.24,307.05,369000,369000,-3.85,-1.22968,310.71,"September 25, 24",-0.0122968,,,,,
2024-09-24,319.83,319.83,313.53,313.53,311.31,268500,268500,-6.3,-1.9698,315.63,"September 24, 24",-0.019698,,,,,
2024-09-23,311.07,319.37,309.82,317.38,315.12,402300,402300,6.31,2.02848,315.52,"September 23, 24",0.0202848,,,,,
2024-09-20,304.46,313.88,301.77,312.09,309.88,947100,947100,7.63,2.50608,309.25,"September 20, 24",0.0250608,,,,,
2024-09-19,298.71,308.38,296.09,305.22,303.05,474300,474300,6.51,2.17937,303.23,"September 19, 24",0.0217937,,,,,
2024-09-18,291.33,300,289.7,293.93,291.85,331200,331200,2.6,0.89245872,294.54,"September 18, 24",0.0089245872,,,,,
2024-09-17,281.57,293.67,281.57,291.17,289.1,332700,332700,9.6,3.40945,288.8,"September 17, 24",0.0340945,,,,,
2024-09-16,271.7,280.88,270.06,279.54,277.55,354600,354600,7.84,2.88554,276.83,"September 16, 24",0.0288554,,,,,
2024-09-13,267.53,270.74,267.13,269.66,267.75,135300,135300,2.13,0.79617239,269.18,"September 13, 24",0.0079617239,,,,,
2024-09-12,264,266.63,263.06,264.9,263.02,131700,131700,0.9,0.34090909,264.86,"September 12, 24",0.0034090909,,,,,
2024-09-11,262.68,264.16,255.5,263.08,261.21,297600,297600,0.4,0.15227653,260.91,"September 11, 24",0.0015227653,,,,,
2024-09-10,265.77,265.77,260,262.55,260.69,202800,202800,-3.22,-1.21157,262.77,"September 10, 24",-0.0121157,,,,,
2024-09-09,266.69,266.69,261.96,263.84,261.97,199200,199200,-2.85,-1.06866,264.16,"September 09, 24",-0.0106866,,,,,
2024-09-06,266.7,269.93,264.14,266.17,264.28,193200,193200,-0.53,-0.19872516,266.75,"September 06, 24",-0.0019872516,,,,,
2024-09-05,270.15,270.18,263.18,264.24,262.37,233400,233400,-5.91,-2.18767,265.87,"September 05, 24",-0.0218767,,,,,
2024-09-04,271.68,275.15,266.42,267.92,266.02,212400,212400,-3.76,-1.38398,269.83,"September 04, 24",-0.0138398,,,,,
2024-09-03,284.59,284.59,270.58,271.68,269.75,312300,312300,-12.91,-4.53635,275.62,"September 03, 24",-0.0453635,2024-09-17,1.17,2024-09-03,2024-08-07,0.39
2024-08-30,289.31,290.99,284.83,289.63,287.19,404400,404400,0.32,0.110608,288.48,"August 30, 24",0.00110608,,,,,
2024-08-29,290.26,293.71,289.64,290.26,287.81,247500,247500,0,0,291.2,"August 29, 24",0,,,,,
2024-08-28,288.15,293.46,287.91,291,288.55,304800,304800,2.85,0.98906819,290.79,"August 28, 24",0.0098906819,,,,,
2024-08-27,285.9,287,282.9,286.11,283.69,162300,162300,0.21,0.07345226,285.34,"August 27, 24",0.0007345226,,,,,
2024-08-26,288.33,290.09,284.39,287.33,284.9,141300,141300,-1,-0.34682482,287.27,"August 26, 24",-0.0034682482,,,,,
2024-08-23,278.07,287.15,278.07,286.34,283.92,232200,232200,8.27,2.97407,283.85,"August 23, 24",0.0297407,,,,,
2024-08-22,275.7,278.69,273.87,276.64,274.31,184500,184500,0.94,0.34095031,276.4,"August 22, 24",0.0034095031,,,,,
2024-08-21,275,278.57,271.98,275.12,272.8,252000,252000,0.12,0.04363636,275.22,"August 21, 24",0.0004363636,,,,,
2024-08-20,278.93,278.93,269.7,272.5,270.2,152700,152700,-6.43,-2.30524,273.71,"August 20, 24",-0.0230524,,,,,
2024-08-19,274.51,281.26,274.24,280.77,278.4,273300,273300,6.26,2.28043,278.76,"August 19, 24",0.0228043,,,,,
2024-08-16,272.57,276.11,271.77,273.83,271.52,187500,187500,1.26,0.46226657,273.9,"August 16, 24",0.0046226657,,,,,
2024-08-15,275,278.08,273.46,276.27,273.94,337500,337500,1.27,0.46181818,275.94,"August 15, 24",0.0046181818,,,,,
2024-08-14,275.4,275.4,271.82,273.1,270.8,230400,230400,-2.3,-0.83514887,273.44,"August 14, 24",-0.0083514887,,,,,
2024-08-13,276.32,276.64,270.11,273.19,270.89,189900,189900,-3.13,-1.13274,273.31,"August 13, 24",-0.0113274,,,,,
2024-08-12,275.01,278.23,272.15,277.57,275.23,233400,233400,2.56,0.93087524,275.98,"August 12, 24",0.0093087524,,,,,
2024-08-09,275.39,275.81,270.33,274.19,271.88,221100,221100,-1.2,-0.43574567,273.44,"August 09, 24",-0.0043574567,,,,,
2024-08-08,261.16,279.98,250.9,275.93,273.6,612900,612900,14.77,5.65554,268.94,"August 08, 24",0.0565554,,,,,
2024-08-07,262.21,268,257.19,257.66,255.49,699900,699900,-4.55,-1.73525,260.95,"August 07, 24",-0.0173525,,,,,
2024-08-06,254.06,261.23,254.06,257.64,255.47,244500,244500,3.58,1.40912,257.64,"August 06, 24",0.0140912,,,,,
2024-08-05,251.01,256.9,245.58,252.02,249.89,339900,339900,1.01,0.40237441,251.5,"August 05, 24",0.0040237441,,,,,
2024-08-02,270.4,270.49,254.56,260.93,258.73,280200,280200,-9.47,-3.50222,261.99,"August 02, 24",-0.0350222,,,,,
2024-08-01,283.33,284.89,268.18,274.34,272.02,216900,216900,-8.99,-3.17298,275.8,"August 01, 24",-0.0317298,,,,,
2024-07-31,279.81,284.07,277.9,281.63,279.26,288000,288000,1.82,0.65044137,281.2,"July 31, 24",0.0065044137,,,,,
2024-07-30,272.78,276.63,271.27,275.44,273.12,207000,207000,2.66,0.97514481,274.45,"July 30, 24",0.0097514481,,,,,
2024-07-29,273.71,273.71,268.34,272.31,270.01,238200,238200,-1.4,-0.51149026,271.45,"July 29, 24",-0.0051149026,,,,,
2024-07-26,269.63,273.73,269.19,272.95,270.65,169800,169800,3.32,1.23132,271.96,"July 26, 24",0.0123132,,,,,
2024-07-25,263.34,270.92,260.88,269.19,266.91,276000,276000,5.85,2.22146,267,"July 25, 24",0.0222146,,,,,
2024-07-24,267.07,271,264.49,264.49,262.26,287400,287400,-2.58,-0.96603887,266.66,"July 24, 24",-0.0096603887,,,,,
2024-07-23,269.54,271.16,265.32,266.65,264.4,170400,170400,-2.89,-1.0722,267.71,"July 23, 24",-0.010722,,,,,
2024-07-22,271.69,271.69,266.09,269.13,266.86,231600,231600,-2.56,-0.94225036,268.97,"July 22, 24",-0.0094225036,,,,,
2024-07-19,271.92,272.87,270.47,271.49,269.2,238800,238800,-0.43,-0.15813475,271.61,"July 19, 24",-0.0015813475,,,,,
2024-07-18,273.38,276.71,271.05,272.32,270.02,300900,300900,-1.06,-0.38773868,273.36,"July 18, 24",-0.0038773868,,,,,
2024-07-17,275.51,277.94,272.38,272.84,270.54,285000,285000,-2.67,-0.96911183,274.39,"July 17, 24",-0.0096911183,,,,,
2024-07-16,273.85,278.17,273.33,274.69,272.37,361200,361200,0.84,0.30673726,275.4,"July 16, 24",0.0030673726,,,,,
2024-07-15,270.01,277.33,268.15,274.26,271.94,422700,422700,4.25,1.57402,273.25,"July 15, 24",0.0157402,,,,,
2024-07-12,265,267.73,261.71,267.09,264.83,328500,328500,2.09,0.78867925,265.51,"July 12, 24",0.0078867925,,,,,
2024-07-11,259.76,264.1,258.63,261.7,259.49,313500,313500,1.94,0.74684324,261.48,"July 11, 24",0.0074684324,,,,,
2024-07-10,249.6,259.34,249.17,258.99,256.8,311400,311400,9.39,3.76202,255.83,"July 10, 24",0.0376202,,,,,
2024-07-09,249.33,251.04,246.73,250,247.89,330900,330900,0.67,0.26872017,249.26,"July 09, 24",0.0026872017,,,,,
2024-07-08,249.08,253.46,249.01,250.5,248.38,314400,314400,1.42,0.57009796,250.99,"July 08, 24",0.0057009796,,,,,
2024-07-05,248.53,253.45,247.02,249.18,247.08,228900,228900,0.65,0.26153784,249.88,"July 05, 24",0.0026153784,,,,,
2024-07-03,243.77,251.64,243.77,249.27,247.16,216000,216000,5.5,2.25623,248.23,"July 03, 24",0.0225623,,,,,
2024-07-02,244.93,246.96,241.82,245,242.93,269400,269400,0.07,0.02857959,244.59,"July 02, 24",0.0002857959,,,,,
2024-07-01,245.49,247.08,241.58,241.62,239.58,299700,299700,-3.87,-1.57644,243.43,"July 01, 24",-0.0157644,2024-07-15,10,2024-07-01,2024-06-13,3.33333
2024-06-28,246.62,250,244.02,244.76,239.39,595800,595800,-1.86,-0.75419674,246.26,"June 28, 24",-0.0075419674,,,,,
2024-06-27,246.77,247.47,242.85,244.61,239.25,336900,336900,-2.16,-0.87530899,244.98,"June 27, 24",-0.0087530899,,,,,
2024-06-26,250.07,251,245.88,247.67,242.24,468300,468300,-2.4,-0.95973128,248.18,"June 26, 24",-0.0095973128,,,,,
2024-06-25,247.32,253.96,246.32,250.07,244.59,616800,616800,2.75,1.11192,250.12,"June 25, 24",0.0111192,,,,,
2024-06-24,250.2,251.46,247.02,249.23,243.76,821700,821700,-0.97,-0.38768985,249.24,"June 24, 24",-0.0038768985,,,,,
2024-06-21,258.94,258.94,247.27,251.6,246.08,8205900,8205900,-7.34,-2.83463,252.6,"June 21, 24",-0.0283463,,,,,
2024-06-20,256.74,261.05,256.01,258.75,253.08,572700,572700,2.01,0.7828932,258.6,"June 20, 24",0.007828932,,,,,
2024-06-18,254.56,258.8,253.82,255.91,250.29,500700,500700,1.35,0.53032684,256.18,"June 18, 24",0.0053032684,,,,,
2024-06-17,252.24,256.16,247.6,253.34,247.78,573600,573600,1.1,0.43609261,252.37,"June 17, 24",0.0043609261,,,,,
2024-06-14,255.24,258.04,247.42,250,244.51,679200,679200,-5.24,-2.05297,251.82,"June 14, 24",-0.0205297,,,,,
2024-06-13,257.2,262.57,250,254.67,249.08,800400,800400,-2.53,-0.9836703,255.75,"June 13, 24",-0.009836703,,,,,
2024-06-12,258.33,266.49,253.48,259.09,253.4,874200,874200,0.76,0.29419734,259.69,"June 12, 24",0.0029419734,,,,,
2024-06-11,238.33,257.83,235.62,255.57,249.96,1154400,1154400,17.24,7.23367,249.67,"June 11, 24",0.0723367,,,,,
2024-06-10,204.85,244.09,204.85,241.09,235.8,1686900,1686900,36.24,17.69099,230.01,"June 10, 24",0.1769099,,,,,
2024-06-07,195.89,197.04,193.85,194.02,189.77,141300,141300,-1.87,-0.95461739,194.97,"June 07, 24",-0.0095461739,,,,,
2024-06-06,198.48,198.66,196.07,197.58,193.25,111600,111600,-0.9,-0.45344619,197.44,"June 06, 24",-0.0045344619,,,,,
2024-06-05,196.46,197.9,195.94,197.67,193.34,184200,184200,1.21,0.61590146,197.17,"June 05, 24",0.0061590146,,,,,
2024-06-04,197.35,197.35,192.85,194.83,190.55,163800,163800,-2.52,-1.27692,195.01,"June 04, 24",-0.0127692,,,,,
2024-06-03,206.11,206.11,196.77,198.6,194.24,214500,214500,-7.51,-3.64369,200.49,"June 03, 24",-0.0364369,2024-06-17,1.17,2024-06-03,2024-05-06,0.39
2024-05-31,204.83,208.33,203.99,204.77,199.9,715500,715500,-0.06,-0.02929258,205.7,"May 31, 24",-0.0002929258,,,,,
2024-05-30,204.51,206.85,203.74,204.85,199.97,142500,142500,0.34,0.16625104,205.15,"May 30, 24",0.0016625104,,,,,
2024-05-29,205.13,205.16,201.05,204.59,199.72,216900,216900,-0.54,-0.2632477,203.6,"May 29, 24",-0.002632477,,,,,
2024-05-28,205.03,207.05,204.27,205.71,200.81,164400,164400,0.68,0.33165878,205.68,"May 28, 24",0.0033165878,,,,,
2024-05-24,204.33,204.5,202.62,203.75,198.9,84600,84600,-0.58,-0.28385455,203.62,"May 24, 24",-0.0028385455,,,,,
2024-05-23,204.82,204.85,201.41,202.81,197.98,135000,135000,-2.01,-0.98134948,203.02,"May 23, 24",-0.0098134948,,,,,
2024-05-22,206.05,207.33,202.32,202.67,197.85,122100,122100,-3.38,-1.64038,204.11,"May 22, 24",-0.0164038,,,,,
2024-05-21,205,206.57,204.68,206.09,201.19,135000,135000,1.09,0.53170732,205.78,"May 21, 24",0.0053170732,,,,,
2024-05-20,203.93,206.18,202.78,205.7,200.8,107100,107100,1.77,0.86794488,204.89,"May 20, 24",0.0086794488,,,,,
2024-05-17,204.26,205.25,202.95,203.41,198.56,121500,121500,-0.85,-0.4161363,203.87,"May 17, 24",-0.004161363,,,,,
2024-05-16,200.74,203.87,199.17,202.84,198.01,186300,186300,2.1,1.04613,201.96,"May 16, 24",0.0104613,,,,,
2024-05-15,202.1,202.11,199.2,200.51,195.74,214500,214500,-1.59,-0.78673924,200.61,"May 15, 24",-0.0078673924,,,,,
2024-05-14,202.13,203.38,200.42,202.56,197.74,168300,168300,0.43,0.21273438,202.12,"May 14, 24",0.0021273438,,,,,
2024-05-13,208.33,208.77,201.44,201.76,196.96,168600,168600,-6.57,-3.15365,203.99,"May 13, 24",-0.0315365,,,,,
2024-05-10,204.04,208.33,204.04,207.91,202.96,215100,215100,3.87,1.89669,206.76,"May 10, 24",0.0189669,,,,,
