date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,UDR,USD,0000074208,2025-02-18,2025-02-18 15:30:53,2024,FY,95877000,695473000,0,32625000,-35903000,0,0,0,-35903000,88776000,876848000,-271687000,-49335000,0,4624000,40047000,-276351000,29907000,0,0,-563333000,-66510000,-599936000,0,561000,35427000,34866000,876848000,-271687000,605161000,https://www.sec.gov/Archives/edgar/data/74208/000007420825000010/0000074208-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420825000010/udr-20241231x10k.htm
2023-12-31,UDR,USD,0000074208,2024-02-20,2024-02-20 16:11:33,2023,FY,474488000,691838000,0,32896000,-36407000,0,0,0,-36407000,-330151000,832664000,-312347000,-72395000,0,14471000,81133000,-289138000,83406000,0,-25009000,-544622000,-52629000,-538854000,0,4672000,34866000,30194000,832664000,-312347000,520317000,https://www.sec.gov/Archives/edgar/data/74208/000007420824000011/0000074208-24-000011-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420824000011/udr-20231231x10k.htm
2022-12-31,UDR,USD,0000074208,2023-02-13,2023-02-13 14:59:15,2022,FY,92579000,679572000,0,27505000,-3348000,0,0,0,-3348000,23763000,820071000,-236013000,-201412000,0,0,-492103000,-929528000,77328000,629552000,-49028000,-488005000,-58614000,111233000,0,1776000,30194000,28418000,820071000,-236013000,584058000,https://www.sec.gov/Archives/edgar/data/74208/000007420823000007/0000074208-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420823000007/udr-20221231x10k.htm
2021-12-31,UDR,USD,0000074208,2022-02-15,2022-02-15 15:16:13,2021,FY,160993000,619833000,0,22052000,-22007000,0,0,0,-22007000,-116911000,663960000,-166524000,-112321000,0,0,-993408000,-1272253000,241978000,899053000,0,-438005000,-90486000,612540000,0,4247000,28418000,24171000,663960000,-166524000,497436000,https://www.sec.gov/Archives/edgar/data/74208/000007420822000010/0000074208-22-000010-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420822000010/udr-20211231x10k.htm
2020-12-31,UDR,USD,0000074208,2021-10-14,2021-10-14 12:46:51,2020,FY,68970000,618629000,0,19616000,-46825000,0,0,0,-46825000,-56074000,604316000,-174113000,-77603000,0,0,-209126000,-460842000,295951000,102234000,-19795000,-423567000,-107417000,-152594000,0,-9120000,24171000,33291000,604316000,-174113000,430203000,https://www.sec.gov/Archives/edgar/data/74208/000007420821000101/0000074208-21-000101-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420821000101/udr-20201231x10ka.htm
2019-12-31,UDR,USD,0000074208,2020-02-18,2020-02-18 16:58:55,2019,FY,199579000,507923000,0,24330000,-3110000,0,0,0,-3110000,-98018000,630704000,-184347000,-105219000,0,0,-1397121000,-1686687000,615515000,725315000,0,-387142000,125580000,880383000,0,-175600000,33291000,208891000,630704000,-184347000,446357000,https://www.sec.gov/Archives/edgar/data/74208/000007420820000031/0000074208-20-000031-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420820000031/udr-20191231x10k.htm
2018-12-31,UDR,USD,0000074208,2019-02-19,2019-02-19 15:01:03,2018,FY,221542000,435679000,0,14244000,11107000,0,0,0,11107000,-121896000,560676000,-117209000,-113025000,0,0,116686000,-113548000,-119885000,299825000,-19988000,-346077000,-73942000,-260067000,0,187061000,208891000,21830000,560676000,-117209000,443467000,https://www.sec.gov/Archives/edgar/data/74208/000007420819000028/0000074208-19-000028-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420819000028/c208-20181231x10k.htm
2017-12-31,UDR,USD,0000074208,2018-02-20,2018-02-20 15:11:54,2017,FY,132655000,436462000,0,12862000,-13049000,0,0,0,-13049000,-49778000,519152000,-126112000,-123842000,0,0,-157452000,-407441000,272166000,0,0,-331501000,-52450000,-111785000,0,-74000,2038000,2112000,519152000,-126147000,393005000,https://www.sec.gov/Archives/edgar/data/74208/000007420818000024/0000074208-18-000024-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420818000024/c208-20171231x10k.htm
2016-12-31,UDR,USD,0000074208,2017-02-21,2017-02-21 16:27:52,2016,FY,320380000,425638000,-3774000,13398000,-25067000,0,0,0,-25067000,-177591000,536929000,-96179000,-40162000,0,0,23621000,-112277000,-249011000,173211000,0,-312640000,-40842000,-429282000,0,-4630000,2112000,6742000,536929000,-96291000,440638000,https://www.sec.gov/Archives/edgar/data/74208/000007420817000030/0000074208-17-000030-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420817000030/a201610-k.htm
2015-12-31,UDR,USD,0000074208,2016-02-23,2016-02-23 16:32:09,2015,FY,357159000,381277000,-3886000,18017000,-13558000,0,0,0,-13558000,-279698000,431615000,-117449000,-217642000,0,0,69630000,-238449000,-95088000,210011000,0,-286890000,-29681000,-201648000,0,-8482000,6742000,15224000,431615000,-117449000,314166000,https://www.sec.gov/Archives/edgar/data/74208/000007420816000140/0000074208-16-000140-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420816000140/a201510-k.htm
