symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
CRWD,-3.23833,-4.70608,-11.41535,-7.40998,-10.26392,0,23.80718,378.00611,114.72259,682.03448,682.03448
