symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
FRT,0.03029385,-2.72977,1.91358,-0.35207726,5.13691,0.03029385,-7.02084,-3.56308,19.91284,-32.40071,3116.23377
