date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,FANG,USD,0001539838,2025-02-26,2025-02-26 16:16:41,2024,FY,161000000,0,161000000,1585000000,116000000,248000000,2110000000,64472000000,0,0,0,375000000,173000000,162000000,65182000000,0,67292000000,253000000,354000000,414000000,0,3790000000,4811000000,12075000000,0,9826000000,718000000,22619000000,0,354000000,27430000000,0,3000000,4238000000,-6000000,33501000000,37736000000,39862000000,67292000000,2126000000,67292000000,375000000,12429000000,12268000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983825000021/0001539838-25-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983825000021/fang-20241231.htm
2023-12-31,FANG,USD,0001539838,2024-02-22,2024-02-22 16:08:18,2023,FY,582000000,0,582000000,847000000,63000000,130000000,1621000000,26674000000,0,0,0,529000000,45000000,132000000,27380000000,0,29001000000,261000000,160000000,158000000,0,1529000000,2108000000,6641000000,0,2449000000,373000000,9463000000,0,160000000,11571000000,0,2000000,2489000000,-8000000,14142000000,16625000000,17430000000,29001000000,805000000,29001000000,529000000,6801000000,6219000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983824000019/0001539838-24-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983824000019/fang-20231231.htm
2022-12-31,FANG,USD,0001539838,2023-02-23,2023-02-23 16:27:14,2022,FY,157000000,0,157000000,1006000000,67000000,162000000,1392000000,23759000000,0,0,0,566000000,64000000,428000000,24817000000,0,26209000000,127000000,141000000,34000000,0,1414000000,1716000000,6238000000,0,2069000000,496000000,8803000000,0,131000000,10519000000,0,2000000,801000000,-7000000,14213000000,15009000000,15690000000,26209000000,681000000,26209000000,566000000,6379000000,6222000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983823000022/0001539838-23-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983823000022/fang-20221231.htm
2021-12-31,FANG,USD,0001539838,2022-02-24,2022-02-24 17:27:49,2021,FY,654000000,0,654000000,671000000,62000000,59000000,1446000000,20619000000,0,0,0,613000000,40000000,180000000,21452000000,0,22898000000,36000000,131000000,70000000,0,1201000000,1438000000,6642000000,0,1338000000,235000000,8215000000,0,86000000,9653000000,0,2000000,-1998000000,0,14084000000,12088000000,13245000000,22898000000,1157000000,22898000000,613000000,6773000000,6119000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983822000008/0001539838-22-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983822000008/fang-20211231.htm
2020-12-31,FANG,USD,0001539838,2021-02-25,2021-02-25 16:34:19,2020,FY,104000000,0,104000000,437000000,33000000,28000000,602000000,16214000000,0,0,0,533000000,73000000,197000000,17017000000,0,17619000000,71000000,306000000,57000000,0,802000000,1236000000,5624000000,0,783000000,172000000,6579000000,0,115000000,7815000000,0,2000000,-3864000000,0,12656000000,8794000000,9804000000,17619000000,1010000000,17619000000,533000000,5930000000,5826000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983821000015/0001539838-21-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983821000015/fang-20201231.htm
2019-12-31,FANG,USD,0001539838,2020-02-27,2020-02-26 18:38:37,2019,FY,123000000,0,123000000,634000000,37000000,75000000,869000000,21835000000,0,0,0,479000000,142000000,206000000,22662000000,0,23531000000,179000000,119000000,68000000,0,897000000,1263000000,5371000000,0,1886000000,105000000,7362000000,0,119000000,8625000000,0,2000000,890000000,0,12357000000,13249000000,14906000000,23531000000,1657000000,23531000000,479000000,5490000000,5367000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983820000021/0001539838-20-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983820000021/diamondback201910-k.htm
2018-12-31,FANG,USD,0001539838,2019-02-25,2019-02-25 06:35:46,2018,FY,214516000,0,214516000,429919000,37570000,281000000,925021000,20372000000,0,0,0,117000000,96670000,201000000,20670666000,0,21595687000,127979000,59000000,49160000,0,782861000,1019612000,4464338000,0,1785000000,161000000,6410000000,0,59000000,7429000000,0,2000000,762000000,-74000,12936074000,13700000000,14167000000,21596000000,467000000,21596000000,1000000,4523000000,4308000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983819000008/0001539838-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983819000008/diamondback201810-k.htm
2017-12-31,FANG,USD,0001539838,2018-02-15,2018-02-14 21:06:11,2017,FY,112446000,0,112446000,231613000,9108000,5434000,358601000,7343617000,0,0,0,0,0,68767000,7412384000,0,7770985000,94590000,27850000,3306000,0,451682000,577428000,1477347000,0,108048000,26425000,1611820000,0,27850000,2189248000,0,982000,-37133000,0,5291011000,5254860000,5581737000,7770985000,326877000,7770985000,0,1505197000,1392751000,https://www.sec.gov/Archives/edgar/data/1539838/000153983818000014/0001539838-18-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983818000014/diamondback201710-k.htm
2016-12-31,FANG,USD,0001539838,2017-02-15,2017-02-15 17:26:25,2016,FY,1666574000,0,1666574000,120122000,1983000,3487000,1792166000,3390857000,0,0,0,0,0,166657000,3557514000,0,5349680000,47648000,13857000,776000,0,147061000,209342000,1105912000,0,0,16134000,1122046000,0,13857000,1331388000,0,901000,-519394000,-519394000,4735349000,3697462000,4018292000,5349680000,320830000,5349680000,0,1119769000,-546805000,https://www.sec.gov/Archives/edgar/data/1539838/000153983817000009/0001539838-17-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983817000009/diamondback201610-k.htm
2015-12-31,FANG,USD,0001539838,2016-02-19,2016-02-19 16:41:46,2015,FY,20115000,0,20115000,78904000,1728000,7998000,108745000,2597625000,0,0,0,0,161592000,44349000,2649667000,0,2758412000,20008000,14100000,518000,0,106795000,141421000,487807000,0,0,12518000,500325000,0,14100000,641746000,0,668000,-354360000,-354360000,2584024000,1875972000,2108973000,2750719000,233001000,2750719000,0,501907000,481792000,https://www.sec.gov/Archives/edgar/data/1539838/000153983816000129/0001539838-16-000129-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983816000129/diamondback201510-k.htm
