symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
CVNA,2024-12-31,203.36,122344000,24879875840,1716000000,6046000000,29209875840
CVNA,2023-12-31,52.94,109323000,5787559620,530000000,6706000000,11963559620
CVNA,2022-12-31,4.74,100828000,477924720,434000000,8816000000,8859924720
CVNA,2021-12-31,231.79,82805000,19193370950,403000000,5774000000,24564370950
CVNA,2020-12-31,239.54,64980999,15565548500,301000000,1870000000,17134548500
CVNA,2019-12-31,92.05,46847000,4312266350,76016000,1616702000,5852952350
CVNA,2018-12-31,32.71,30043000,982706530,78861000,633445000,1537290530
CVNA,2017-12-31,19.12,15241000,291407920,172680000,302392000,421119920
CVNA,2016-12-31,11.1,15000000,166500000,39184000,170774000,298090000
CVNA,2015-12-31,11.1,15000000,166500000,43134000,42302000,165668000
CVNA,2014-12-31,11.1,15000000,166500000,6929000,17371000,176942000
