date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,ACGL,USD,0000947484,2025-02-27,2025-02-27 16:14:56,2024,FY,4312000000,235000000,0,133000000,2666000000,-818000000,0,179000000,3305000000,-673000000,6673000000,-51000000,852000000,-36472000000,31240000000,-30000000,-4461000000,0,7000000,-24000000,-1906000000,-2000000,-1925000000,-25000000,262000000,1760000000,1498000000,6673000000,-51000000,6622000000,https://www.sec.gov/Archives/edgar/data/947484/000094748425000017/0000947484-25-000017-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748425000017/acgl-20241231.htm
2023-12-31,ACGL,USD,0000947484,2024-02-23,2024-02-23 15:13:41,2023,FY,4442000000,95000000,0,93000000,1152000000,-981000000,0,455000000,1678000000,-33000000,5749000000,-52000000,0,-21385000000,15992000000,-23000000,-5468000000,0,0,-2000000,-40000000,-27000000,-69000000,13000000,225000000,1498000000,1273000000,5749000000,-52000000,5697000000,https://www.sec.gov/Archives/edgar/data/947484/000094748424000020/0000947484-24-000020-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748424000020/acgl-20231231.htm
2022-12-31,ACGL,USD,0000947484,2023-02-24,2023-02-24 13:13:42,2022,FY,1482423000,106200000,0,88000000,1335000000,-1110000000,0,-36000000,2481000000,804725000,3816000000,-51672000,1554116000,-18976748000,15800960000,-1428711000,-3101000000,0,6000000,-586000000,-40000000,-85264000,-706000000,-50000000,-41000000,1273328000,1314771000,3815227000,-51672000,3763555000,https://www.sec.gov/Archives/edgar/data/947484/000094748423000015/0000947484-23-000015-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748423000015/acgl-20221231.htm
2021-12-31,ACGL,USD,0000947484,2022-02-25,2022-02-25 10:08:14,2021,FY,2239462000,82955000,0,88000000,1907000000,-685000000,0,499000000,2093000000,-891417000,3427555000,-41394000,-1103118000,-38526506000,38055150000,-523864000,-2139732000,0,6000000,-1234294000,-47000000,46731000,-1229549000,-34047000,24227000,1314771000,1290544000,3427555000,-41394000,3386161000,https://www.sec.gov/Archives/edgar/data/947484/000094748422000015/0000947484-22-000015-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748422000015/acgl-20211231.htm
2020-12-31,ACGL,USD,0000947484,2021-02-26,2021-02-26 14:22:35,2020,FY,1465711000,69031000,0,71262000,2173077000,-318643000,0,65950000,2425770000,-892576000,2886505000,-39872000,0,-44198695000,41176328000,19013000,-3043226000,659793000,1876000,-83472000,-41612000,-15307000,521278000,22289000,386846000,1290544000,903698000,2886505000,-39872000,2846633000,https://www.sec.gov/Archives/edgar/data/947484/000094748421000028/0000947484-21-000028-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748421000028/acgl-20201231.htm
2019-12-31,ACGL,USD,0000947484,2020-02-28,2020-02-28 17:07:41,2019,FY,1693300000,82104000,0,66417000,598618000,-237752000,0,182132000,654238000,-391980000,2048459000,-37837000,0,-32296456000,30938489000,-410679000,-1806483000,150901000,6203000,-2871000,-41612000,-193283000,-80662000,17741000,179055000,903698000,724643000,2048459000,-37837000,2010622000,https://www.sec.gov/Archives/edgar/data/947484/000094748420000012/0000947484-20-000012-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748420000012/a201910-k.htm
2018-12-31,ACGL,USD,0000947484,2019-02-28,2019-02-28 16:14:41,2018,FY,727821000,105670000,0,55776000,242982000,-211296000,0,73438000,380840000,427073000,1559322000,-29809000,0,-35857958000,35131128000,202619000,-554020000,-358142000,0,-382925000,-41645000,-298653000,-988810000,-19133000,-2641000,724643000,727284000,1559322000,-29809000,1529513000,https://www.sec.gov/Archives/edgar/data/947484/000094748419000008/0000947484-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748419000008/a201810-k.htm
2017-12-31,ACGL,USD,0000947484,2018-02-28,2018-02-28 16:56:31,2017,FY,629709000,125778000,0,67798000,518512000,-31405000,0,8529000,541388000,-246919000,1112617000,-22841000,-27709000,-40611670000,39179214000,123010000,-1359996000,56415000,0,-251048000,-46041000,7269000,-3405000,14041000,-236743000,606199000,842942000,1112617000,-22841000,1089776000,https://www.sec.gov/Archives/edgar/data/947484/000094748418000012/0000947484-18-000012-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748418000012/a201710-k.htm
2016-12-31,ACGL,USD,0000947484,2017-03-01,2017-03-01 15:50:14,2016,FY,824178000,19343000,0,56581000,619748000,-71613000,0,31542000,659819000,-142421000,1396644000,-15303000,-1992720000,-37711328000,37198961000,-201153000,-2721543000,1167570000,0,-77674000,-28070000,573843000,1635669000,-21154000,289616000,842942000,553326000,1396644000,-15303000,1381341000,https://www.sec.gov/Archives/edgar/data/947484/000094748417000015/0000947484-17-000015-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748417000015/a201610-k.htm
2015-12-31,ACGL,USD,0000947484,2016-02-26,2016-02-26 17:38:12,2015,FY,526582000,22926000,0,56096000,218368000,-26783000,0,-5885000,251036000,173934000,997906000,-15736000,40818000,-31716811000,30821509000,-43655000,-913875000,431362000,4861000,-365383000,-21938000,-53558000,-4656000,-11751000,67624000,553326000,485702000,997906000,-15736000,982170000,https://www.sec.gov/Archives/edgar/data/947484/000094748416000043/0000947484-16-000043-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748416000043/a201510-k.htm
