holder,shares,dateReported,change
NICOLA WEALTH MANAGEMENT LTD.,255000,2025-09-30,255000
Integrated Wealth Concepts LLC,249396,2025-09-30,43292
"BRIGHT ROCK CAPITAL MANAGEMENT, LLC",249000,2025-09-30,0
"PNC FINANCIAL SERVICES GROUP, INC.",247992,2025-09-30,-11003
"Baltimore-Washington Financial Advisors, Inc.",247687,2025-09-30,-9756
"ExodusPoint Capital Management, LP",247635,2025-09-30,-60775
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,247556,2025-09-30,15000
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,245186,2025-09-30,4269
"Glenmede Investment Management, LP",243617,2025-09-30,-9278
"Ensign Peak Advisors, Inc",243567,2025-09-30,91881
Daiwa Securities Group Inc.,242992,2025-09-30,12093
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",239895,2025-09-30,-9636
"JACKSON HILL ADVISORS, LLC",239000,2025-09-30,-7000
Quantinno Capital Management LP,238764,2025-09-30,30070
"Nitorum Capital, L.P.",237415,2025-09-30,-9113
Janney Montgomery Scott LLC,234671,2025-09-30,8450
"Bensler, LLC",233379,2025-09-30,20923
MONTAG A & ASSOCIATES INC,231238,2025-09-30,-548
Skandinaviska Enskilda Banken AB (publ),231158,2025-09-30,-29494
"Galvin, Gaustad & Stein, LLC",230061,2025-09-30,10032
ACADIAN ASSET MANAGEMENT LLC,228307,2025-09-30,-174993
Czech National Bank,225934,2025-09-30,11040
Zurcher Kantonalbank (Zurich Cantonalbank),225913,2025-09-30,-3438
"Mariner, LLC",224615,2025-09-30,55301
"Union Heritage Capital, LLC",218683,2025-09-30,0
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,213621,2025-09-30,-1994
STRS OHIO,208457,2025-09-30,-35631
"Signal Advisors Wealth, LLC",208164,2025-09-30,81129
LaFleur & Godfrey LLC,206695,2025-09-30,-5970
Perpetual Ltd,205961,2025-09-30,2194
"XPONANCE, INC.",205406,2025-09-30,-2229
"BRASADA CAPITAL MANAGEMENT, LP",203671,2025-09-30,-9766
AMALGAMATED BANK,202658,2025-09-30,3929
FORSTA AP-FONDEN,201900,2025-09-30,11700
VOYA INVESTMENT MANAGEMENT LLC,201266,2025-09-30,-45072
DnB Asset Management AS,199581,2025-09-30,4371
Roundview Capital LLC,195752,2025-09-30,14264
Bellecapital International Ltd.,194046,2025-09-30,23350
GF FUND MANAGEMENT CO. LTD.,192409,2025-09-30,0
Harbour Trust & Investment Management Co,191537,2025-09-30,124480
WASHINGTON TRUST Co,190042,2025-09-30,860
"Colony Group, LLC",188633,2025-09-30,99066
PICTON MAHONEY ASSET MANAGEMENT,187193,2025-09-30,-49806
"Toroso Investments, LLC",186364,2025-09-30,-389745
Y-Intercept (Hong Kong) Ltd,182654,2025-09-30,-107027
Jain Global LLC,182437,2025-09-30,127910
OSSIAM,182038,2025-09-30,-4363
"Crown Oak Advisors, LLC",179527,2025-09-30,0
"Marks Group Wealth Management, Inc",179053,2025-09-30,-13249
"Alapocas Investment Partners, Inc.",177859,2025-09-30,-3852
SAWGRASS ASSET MANAGEMENT LLC,177352,2025-09-30,75982
Cetera Investment Advisers,176281,2025-09-30,3830
Varma Mutual Pension Insurance Co,174688,2025-09-30,14300
IFM Investors Pty Ltd,174476,2025-09-30,767
"THREADGILL FINANCIAL, LLC",173884,2025-09-30,14915
"Empowered Funds, LLC",173396,2025-09-30,-24426
Creative Planning,173056,2025-09-30,24583
Illinois Municipal Retirement Fund,172170,2025-09-30,33326
USS Investment Management Ltd,170812,2025-09-30,0
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",169348,2025-09-30,-301544
Litman Gregory Wealth Management LLC,168820,2025-09-30,993
Wealthfront Advisers LLC,168109,2025-09-30,800
"Clear Harbor Asset Management, LLC",166993,2025-09-30,-1725
"Merit Financial Group, LLC",165731,2025-09-30,22476
ING GROEP NV,165653,2025-09-30,131402
ARGENT CAPITAL MANAGEMENT LLC,162339,2025-09-30,-1262984
FAYEZ SAROFIM & CO,158575,2025-09-30,0
Midwest Trust Co,155983,2025-09-30,11440
Neuberger Berman Group LLC,152617,2025-09-30,70374
Apriem Advisors,149726,2025-09-30,144029
"Envestnet Portfolio Solutions, Inc.",148771,2025-09-30,33999
"Kinsale Capital Group, Inc.",147595,2025-09-30,13421
KENNEDY CAPITAL MANAGEMENT LLC,147366,2025-09-30,-24893
Utah Retirement Systems,146131,2025-09-30,2002
"State of Tennessee, Treasury Department",145981,2025-09-30,-244298
B. Metzler seel. Sohn & Co. AG,144518,2025-09-30,16886
SHELTON CAPITAL MANAGEMENT,143578,2025-09-30,-3001
COMERICA BANK,143416,2025-09-30,-85216
TORRAY INVESTMENT PARTNERS LLC,142329,2025-09-30,-427
Police & Firemen's Retirement System of New Jersey,142236,2025-09-30,7694
TEACHER RETIREMENT SYSTEM OF TEXAS,141768,2025-09-30,-19060
"McBroom & Associates, LLC",141737,2025-09-30,-15369
Tsai Capital Corp,140738,2025-09-30,54103
"Advisory Services Network, LLC",139568,2025-09-30,15507
AIA Group Ltd,136750,2025-09-30,28557
OPPENHEIMER ASSET MANAGEMENT INC.,135900,2025-09-30,-7042
"ARMSTRONG ADVISORY GROUP, INC",135618,2025-09-30,-3297
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,132015,2025-09-30,-12391
OPPENHEIMER & CO INC,131054,2025-09-30,15030
"Sustainable Insight Capital Management, LLC",130337,2025-09-30,47508
DUNCKER STREETT & CO INC,129820,2025-09-30,-9279
"Blue Zone Wealth Advisors, LLC",129640,2025-09-30,6486
FIRST MERCHANTS CORP,128780,2025-09-30,543
Northwest & Ethical Investments L.P.,128040,2025-09-30,-2700
"IEQ CAPITAL, LLC",126314,2025-09-30,41023
NOMURA HOLDINGS INC,126311,2025-09-30,121704
Machina Capital S.A.S.,125182,2025-09-30,94742
DAVENPORT & Co LLC,125122,2025-09-30,10020
Magnetar Financial LLC,124255,2025-09-30,120009
OXFORD FINANCIAL GROUP LTD,124112,2025-09-30,112
BROWN ADVISORY INC,123089,2025-09-30,-5728
"State of Alaska, Department of Revenue",122130,2025-09-30,-3138
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,121035,2025-09-30,1186
Voleon Capital Management LP,120715,2025-09-30,108793
"Vanguard Personalized Indexing Management, LLC",119096,2025-09-30,-429
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,118445,2025-09-30,-767
"HANTZ FINANCIAL SERVICES, INC.",117952,2025-09-30,-6125
Louisiana State Employees Retirement System,117200,2025-09-30,100
Ethic Inc.,117181,2025-09-30,-36101
"Sumitomo Mitsui DS Asset Management Company, Ltd",116782,2025-09-30,993
Baypointe Partners LLC,116667,2025-09-30,16667
KING LUTHER CAPITAL MANAGEMENT CORP,116053,2025-09-30,-3931
Employees Retirement System of Texas,115800,2025-09-30,0
PROFUND ADVISORS LLC,114654,2025-09-30,-4202
COMMERCE BANK,113090,2025-09-30,-75492
SYNOVUS FINANCIAL CORP,112283,2025-09-30,-481
iA Global Asset Management Inc.,111974,2025-09-30,4966
"Pathstone Holdings, LLC",110985,2025-09-30,586
ABN AMRO INVESTMENT SOLUTIONS,109455,2025-09-30,-1257
"Chicago Capital, LLC",107200,2025-09-30,0
JANUS HENDERSON GROUP PLC,105830,2025-09-30,4142
"MML INVESTORS SERVICES, LLC",105093,2025-09-30,-9692
MERCER GLOBAL ADVISORS INC /ADV,104472,2025-09-30,20612
"YOUSIF CAPITAL MANAGEMENT, LLC",104421,2025-09-30,-3073
Quest Partners LLC,103526,2025-09-30,77697
"QRG CAPITAL MANAGEMENT, INC.",102978,2025-09-30,-18813
LOS ANGELES CAPITAL MANAGEMENT LLC,102626,2025-09-30,43526
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,101675,2025-09-30,25665
ROWLAND & CO INVESTMENT COUNSEL/ADV,101474,2025-09-30,-7320
"WILEY BROS.-AINTREE CAPITAL, LLC",100885,2025-09-30,16436
Verition Fund Management LLC,99348,2025-09-30,14606
CAISSE DES DEPOTS ET CONSIGNATIONS,98183,2025-09-30,0
Weiss Asset Management LP,97710,2025-09-30,97710
"CWM, LLC",96858,2025-09-30,62201
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,96452,2025-09-30,-4391
PEREGRINE INVESTMENT MANAGEMENT INC,95440,2025-09-30,-117040
"COMMONWEALTH EQUITY SERVICES, LLC",95317,2025-09-30,-9932
"Annandale Capital, LLC",94363,2025-09-30,24179
"Hixon Zuercher, LLC",93704,2025-09-30,4936
"X-Square Capital, LLC",92084,2025-09-30,38963
"Brinker Capital Investments, LLC",90559,2025-09-30,-4480
Nutshell Asset Management Ltd,90275,2025-09-30,26275
"Redmond Asset Management, LLC",89820,2025-09-30,-1194
Bell Asset Management Ltd,88622,2025-09-30,88622
UniSuper Management Pty Ltd,88594,2025-09-30,12791
"Atria Investments, Inc",88202,2025-09-30,16677
"HB Wealth Management, LLC",87407,2025-09-30,3183
Aquatic Capital Management LLC,85054,2025-09-30,85054
WILKINS INVESTMENT COUNSEL INC,84910,2025-09-30,71148
"SRS Capital Advisors, Inc.",84620,2025-09-30,72290
SILVERCREST ASSET MANAGEMENT GROUP LLC,84310,2025-09-30,7906
Lincoln Capital LLC,81804,2025-09-30,-1056
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",80742,2025-09-30,-4637
"RMB Capital Management, LLC",80505,2025-09-30,-7267
Generali Asset Management SPA SGR,79933,2025-09-30,-18868
"IMC-Chicago, LLC",79168,2025-09-30,17545
Quantbot Technologies LP,78920,2025-09-30,-10461
Rockefeller Capital Management L.P.,78812,2025-09-30,-5364
"CONSCIOUS WEALTH INVESTMENTS, LLC",78799,2025-09-30,2348
AE Wealth Management LLC,78636,2025-09-30,18146
"Annex Advisory Services, LLC",78127,2025-09-30,5887
"Bancreek Capital Management, LP",76448,2025-09-30,-6415
DARK FOREST CAPITAL MANAGEMENT LP,76257,2025-09-30,37210
"Jump Financial, LLC",76234,2025-09-30,21682
SIT INVESTMENT ASSOCIATES INC,76203,2025-09-30,0
"SevenBridge Financial Group, LLC",76058,2025-09-30,27045
YACKTMAN ASSET MANAGEMENT LP,75195,2025-09-30,75195
PUBLIC SECTOR PENSION INVESTMENT BOARD,73502,2025-09-30,11766
BUCKHEAD CAPITAL MANAGEMENT LLC,72847,2025-09-30,13919
FIRST FOUNDATION ADVISORS,71998,2025-09-30,-7027
MGO ONE SEVEN LLC,71574,2025-09-30,286
"CENTAURUS FINANCIAL, INC.",71276,2025-09-30,28496
IPG Investment Advisors LLC,71175,2025-09-30,71175
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",71094,2025-09-30,-2131
Federation des caisses Desjardins du Quebec,70505,2025-09-30,5861
Walleye Trading LLC,70347,2025-09-30,70347
"Second Line Capital, LLC",69572,2025-09-30,10641
"EVOKE WEALTH, LLC",68868,2025-09-30,68868
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,68817,2025-09-30,0
M&T BANK CORP,67904,2025-09-30,-16624
"Allen Capital Group, LLC",67586,2025-09-30,57065
CAXTON ASSOCIATES LLP,67292,2025-09-30,-3890
Taikang Asset Management (Hong Kong) Co Ltd,67196,2025-09-30,-13201
Motley Fool Asset Management LLC,66477,2025-09-30,16820
OMERS ADMINISTRATION Corp,65683,2025-09-30,0
BEDDOW CAPITAL MANAGEMENT INC,65485,2025-09-30,65485
Narwhal Capital Management,65100,2025-09-30,65100
MIZUHO SECURITIES USA LLC,64791,2025-09-30,4024
"Davidson Kahn Capital Management, LLC",64060,2025-09-30,18592
Avanza Fonder AB,63852,2025-09-30,0
"Moran Wealth Management, LLC",63776,2025-09-30,-45881
ICICI Prudential Asset Management Co Ltd,62849,2025-09-30,50742
"Cambridge Investment Research Advisors, Inc.",62066,2025-09-30,31468
Davidson Capital Management Inc.,61391,2025-09-30,1441
MAI Capital Management,60902,2025-09-30,9453
"GUARDIAN WEALTH ADVISORS, LLC / NC",59845,2025-09-30,2953
BANQUE PICTET & CIE SA,59640,2025-09-30,-7018
AZZAD ASSET MANAGEMENT INC /ADV,59603,2025-09-30,8280
"Harvest Fund Management Co., Ltd",59344,2025-09-30,4492
XTX Topco Ltd,59331,2025-09-30,43513
Triavera Capital LLC,59032,2025-09-30,-54240
Capital Group Investment Management Pte. Ltd.,58784,2025-09-30,-689
"Fieldview Capital Management, LLC",58669,2025-09-30,53853
Penserra Capital Management LLC,58363,2025-09-30,-2838
"Prana Capital Management, LP",58103,2025-09-30,4755
"GHP Investment Advisors, Inc.",57477,2025-09-30,-2478
CIBC WORLD MARKET INC.,57254,2025-09-30,-55
"Freedom Day Solutions, LLC",56321,2025-09-30,-2898
Kentucky Retirement Systems,55520,2025-09-30,-372
CONGRESS ASSET MANAGEMENT CO /MA,55388,2025-09-30,-256215
BNP PARIBAS,55019,2025-09-30,54769
Barbara Oil Co.,54800,2025-09-30,0
"Badgley Phelps Wealth Managers, LLC",54727,2025-09-30,-585
Delta Global Management LP,54526,2025-09-30,54526
CAPE COD FIVE CENTS SAVINGS BANK,54398,2025-09-30,0
Trilogy Capital Inc.,53887,2025-09-30,4011
BENJAMIN EDWARDS INC,53824,2025-09-30,10280
"Kensington Investment Counsel, LLC",53716,2025-09-30,-4918
"Cavalier Investments, LLC",53545,2025-09-30,2728
