date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,CPAY,USD,0001175454,2025-02-27,2025-02-27 17:13:10,2024,FY,1003732000,351088000,-64718000,116724000,447854000,-176931000,0,663222000,-38437000,85885000,1940565000,-175176000,-636418000,0,0,4117000,-807477000,1271237000,428224000,-1287998000,0,-6474000,404989000,-223267000,1314810000,4456345000,3141535000,1940565000,-175176000,1765389000,https://www.sec.gov/Archives/edgar/data/1175454/000162828025008746/0001628280-25-008746-index.htm,https://www.sec.gov/Archives/edgar/data/1175454/000162828025008746/flt-20241231.htm
2023-12-31,CPAY,USD,0001175454,2023-12-31,2023-12-30 19:00:00,2023,FY,981890000,336604000,-46678000,116086000,593904000,-210261000,0,713976000,90189000,119326000,2101132000,-153822000,-231302000,0,0,4401000,-380723000,-322432000,113742000,-686859000,0,-2662000,-898211000,30157000,852355000,3141535000,2289180000,2101132000,-153822000,1947310000,,
2022-12-31,CPAY,USD,0001175454,2022-12-31,2022-12-30 19:00:00,2022,FY,954327000,322282000,-33174000,121416000,-752496000,-598674000,0,-83951000,-69871000,142442000,754797000,-151428000,-216917000,0,0,0,-368345000,1055194000,49404000,-1405200000,0,-10626000,-311228000,-36739000,38485000,2289180000,2250695000,754797000,-151428000,603369000,,
2021-12-31,CPAY,USD,0001175454,2021-12-31,2021-12-30 19:00:00,2021,FY,839497000,284196000,11026000,80071000,-77878000,-731137000,0,480506000,172753000,60151000,1197063000,-111530000,-602120000,0,0,-2281000,-715931000,1690600000,48781000,-1355722000,0,-39731000,343928000,-50984000,774076000,2250695000,1476619000,1197063000,-111530000,1085533000,,
2020-12-31,CPAY,USD,0001175454,2020-12-31,2020-12-30 19:00:00,2020,FY,704216000,254801000,15668000,43384000,321478000,264140000,0,-83251000,140589000,133042000,1472589000,-78425000,-80787000,0,52963000,0,-106249000,-700707000,136797000,-849910000,0,-2981000,-1416801000,-148157000,-198618000,1476619000,1675237000,1472589000,-78425000,1394164000,,
2019-12-31,CPAY,USD,0001175454,2019-12-31,2019-12-30 19:00:00,2019,FY,895073000,274210000,37883000,60953000,-189455000,-196028000,0,198756000,-192183000,83407000,1162071000,-75170000,-448277000,0,0,-255000,-523702000,218629000,168925000,-694909000,0,-2816000,-310171000,-17854000,310344000,1675237000,1364893000,1162071000,-75170000,1086901000,,
2018-12-31,CPAY,USD,0001175454,2018-12-31,2018-12-30 19:00:00,2018,FY,811483000,274609000,-2750000,69939000,-184720000,-159024000,0,0,-25696000,-65179000,903382000,-81387000,77892000,0,0,-22775000,-26270000,329241000,55680000,-958696000,0,-4040000,-577815000,-65274000,234023000,1364893000,1130870000,903382000,-81387000,821995000,,
2017-12-31,CPAY,USD,0001175454,2017-12-31,2017-12-30 19:00:00,2017,FY,740200000,264560000,-247712000,93297000,-103512000,-431003000,0,0,327491000,-66775000,680058000,-70093000,-388756000,0,0,-38953000,-497802000,622092000,44690000,-402393000,0,-12451000,251938000,52906000,487100000,1130870000,643770000,680058000,-70093000,609965000,,
2016-12-31,CPAY,USD,0001175454,2016-12-31,2016-12-30 19:00:00,2016,FY,452385000,198091000,-28681000,63946000,-61821000,-338796000,0,0,276975000,84298000,708218000,-59011000,-1331985000,0,0,1411000,-1389585000,923364000,21231000,-187678000,0,-2948000,753969000,-43476000,29126000,643770000,447152000,708218000,-59011000,649207000,,
2015-12-31,CPAY,USD,0001175454,2015-12-31,2015-12-30 19:00:00,2015,FY,362431000,190202000,30626000,90122000,19276000,40017000,0,0,-20741000,61927000,754584000,-41875000,-49069000,0,0,-8470000,-99414000,-651864000,19926000,0,0,-16127000,-648065000,-37022000,-29917000,447152000,477069000,754584000,-41875000,712709000,,
2014-12-31,CPAY,USD,0001175454,2014-12-31,2014-12-30 19:00:00,2014,FY,368707000,107246000,41716000,37649000,82490000,246465000,0,0,-163975000,-29474000,608334000,-27070000,-2395778000,0,0,-171239000,-2594087000,2120508000,29641000,0,0,12116000,2162265000,-37548000,138964000,477069000,338105000,608334000,-27070000,581264000,,
2013-12-31,CPAY,USD,0001175454,2013-12-31,2013-12-30 19:00:00,2013,FY,284501000,66198000,-5453000,26676000,10892000,-45005000,0,0,55897000,-7129000,375685000,-20785000,-728343000,0,0,0,-749128000,389102000,30438000,0,0,16185000,435725000,-7826000,54456000,338105000,283649000,375685000,-20785000,354900000,,
