date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2025-09-30,PTC,USD,0000857005,2025-11-21,2025-11-21 16:02:29,2025,FY,184415000,0,184415000,1001085000,0,197867000,1383367000,175817000,3493316000,824663000,4317979000,0,194070000,545939000,5233805000,0,6617172000,11504000,49179000,28749000,812271000,335701000,1237404000,1320688000,14794000,30151000,187906000,1553539000,0,172433000,2790943000,0,1195000,2083607000,-81163000,1822590000,3826229000,3826229000,6617172000,0,6617172000,0,1369867000,1185452000,https://www.sec.gov/Archives/edgar/data/857005/000119312525291326/0001193125-25-291326-index.htm,https://www.sec.gov/Archives/edgar/data/857005/000119312525291326/ptc-20250930.htm
2024-09-30,PTC,USD,0000857005,2024-11-14,2024-11-14 17:27:14,2024,FY,265808000,0,265808000,861953000,0,170944000,1298705000,208504000,3461891000,897476000,4359367000,10000,159404000,357552000,5084837000,0,6383542000,24198000,545686000,39978000,754039000,303292000,1667193000,1384640000,21235000,32216000,63860000,1501951000,0,181754000,3169144000,0,1202000,1349610000,-101721000,1965307000,3214398000,3214398000,6383542000,0,6383542000,10000,1930326000,1664518000,https://www.sec.gov/Archives/edgar/data/857005/000095017024127231/0000950170-24-127231-index.htm,https://www.sec.gov/Archives/edgar/data/857005/000095017024127231/ptc-20240930.htm
2023-09-30,PTC,USD,0000857005,2023-11-20,2023-11-17 18:09:10,2023,FY,288103000,0,288103000,811398000,0,177865000,1277366000,231419000,3358511000,941249000,4299760000,0,123319000,356978000,5011476000,0,6288842000,43480000,34112000,14919000,665362000,913312000,1671185000,1854865000,16188000,29508000,39806000,1940367000,0,193192000,3611552000,0,1188000,973277000,-118080000,1820905000,2677290000,2677290000,6288842000,0,6288842000,0,1888977000,1600874000,https://www.sec.gov/Archives/edgar/data/857005/000095012323011049/0000950123-23-011049-index.htm,https://www.sec.gov/Archives/edgar/data/857005/000095012323011049/ptc-20230930.htm
2022-09-30,PTC,USD,0000857005,2022-11-15,2022-11-15 17:30:05,2022,FY,272182000,0,272182000,636556000,0,159919000,1068657000,235881000,2353654000,382718000,2736372000,0,256091000,390267000,3618611000,0,4687268000,40153000,22002000,5142000,503781000,221180000,792258000,1518201000,16552000,28396000,35827000,1598976000,0,189575000,2391234000,0,1175000,727737000,-153458000,1720580000,2296034000,2296034000,4687268000,0,4687268000,0,1540203000,1268021000,https://www.sec.gov/Archives/edgar/data/857005/000095017022025211/0000950170-22-025211-index.htm,https://www.sec.gov/Archives/edgar/data/857005/000095017022025211/ptc-20220930.htm
2021-09-30,PTC,USD,0000857005,2021-11-22,2021-11-19 20:10:15,2021,FY,326532000,0,326532000,541072000,0,205406000,1073010000,252574000,2191887000,378967000,2570854000,0,297789000,313333000,3434550000,0,4507560000,33381000,27864000,5055000,482131000,230851000,779282000,1620406000,15546000,4165000,49693000,1689810000,0,208799000,2469092000,0,1172000,414656000,-95864000,1718504000,2038468000,2038468000,4507560000,0,4507560000,0,1648270000,1321738000,https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/0001564590-21-057806-index.htm,https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/ptc-10k_20210930.htm
2020-09-30,PTC,USD,0000857005,2020-11-20,2020-11-20 16:46:16,2020,FY,275458000,28129000,303587000,415221000,0,114639000,833447000,251432000,1625786000,237570000,1863356000,30970000,190963000,212570000,2549291000,0,3382738000,24910000,34635000,7011000,416804000,197400000,680760000,1185702000,9661000,12431000,55936000,1263730000,0,215023000,1944490000,0,1161000,-62267000,-103374000,1602728000,1438248000,1438248000,3382738000,0,3382738000,59099000,1220337000,944879000,https://www.sec.gov/Archives/edgar/data/857005/000156459020054803/0001564590-20-054803-index.htm,https://www.sec.gov/Archives/edgar/data/857005/000156459020054803/ptc-10k_20200930.htm
2019-09-30,PTC,USD,0000857005,2019-11-18,2019-11-15 19:51:01,2019,FY,269579000,27891000,297470000,372743000,0,112408000,782621000,105531000,1238179000,169949000,1408128000,29544000,198634000,140130000,1881967000,0,2664588000,42442000,0,17407000,385509000,192797000,638155000,669134000,11123000,41683000,102495000,824435000,0,0,1462590000,0,1149000,-191390000,-110710000,1502949000,1201998000,1201998000,2664588000,0,2664588000,57435000,669134000,399555000,https://www.sec.gov/Archives/edgar/data/857005/000085700519000040/0000857005-19-000040-index.htm,https://www.sec.gov/Archives/edgar/data/857005/000085700519000040/ptc9-30x1910xk.htm
2018-09-30,PTC,USD,0000857005,2018-11-16,2018-11-15 18:56:03,2018,FY,259946000,25836000,285782000,129297000,0,218705000,633784000,80613000,1182457000,200202000,1382659000,30115000,165566000,36285000,1695238000,0,2329022000,53473000,0,18044000,487590000,176172000,735279000,643268000,11852000,5589000,58445000,719154000,0,0,1454433000,0,1180000,-599409000,-85585000,1558403000,874589000,874589000,2329022000,0,2329022000,55951000,643268000,383322000,https://www.sec.gov/Archives/edgar/data/857005/000085700518000025/0000857005-18-000025-index.htm,https://www.sec.gov/Archives/edgar/data/857005/000085700518000025/ptc9-30x1810xk.htm
2017-09-30,PTC,USD,0000857005,2017-11-29,2017-11-29 17:18:44,2017,FY,280003000,18408000,330318000,152299000,0,215846000,666556000,63600000,1182772000,257908000,1440680000,31907000,123166000,34475000,1693828000,0,2360384000,35160000,0,5735000,446296000,191718000,678909000,712406000,12611000,17880000,53142000,796039000,0,0,1474948000,0,1153000,-650840000,-73907000,1609030000,885436000,885436000,2360384000,0,2360384000,50315000,712406000,432403000,https://www.sec.gov/Archives/edgar/data/857005/000085700517000021/0000857005-17-000021-index.htm,https://www.sec.gov/Archives/edgar/data/857005/000085700517000021/ptc9-30x1710xk.htm
2016-09-30,PTC,USD,0000857005,2016-11-18,2016-11-18 17:04:55,2016,FY,277935000,18695000,327551000,161357000,0,184602000,642589000,67113000,1169813000,310305000,1480118000,30921000,89692000,35296000,1703140000,0,2352253000,18022000,0,6303000,400420000,229774000,654519000,751601000,13237000,13754000,69952000,848544000,0,0,1509587000,0,1150000,-657079000,-99953000,1598548000,842666000,842666000,2352253000,0,2352253000,49616000,751601000,473666000,https://www.sec.gov/Archives/edgar/data/857005/000085700516000071/0000857005-16-000071-index.htm,https://www.sec.gov/Archives/edgar/data/857005/000085700516000071/ptc9-30x1610xk.htm
