date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,ANET,USD,0001596532,2025-02-19,2025-02-18 19:50:17,2024,FY,7003146000,2511843000,4491303000,0.6413264838,996717000,122706000,427264000,549970000,0,1546687000,4058530000,310998000,0,62038000,3006654000,0.4293290473,2944616000,0.4204704571,320418000,3265034000,0.4662238942,412980000,2852054000,0.4072532545,2.27,2.23,1256303000,1281077000,https://www.sec.gov/Archives/edgar/data/1596532/000159653225000028/0001596532-25-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653225000028/anet-20241231.htm
2023-12-31,ANET,USD,0001596532,2024-02-13,2024-02-12 18:01:35,2023,FY,5860168000,2229887000,3630281000,0.6194841172,854918000,119080000,399034000,518114000,0,1373032000,3602919000,152421000,0,70630000,2327879000,0.3972375877,2257249000,0.3851850322,164777000,2422026000,0.4133031681,334705000,2087321000,0.3561879113,1.69,1.65,1237417000,1268538000,https://www.sec.gov/Archives/edgar/data/1596532/000159653224000043/0001596532-24-000043-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653224000043/anet-20231231.htm
2022-12-31,ANET,USD,0001596532,2023-02-14,2023-02-13 18:10:10,2022,FY,4381310000,1705614000,2675696000,0.6107068434,728394000,93241000,326955000,420196000,0,1148590000,2854204000,27556000,0,62700000,1589806000,0.3628608795,1527106000,0.3485500912,54690000,1581796000,0.3610326592,229350000,1352446000,0.3086853019,1.1,1.07,1225891000,1265835000,https://www.sec.gov/Archives/edgar/data/1596532/000159653223000016/0001596532-23-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653223000016/anet-20221231.htm
2021-12-31,ANET,USD,0001596532,2022-02-15,2022-02-14 19:10:53,2021,FY,2948037000,1067258000,1880779000,0.6379767282,586752000,83117000,286171000,369288000,0,956040000,2023298000,7215000,0,50334000,975073000,0.3307533114,924739000,0.3136795773,6140000,930879000,0.3157623191,90025000,840854000,0.2852250498,0.69,0.66,1226048000,1276952000,https://www.sec.gov/Archives/edgar/data/1596532/000159653222000026/0001596532-22-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653222000026/anet-20211231.htm
2020-12-31,ANET,USD,0001596532,2021-02-19,2021-02-18 19:04:33,2020,FY,2317512000,835626000,1481886000,0.6394296987,486594000,66242000,229366000,295608000,0,782202000,1617828000,27139000,0,35158000,734842000,0.3170822848,699684000,0.3019117053,39179000,738863000,0.3188173351,104306000,634557000,0.2738095855,0.52,0.5,1215744000,1271440000,https://www.sec.gov/Archives/edgar/data/1596532/000159653221000049/0001596532-21-000049-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653221000049/anet-20201231.htm
2019-12-31,ANET,USD,0001596532,2020-02-14,2020-02-13 19:39:57,2019,FY,2410706000,866368000,1544338000,0.6406164833,462759000,61898000,213907000,275805000,0,738564000,1604932000,51144000,0,32849000,838623000,0.3478744401,805774000,0.3342481414,56496000,862270000,0.3576835997,2403000,859867000,0.3566867963,0.7,0.66,1220992000,1294064000,https://www.sec.gov/Archives/edgar/data/1596532/000159653220000024/0001596532-20-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653220000024/anet20191231-10k.htm
2018-12-31,ANET,USD,0001596532,2019-02-15,2019-02-15 17:26:01,2018,FY,2151369000,777992000,1373377000,0.6383735194,442468000,65420000,187142000,252562000,405000000,1100030000,1878022000,31666000,2701000,27671000,319173000,0.148358092,273347000,0.1270572366,15454000,288801000,0.1342405696,-39314000,328115000,0.1525145152,0.2742,0.2535,1196000000,1293504000,https://www.sec.gov/Archives/edgar/data/1596532/000159653219000027/0001596532-19-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653219000027/anet20181231-10k.htm
2017-12-31,ANET,USD,0001596532,2018-02-20,2018-02-16 18:08:29,2017,FY,1646186000,584417000,1061769000,0.6449872615,349594000,86798000,155105000,241903000,0,591497000,1175914000,8093000,2780000,20640000,498180000,0.3026267992,470272000,0.2856736724,4488000,474760000,0.2883999742,51559000,423201000,0.2570796982,0.37,0.33,1156128000,1263632000,https://www.sec.gov/Archives/edgar/data/1596532/000159653218000018/0001596532-18-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653218000018/anet20171231-10k.htm
2016-12-31,ANET,USD,0001596532,2017-02-17,2017-02-17 17:17:51,2016,FY,1129167000,406051000,723116000,0.6403977445,273581000,75239000,130887000,206126000,0,479707000,885758000,2995000,3136000,19749000,265110000,0.2347836945,243409000,0.2155651024,-1184000,242225000,0.2145165418,58036000,184189000,0.1631193614,0.17,0.16,1100336000,1171552000,https://www.sec.gov/Archives/edgar/data/1596532/000159653217000019/0001596532-17-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653217000019/anet20161231-10k.htm
2015-12-31,ANET,USD,0001596532,2016-02-25,2016-02-25 17:08:19,2015,FY,837591000,294031000,543560000,0.6489563522,209448000,75720000,109084000,184804000,0,394252000,688283000,0,3152000,13671000,162832000,0.1944051452,149308000,0.1782588399,-3299000,146009000,0.1743201634,24907000,121102000,0.144583693,0.11,0.1,1055424000,1142576000,https://www.sec.gov/Archives/edgar/data/1596532/000159653216000244/0001596532-16-000244-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653216000244/anet20151231-10k.htm
2014-12-31,ANET,USD,0001596532,2015-05-15,2015-05-14 19:03:04,2014,FY,584106000,192015000,392091000,0.6712668591,148909000,32331000,85338000,117669000,0,266578000,458593000,0,6280000,10021000,137809000,0.2359314919,125513000,0.2148805183,-4005000,121508000,0.2080238861,34658000,86850000,0.1486887654,0.0888,0.0806,774832000,873440000,https://www.sec.gov/Archives/edgar/data/1596532/000159653215000011/0001596532-15-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653215000011/anet20141231-10ka.htm
2013-12-31,ANET,USD,0001596532,2013-12-31,2013-12-30 19:00:00,2013,FY,361224000,122686000,238538000,0.6603603304,98587000,18688000,55115000,73803000,0,172390000,295076000,0,7119000,5044000,70438000,0.1949981175,66148000,0.1831218302,-7873000,58275000,0.1613264899,15815000,42460000,0.1175447922,0.017,0.0168,1220992000,1294064000,,
2012-12-31,ANET,USD,0001596532,2012-12-31,2012-12-30 19:00:00,2012,FY,193408000,61252000,132156000,0.6833016214,55155000,8501000,28603000,37104000,0,92259000,153511000,0,7057000,1779000,41811000,0.2161803028,39897000,0.2062841248,-6922000,32975000,0.1704944987,11626000,21349000,0.1103832313,0.0079,0.0075,1220992000,1294064000,,
2011-12-31,ANET,USD,0001596532,2011-12-31,2011-12-30 19:00:00,2011,FY,139848000,43366000,96482000,0.6899061839,26408000,6224000,19450000,25674000,0,52082000,95448000,0,6417000,1293000,45336000,0.3241805389,44400000,0.3174875579,-6774000,37626000,0.2690492535,3591000,34035000,0.2433713746,0.0414,0.0394,821124704,864820640,,
