symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
CDW,-2.23201,-3.77917,-8.95043,-16.39355,-24.92106,0,-25.72927,-25.21622,4.16145,225.33594,624.87752
