symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
WST,2024-12-31,327.56,73000000,23911880000,484600000,305300000,23732580000
WST,2023-12-31,352.12,74300000,26162516000,853900000,309000000,25617616000
WST,2022-12-31,235.35,74400000,17510040000,894300000,317900000,16933640000
WST,2021-12-31,469.01,74400000,34894344000,762600000,325300000,34457044000
WST,2020-12-31,283.31,73900000,20936609000,615500000,325700000,20646809000
WST,2019-12-31,150.33,74000000,11124420000,439100000,329300000,11014620000
WST,2018-12-31,98.03,73900000,7244417000,337400000,196100000,7103117000
WST,2017-12-31,98.67,73900000,7291713000,235900000,197000000,7252813000
WST,2016-12-31,84.83,73300000,6218039000,203000000,228600000,6243639000
WST,2015-12-31,60.22,72000000,4335840000,274600000,298200000,4359440000
WST,2014-12-31,53.24,70900000,3774716000,255300000,335500000,3854916000
WST,2013-12-31,49.06,69600000,3414576000,230000000,373500000,3558076000
WST,2012-12-31,27.38,68000000,1861840000,161900000,411500000,2111440000
WST,2011-12-31,18.98,67400000,1279252000,91800000,349400000,1536852000
WST,2010-12-31,20.6,66600000,1371960000,110200000,358400000,1620160000
WST,2009-12-31,19.6,65600000,1285760000,83100000,379600000,1582260000
WST,2008-12-31,18.89,64800000,1224072000,87200000,386000000,1522872000
WST,2007-12-31,20.3,65400000,1327620000,108400000,395100000,1614320000
WST,2006-12-31,25.62,64400000,1649928000,47100000,236300000,1839128000
WST,2005-12-31,12.52,62200000,778744000,48800000,281000000,1010944000
WST,2004-12-31,12.52,60000000,751200000,68800000,160800000,843200000
WST,2003-12-31,8.47,58000000,491260000,37800000,175000000,628460000
WST,2002-12-31,6.1,57800000,352580000,33200000,175000000,494380000
WST,2001-12-31,6.65,57344000,381337600,42100000,193000000,532237600
WST,2000-12-31,6.14,57628000,353835920,42700000,199400000,510535920
WST,1999-12-31,7.73,59656000,461140880,45300000,171100000,586940880
WST,1998-12-31,8.92,65740000,586400800,31300000,141100000,696200800
WST,1997-12-31,7.44,65900000,490296000,52300000,89000000,526996000
WST,1996-12-31,7.06,65672000,463644320,27400000,98400000,534644320
WST,1995-12-31,5.88,66228000,389420640,17400000,114300000,486320640
WST,1994-12-31,6.88,64216000,441806080,27200000,57800000,472406080
WST,1993-12-31,6.13,63513514,389337840,5200000,32300000,416437840
WST,1992-12-31,5.63,62539683,352098415,3000000,42100000,391198415
WST,1991-12-31,4.66,61818182,288072728,2700000,58400000,343772728
WST,1990-12-31,3.06,63703704,194933334,2200000,78500000,271233334
WST,1989-12-31,4.75,64687500,307265625,1600000,58100000,363765625
WST,1988-12-31,3.75,65046729,243925233,5100000,55100000,293925233
WST,1987-12-31,4.19,64470588,270131763,12700000,60500000,317931763
WST,1986-12-31,3.53,64150943,226452828,7400000,44300000,263352828
WST,1985-12-31,3.23,63157895,204000000,8500000,30400000,225900000
