date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,EPAM,USD,0001352010,2025-02-28,2025-02-27 17:51:06,2024,FY,4727940000,3277497000,1450443000,0.3067811774,0,0,0,816300000,89559000,905859000,4183356000,46876000,0,127104000,671688000,0.1420677927,544584000,0.1151842028,39828000,584412000,0.1236081676,129879000,454533000,0.0961376413,7.93,7.84,57288000,57983000,https://www.sec.gov/Archives/edgar/data/1352010/000135201025000007/0001352010-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201025000007/epam-20241231.htm
2023-12-31,EPAM,USD,0001352010,2024-02-22,2024-02-22 17:09:32,2023,FY,4690540000,3256514000,1434026000,0.3057272723,0,0,0,815065000,117722000,932787000,4189301000,51124000,0,132702000,659863000,0.140679538,501239000,0.1068616833,35346000,536585000,0.1143972762,119502000,417083000,0.0889200391,7.21,7.06,57829000,59085000,https://www.sec.gov/Archives/edgar/data/1352010/000135201024000008/0001352010-24-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201024000008/epam-20231231.htm
2022-12-31,EPAM,USD,0001352010,2023-02-24,2023-02-23 21:27:17,2022,FY,4824698000,3286683000,1538015000,0.3187795381,0,0,0,872777000,92272000,965049000,4251732000,10025000,0,140049000,713015000,0.1477843795,572966000,0.1187568631,-65708000,507258000,0.1051377724,87842000,419416000,0.0869310369,7.32,7.09,57291000,59169000,https://www.sec.gov/Archives/edgar/data/1352010/000135201023000013/0001352010-23-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201023000013/epam-20221231.htm
2021-12-31,EPAM,USD,0001352010,2022-02-25,2022-02-25 17:29:19,2021,FY,3758144000,2483697000,1274447000,0.3391160637,0,0,0,648736000,83395000,732131000,3215828000,0,1727000,145151000,680270000,0.1810122231,542316000,0.1443042097,-8924000,533392000,0.1419296334,51740000,481652000,0.1281621992,8.52,8.15,56511000,59064000,https://www.sec.gov/Archives/edgar/data/1352010/000135201022000020/0001352010-22-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201022000020/epam-20211231.htm
2020-12-31,EPAM,USD,0001352010,2021-02-25,2021-02-25 17:16:48,2020,FY,2659478000,1732522000,926956000,0.3485480985,0,0,0,484758000,62874000,547632000,2280154000,3822000,0,129243000,508567000,0.1912281282,379324000,0.1426309975,-845000,378479000,0.142313266,51319000,327160000,0.1230166221,5.87,5.6,55727000,58446000,https://www.sec.gov/Archives/edgar/data/1352010/000135201021000010/0001352010-21-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201021000010/epam-20201231.htm
2019-12-31,EPAM,USD,0001352010,2020-03-02,2020-02-28 18:34:16,2019,FY,2293798000,1488198000,805600000,0.3512079093,0,0,0,457433000,45317000,502750000,1990948000,8725000,0,101176000,404026000,0.1761384394,302850000,0.1320299346,-3324000,299526000,0.1305808096,38469000,261057000,0.1138099344,4.77,4.53,57628476,57668000,https://www.sec.gov/Archives/edgar/data/1352010/000135201020000012/0001352010-20-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201020000012/epam-20191231x10k.htm
2018-12-31,EPAM,USD,0001352010,2019-02-26,2019-02-25 21:48:20,2018,FY,1842912000,1186921000,655991000,0.3559535127,0,373587000,0,373587000,36640000,410227000,1597148000,3522000,0,36640000,282404000,0.1532379191,245764000,0.1333563404,4009000,249773000,0.135531702,9517000,240256000,0.1303675922,4.24,4.24,56664150,56673000,https://www.sec.gov/Archives/edgar/data/1352010/000135201019000008/0001352010-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201019000008/epam-20181231x10k.htm
2017-12-31,EPAM,USD,0001352010,2018-02-27,2018-02-27 17:01:43,2017,FY,1450448000,921352000,529096000,0.3647810883,0,324855000,0,327588000,28562000,356150000,1277502000,4601000,0,28562000,201508000,0.1389281105,172946000,0.1192362636,1359000,174305000,0.1201732154,101545000,72760000,0.0501638115,1.4,1.32,52077000,54984000,https://www.sec.gov/Archives/edgar/data/1352010/000135201018000011/0001352010-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201018000011/epam-20171231x10k.htm
2016-12-31,EPAM,USD,0001352010,2017-03-01,2017-02-28 21:43:43,2016,FY,1160132000,737186000,422946000,0.3645671355,0,264658000,0,265863000,23387000,289250000,1026436000,4848000,0,23387000,157083000,0.1354009716,133696000,0.1152420587,-7230000,126466000,0.1090100092,27200000,99266000,0.0855644013,1.97,1.87,50309000,53215000,https://www.sec.gov/Archives/edgar/data/1352010/000135201017000006/0001352010-17-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201017000006/epam-20161231x10k.htm
2015-12-31,EPAM,USD,0001352010,2016-02-23,2016-02-22 18:14:33,2015,FY,914128000,566913000,347215000,0.3798319273,0,222759000,0,222759000,18489000,241248000,808161000,4731000,0,17395000,123362000,0.1349504665,105967000,0.1159214027,103000,106070000,0.1160340784,21614000,84456000,0.0923896872,1.73,1.62,48721000,51986000,https://www.sec.gov/Archives/edgar/data/1352010/000135201016000030/0001352010-16-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201016000030/epam-20151231x10k.htm
