symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
TRMB,-0.02552648,-1.40969,-6.21408,-2.96085,-0.38153377,0,10.16878,56.28492,17.17277,268.95902,4427.74566
