date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,CEG,USD,0001868275,2025-02-18,2025-02-18 10:21:43,2024,FY,3022000000,0,3022000000,3718000000,1600000000,2436000000,10776000000,21235000000,420000000,0,420000000,640000000,0,19855000000,42150000000,0,52926000000,0,1028000000,0,0,5818000000,6846000000,7384000000,0,3331000000,21826000000,32541000000,0,0,39387000000,0,11402000000,4066000000,-2302000000,0,13166000000,13539000000,52926000000,373000000,52926000000,640000000,8412000000,5390000000,https://www.sec.gov/Archives/edgar/data/1868275/000186827525000023/0001868275-25-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1868275/000186827525000023/ceg-20241231.htm
2023-12-31,CEG,USD,0001868275,2024-02-27,2024-02-27 11:57:04,2023,FY,368000000,0,368000000,2851000000,1500000000,3580000000,8299000000,22116000000,425000000,0,425000000,563000000,52000000,19303000000,42459000000,0,50758000000,0,1765000000,0,0,4554000000,6319000000,7496000000,0,3209000000,22448000000,33153000000,0,0,39472000000,0,12355000000,761000000,-2191000000,0,10925000000,11286000000,50758000000,361000000,50758000000,563000000,9261000000,8893000000,https://www.sec.gov/Archives/edgar/data/1868275/000186827524000014/0001868275-24-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1168165/000186827524000014/ceg-20231231.htm
2022-12-31,CEG,USD,0001868275,2023-02-16,2023-02-16 11:04:17,2022,FY,422000000,0,422000000,3316000000,1505000000,4117000000,9360000000,19822000000,47000000,0,47000000,202000000,44000000,17434000000,37549000000,0,46909000000,2828000000,1302000000,0,0,3709000000,7839000000,4466000000,0,3031000000,20201000000,27698000000,0,0,35537000000,0,13274000000,-496000000,-1760000000,0,11018000000,11372000000,46909000000,354000000,46909000000,202000000,5768000000,5346000000,https://www.sec.gov/Archives/edgar/data/1868275/000186827523000014/0001868275-23-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1168165/000186827523000014/ceg-20221231.htm
2021-12-31,CEG,USD,0001868275,2022-02-25,2022-02-25 14:23:03,2021,FY,504000000,0,504000000,2421000000,1288000000,3768000000,7981000000,19612000000,0,0,0,174000000,32000000,20287000000,40105000000,0,48086000000,1757000000,3302000000,0,0,2937000000,7996000000,4894000000,0,3703000000,19879000000,28476000000,0,0,36472000000,0,10482000000,768000000,-31000000,0,11219000000,11614000000,48086000000,395000000,48086000000,174000000,8196000000,7692000000,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/0001868275-22-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1168165/000186827522000020/ceg-20211231.htm
2020-12-31,CEG,USD,0001868275,2020-12-31,2020-12-31 00:00:00,2020,FY,226000000,0,226000000,1841000000,1211000000,3669000000,6947000000,22214000000,47000000,0,47000000,184000000,6000000,18696000000,41147000000,0,48094000000,1253000000,1322000000,0,7000000,2637000000,5219000000,5890000000,3000000,3656000000,18650000000,28199000000,0,0,33418000000,0,9624000000,2805000000,-30000000,0,12399000000,14676000000,48094000000,2277000000,48094000000,184000000,7212000000,6986000000,,
2019-12-31,CEG,USD,0001868275,2019-12-31,2019-12-31 00:00:00,2019,FY,303000000,0,303000000,3749000000,1262000000,1762000000,7076000000,24193000000,47000000,0,47000000,235000000,12000000,17432000000,41919000000,0,48995000000,1692000000,3502000000,0,17000000,2078000000,7289000000,4792000000,11000000,3752000000,17321000000,25876000000,0,0,33165000000,0,9566000000,3950000000,-32000000,0,13484000000,15830000000,48995000000,2346000000,48995000000,235000000,8294000000,7991000000,,
2018-12-31,CEG,USD,0001868275,2018-12-31,2018-12-31 00:00:00,2018,FY,750000000,0,750000000,3114000000,1214000000,3355000000,8433000000,20993000000,47000000,371000000,418000000,414000000,0,17298000000,39123000000,0,47556000000,1847000000,1006000000,0,0,2916000000,5769000000,7887000000,0,0,18392000000,26279000000,0,0,32048000000,38000000,9518000000,3724000000,-38000000,-38000000,13204000000,15508000000,47556000000,2304000000,47556000000,414000000,8893000000,8143000000,,
2017-12-31,CEG,USD,0001868275,2017-12-31,2017-12-30 19:00:00,2017,FY,416000000,0,416000000,2837000000,1201000000,2428000000,6882000000,21645000000,47000000,395000000,442000000,433000000,0,19055000000,41575000000,0,48457000000,1797000000,402000000,0,0,1992000000,4191000000,8644000000,0,0,19663000000,28307000000,0,0,32498000000,37000000,9357000000,4349000000,-37000000,-37000000,13669000000,15959000000,48457000000,2290000000,48457000000,433000000,9046000000,8630000000,,
2016-12-31,CEG,USD,0001868275,2016-12-31,2016-12-30 19:00:00,2016,FY,290000000,0,290000000,2589000000,1227000000,2422000000,6528000000,22225000000,47000000,447000000,494000000,418000000,0,17309000000,40446000000,0,46974000000,1610000000,1871000000,0,0,2202000000,5683000000,8124000000,0,0,19911000000,28035000000,0,0,33718000000,54000000,9261000000,2275000000,-54000000,-54000000,11482000000,13256000000,46974000000,1774000000,46974000000,418000000,9995000000,9705000000,,
2015-12-31,CEG,USD,0001868275,2015-12-31,2015-12-30 19:00:00,2015,FY,431000000,0,431000000,2178000000,1264000000,2469000000,6342000000,22320000000,47000000,484000000,531000000,210000000,0,17126000000,40187000000,0,46529000000,1583000000,1371000000,0,0,1979000000,4933000000,8869000000,0,0,19757000000,28626000000,0,0,33559000000,63000000,8997000000,2701000000,-63000000,-63000000,11635000000,12970000000,46529000000,1335000000,46529000000,210000000,10240000000,9809000000,,
