holder,shares,dateReported,change
"Nuveen, LLC",231784,2025-09-30,-3917
WORLDQUANT MILLENNIUM ADVISORS LLC,230738,2025-09-30,-24154
DEUTSCHE BANK AG\,230351,2025-09-30,-22828
Squarepoint Ops LLC,227270,2025-09-30,225377
Munro Partners,227240,2025-09-30,212885
Bellevue Group AG,212005,2025-09-30,-7008
"JANE STREET GROUP, LLC",208537,2025-09-30,132615
UBS Group AG,206943,2025-09-30,67072
Swiss National Bank,202800,2025-09-30,-9800
Robeco Institutional Asset Management B.V.,202014,2025-09-30,-2480
WESTFIELD CAPITAL MANAGEMENT CO LP,201387,2025-09-30,-11362
MILLENNIUM MANAGEMENT LLC,200870,2025-09-30,-33761
BARCLAYS PLC,193200,2025-09-30,31480
WELLINGTON MANAGEMENT GROUP LLP,189524,2025-09-30,-93447
HSBC HOLDINGS PLC,183893,2025-09-30,8725
"Chicago Capital, LLC",179606,2025-09-30,1610
AQR CAPITAL MANAGEMENT LLC,175472,2025-09-30,67906
PRUDENTIAL FINANCIAL INC,168880,2025-09-30,4955
Capital World Investors,168000,2025-09-30,0
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,167077,2025-09-30,-13162
"Sumitomo Mitsui Trust Holdings, Inc.",162929,2025-09-30,2356
AMI ASSET MANAGEMENT CORP,159031,2025-09-30,-2922
WELLS FARGO & COMPANY/MN,157037,2025-09-30,37762
abrdn plc,154822,2025-09-30,11571
RHUMBLINE ADVISERS,152441,2025-09-30,-2540
"PARNASSUS INVESTMENTS, LLC",150699,2025-09-30,150699
"Baird Financial Group, Inc.",143536,2025-09-30,-44522
BLAIR WILLIAM & CO/IL,143373,2025-09-30,-20182
SEI INVESTMENTS CO,142888,2025-09-30,5245
Stephens Investment Management Group LLC,140823,2025-09-30,6971
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",139277,2025-09-30,4920
CI INVESTMENTS INC.,137766,2025-09-30,127789
ENVESTNET ASSET MANAGEMENT INC,136166,2025-09-30,2514
Assenagon Asset Management S.A.,132218,2025-09-30,67772
LOS ANGELES CAPITAL MANAGEMENT LLC,127064,2025-09-30,-40167
Universal- Beteiligungs- und Servicegesellschaft mbH,124961,2025-09-30,-3945
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,124319,2025-09-30,-379
PRIMECAP MANAGEMENT CO/CA/,124110,2025-09-30,-64611
"BNP PARIBAS ARBITRAGE, SNC",120699,2025-09-30,-30995
Quantinno Capital Management LP,120272,2025-09-30,72591
Parkman Healthcare Partners LLC,116238,2025-09-30,10476
VICTORY CAPITAL MANAGEMENT INC,113565,2025-09-30,-6932
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,109776,2025-09-30,2945
FIRST TRUST ADVISORS LP,108561,2025-09-30,-29388
Jain Global LLC,106710,2025-09-30,63719
AXA Investment Managers S.A.,103658,2025-09-30,103658
CANADA PENSION PLAN INVESTMENT BOARD,100270,2025-09-30,77500
JENNISON ASSOCIATES LLC,99856,2025-09-30,-8498
"SEGALL BRYANT & HAMILL, LLC",98886,2025-09-30,5254
DRIEHAUS CAPITAL MANAGEMENT LLC,97490,2025-09-30,-21945
C WorldWide Group Holding A/S,94908,2025-09-30,0
FRANKLIN RESOURCES INC,93955,2025-09-30,-5279
ALLIANCEBERNSTEIN L.P.,93506,2025-09-30,-4616
CITIGROUP INC,89882,2025-09-30,4862
CONGRESS ASSET MANAGEMENT CO /MA,89797,2025-09-30,9976
Andra AP-fonden,86400,2025-09-30,28800
FRONTIER CAPITAL MANAGEMENT CO LLC,85446,2025-09-30,-6101
TEACHER RETIREMENT SYSTEM OF TEXAS,85070,2025-09-30,-10372
Trexquant Investment LP,82887,2025-09-30,44713
"BEACON INVESTMENT ADVISORY SERVICES, INC.",81340,2025-09-30,-7290
PRINCIPAL FINANCIAL GROUP INC,79160,2025-09-30,-2013
"Alyeska Investment Group, L.P.",78516,2025-09-30,78516
Swedbank AB,77488,2025-09-30,5000
AEGON ASSET MANAGEMENT UK PLC,76274,2025-09-30,-15767
"Jump Financial, LLC",72023,2025-09-30,5853
"Russell Investments Group, Ltd.",69110,2025-09-30,3561
"NATIXIS ADVISORS, L.P.",66712,2025-09-30,-952
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,66667,2025-09-30,-5754
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",66374,2025-09-30,39602
CAPITAL FUND MANAGEMENT S.A.,65727,2025-09-30,21113
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,64934,2025-09-30,-1824
Engineers Gate Manager LP,64259,2025-09-30,-37366
VOYA INVESTMENT MANAGEMENT LLC,63449,2025-09-30,-33328
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,62024,2025-09-30,-227
Polar Capital Holdings Plc,59317,2025-09-30,-8248
Freestone Grove Partners LP,59056,2025-09-30,-90279
"TWO SIGMA ADVISERS, LP",58900,2025-09-30,-85502
Gradient Investments LLC,58664,2025-09-30,3191
STATE OF WISCONSIN INVESTMENT BOARD,58550,2025-09-30,5785
Rhenman & Partners Asset Management AB,58000,2025-09-30,12000
AVIVA PLC,55595,2025-09-30,3406
Korea Investment CORP,54571,2025-09-30,-17419
BRAUN STACEY ASSOCIATES INC,53952,2025-09-30,53952
"LORD, ABBETT & CO. LLC",51558,2025-09-30,-867
CASTLEARK MANAGEMENT LLC,50497,2025-09-30,2827
Skandinaviska Enskilda Banken AB (publ),50355,2025-09-30,-1574
Pictet Asset Management Holding SA,49026,2025-09-30,1326
INTECH INVESTMENT MANAGEMENT LLC,48869,2025-09-30,45982
VIRGINIA RETIREMENT SYSTEMS ET AL,48700,2025-09-30,-30600
DnB Asset Management AS,48013,2025-09-30,2379
Janney Montgomery Scott LLC,47937,2025-09-30,110
Integrated Advisors Network LLC,46635,2025-09-30,6177
BANK OF MONTREAL /CAN/,46460,2025-09-30,5207
NEW YORK STATE COMMON RETIREMENT FUND,46398,2025-09-30,-1013
"Fisher Asset Management, LLC",46273,2025-09-30,12754
Zurcher Kantonalbank (Zurich Cantonalbank),46113,2025-09-30,-5259
"Eversept Partners, LP",45604,2025-09-30,45604
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",43863,2025-09-30,19242
M&G Plc,43703,2025-09-30,1408
NATIONAL BANK OF CANADA /FI/,43540,2025-09-30,-5667
APG Asset Management N.V.,42350,2025-09-30,641
NOMURA ASSET MANAGEMENT CO LTD,41411,2025-09-30,4962
"ADAMS DIVERSIFIED EQUITY FUND, INC.",40700,2025-09-30,0
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,40635,2025-09-30,-321
GREAT WEST LIFE ASSURANCE CO /CAN/,40236,2025-09-30,4530
"Ensign Peak Advisors, Inc",40162,2025-09-30,-30849
TD ASSET MANAGEMENT INC,39568,2025-09-30,10815
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",39553,2025-09-30,72
"Asset Management One Co., Ltd.",38401,2025-09-30,8622
Woodline Partners LP,37147,2025-09-30,33211
Candriam S.C.A.,36277,2025-09-30,-40485
"Chevy Chase Trust Holdings, LLC",35925,2025-09-30,-1246
DANSKE BANK A/S,34755,2025-09-30,-38726
Mitsubishi UFJ Trust & Banking Corp,34715,2025-09-30,1093
Geneos Wealth Management Inc.,34260,2025-09-30,1995
"Bogart Wealth, LLC",34124,2025-09-30,-41
ROSENBLUM SILVERMAN SUTTON S F INC /CA,34105,2025-09-30,25
ACADIAN ASSET MANAGEMENT LLC,33806,2025-09-30,10415
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,33296,2025-09-30,0
LPL Financial LLC,32359,2025-09-30,5413
ROYAL LONDON ASSET MANAGEMENT LTD,32312,2025-09-30,-212
GUGGENHEIM CAPITAL LLC,31764,2025-09-30,4318
Treasurer of the State of North Carolina,31526,2025-09-30,-1226
COMERICA BANK,31065,2025-09-30,-95
"ADVISOR GROUP HOLDINGS, INC.",30616,2025-09-30,21835
FORSTA AP-FONDEN,30100,2025-09-30,800
THRIVENT FINANCIAL FOR LUTHERANS,28717,2025-09-30,394
ITHAKA GROUP LLC,27474,2025-09-30,-178
"Susquehanna Portfolio Strategies, LLC",26614,2025-09-30,3709
Mn Services Vermogensbeheer B.V.,26600,2025-09-30,-700
Quantbot Technologies LP,26581,2025-09-30,-12231
BROWN ADVISORY INC,26303,2025-09-30,-2809
NATIXIS,26275,2025-09-30,-1288
TORONTO DOMINION BANK,25906,2025-09-30,-2622
HRT FINANCIAL LP,25309,2025-09-30,25309
KLP KAPITALFORVALTNING AS,24600,2025-09-30,0
"Holocene Advisors, LP",24447,2025-09-30,24447
State of New Jersey Common Pension Fund D,24415,2025-09-30,850
"Resources Investment Advisors, LLC.",23648,2025-09-30,4642
SHAKER INVESTMENTS LLC/OH,23634,2025-09-30,717
"Resona Asset Management Co.,Ltd.",23489,2025-09-30,-2100
Magnetar Financial LLC,23070,2025-09-30,-6973
"IMC-Chicago, LLC",22959,2025-09-30,22959
TWINBEECH CAPITAL LP,22298,2025-09-30,-57058
Cinctive Capital Management LP,21660,2025-09-30,21660
Schonfeld Strategic Advisors LLC,21630,2025-09-30,-46505
"Bridgewater Associates, LP",21094,2025-09-30,18793
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,21070,2025-09-30,1656
Handelsbanken Fonder AB,21016,2025-09-30,2900
Arizona State Retirement System,20935,2025-09-30,415
"MetLife Investment Management, LLC",20783,2025-09-30,-335
"Redmond Asset Management, LLC",20751,2025-09-30,-26
OPPENHEIMER ASSET MANAGEMENT INC.,20730,2025-09-30,193
AMERICAN CAPITAL MANAGEMENT INC,19030,2025-09-30,1715
STATE OF MICHIGAN RETIREMENT SYSTEM,19000,2025-09-30,-100
Ayrshire Capital Management LLC,18942,2025-09-30,-4619
Mediolanum International Funds Ltd,18783,2025-09-30,-28267
KORNITZER CAPITAL MANAGEMENT INC /KS,18500,2025-09-30,-6700
Czech National Bank,17879,2025-09-30,677
BLI - Banque de Luxembourg Investments,17400,2025-09-30,-11200
ING GROEP NV,17300,2025-09-30,8123
ALGERT GLOBAL LLC,17199,2025-09-30,7780
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,16904,2025-09-30,-356
Meiji Yasuda Asset Management Co Ltd.,16893,2025-09-30,-380
"XPONANCE, INC.",16692,2025-09-30,158
STRS OHIO,16677,2025-09-30,11792
SIT INVESTMENT ASSOCIATES INC,16357,2025-09-30,0
Daiwa Securities Group Inc.,16238,2025-09-30,1791
AMALGAMATED BANK,16000,2025-09-30,201
"Vanguard Personalized Indexing Management, LLC",15969,2025-09-30,316
La Banque Postale Asset Management SA,15878,2025-09-30,249
"Gotham Asset Management, LLC",15636,2025-09-30,10350
Silvant Capital Management LLC,15404,2025-09-30,2655
Genus Capital Management Inc.,15319,2025-09-30,-700
US BANCORP \DE\,15306,2025-09-30,492
"Mirae Asset Global Investments Co., Ltd.",15255,2025-09-30,1126
FORMULA GROWTH LTD,15047,2025-09-30,-2400
Retirement Systems of Alabama,15016,2025-09-30,-86
CABOT WEALTH MANAGEMENT INC,14873,2025-09-30,-30
"PATTON FUND MANAGEMENT, INC.",14816,2025-09-30,13972
IFM Investors Pty Ltd,14720,2025-09-30,635
COMMERCE BANK,14717,2025-09-30,1215
AZZAD ASSET MANAGEMENT INC /ADV,14716,2025-09-30,3519
"Kovitz Investment Group Partners, LLC",14703,2025-09-30,642
THORNBURG INVESTMENT MANAGEMENT INC,14643,2025-09-30,-406
Cetera Investment Advisers,14617,2025-09-30,2940
Alberta Investment Management Corp,14500,2025-09-30,14500
"ADAGE CAPITAL PARTNERS GP, L.L.C.",14100,2025-09-30,14100
"PDT Partners, LLC",13970,2025-09-30,-8252
"COMMONWEALTH EQUITY SERVICES, LLC",13839,2025-09-30,-3331
"WOLVERINE TRADING, LLC",13704,2025-09-30,10925
Verition Fund Management LLC,13606,2025-09-30,-26158
"PNC FINANCIAL SERVICES GROUP, INC.",13501,2025-09-30,231
Y-Intercept (Hong Kong) Ltd,13238,2025-09-30,-9830
STIFEL FINANCIAL CORP,13128,2025-09-30,501
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,12998,2025-09-30,1498
BI Asset Management Fondsmaeglerselskab A/S,12856,2025-09-30,9265
Cerity Partners LLC,12527,2025-09-30,-4735
Hudson Bay Capital Management LP,12504,2025-09-30,12504
ProShare Advisors LLC,12476,2025-09-30,-3181
"State of Tennessee, Treasury Department",12409,2025-09-30,-33195
Ownership Capital B.V.,12381,2025-09-30,-103193
"IEQ CAPITAL, LLC",11983,2025-09-30,9220
DekaBank Deutsche Girozentrale,11720,2025-09-30,0
CREDIT AGRICOLE S A,11546,2025-09-30,11546
Utah Retirement Systems,11529,2025-09-30,0
Walleye Capital LLC,11360,2025-09-30,-19247
Police & Firemen's Retirement System of New Jersey,11292,2025-09-30,705
"SCHOLTZ & COMPANY, LLC",11258,2025-09-30,1912
"CI Private Wealth, LLC",10813,2025-09-30,506
Illinois Municipal Retirement Fund,10737,2025-09-30,-1293
"FRED ALGER MANAGEMENT, LLC",10552,2025-09-30,-3559
"Mariner, LLC",10272,2025-09-30,1245
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,10114,2025-09-30,-937
"YOUSIF CAPITAL MANAGEMENT, LLC",10078,2025-09-30,-986
UniSuper Management Pty Ltd,9776,2025-09-30,1392
CIBC Asset Management Inc,9705,2025-09-30,13
"Toroso Investments, LLC",9674,2025-09-30,2098
Impax Asset Management Group plc,9667,2025-09-30,9667
Neuberger Berman Group LLC,9604,2025-09-30,-632
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,9599,2025-09-30,1
Creative Planning,9505,2025-09-30,1097
"Twin Tree Management, LP",9447,2025-09-30,9447
M&T BANK CORP,9445,2025-09-30,794
"Pathstone Holdings, LLC",9408,2025-09-30,2397
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",9373,2025-09-30,1574
Trilogy Capital Inc.,9321,2025-09-30,1350
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,9236,2025-09-30,162
Cumberland Partners Ltd,9000,2025-09-30,9000
Machina Capital S.A.S.,8997,2025-09-30,8997
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,8965,2025-09-30,128
"Linden Thomas Advisory Services, LLC",8925,2025-09-30,26
Tredje AP-fonden,8901,2025-09-30,2514
"Sumitomo Mitsui DS Asset Management Company, Ltd",8776,2025-09-30,168
BANK OF NOVA SCOTIA,8663,2025-09-30,1306
MACKENZIE FINANCIAL CORP,8633,2025-09-30,133
EFG Asset Management (North America) Corp.,8610,2025-09-30,-1273
OCCUDO QUANTITATIVE STRATEGIES LP,8566,2025-09-30,-7090
Aware Super Pty Ltd as trustee of Aware Super,8525,2025-09-30,8525
FIFTH THIRD BANCORP,8510,2025-09-30,-167
OMERS ADMINISTRATION Corp,8413,2025-09-30,0
"Camarda Financial Advisors, LLC",8220,2025-09-30,888
Avanza Fonder AB,8074,2025-09-30,1552
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,8040,2025-09-30,1931
Oak Thistle LLC,7887,2025-09-30,7887
Wealthfront Advisers LLC,7878,2025-09-30,116
"Rafferty Asset Management, LLC",7812,2025-09-30,378
"Horizon Investments, LLC",7731,2025-09-30,-503
"FOX RUN MANAGEMENT, L.L.C.",7666,2025-09-30,4813
Ethic Inc.,7594,2025-09-30,2674
"State of Alaska, Department of Revenue",7558,2025-09-30,-344
"Colony Group, LLC",7409,2025-09-30,1086
1832 Asset Management L.P.,7350,2025-09-30,207
Employees Retirement System of Texas,7250,2025-09-30,0
JANUS HENDERSON GROUP PLC,7228,2025-09-30,0
Meiji Yasuda Life Insurance Co,7192,2025-09-30,-41
"Savant Capital, LLC",6996,2025-09-30,777
"Edgestream Partners, L.P.",6899,2025-09-30,6073
"Thrive Capital Management, LLC",6895,2025-09-30,983
DAFNA Capital Management LLC,6870,2025-09-30,-3030
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,6840,2025-09-30,-248
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",6620,2025-09-30,968
PIER 88 INVESTMENT PARTNERS LLC,6610,2025-09-30,3920
iA Global Asset Management Inc.,6545,2025-09-30,1336
S&CO INC,6385,2025-09-30,0
"Peak Retirement Planning, Inc.",6380,2025-09-30,1795
GROUPAMA ASSET MANAGMENT,6366,2025-09-30,-1287
Sterling Capital Management LLC,6336,2025-09-30,-7441
"Summit Trail Advisors, LLC",6282,2025-09-30,3166
"Virtus Investment Advisers, Inc.",6270,2025-09-30,954
PUBLIC SECTOR PENSION INVESTMENT BOARD,6184,2025-09-30,770
EFG Asset Management (Americas) Corp.,6090,2025-09-30,-735
"Private Advisor Group, LLC",5993,2025-09-30,71
"Atria Investments, Inc",5982,2025-09-30,-259
"Pacer Advisors, Inc.",5955,2025-09-30,-195
Vinva Investment Management Ltd,5942,2025-09-30,5942
"Mattson Financial Services, LLC",5817,2025-09-30,128
Jefferies Financial Group Inc.,5759,2025-09-30,2867
BAMCO INC /NY/,5700,2025-09-30,0
SILVERCREST ASSET MANAGEMENT GROUP LLC,5491,2025-09-30,31
"ABLE Financial Group, LLC",5484,2025-09-30,358
SCHRODER INVESTMENT MANAGEMENT GROUP,5448,2025-09-30,574
Vestcor Inc,5443,2025-09-30,3937
"Main Management ETF Advisors, LLC",5425,2025-09-30,5425
"Caprock Group, LLC",5274,2025-09-30,5274
Perpetual Ltd,5246,2025-09-30,-5898
QUADRANT CAPITAL GROUP LLC,5222,2025-09-30,28
PRUDENTIAL PLC,5157,2025-09-30,2002
MIZUHO SECURITIES USA LLC,5127,2025-09-30,257
Scientech Research LLC,5020,2025-09-30,2015
"CIBC Private Wealth Group, LLC",4808,2025-09-30,340
"DIVERSIFY WEALTH MANAGEMENT, LLC",4782,2025-09-30,254
CAPTRUST FINANCIAL ADVISORS,4774,2025-09-30,484
"CWM, LLC",4713,2025-09-30,343
"Williamson Legacy Group, LLC",4669,2025-09-30,-185
Knights of Columbus Asset Advisors LLC,4568,2025-09-30,-12669
"DEERFIELD MANAGEMENT COMPANY, L.P. (SERIES C)",4480,2025-09-30,4480
"WILEY BROS.-AINTREE CAPITAL, LLC",4478,2025-09-30,440
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",4470,2025-09-30,1500
MERCER GLOBAL ADVISORS INC /ADV,4448,2025-09-30,2041
XTX Topco Ltd,4437,2025-09-30,1719
SYNOVUS FINANCIAL CORP,4423,2025-09-30,-15
Kentucky Retirement Systems,4402,2025-09-30,-72
NEOS Investment Management LLC,4402,2025-09-30,-163
RATIONAL ADVISORS LLC,4400,2025-09-30,4400
Banque Cantonale Vaudoise,4388,2025-09-30,-1344
"NISA INVESTMENT ADVISORS, LLC",4388,2025-09-30,-4201
"RMB Capital Management, LLC",4339,2025-09-30,-7
STEVENS CAPITAL MANAGEMENT LP,4328,2025-09-30,2540
Numerai GP LLC,4323,2025-09-30,759
AG2R LA MONDIALE GESTION D'ACTIFS,4293,2025-09-30,0
Sheets Smith Investment Management,4260,2025-09-30,-800
"Cresset Asset Management, LLC",4172,2025-09-30,1585
Aquatic Capital Management LLC,4139,2025-09-30,-27589
ASR Vermogensbeheer N.V.,4135,2025-09-30,-23
HARTFORD INVESTMENT MANAGEMENT CO,4130,2025-09-30,-114
WINTON GROUP Ltd,4086,2025-09-30,37
"Norinchukin Bank, The",4051,2025-09-30,95
VAN ECK ASSOCIATES CORP,4001,2025-09-30,-308
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",3931,2025-09-30,599
ALPS ADVISORS INC,3911,2025-09-30,-286
GSA CAPITAL PARTNERS LLP,3897,2025-09-30,2266
NORDEN GROUP LLC,3878,2025-09-30,-654
Quest Partners LLC,3858,2025-09-30,2618
"New Age Alpha Advisors, LLC",3841,2025-09-30,-389
"Metis Global Partners, LLC",3815,2025-09-30,-27
iSAM Funds (UK) Ltd,3787,2025-09-30,3787
SHERBROOKE PARK ADVISERS LLC,3776,2025-09-30,3776
Western Financial Corp/CA,3742,2025-09-30,355
B. Metzler seel. Sohn & Co. AG,3713,2025-09-30,0
Consolidated Portfolio Review Corp,3704,2025-09-30,-44
Louisiana State Employees Retirement System,3700,2025-09-30,0
"Ausdal Financial Partners, Inc.",3680,2025-09-30,3680
BESSEMER GROUP INC,3676,2025-09-30,169
Integrated Wealth Concepts LLC,3660,2025-09-30,249
"Alliance Wealth Advisors, LLC /UT",3583,2025-09-30,289
"SAX WEALTH ADVISORS, LLC",3582,2025-09-30,8
"CreativeOne Wealth, LLC",3576,2025-09-30,-1767
"Lido Advisors, LLC",3576,2025-09-30,741
Gulf International Bank (UK) Ltd,3466,2025-09-30,-63
"SECURIAN ASSET MANAGEMENT, INC",3446,2025-09-30,-303
NOVEM GROUP,3433,2025-09-30,108
TEMA ETFS LLC,3423,2025-09-30,-175
Federation des caisses Desjardins du Quebec,3419,2025-09-30,151
Maryland State Retirement & Pension System,3408,2025-09-30,0
Brown Financial Advisors,3335,2025-09-30,40
GAMMA Investing LLC,3325,2025-09-30,407
Investment Management Corp of Ontario,3275,2025-09-30,1604
Marshall Financial Group LLC,3267,2025-09-30,130
"Inscription Capital, LLC",3259,2025-09-30,3259
SYON CAPITAL LLC,3242,2025-09-30,1859
MOODY NATIONAL BANK TRUST DIVISION,3214,2025-09-30,-35
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,3200,2025-09-30,-100
"MML INVESTORS SERVICES, LLC",3178,2025-09-30,-66
"Farringdon Capital, Ltd.",3176,2025-09-30,2485
"Kestra Advisory Services, LLC",3167,2025-09-30,3167
"Symmetry Partners, LLC",3166,2025-09-30,-277
"Advyzon Investment Management, LLC",3156,2025-09-30,1120
"Allspring Global Investments Holdings, LLC",3148,2025-09-30,-58
TOTH FINANCIAL ADVISORY CORP,3102,2025-09-30,1000
Brevan Howard Capital Management LP,3095,2025-09-30,2050
"CONTRAVISORY INVESTMENT MANAGEMENT, INC.",3064,2025-09-30,-110
TOBAM,3047,2025-09-30,2090
E. Ohman J:or Asset Management AB,3000,2025-09-30,0
Campbell & CO Investment Adviser LLC,2981,2025-09-30,-460
Aster Capital Management (DIFC) Ltd,2979,2025-09-30,2712
Voleon Capital Management LP,2965,2025-09-30,2000
Qtron Investments LLC,2934,2025-09-30,104
Hilltop Holdings Inc.,2896,2025-09-30,47
"Crossmark Global Holdings, Inc.",2884,2025-09-30,23
"Knollwood Investment Advisory, LLC",2867,2025-09-30,-33
INCEPTIONR LLC,2864,2025-09-30,1802
WINNOW WEALTH LLC,2789,2025-09-30,2789
"Dai-Ichi Life Insurance Company, Ltd",2788,2025-09-30,0
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,2787,2025-09-30,-20
"Diversify Advisory Services, LLC",2766,2025-09-30,-592
"GREAT LAKES ADVISORS, LLC",2744,2025-09-30,-601
"SG Americas Securities, LLC",2691,2025-09-30,-1043
"Advisors Capital Management, LLC",2667,2025-09-30,11
WoodTrust Financial Corp,2665,2025-09-30,0
Vontobel Holding Ltd.,2620,2025-09-30,-436
"NewEdge Advisors, LLC",2614,2025-09-30,1542
EVERENCE CAPITAL MANAGEMENT INC,2588,2025-09-30,928
"ANGELES WEALTH MANAGEMENT, LLC",2576,2025-09-30,-21
"CAPSTONE INVESTMENT ADVISORS, LLC",2568,2025-09-30,2568
"HighTower Advisors, LLC",2544,2025-09-30,-4442
"Quantitative Investment Management, LLC",2543,2025-09-30,1297
"Entropy Technologies, LP",2538,2025-09-30,-6306
BANQUE PICTET & CIE SA,2534,2025-09-30,-307
"HB Wealth Management, LLC",2532,2025-09-30,647
"BOOTHBAY FUND MANAGEMENT, LLC",2527,2025-09-30,2527
ALLSTATE CORP,2495,2025-09-30,2495
"Retirement Planning Co of New England, Inc.",2492,2025-09-30,0
"NewEdge Wealth, LLC",2483,2025-09-30,570
"CHOREO, LLC",2482,2025-09-30,233
"Sequoia Financial Advisors, LLC",2431,2025-09-30,414
Brookstone Capital Management,2411,2025-09-30,1583
Vancity Investment Management Ltd,2383,2025-09-30,0
"Cambridge Investment Research Advisors, Inc.",2369,2025-09-30,579
Plato Investment Management Ltd,2356,2025-09-30,0
"Glenmede Investment Management, LP",2292,2025-09-30,35
"BOKF, NA",2279,2025-09-30,-1560
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",2244,2025-09-30,-1
OSSIAM,2230,2025-09-30,-571
Aaron Wealth Advisors LLC,2213,2025-09-30,1288
Sigma Planning Corp,2212,2025-09-30,2212
Dynamic Technology Lab Private Ltd,2189,2025-09-30,2189
"Catalytic Wealth RIA, LLC",2188,2025-09-30,2188
DARK FOREST CAPITAL MANAGEMENT LP,2118,2025-09-30,-690
"Empirical Asset Management, LLC",2108,2025-09-30,-767
"MISSION WEALTH MANAGEMENT, LP",2107,2025-09-30,-115
"KESTRA PRIVATE WEALTH SERVICES, LLC",2090,2025-09-30,77
"Inspire Advisors, LLC",2089,2025-09-30,-203
"Yarbrough Capital, LLC",2068,2025-09-30,-1994
"Founders Financial Alliance, LLC",2052,2025-09-30,-157
Virtu Financial LLC,2043,2025-09-30,-619
"Ballentine Partners, LLC",2025,2025-09-30,3
"Reynders McVeigh Capital Management, LLC",2021,2025-09-30,8
