date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,PKG,USD,0000075677,2025-02-27,2025-02-27 11:43:36,2024,FY,685000000,102000000,787000000,1154200000,1124900000,166900000,3233000000,4315900000,922400000,191900000,1114300000,65200000,0,104800000,5600200000,0,8833200000,430300000,82600000,18700000,0,470000000,1001600000,2688900000,0,561900000,176800000,3427600000,0,297300000,4429200000,0,900000,3776700000,-43400000,669800000,4404000000,4404000000,8833200000,0,8833200000,167200000,2771500000,2086500000,https://www.sec.gov/Archives/edgar/data/75677/000095017025028533/0000950170-25-028533-index.htm,https://www.sec.gov/Archives/edgar/data/75677/000095017025028533/pkg-20241231.htm
2023-12-31,PKG,USD,0000075677,2024-02-29,2024-02-29 12:14:45,2023,FY,648000000,493500000,1141500000,1037500000,1013100000,62300000,3254400000,4143400000,922400000,229600000,1152000000,64100000,0,67200000,5426700000,0,8681100000,402400000,480200000,18600000,0,364500000,1265700000,2693000000,0,558000000,167100000,3418100000,0,301400000,4683800000,0,900000,3447200000,-70900000,620100000,3997300000,3997300000,8681100000,0,8681100000,557600000,3173200000,2525200000,https://www.sec.gov/Archives/edgar/data/75677/000095017024022794/0000950170-24-022794-index.htm,https://www.sec.gov/Archives/edgar/data/75677/000095017024022794/pkg-20231231.htm
2022-12-31,PKG,USD,0000075677,2023-02-23,2023-02-23 11:46:16,2022,FY,320000000,85200000,405200000,1067500000,977300000,58300000,2508300000,4198300000,922400000,267900000,1190300000,64900000,0,42000000,5495500000,0,8003800000,410400000,74100000,17400000,0,373600000,875500000,2719000000,0,543000000,199200000,3461200000,0,319500000,4336700000,0,900000,3186800000,-102400000,581800000,3667100000,3667100000,8003800000,0,8003800000,150100000,2793100000,2473100000,https://www.sec.gov/Archives/edgar/data/75677/000095017023003990/0000950170-23-003990-index.htm,https://www.sec.gov/Archives/edgar/data/75677/000095017023003990/pkg-20221231.htm
2021-12-31,PKG,USD,0000075677,2022-02-24,2022-02-24 13:45:34,2021,FY,618700000,86100000,704800000,1078400000,902500000,47000000,2732700000,3767300000,923500000,308400000,1231900000,60000000,0,44900000,5104100000,0,7836800000,452400000,68800000,17600000,0,346000000,884800000,2663500000,0,465900000,215400000,3344800000,0,260800000,4229600000,0,900000,3102100000,-75200000,579400000,3607200000,3607200000,7836800000,0,7836800000,146100000,2732300000,2113600000,https://www.sec.gov/Archives/edgar/data/75677/000095017022001913/0000950170-22-001913-index.htm,https://www.sec.gov/Archives/edgar/data/75677/000095017022001913/pkg-20211231.htm
2020-12-31,PKG,USD,0000075677,2021-02-24,2021-02-24 15:50:02,2020,FY,974600000,105600000,1080200000,837500000,787900000,44700000,2750300000,3427600000,863500000,295900000,1159400000,42700000,0,53200000,4682900000,0,7433200000,387000000,70500000,16500000,0,308600000,782600000,2667400000,0,379400000,357500000,3404300000,0,258500000,4186900000,0,900000,2835500000,-144500000,554400000,3246300000,3246300000,7433200000,0,7433200000,148300000,2737900000,1763300000,https://www.sec.gov/Archives/edgar/data/75677/000156459021008051/0001564590-21-008051-index.htm,https://www.sec.gov/Archives/edgar/data/75677/000156459021008051/pkg-10k_20201231.htm
2019-12-31,PKG,USD,0000075677,2020-02-26,2020-02-26 16:07:14,2019,FY,679500000,87900000,767400000,872100000,794100000,44800000,2478400000,3386000000,918700000,338800000,1257500000,58100000,0,55800000,4757400000,0,7235800000,351900000,64100000,15300000,0,292500000,723800000,2670400000,0,340100000,430500000,3441000000,0,257700000,4164800000,0,900000,2704800000,-159500000,524800000,3071000000,3071000000,7235800000,0,7235800000,146000000,2734500000,2055000000,https://www.sec.gov/Archives/edgar/data/75677/000156459020006774/0001564590-20-006774-index.htm,https://www.sec.gov/Archives/edgar/data/75677/000156459020006774/pkg-10k_20191231.htm
2018-12-31,PKG,USD,0000075677,2019-02-28,2019-02-28 11:53:23,2018,FY,361500000,0,361500000,918600000,795600000,39400000,2115100000,3108600000,917300000,378200000,1295500000,-285200000,0,50500000,4454600000,0,6569700000,382200000,1400000,13400000,0,296600000,693600000,2501300000,0,285200000,417200000,3203700000,0,19000000,3897300000,0,900000,2315800000,-138800000,494500000,2672400000,2672400000,6569700000,0,6569700000,-285200000,2502700000,2141200000,https://www.sec.gov/Archives/edgar/data/75677/000156459019005284/0001564590-19-005284-index.htm,https://www.sec.gov/Archives/edgar/data/75677/000156459019005284/pkg-10k_20181231.htm
2017-12-31,PKG,USD,0000075677,2018-02-28,2018-02-28 10:17:01,2017,FY,216900000,0,216900000,900200000,762500000,35500000,1915100000,2924900000,883200000,410000000,1293200000,-239500000,0,64300000,4282400000,0,6197500000,402900000,151300000,16000000,0,262500000,832700000,2499400000,0,239500000,443300000,3182200000,0,20300000,4014900000,0,900000,1867400000,-156900000,471200000,2182600000,2182600000,6197500000,0,6197500000,-239500000,2650700000,2433800000,https://www.sec.gov/Archives/edgar/data/75677/000156459018003690/0001564590-18-003690-index.htm,https://www.sec.gov/Archives/edgar/data/75677/000156459018003690/pkg-10k_20171231.htm
2016-12-31,PKG,USD,0000075677,2017-02-28,2017-02-28 15:25:18,2016,FY,239300000,0,239300000,703100000,723600000,30300000,1696300000,2895700000,737900000,367100000,1105000000,0,0,80000000,4080700000,0,5777000000,323800000,27100000,16700000,0,257800000,625400000,2640300000,0,334700000,416800000,3391800000,0,21600000,4017200000,0,900000,1447100000,-139600000,451400000,1759800000,1759800000,5777000000,0,5777000000,0,2667400000,2428100000,https://www.sec.gov/Archives/edgar/data/75677/000007567717000004/0000075677-17-000004-index.html,https://www.sec.gov/Archives/edgar/data/75677/000007567717000004/pkg1231201610k.htm
2015-12-31,PKG,USD,0000075677,2016-02-26,2016-02-26 11:39:06,2015,FY,184200000,0,184200000,664700000,676800000,28800000,1554500000,2832100000,544000000,270800000,814800000,-347000000,0,70900000,3730100000,0,5284600000,294200000,7700000,16000000,0,244000000,561900000,2312000000,0,347000000,418100000,3089400000,0,22800000,3651300000,0,1000000,1317300000,-124900000,439900000,1633300000,1633300000,5284600000,0,5284600000,-347000000,2319700000,2135500000,https://www.sec.gov/Archives/edgar/data/75677/000007567716000030/0000075677-16-000030-index.htm,https://www.sec.gov/Archives/edgar/data/75677/000007567716000030/pkg1231201510k.htm
