date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,CSGP,USD,0001057352,2025-02-20,2025-02-19 17:48:29,2024,FY,2736200000,558500000,2177700000,0.7958848037,325300000,439100000,1364300000,1803400000,44300000,2173000000,2731500000,239900000,27400000,146900000,151600000,0.0554053066,4700000,0.0017177107,205400000,210100000,0.0767853227,71400000,138700000,0.050690739,0.34,0.34,406300000,407800000,https://www.sec.gov/Archives/edgar/data/1057352/000105735225000016/0001057352-25-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735225000016/csgp-20241231.htm
2023-12-31,CSGP,USD,0001057352,2024-02-22,2024-02-21 18:04:05,2023,FY,2455000000,491500000,1963500000,0.799796334,267600000,381500000,989900000,1371400000,42200000,1681200000,2172700000,245000000,31400000,107500000,389800000,0.1587780041,282300000,0.1149898167,219000000,501300000,0.2041955193,126600000,374700000,0.1526272912,0.92,0.92,405300000,406900000,https://www.sec.gov/Archives/edgar/data/1057352/000105735224000013/0001057352-24-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735224000013/csgp-20231231.htm
2022-12-31,CSGP,USD,0001057352,2023-02-22,2023-02-22 16:33:56,2022,FY,2182399000,414000000,1768400000,0.8103009578,220900000,338737000,684222000,1022900000,73600000,1317400000,1731400000,32125000,0,137900000,588900000,0.2698406662,451000000,0.2066533205,35508000,486457000,0.2229001205,117004000,369500000,0.1693090952,0.93,0.93,396284000,397752000,https://www.sec.gov/Archives/edgar/data/1057352/000105735223000030/0001057352-23-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735223000030/csgp-20221231.htm
2021-12-31,CSGP,USD,0001057352,2022-02-23,2022-02-23 16:40:08,2021,FY,1944135000,357200000,1586900000,0.8162499003,201000000,256711000,622007000,878800000,74800000,1154600000,1511800000,0,31621000,139558000,571858000,0.2941452111,432300000,0.2223611015,-28369000,403968000,0.2077880394,111404000,292600000,0.1505039516,0.75,0.74,392210000,394160000,https://www.sec.gov/Archives/edgar/data/1057352/000105735222000027/0001057352-22-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735222000027/csgp-20211231.htm
2020-12-31,CSGP,USD,0001057352,2021-02-24,2021-02-24 16:27:24,2020,FY,1659019000,308968000,1350051000,0.8137646404,162916000,299698000,535778000,835476000,62457000,1060849000,1369817000,0,17395000,116944000,406146000,0.2448109395,289202000,0.1743210898,-18222000,270980000,0.1633374904,43852000,227128000,0.1369050023,0.6,0.59,380730000,383260000,https://www.sec.gov/Archives/edgar/data/1057352/000105735221000032/0001057352-21-000032-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735221000032/csgp-20201231.htm
2019-12-31,CSGP,USD,0001057352,2020-02-26,2020-02-26 16:15:47,2019,FY,1399719000,289239000,1110480000,0.7933592385,125602000,178740000,408596000,587336000,33995000,746933000,1036172000,19017000,2615000,81165000,444712000,0.3177151986,363547000,0.2597285598,27402000,390949000,0.2793053463,75986000,314963000,0.2250187359,0.87,0.86,363100000,366300000,https://www.sec.gov/Archives/edgar/data/1057352/000105735220000036/0001057352-20-000036-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735220000036/csgp20191231-10k.htm
2018-12-31,CSGP,USD,0001057352,2019-02-28,2019-02-28 14:04:18,2018,FY,1191832000,269933000,921899000,0.7735142201,100937000,156659000,359858000,516517000,30881000,648335000,918268000,13281000,2830000,77743000,351307000,0.2947621812,273564000,0.2295323502,10451000,284015000,0.2383012035,45681000,238334000,0.199972815,0.66,0.65,360580000,364480000,https://www.sec.gov/Archives/edgar/data/1057352/000105735219000017/0001057352-19-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735219000017/csgp20181231-10k.htm
2017-12-31,CSGP,USD,0001057352,2018-02-23,2018-02-22 19:09:26,2017,FY,965230000,220403000,744827000,0.7716575324,88850000,146128000,318362000,464490000,17671000,571011000,791414000,4044000,9014000,63643000,237715000,0.2462780892,173816000,0.1800772873,-8758000,165058000,0.1710038022,42363000,122695000,0.1271147809,0.37,0.37,332000000,335590000,https://www.sec.gov/Archives/edgar/data/1057352/000105735218000011/0001057352-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735218000011/csgp20171231-10k.htm
2016-12-31,CSGP,USD,0001057352,2017-02-24,2017-02-23 18:21:15,2016,FY,837630000,173814000,663816000,0.7924931055,76400000,123297000,296483000,419780000,22731000,518911000,692725000,1773000,10016000,70165000,216843000,0.2588768311,144905000,0.1729940427,-8243000,136662000,0.1631531822,51591000,85071000,0.1015615487,0.26,0.26,321670000,324360000,https://www.sec.gov/Archives/edgar/data/1057352/000105735217000008/0001057352-17-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735217000008/csgp20161231-10k.htm
2015-12-31,CSGP,USD,0001057352,2016-02-26,2016-02-25 18:57:53,2015,FY,711764000,188885000,522879000,0.734624117,65760000,115507000,302226000,417733000,27931000,511424000,700309000,537000,9411000,78532000,90524000,0.1271826055,11455000,0.0160938176,-8874000,2581000,0.0036262019,6046000,-3465000,-0.0048681866,-0.011,-0.0108,315000000,319500000,https://www.sec.gov/Archives/edgar/data/1057352/000105735216000103/0001057352-16-000103-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735216000103/csgp20151231-10k.htm
2014-12-31,CSGP,USD,0001057352,2015-02-26,2015-02-26 16:14:32,2014,FY,575936000,156979000,418957000,0.7274367291,55426000,103916000,150305000,254221000,28432000,338079000,495058000,516000,10481000,70372000,151766000,0.263511918,80878000,0.1404287976,-9965000,70913000,0.1231265279,26044000,44869000,0.0779062257,0.15,0.15,302150000,306410000,https://www.sec.gov/Archives/edgar/data/1057352/000105735215000012/0001057352-15-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735215000012/csgp-10k_20141231.htm
2013-12-31,CSGP,USD,0001057352,2014-02-20,2014-02-20 16:40:09,2013,FY,440943000,129185000,311758000,0.7070256246,46757000,96956000,98708000,195664000,15183000,257604000,386789000,326000,6943000,40058000,94538000,0.2143995936,54154000,0.1228140599,-6617000,47537000,0.1078075851,17803000,29734000,0.0674327521,0.11,0.11,276700000,282120000,https://www.sec.gov/Archives/edgar/data/1057352/000105735214000006/0001057352-14-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735214000006/csgp20131231-10k.htm
2012-12-31,CSGP,USD,0001057352,2013-03-01,2013-02-28 17:58:52,2012,FY,349936000,114866000,235070000,0.671751406,32756000,77154000,84113000,161267000,13607000,207630000,322496000,526000,4832000,32752000,60718000,0.1735117279,27440000,0.0784143386,-4306000,23134000,0.0661092314,13219000,9915000,0.0283337525,0.037,0.037,265330000,269490000,https://www.sec.gov/Archives/edgar/data/1057352/000105735213000013/0001057352-13-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735213000013/csgp20121231-10k.htm
2011-12-31,CSGP,USD,0001057352,2012-02-23,2012-02-23 17:23:31,2011,FY,251738000,88167000,163571000,0.6497668211,20037000,58362000,61164000,119526000,2237000,141800000,229967000,798000,0,12852000,35421000,0.1407058132,21771000,0.0864827718,798000,22569000,0.0896527342,7913000,14656000,0.0582192597,0.063,0.062,231310000,235270000,https://www.sec.gov/Archives/edgar/data/1057352/000105735212000024/0001057352-12-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735212000024/form_10-k.htm
2010-12-31,CSGP,USD,0001057352,2011-02-25,2011-02-24 21:50:42,2010,FY,226260000,83599000,142661000,0.6305179882,17350000,47776000,52455000,100231000,2305000,119886000,203485000,735000,0,13649000,37159000,0.1642314152,22775000,0.1006585344,735000,23510000,0.1039070096,10221000,13289000,0.0587333157,0.065,0.064,203300000,207070000,https://www.sec.gov/Archives/edgar/data/1057352/000105735211000012/0001057352-11-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735211000012/form_10-k.htm
