symbol,date,calendarYear,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
CRL,2024-12-31,2024,FY,1.4113968298995776,1.131199948496179,0.19576079291741985,64.97152831773123,37.40333930794564,102.37486762567688,18.84467957830421,83.53018804737268,0.3288455845188715,0.05613521419440892,0.022991173556273857,0.002542476041292952,0.7283867087655992,0.001367764096889821,0.0029747193632361432,0.034793160463551714,0.11058487445496917,0.4095677532582352,0.05613521419440892,0.36183171732963887,0.786939661759646,0.3929006887059106,0.4403840144130698,1.8002264664892944,0.26966909618743656,2.1748775026339713,5.617845377055548,19.368862096239766,9.758486989488196,2.0084210098269084,0.5379653828298252,14.296944336317633,9.76274815103153,3.78758271701051,0,0.18137752966736453,0.6828555753855621,0.26966909618743656,0,3.153137568840222,3.153137568840222,0,2.7400663815689312,2.7400663815689312,2.341919447188622,921.1176070700204,18.908610274914775,12.911849949018277,12.911849949018277,-9.414289104232735,2.341919447188622,0,20.673286953469283,2.7400663815689312
CRL,2023-12-31,2023,FY,1.5246795983629708,1.1642725399542406,0.2623217911024925,68.97763699357462,52.83681081507035,121.81444780864499,23.47371741014819,98.34073039849679,0.3638670812215501,0.14947925962286612,0.1407668748724091,0.11493751284990177,0.1736053288925895,0.057916283353717714,0.1319542870741937,0.08645210120731062,0.8165096579296867,0.9417150929671565,0.14947925962286612,0.37417701352324423,0.8525108691361017,0.42394854348049954,0.460192101077205,4.515112281471729,0.22303099321317213,2.278362481727229,5.291570078487906,15.549305362354014,6.9080626625536805,2.0304208440482454,0.5038936541923545,13.350342592773343,7.132371600913581,5.402834442774318,0,0.1656164356691236,0.5342463349797777,0.22303099321317213,0,2.14705771549126,2.14705771549126,0,3.36682237560198,3.36682237560198,2.9326382540455547,25.515066241909384,33.144655554643236,17.70741075423528,17.70741075423528,-8.13930613116908,2.9326382540455547,0,14.436016812031182,3.36682237560198
CRL,2022-12-31,2022,FY,1.318295872515654,1.0839494862974481,0.2142865649491336,69.06896525706352,37.14886236183606,106.21782761889958,29.903201190096798,76.31462642880278,0.3678644185449918,0.16372363596122794,0.15668450677303664,0.12228839605036142,0.20928045047488952,0.06395379578758795,0.1633663083574097,0.0999779610009545,0.7804753550234595,0.9570060294174123,0.16372363596122794,0.4073878336448426,1.0406488877271156,0.47635729044389835,0.5099597946446315,10.979322325479416,0.2000596653317302,2.5544427245570245,5.2845731601961745,12.206051040477867,9.825334526932203,2.140639393308019,0.5229751787835223,12.194757143981736,5.803884909076596,4.6231205227111705,0,0.1558427186712474,0.4759327996901427,0.2000596653317302,12.34268868394319,1.908152235836826,1.908152235836826,0,3.720041944795086,3.720041944795086,2.7846498292279294,22.7711697852439,37.543818220659396,17.868334516816216,17.868334516816216,0.9829554957296941,2.7846498292279294,0,14.131041993696687,3.720041944795086
CRL,2021-12-31,2021,FY,1.233172181167942,1.0404225767892488,0.23346641695340137,66.28275699403417,32.957408722288875,99.24016571632305,32.789267121343606,66.45089859497944,0.37699934466238816,0.1666201527614571,0.1357876480159089,0.11044190093103137,0.17031682303259763,0.05566141043111533,0.15424448284296322,0.09845626192288003,0.8133427638285037,0.8149533280665647,0.1666201527614571,0.41560501755906504,1.151691638854041,0.5350111054937524,0.5352493907851102,7.9808145041266405,0.2606073103735068,2.7711206318397363,5.5067111953845265,11.131691313783879,11.074899822240969,2.23493679644497,0.5039881599455148,15.127333823792576,10.578549698765237,4.81731056011771,0,0.21490525851938896,0.6993003408258949,0.2606073103735068,7532.663366336634,3.325577430804469,3.325577430804469,0,7.475637930898446,7.475637930898446,5.352694945991142,48.466160948585866,35.61735878066339,24.907231134636085,24.907231134636085,8.481578166002524,5.352694945991142,0,26.369871171478735,7.475637930898446
CRL,2020-12-31,2020,FY,1.4303418513345028,1.2092108255899665,0.2720139660446966,77.11363427274155,36.62936015719912,113.74299442994067,24.158867418363243,89.58412701157742,0.36715649777200776,0.1479955252052629,0.15291526857831558,0.12459382619232383,0.18296899672119415,0.0663476985541897,0.17228017376319515,0.09303839108336129,0.814789964080749,1.033242514368115,0.1479955252052629,0.3888992394775946,1.0098259625215524,0.4733410607786655,0.5024444809413311,5.006525285481239,0.25596146821642984,2.5966262209153306,4.733274516786998,15.108324147785263,9.964684024879507,2.2447277629439464,0.5325119276116858,11.030776992936428,7.669323915237134,4.630635721493441,0,0.18693143789546476,0.6952659744774277,0.25596146821642984,11.580960250868717,3.2815501921229586,3.2815501921229586,0,5.8547958433785645,5.8547958433785645,4.234215695092876,33.98415334445958,32.57914292856861,22.651169555870652,22.651169555870652,0.8059544623433764,4.234215695092876,0,18.59213815485555,5.8547958433785645
CRL,2019-12-31,2019,FY,1.4381192963483957,1.2118952774011131,0.33514554740270436,71.5779734368574,35.26391908185325,106.84189251871067,24.47315106304291,82.36874145566776,0.36559648042557186,0.13396441207282395,0.11600831061495652,0.09614546780781207,0.1645038870838321,0.05370344720304979,0.15417928965412606,0.08817109588212149,0.8287808631825416,0.865963645269414,0.13396441207282395,0.4271367352896678,1.2262832622856947,0.5271286074660372,0.5508208605165034,5.7677310206629215,0.2399325904244678,2.8709384161352367,5.09933408944562,14.914303395576603,10.350522843271506,2.213475109629771,0.5585645213188742,9.86940283193105,6.985881387235789,4.90365278062795,0,0.18347750251218323,0.7078322271570437,0.2399325904244678,13.529199954990435,3.4226909774115035,3.4226909774115035,0,4.55406072737773,4.55406072737773,2.8398904939902168,29.537434875941894,21.866961594726547,15.47814012675283,15.47814012675283,3.098148724765458,2.8398904939902168,0,16.357808123808965,4.55406072737773
CRL,2018-12-31,2018,FY,1.6083851944208576,1.3792792114965013,0.35011518714776557,76.06496812138586,32.734663881309565,108.7996320026954,16.9570534680571,91.8425785346383,0.37071112609527573,0.14623519921486117,0.12430232434989515,0.09989559136064845,0.19334992420504046,0.05870853312565047,0.17184202615589692,0.10049043912086672,0.8036502284499132,0.8500164462268734,0.14623519921486117,0.43258981933821056,1.2662062410994344,0.5540408879018799,0.5587338955015599,5.196371448284514,0.26447020228847,2.9270366164338224,4.79852958614965,21.524966037735847,11.150259594032464,2.429147679704827,0.587698939722953,9.20057563559764,6.2795586793751434,4.0946670281769455,0,0.1946695991696733,0.6825180214897765,0.26447020228847,14.041889483065953,3.149785082896597,3.149785082896597,0,4.119418233216836,4.119418233216836,2.394709429785852,23.972123265583797,18.023559580983505,12.301404225415968,12.301404225415968,0.2939977381628202,2.394709429785852,0,13.601692046243139,4.119418233216836
CRL,2017-12-31,2017,FY,1.7834258172529256,1.5354106976423072,0.3533820635852118,84.49383909677051,36.27522839014665,120.76906748691717,24.562364969486023,96.20670251743114,0.3773243016126714,0.15519048493190948,0.15985941006707038,0.06640554134068619,0.5770874374905288,0.0421018033927183,0.11803402610326483,0.11688286413738466,0.4153996396760452,1.0300851249817886,0.15519048493190948,0.3908305408812931,1.095708462510047,0.5159840402744554,0.5228343932904237,9.681364811767471,0.27618912883819186,2.80353848509205,4.319841587289775,14.86013258305712,10.061962837955392,2.3755308687128585,0.6340103934507472,6.660874876266296,4.9247909690191864,4.04968303110718,0,0.17025453797666992,0.7393609789259008,0.27618912883819186,10.202755016452674,3.8367240479916536,3.8367240479916536,0,4.972629320243426,4.972629320243426,2.797584330542458,42.12877832272709,22.224293515912997,16.431775409861984,16.431775409861984,-2.008748995388002,2.797584330542458,0,13.492522128628865,4.972629320243426
CRL,2016-12-31,2016,FY,1.5289634607640255,1.3058848724257612,0.273807999664799,79.02683545929898,33.715619587208536,112.74245504650752,24.094145100643583,88.64830994586393,0.382982481599018,0.14127957598047378,0.1325780644117633,0.09204356762569048,0.2998147325734229,0.05707094918504314,0.1849556866419366,0.10408871763166093,0.6942594013125726,0.9384092746009295,0.14127957598047378,0.4554203849841434,1.4759276167348656,0.590715219245729,0.5961109714028102,8.573098993106933,0.2415520858552448,3.2408027075605186,4.618684246669414,15.148908520113894,10.825842872496947,2.2246254764648525,0.6200427760159304,6.345322669843026,5.169332539243629,2.5821457438209894,0,0.1774196042420984,0.8146681907622377,0.2415520858552448,10.922234833229597,5.395727825206193,5.395727825206193,0,4.280752442732036,4.280752442732036,2.1303250205776982,23.144746292766452,14.73884673148693,12.007269600662378,12.007269600662378,9.286829449972538,2.1303250205776982,0,12.455682820550878,4.280752442732036
CRL,2015-12-31,2015,FY,1.793790756380689,1.493127748499652,0.37832506310924074,72.30593074755264,41.11134809723507,113.41727884478769,16.08533302892299,97.3319458158647,0.38956298751120444,0.15143306472080287,0.14334901584535195,0.10952305505309902,0.222030619972573,0.07218429613385952,0.20368261018433512,0.1175185116033371,0.7640307427799496,0.9466163556132507,0.15143306472080287,0.41722564741452367,1.1772866600187977,0.5357585253035976,0.5407127511673789,13.697518577494693,0.3318053833586318,2.8217025183237,5.047995319697262,22.69147920927062,8.878327199018509,2.01089151408861,0.659078548337271,6.158766345492086,4.7983912594631795,2.977955092911218,0,0.21004737028185977,0.7791156524350638,0.3318053833586318,16.811953267187224,4.527256055144502,4.527256055144502,0,5.098870144202372,5.098870144202372,2.741735462868829,25.033409281174446,16.75353168449078,13.052938768953547,13.052938768953547,1.389609658057032,2.741735462868829,0,14.679683542853025,5.098870144202372
