symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
AMD,2024-12-28,125.19,1620000000,202807800000,3787000000,2212000000,201232800000
AMD,2023-12-30,147.41,1614000000,237919740000,3933000000,3003000000,236989740000
AMD,2022-12-31,64.77,1561000000,101105970000,4835000000,2863000000,99133970000
AMD,2021-12-25,146.14,1213000000,177267819999,2535000000,661000000,175393819999
AMD,2020-12-26,91.81,1184000000,108703040000,1595000000,531000000,107639040000
AMD,2019-12-28,46.18,1091000000,50382380000,1466000000,728000000,49644380000
AMD,2018-12-29,17.82,982000000,17499240000,1078000000,1250000000,17671240000
AMD,2017-12-30,10.28,952000000,9786560000,1185000000,1395000000,9996560000
AMD,2016-12-31,11.34,835000000,9468900000,1264000000,1435000000,9639900000
AMD,2015-12-26,2.92,783000000,2286360000,785000000,2237000000,3738360000
AMD,2014-12-27,2.65,768000000,2035200000,805000000,2212000000,3442200000
AMD,2013-12-28,3.78,754000000,2850120000,869000000,2058000000,4039120000
AMD,2012-12-29,2.28,741000000,1689479999,549000000,2042000000,3182479999
AMD,2011-12-31,5.4,727000000,3925800000,869000000,2016000000,5072800000
AMD,2010-12-25,8.04,711000000,5716439999,606000000,2421000000,7531439999
AMD,2009-12-26,9.91,673000000,6669430000,1657000000,4731000000,9743430000
AMD,2008-12-27,2.18,607000000,1323260000,933000000,4776000000,5166260000
AMD,2007-12-29,7.32,558000000,4084560000,1432000000,5269000000,7921560000
AMD,2006-12-31,20.35,492000000,10012200000,1380000000,3797000000,12429200000
AMD,2005-12-25,30.5,400004000,12200122000,633067000,1370290000,12937345000
AMD,2004-12-26,21.9,358886000,7859603399,918377000,1859096000,8800322399
AMD,2003-12-28,15.28,346934000,5301151520,1185804000,2092940000,6208287520
AMD,2002-12-29,6.35,342000000,2171700000,397698000,1640968000,3414970000
AMD,2001-12-30,15.86,332407000,5271975020,427288000,1004643000,5849330020
AMD,2000-12-31,13.81,309331000,4272634437,591457000,1297543000,4978720437
AMD,1999-12-26,14.47,294577000,4262160968,294125000,1474908000,5442943968
AMD,1998-12-27,13.66,287336000,3923932250,361900000,1524000000,5086032250
AMD,1997-12-28,8.69,280906000,2440370875,240658000,735654000,2935366875
AMD,1996-12-29,12.88,271374000,3493940250,166194000,487193000,3814939250
AMD,1995-12-31,8.25,272416000,2247432000,126316000,283377000,2404493000
AMD,1994-12-25,11.44,195020000,2230541250,121343000,136106000,2245304250
AMD,1993-12-26,8.75,188736842,1651447367,60400000,131700000,1722747367
AMD,1992-12-31,9.06,181860465,1648110464,52000000,66400000,1662510464
AMD,1991-12-31,8.75,175194805,1532954543,153900000,210600000,1589654543
AMD,1990-12-31,2.44,164102564,399999999,49100000,192300000,543199999
AMD,1989-12-31,4.13,162272727,669374998,79700000,178800000,768474998
AMD,1988-12-31,4.31,148333333,639687498,286800000,192200000,545087498
AMD,1987-12-31,4.94,155277778,766684028,235200000,170500000,701984028
AMD,1986-12-31,6.88,115542169,794352411,28900000,170700000,936152411
AMD,1985-12-31,14.5,111864000,1622028000,15400000,162400000,1769028000
