date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,META,USD,0001326801,2025-01-30,2025-01-29 20:00:50,2024,FY,164501000000,30161000000,134340000000,0.8166515705,43873000000,9740000000,11347000000,21087000000,0,64960000000,95121000000,2517000000,715000000,15498000000,86876000000,0.5281183701,69380000000,0.421760354,1283000000,70663000000,0.4295596987,8303000000,62360000000,0.3790858414,24.61,23.86,2534000000,2614000000,https://www.sec.gov/Archives/edgar/data/1326801/000132680125000017/0001326801-25-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680125000017/meta-20241231.htm
2023-12-31,META,USD,0001326801,2024-02-02,2024-02-01 19:39:02,2023,FY,134902000000,25959000000,108943000000,0.8075714222,38483000000,11408000000,12301000000,23709000000,0,62192000000,88151000000,1639000000,446000000,11178000000,59052000000,0.437739989,46751000000,0.3465552772,677000000,47428000000,0.351573735,8330000000,39098000000,0.2898252064,15.19,14.87,2574000000,2629000000,https://www.sec.gov/Archives/edgar/data/1326801/000132680124000012/0001326801-24-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680124000012/meta-20231231.htm
2022-12-31,META,USD,0001326801,2023-02-02,2023-02-01 20:26:31,2022,FY,116609000000,25249000000,91360000000,0.7834729738,35338000000,11816000000,15262000000,27078000000,0,62416000000,87665000000,461000000,185000000,8686000000,37690000000,0.3232169044,28944000000,0.2482141173,-125000000,28819000000,0.2471421588,5619000000,23200000000,0.1989554837,8.63,8.59,2687000000,2702000000,https://www.sec.gov/Archives/edgar/data/1326801/000132680123000013/0001326801-23-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680123000013/meta-20221231.htm
2021-12-31,META,USD,0001326801,2022-02-03,2022-02-02 21:11:04,2021,FY,117929000000,22649000000,95280000000,0.8079437628,24655000000,9829000000,14043000000,23872000000,0,48527000000,71176000000,484000000,23000000,7967000000,55274000000,0.4687057467,46753000000,0.3964504066,531000000,47284000000,0.4009531159,7914000000,39370000000,0.3338449406,13.99,13.77,2815000000,2859000000,https://www.sec.gov/Archives/edgar/data/1326801/000132680122000018/0001326801-22-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680122000018/fb-20211231.htm
2020-12-31,META,USD,0001326801,2021-01-28,2021-01-27 21:13:48,2020,FY,85965000000,16692000000,69273000000,0.8058279532,18447000000,6564000000,11591000000,18155000000,0,36602000000,53294000000,672000000,0,6862000000,39533000000,0.4598732042,32671000000,0.3800500204,509000000,33180000000,0.3859710347,4034000000,29146000000,0.3390449602,10.22,10.09,2851000000,2888000000,https://www.sec.gov/Archives/edgar/data/1326801/000132680121000014/0001326801-21-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680121000014/fb-20201231.htm
2019-12-31,META,USD,0001326801,2020-01-30,2020-01-29 21:12:14,2019,FY,70697000000,12770000000,57927000000,0.8193699874,13600000000,10465000000,9876000000,20341000000,0,33941000000,46711000000,904000000,20000000,5741000000,34727000000,0.4912089622,23986000000,0.3392788944,826000000,24812000000,0.3509625585,6327000000,18485000000,0.2614679548,6.48,6.43,2854000000,2876000000,https://www.sec.gov/Archives/edgar/data/1326801/000132680120000013/0001326801-20-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680120000013/fb-12312019x10k.htm
2018-12-31,META,USD,0001326801,2019-01-31,2019-01-31 16:58:29,2018,FY,55838000000,9355000000,46483000000,0.8324617644,10273000000,3451000000,7846000000,11297000000,0,21570000000,30925000000,652000000,9000000,4315000000,29228000000,0.5234428167,24913000000,0.4461656936,448000000,25361000000,0.4541889036,3249000000,22112000000,0.3960027222,7.65,7.57,2890000000,2921000000,https://www.sec.gov/Archives/edgar/data/1326801/000132680119000009/0001326801-19-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680119000009/fb-12312018x10k.htm
2017-12-31,META,USD,0001326801,2018-02-01,2018-02-01 16:58:26,2017,FY,40653000000,5454000000,35199000000,0.8658401594,7754000000,2517000000,4725000000,7242000000,0,14996000000,20450000000,398000000,6000000,3025000000,23625000000,0.5811379234,20203000000,0.4969620938,391000000,20594000000,0.5065800802,4660000000,15920000000,0.3916070155,5.49,5.39,2953403000,2956000000,https://www.sec.gov/Archives/edgar/data/1326801/000132680118000009/0001326801-18-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680118000009/fb-12312017x10k.htm
2016-12-31,META,USD,0001326801,2017-02-03,2017-02-02 21:13:52,2016,FY,27638000000,3789000000,23849000000,0.8629061437,5919000000,1731000000,3772000000,5503000000,0,11422000000,15211000000,176000000,10000000,2342000000,14769000000,0.5343729648,12427000000,0.4496345611,91000000,12518000000,0.4529271293,2301000000,10188000000,0.3686229105,3.56,3.49,2916698000,2925000000,https://www.sec.gov/Archives/edgar/data/1326801/000132680117000007/0001326801-17-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680117000007/fb-12312016x10k.htm
2015-12-31,META,USD,0001326801,2016-01-28,2016-01-28 16:17:07,2015,FY,17928000000,2867000000,15061000000,0.8400825524,4816000000,1295000000,2725000000,4020000000,0,8836000000,11703000000,52000000,23000000,1945000000,8170000000,0.4557117358,6225000000,0.3472222222,-31000000,6194000000,0.3454930834,2506000000,3688000000,0.2057117358,1.31,1.29,2838303000,2853000000,https://www.sec.gov/Archives/edgar/data/1326801/000132680116000043/0001326801-16-000043-index.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680116000043/fb-12312015x10k.htm
