holder,shares,dateReported,change
BENDER ROBERT & ASSOCIATES,22382,2025-09-30,-286
NORDEA INVESTMENT MANAGEMENT AB,21576,2025-09-30,-20118
MOTCO,21440,2025-09-30,-956
Aware Super Pty Ltd as trustee of Aware Super,20764,2025-09-30,0
"Boothe Investment Group, Inc.",20330,2025-09-30,101
"ARMISTICE CAPITAL, LLC",20266,2025-09-30,9092
SCHRODER INVESTMENT MANAGEMENT GROUP,20174,2025-09-30,4981
"Asset Management One Co., Ltd.",20046,2025-09-30,529
CIBC WORLD MARKET INC.,19919,2025-09-30,5545
"CWM, LLC",19685,2025-09-30,-441
"Beacon Pointe Advisors, LLC",19634,2025-09-30,104
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",19500,2025-09-30,1802
SIT INVESTMENT ASSOCIATES INC,19167,2025-09-30,-35
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,19166,2025-09-30,17365
Squarepoint Ops LLC,18794,2025-09-30,-161946
Night Squared LP,18739,2025-09-30,3039
BLI - Banque de Luxembourg Investments,18700,2025-09-30,-4800
BANK OF NOVA SCOTIA,18403,2025-09-30,13672
SHEETS SMITH WEALTH MANAGEMENT,18402,2025-09-30,-685
"SUMITOMO MITSUI FINANCIAL GROUP, INC.",18350,2025-09-30,-1425
Janney Montgomery Scott LLC,17971,2025-09-30,-469
"MML INVESTORS SERVICES, LLC",17925,2025-09-30,-707
PRUDENTIAL PLC,17816,2025-09-30,4523
Janney Capital Management LLC,17774,2025-09-30,-555
UNIVEST FINANCIAL Corp,17718,2025-09-30,-1755
WINSLOW ASSET MANAGEMENT INC,17626,2025-09-30,-188
Fulcrum Capital LLC,17588,2025-09-30,-792
"PNC FINANCIAL SERVICES GROUP, INC.",17377,2025-09-30,-234
NOMURA ASSET MANAGEMENT CO LTD,17363,2025-09-30,-6137
"Colony Group, LLC",17183,2025-09-30,12108
VAN ECK ASSOCIATES CORP,17066,2025-09-30,289
Mn Services Vermogensbeheer B.V.,16900,2025-09-30,0
"FFG Partners, LLC",16460,2025-09-30,16460
"Savant Capital, LLC",16320,2025-09-30,227
Cerity Partners LLC,16317,2025-09-30,-564
LOS ANGELES CAPITAL MANAGEMENT LLC,16168,2025-09-30,-682
"COMMONWEALTH EQUITY SERVICES, LLC",16071,2025-09-30,10
MACKENZIE FINANCIAL CORP,16051,2025-09-30,-713
"Baird Financial Group, Inc.",15931,2025-09-30,-447
State of New Jersey Common Pension Fund D,15608,2025-09-30,20
BURNEY CO/,15550,2025-09-30,-63
"Sompo Asset Management Co., Ltd.",15212,2025-09-30,-1387
"ExodusPoint Capital Management, LP",15118,2025-09-30,15118
"ADVISOR GROUP HOLDINGS, INC.",14951,2025-09-30,104
Lansforsakringar Fondforvaltning AB (publ),14922,2025-09-30,1670
Cinctive Capital Management LP,14827,2025-09-30,-25493
"Resona Asset Management Co.,Ltd.",14803,2025-09-30,-1298
TRUIST FINANCIAL CORP,14700,2025-09-30,983
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,14525,2025-09-30,923
STATE OF MICHIGAN RETIREMENT SYSTEM,14353,2025-09-30,-100
"Bell & Brown Wealth Advisors, LLC",14198,2025-09-30,-284
Hudson Bay Capital Management LP,14166,2025-09-30,-118726
EFG Asset Management (Americas) Corp.,14150,2025-09-30,-257
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",14042,2025-09-30,13
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",13975,2025-09-30,13975
"HIGHLAND CAPITAL MANAGEMENT, LLC",13685,2025-09-30,13685
Boston Trust Walden Corp,13645,2025-09-30,-2757
ING GROEP NV,13413,2025-09-30,13413
BLAIR WILLIAM & CO/IL,13373,2025-09-30,574
Arizona State Retirement System,13333,2025-09-30,96
Creative Planning,13198,2025-09-30,3214
"Moran Wealth Management, LLC",12954,2025-09-30,911
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",12655,2025-09-30,-8799
OMERS ADMINISTRATION Corp,12562,2025-09-30,-12600
TUDOR INVESTMENT CORP ET AL,12524,2025-09-30,-3032
S-Bank Fund Management Ltd,12493,2025-09-30,-8
Federation des caisses Desjardins du Quebec,12397,2025-09-30,6124
VOYA INVESTMENT MANAGEMENT LLC,12327,2025-09-30,-5585
Cetera Investment Advisers,12270,2025-09-30,2202
ROMANO BROTHERS AND COMPANY,12177,2025-09-30,667
KEYSTONE INVESTORS PTE LTD,12080,2025-09-30,12080
De Lisle Partners LLP,12000,2025-09-30,0
"NISA INVESTMENT ADVISORS, LLC",11986,2025-09-30,4125
"CI Private Wealth, LLC",11923,2025-09-30,93
"Toroso Investments, LLC",11872,2025-09-30,758
"MetLife Investment Management, LLC",11692,2025-09-30,-327
US BANCORP \DE\,11659,2025-09-30,-402
Czech National Bank,11416,2025-09-30,381
"Continuum Advisory, LLC",11260,2025-09-30,830
Evergreen Private Wealth LLC,11250,2025-09-30,-257
Permanens Capital L.P.,11236,2025-09-30,-1710
BOWEN HANES & CO INC,10995,2025-09-30,10995
Mediolanum International Funds Ltd,10887,2025-09-30,-205
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,10793,2025-09-30,-280
WESTPAC BANKING CORP,10734,2025-09-30,0
USS Investment Management Ltd,10588,2025-09-30,-79
"Caprock Group, LLC",10584,2025-09-30,10584
"Private Advisor Group, LLC",10553,2025-09-30,-300
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",10517,2025-09-30,0
MACQUARIE GROUP LTD,10367,2025-09-30,-291
Skandinaviska Enskilda Banken AB (publ),10338,2025-09-30,1232
MERIDIAN MANAGEMENT CO,10272,2025-09-30,-1575
"TRILLIUM ASSET MANAGEMENT, LLC",10049,2025-09-30,-174
FORSTA AP-FONDEN,10000,2025-09-30,500
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,9864,2025-09-30,-2839
"Ashton Thomas Private Wealth, LLC",9853,2025-09-30,7161
"SRS Capital Advisors, Inc.",9672,2025-09-30,9499
LAKE STREET FINANCIAL LLC,9652,2025-09-30,62
Retirement Systems of Alabama,9588,2025-09-30,-101
SouthState Corp,9432,2025-09-30,252
"Freestone Capital Holdings, LLC",9227,2025-09-30,-294
DnB Asset Management AS,9210,2025-09-30,-201
AMALGAMATED BANK,9142,2025-09-30,-110
"Vanguard Personalized Indexing Management, LLC",9064,2025-09-30,684
"PATTON FUND MANAGEMENT, INC.",8943,2025-09-30,8370
"Empowered Funds, LLC",8842,2025-09-30,-3632
IFM Investors Pty Ltd,8779,2025-09-30,0
Silvant Capital Management LLC,8394,2025-09-30,-793
"GRIFFIN ASSET MANAGEMENT, INC.",8134,2025-09-30,45
iA Global Asset Management Inc.,8038,2025-09-30,1430
"Hedeker Wealth, LLC",7805,2025-09-30,474
COMERICA BANK,7767,2025-09-30,-277
Daiwa Securities Group Inc.,7686,2025-09-30,211
"KESTRA PRIVATE WEALTH SERVICES, LLC",7657,2025-09-30,-601
Weiss Asset Management LP,7637,2025-09-30,7637
ProShare Advisors LLC,7634,2025-09-30,-84
RNC CAPITAL MANAGEMENT LLC,7627,2025-09-30,7
"Berkeley, Inc",7502,2025-09-30,-3164
Ilmarinen Mutual Pension Insurance Co,7500,2025-09-30,0
Utah Retirement Systems,7452,2025-09-30,-114
"XPONANCE, INC.",7367,2025-09-30,-288
BUCKHEAD CAPITAL MANAGEMENT LLC,7346,2025-09-30,-743
LINCLUDEN MANAGEMENT LTD,7342,2025-09-30,-49
LOUISBOURG INVESTMENTS INC.,7280,2025-09-30,1010
Police & Firemen's Retirement System of New Jersey,7254,2025-09-30,427
AGF MANAGEMENT LTD,7185,2025-09-30,5882
"SG Americas Securities, LLC",7178,2025-09-30,3186
Citizens Business Bank,7138,2025-09-30,126
REGIONS FINANCIAL CORP,7074,2025-09-30,142
"Mariner, LLC",7070,2025-09-30,-1886
Regal Investment Advisors LLC,7059,2025-09-30,-21
"Allen Capital Group, LLC",7011,2025-09-30,290
FIDUCIARY TRUST CO,7001,2025-09-30,-280
"Mirae Asset Global Investments Co., Ltd.",6883,2025-09-30,685
"Edgestream Partners, L.P.",6871,2025-09-30,5090
"State of Alaska, Department of Revenue",6774,2025-09-30,-156
MAVERICK CAPITAL LTD,6716,2025-09-30,-3608
"FULLER & THALER ASSET MANAGEMENT, INC.",6670,2025-09-30,-30
STEPHENS INC /AR/,6636,2025-09-30,-9126
HENNESSY ADVISORS INC,6600,2025-09-30,100
"Stonegate Investment Group, LLC",6580,2025-09-30,-30
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,6577,2025-09-30,-198
"Summit Trail Advisors, LLC",6516,2025-09-30,2445
INTECH INVESTMENT MANAGEMENT LLC,6506,2025-09-30,3744
CIBC Asset Management Inc,6498,2025-09-30,-2
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,6460,2025-09-30,-671
JANUS HENDERSON GROUP PLC,6447,2025-09-30,-86
WEDBUSH SECURITIES INC,6434,2025-09-30,-484
Qube Research & Technologies Ltd,6383,2025-09-30,5762
"CARRET ASSET MANAGEMENT, LLC",6331,2025-09-30,20
Eisler Capital Management Ltd.,6287,2025-09-30,-7901
"Sumitomo Mitsui DS Asset Management Company, Ltd",6152,2025-09-30,210
"Cambridge Investment Research Advisors, Inc.",6030,2025-09-30,1001
Simmons Bank,6000,2025-09-30,110
"Sanibel Captiva Trust Company, Inc.",5988,2025-09-30,-52
Woodline Partners LP,5940,2025-09-30,-19689
EFG Asset Management (North America) Corp.,5919,2025-09-30,1145
"Advisors Asset Management, Inc.",5864,2025-09-30,-3336
UniSuper Management Pty Ltd,5811,2025-09-30,279
"SummitTX Capital, L.P.",5790,2025-09-30,-3114
CARY STREET PARTNERS FINANCIAL LLC,5539,2025-09-30,-130
"Horizon Investments, LLC",5505,2025-09-30,526
Capricorn Fund Managers Ltd,5500,2025-09-30,5500
SFE Investment Counsel,5465,2025-09-30,-348
"Lynch Asset Management, Inc.",5450,2025-09-30,0
"Linden Thomas Advisory Services, LLC",5431,2025-09-30,10
Glenview Trust Co,5428,2025-09-30,-529
GUGGENHEIM CAPITAL LLC,5319,2025-09-30,-410
FIFTH THIRD BANCORP,5298,2025-09-30,71
"Catalytic Wealth RIA, LLC",5258,2025-09-30,2786
Jefferies Financial Group Inc.,5257,2025-09-30,2197
MONTAG A & ASSOCIATES INC,5201,2025-09-30,1575
"YOUSIF CAPITAL MANAGEMENT, LLC",5194,2025-09-30,-356
CAPTRUST FINANCIAL ADVISORS,5189,2025-09-30,-15
1832 Asset Management L.P.,5182,2025-09-30,299
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,5105,2025-09-30,1219
"Crossmark Global Holdings, Inc.",5080,2025-09-30,3640
MAI Capital Management,5079,2025-09-30,-49
HBW Advisory Services LLC,5073,2025-09-30,-144
ACADIAN ASSET MANAGEMENT LLC,5055,2025-09-30,4864
UBS OCONNOR LLC,5000,2025-09-30,-8217
"Atria Investments, Inc",4903,2025-09-30,852
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,4871,2025-09-30,-306
CREDIT AGRICOLE S A,4828,2025-09-30,4828
"Lindenwold Advisors, INC",4774,2025-09-30,45
"Rafferty Asset Management, LLC",4676,2025-09-30,-91
COUNTRY CLUB BANK /GFN,4669,2025-09-30,-40
"GM Advisory Group, Inc.",4658,2025-09-30,0
Wealthfront Advisers LLC,4639,2025-09-30,173
Tredje AP-fonden,4555,2025-09-30,394
NATIXIS,4509,2025-09-30,-531
"Radnor Capital Management, LLC",4443,2025-09-30,173
"D. E. Shaw & Co., Inc.",4426,2025-09-30,4426
"Schear Investment Advisers, LLC",4418,2025-09-30,35
BAR HARBOR WEALTH MANAGEMENT,4416,2025-09-30,443
"Liberty Capital Management, Inc.",4395,2025-09-30,-20
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,4348,2025-09-30,-92
"QRG CAPITAL MANAGEMENT, INC.",4326,2025-09-30,-17527
"WILEY BROS.-AINTREE CAPITAL, LLC",4304,2025-09-30,86
J. Safra Sarasin Holding AG,4290,2025-09-30,-223
XTX Topco Ltd,4288,2025-09-30,3417
Avanza Fonder AB,4264,2025-09-30,0
Pallas Capital Advisors LLC,4229,2025-09-30,-21
"Pathstone Holdings, LLC",4226,2025-09-30,273
Y.D. More Investments Ltd,4218,2025-09-30,-250
Sterling Capital Management LLC,4187,2025-09-30,-145
Generali Asset Management SPA SGR,4164,2025-09-30,4017
OPPENHEIMER & CO INC,4114,2025-09-30,271
CHASE INVESTMENT COUNSEL CORP,4000,2025-09-30,0
"Merit Financial Group, LLC",3988,2025-09-30,-80
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,3944,2025-09-30,-1982
Lakewood Asset Management LLC,3916,2025-09-30,46
PUBLIC SECTOR PENSION INVESTMENT BOARD,3894,2025-09-30,530
LAZARD ASSET MANAGEMENT LLC,3870,2025-09-30,0
Gradient Investments LLC,3844,2025-09-30,-298
Independent Advisor Alliance,3818,2025-09-30,476
OSTRUM ASSET MANAGEMENT,3808,2025-09-30,-185
"Knollwood Investment Advisory, LLC",3791,2025-09-30,0
"Processus Wealth & Capital Management, LLC",3739,2025-09-30,52
CANADA PENSION PLAN INVESTMENT BOARD,3710,2025-09-30,-47046
RITHOLTZ WEALTH MANAGEMENT,3642,2025-09-30,358
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,3642,2025-09-30,0
"Beech Hill Advisors, Inc.",3634,2025-09-30,-805
"Pacer Advisors, Inc.",3585,2025-09-30,-157910
"Legal Advantage Investments, Inc.",3535,2025-09-30,0
"Virtus Investment Advisers, Inc.",3528,2025-09-30,3528
BRIGHTON JONES LLC,3524,2025-09-30,18
"FORTEM FINANCIAL GROUP, LLC",3494,2025-09-30,656
"NorthCrest Asset Manangement, LLC",3448,2025-09-30,100
Highview Capital Management LLC/DE/,3446,2025-09-30,-10
Buckingham Strategic Partners,3430,2025-09-30,409
"Trivant Custom Portfolio Group, LLC",3407,2025-09-30,35
"Bedell Frazier Investment Counseling, LLC",3404,2025-09-30,3404
"PARR MCKNIGHT WEALTH MANAGEMENT GROUP, LLC",3398,2025-09-30,-155
Curbstone Financial Management Corp,3380,2025-09-30,130
"Steward Partners Investment Advisory, LLC",3359,2025-09-30,1112
CORNERCAP INVESTMENT COUNSEL INC,3353,2025-09-30,-55
"CHOREO, LLC",3334,2025-09-30,316
Aaron Wealth Advisors LLC,3327,2025-09-30,2271
Vinva Investment Management Ltd,3299,2025-09-30,3299
"Baldwin Investment Management, LLC",3293,2025-09-30,140
"Perfromance Wealth Partners, LLC",3275,2025-09-30,0
MIZUHO SECURITIES USA LLC,3274,2025-09-30,160
"Kingsview Wealth Management, LLC",3270,2025-09-30,116
"Convergence Financial, LLC",3244,2025-09-30,-14
Westerkirk Capital Inc.,3240,2025-09-30,-199
"Nicollet Investment Management, Inc.",3165,2025-09-30,-66
ODDO BHF ASSET MANAGEMENT SAS,3146,2025-09-30,-322
OLD POINT TRUST & FINANCIAL SERVICES N A,3130,2025-09-30,-85
WINTON GROUP Ltd,3122,2025-09-30,1127
"JANE STREET GROUP, LLC",3109,2025-09-30,-31076
"CAPSTONE INVESTMENT ADVISORS, LLC",2968,2025-09-30,1926
PARK AVENUE SECURITIES LLC,2942,2025-09-30,584
"RAHLFS CAPITAL, LLC",2925,2025-09-30,0
"DIAMANT ASSET MANAGEMENT, INC.",2920,2025-09-30,0
AustralianSuper Pty Ltd,2886,2025-09-30,133
Bath Savings Trust Co,2878,2025-09-30,-10
CITIZENS FINANCIAL GROUP INC/RI,2848,2025-09-30,25
Kentucky Retirement Systems,2835,2025-09-30,-130
National Pension Service,2834,2025-09-30,2834
Vontobel Holding Ltd.,2827,2025-09-30,-278
COMMERCE BANK,2785,2025-09-30,-323
"Richard W. Paul & Associates, LLC",2778,2025-09-30,-212
Avalon Trust Co,2761,2025-09-30,-14
iSAM Funds (UK) Ltd,2736,2025-09-30,780
"Sunpointe, LLC",2733,2025-09-30,-427
"Dai-Ichi Life Insurance Company, Ltd",2718,2025-09-30,-154
Rockefeller Capital Management L.P.,2696,2025-09-30,2696
MAIRS & POWER INC,2678,2025-09-30,-1878
"Cresset Asset Management, LLC",2676,2025-09-30,1558
"IMA Wealth, Inc.",2669,2025-09-30,-10
ASR Vermogensbeheer N.V.,2658,2025-09-30,-15
HARTFORD INVESTMENT MANAGEMENT CO,2638,2025-09-30,-90
"EXCHANGE TRADED CONCEPTS, LLC",2638,2025-09-30,448
"Norinchukin Bank, The",2626,2025-09-30,91
"Inscription Capital, LLC",2625,2025-09-30,1607
M&T BANK CORP,2624,2025-09-30,-234
Sierra Legacy Group,2619,2025-09-30,0
LaFleur & Godfrey LLC,2615,2025-09-30,30
STANCE CAPITAL LLC,2611,2025-09-30,-5532
"Vident Advisory, LLC",2584,2025-09-30,-5085
LOGAN CAPITAL MANAGEMENT INC,2562,2025-09-30,0
"Quantum Private Wealth, LLC",2546,2025-09-30,6
Gulf International Bank (UK) Ltd,2543,2025-09-30,-49
WESBANCO BANK INC,2536,2025-09-30,-420
