symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
AOS,2024-12-31,68.21,146997000,10026665370,239600000,216700000,10003765370
AOS,2023-12-31,82.44,149952679,12362098856,339900000,155200000,12177398856
AOS,2022-12-31,57.24,154786327,8859969357,391200000,366900000,8835669357
AOS,2021-12-31,85.85,159906834,13728001698,443300000,219000000,13503701698
AOS,2020-12-31,54.82,161530589,8855106888,573100000,147600000,8429606888
AOS,2019-12-31,47.64,165450441,7882059009,374000000,322700000,7830759009
AOS,2018-12-31,42.7,168159148,7180395619,259700000,221400000,7142095619
AOS,2017-12-31,61.28,171663130,10519516606,346600000,410400000,10583316606
AOS,2016-12-31,47.35,173441584,8212459002,330400000,323600000,8205659002
AOS,2015-12-31,38.31,175896866,6738608936,323600000,249000000,6664008936
AOS,2014-12-31,28.21,178799066,5043921651,319400000,223800000,4948321651
AOS,2013-12-31,26.97,182478396,4921442340,380700000,191900000,4732642340
AOS,2012-12-31,15.77,184853376,2915137739,266900000,243700000,2891937739
AOS,2011-12-31,10.03,183306000,1838559180,463400000,461600000,1836759180
AOS,2010-12-31,9.52,183332464,1745325057,118900000,261000000,1887425057
AOS,2009-12-31,7.23,129986742,939804144,76300000,253200000,1116704144
AOS,2008-12-31,4.92,180268632,886921669,29400000,334800000,1192321669
AOS,2007-12-31,5.84,183364362,1070847874,37200000,395200000,1428847874
AOS,2006-12-31,6.26,182436528,1142052665,25800000,439000000,1555252665
AOS,2005-12-31,5.85,178227810,1042632688,24000000,169300000,1187932688
AOS,2004-12-31,4.99,175674600,876616254,25100000,281100000,1132616254
AOS,2003-12-31,5.84,174187734,1017256366,18700000,275500000,1274056366
AOS,2002-12-31,4.5,162012612,729056754,32847000,250755000,946964754
AOS,2001-12-31,3.25,141888816,461138652,20759000,406937000,847316652
AOS,2000-12-31,2.84,140377260,398671418,15287000,327501000,710885418
AOS,1999-12-31,3.65,139088525,507673116,14761000,360880000,853792116
AOS,1998-12-31,4.09,141241270,577676794,37666000,135832000,675842794
AOS,1997-12-31,4.69,167476758,785465995,145896000,106562000,746131995
AOS,1996-12-31,3.32,167476758,556022836,6405000,250378000,799995836
AOS,1995-12-31,2.31,167476758,386871310,5694000,195871000,577048310
AOS,1994-12-31,2.72,167476758,455536781,8485000,173381000,620432781
AOS,1993-12-31,3.97,167476758,664882729,11902000,204991000,857971729
AOS,1992-12-31,2.13,184284000,392524920,6000000,249400000,635924920
AOS,1991-12-31,1,184284000,184284000,3600000,182100000,362784000
AOS,1990-12-31,0.85418,184284000,157411707,3200000,163300000,317511707
AOS,1989-12-31,0.72223,184284000,133095433,4800000,158700000,286995433
AOS,1988-12-31,0.85418,184284000,157411707,4900000,141900000,294411707
AOS,1987-12-31,0.67362,184284000,124137388,3200000,140200000,261137388
AOS,1986-12-31,1.14,184284000,210083759,5100000,165200000,370183759
AOS,1985-12-31,1.31,184284000,241412040,15100000,93000000,319312040
