symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
TDY,2027-12-29,6651456955,6651528385,6651492670,1496066190,1496082256,1496074223,1110434205,1110446130,1110440168,1169333056,1245965250,1207649153,1202022038,1202034947,1202028492,25.29935,26.17574,24.56582,7,3
TDY,2026-12-29,6352205463,6382310702,6372275623,1428757622,1435528986,1433271865,1060475362,1065501312,1063825995,1110327619,1137282071,1123804845,1147942625,1153383111,1151569616,23.65405,23.89248,23.32621,7,7
TDY,2025-12-29,6066029306,6086049205,6076039256,1364390000,1368892937,1366641468,1012699394,1016041637,1014370516,1022433741,1030060213,1026246977,1096226129,1099844037,1098035083,21.5498,21.63992,21.4797,7,7
TDY,2024-12-29,5584223887,5649613815,5617807000,1256020840,1270728544,1263574458,932263902,943180489,937870468,918215443,925883327,922049385,1009156373,1020973353,1015225366,19.44133,19.45133,19.29024,6,7
TDY,2023-12-29,5518512073,5583132531,5551700000,1241240737,1255775369,1248705467,921293577,932081704,926834169,880028818,893449162,880400000,997281223,1008959148,1003278800,18.6328,18.76994,18.488,3,3
TDY,2022-12-28,5426514880,5480829493,5452859888,543599985,815399982,679499984,432105944,648158919,540132432,354002257,531003391,442502824,666749213,1000123821,833436517,17.77,17.88849,17.65839,4,5
TDY,2021-12-28,4576497737,4622304431,4598716025,494181806,741272713,617727260,392823587,589235383,491029485,321820235,482730356,402275296,606135649,909203474,757669562,16.47412,16.58397,16.37065,3,2
TDY,2020-12-28,3063544897,3094208271,3078418000,436538602,654807905,545673254,347180696,520771044,433975870,284088476,426132716,355110596,535393213,803089821,669241517,10.25,10.31835,10.18562,3,2
TDY,2019-12-28,3140930401,3172368335,3156179200,428622656,642933987,535778322,347113307,520669961,433891634,283891864,425837797,354864831,533009118,799513680,666261400,10.408,10.4774,10.34263,4,5
TDY,2018-12-28,2867511944,2896213201,2881433333,350386922,525580385,437983654,273877833,410816750,342347292,219615471,329423208,274519340,456761890,685142837,570952364,8.74,8.79828,8.68511,9,8
TDY,2017-12-28,2556239796,2581825494,2568650000,299263632,448895448,374079540,233879300,350818950,292349125,155458601,233187904,194323253,467515665,701273497,584394581,6.14333,6.18429,6.10474,9,8
TDY,2016-12-28,2127374379,2148667515,2137702499,253235139,379852710,316543925,182026021,273039033,227532527,136531386,204797079,170664233,417241872,625862808,521552340,5.26,5.29507,5.22696,8,9
TDY,2015-12-28,2262615303,2285262081,2273600000,279128000,418692001,348910001,209897280,314845921,262371601,145405212,218107818,181756515,441014409,661521614,551268012,5.15,5.18434,5.11765,9,8
TDY,2014-12-28,1684288033,2526432050,2105360042,273307825,409961737,341634781,202482889,303724334,253103612,149432112,224148169,186790141,422652651,633978977,528315814,4.34,5.21,3.47,10,10
TDY,2013-12-28,1699151973,2548727959,2123939966,240408546,360612819,300510683,172189423,258284135,215236779,132182677,198274015,165228347,429469580,644204370,536836975,3.93,4.71,3.15,12,12
TDY,2008-12-28,1211881732,1817822598,1514852165,156699822,235049735,195874779,129720504,194580757,162150631,76477680,114716521,95597101,252386342,378579514,315482928,2.56,3.06,2.06,8,8
TDY,2003-12-28,541325937,811988905,676657422,40987693,61481540,51234617,28555522,42833284,35694404,17549907,26324860,21937384,95457788,143186683,119322236,0.52,0.63,0.41,16,16
TDY,2002-12-28,555290324,832935486,694112905,45352101,68028153,56690127,30529975,45794964,38162470,18065131,27097697,22581414,102838481,154257722,128548102,0.64,0.76,0.52,9,9
