symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
SNPS,2025-10-31,453.82,160174000,72690164680,2888030000,14293418000,84095552680
SNPS,2024-10-31,513.61,153138000,78653208180,3896532000,684457000,75441133180
SNPS,2023-10-31,469.44,152146000,71423418240,1433966000,677596000,70667048240
SNPS,2022-10-31,292.55,153002000,44760735100,1417608000,656371000,43999498100
SNPS,2021-10-31,329.84,152698000,50365908319,1432840000,666767000,49599835319
SNPS,2020-10-31,213.86,151135000,32321731100,1235653000,663491000,31749569100
SNPS,2019-10-31,135.75,149872000,20345124000,728597000,137707000,19754234000
SNPS,2018-10-31,89.53,149036000,13343193080,723115000,469304000,13089382080
SNPS,2017-10-31,86.52,150457000,13017539640,1048356000,143987000,12113170640
SNPS,2016-10-31,59.31,152017000,9016128270,976620000,205000000,8244508270
SNPS,2015-10-31,49.98,154957000,7744750859,836188000,205000000,7113562859
SNPS,2014-10-31,40.98,155054000,6354112919,985762000,75000000,5443350919
SNPS,2013-10-31,36.42,153319000,5583877980,1022441000,105000000,4666436980
SNPS,2012-10-31,32.2,146887000,4729761400,700382000,135000000,4164379400
SNPS,2011-10-31,26.81,146573000,3929622130,855077000,0,3074545130
SNPS,2010-10-31,25.45,148013000,3766930850,775407000,0,2991523850
SNPS,2009-10-31,22.02,143752000,3165419040,701613000,0,2463806040
SNPS,2008-10-31,18.28,143258000,2618756240,577632000,0,2041124240
SNPS,2007-10-31,28.26,143953000,4068111780,579327000,0,3488784780
SNPS,2006-10-31,22.51,142830000,3215103300,330759000,0,2884344300
SNPS,2005-10-31,18.95,144970000,2747181500,404436000,0,2342745500
SNPS,2004-10-31,16.49,151708163,2501667607,346709000,0,2154958607
SNPS,2003-10-31,31.72,157604211,4999205572,524308000,1423000,4476320572
SNPS,2002-10-31,18.92,132445695,2506534645,312580000,1423000,2195377645
SNPS,2001-10-31,23.5,121202000,2848247000,271696000,608000,2577159000
SNPS,2000-10-31,17.44,137020000,2389286250,153120000,6980000,2243146250
SNPS,1999-09-30,28.08,140236000,3937563937,285300000,20200000,3672463937
SNPS,1998-09-30,16.66,133136000,2217546500,159700000,20700000,2078546500
SNPS,1997-09-30,21.25,125190840,2660305350,78300000,17900000,2599905350
SNPS,1996-09-30,23.06,83333333,1921874992,33900000,27600000,1915574992
SNPS,1995-09-30,15.38,94687500,1455820312,91200000,0,1364620312
SNPS,1994-09-30,11.31,74166667,839010420,93500000,0,745510420
SNPS,1993-09-30,11.88,62857143,746428573,37800000,0,708628573
SNPS,1992-09-30,7.38,59166667,436354169,21400000,1400000,416354169
SNPS,1991-09-30,7.88,50000000,393750000,12200000,3900000,385450000
SNPS,1990-09-30,7.88,44444444,349999996,9300000,2600000,343299996
