symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
SW,2024-12-31,53.86,386000000,20789960000,855000000,13595000000,33529960000
SW,2023-12-31,37.8,258000000,9751978428,1000000000,4129000000,12880978428
SW,2022-12-31,32.84,258000000,8471668392,785409900,3743071200,11429329692
SW,2021-12-31,39.01,257000000,10025617287,854319345,3751011485,12922309427
SW,2020-12-31,35.62,248801329,8861369338,891000000,3276000000,11246369338
SW,2019-12-31,38.26,237000000,9068294739,189000000,3689000000,12568294739
SW,2018-12-31,32.93,236008030,7770970321,465568519,0,7305401802
SW,2017-12-31,53.9,237201365,12785967174,635842311,0,12150124863
SW,2016-12-31,48.21,236800000,11416410265,458541920,0,10957868345
SW,2015-12-31,34.18,236127508,8070860891,295191655,0,7775669236
SW,2014-12-31,18.61,234892787,4370949810,470596818,0,3900352992
SW,2013-12-31,18.18,0,0,617249855,0,-617249855
SW,2012-12-31,9.09,0,0,591160367,0,-591160367
SW,2011-12-31,4.59,0,0,1095197978,4677597044,3582399066
SW,2010-12-31,7.36,0,0,667641973,4803830296,4136188323
SW,2009-12-31,6.35,0,0,922688979,5295432403,4372743424
SW,2008-12-31,1.55,0,0,1000918784,5434752345,4433833561
SW,2007-12-31,5.58,0,0,604659775,5567518625,4962858850
SW,2006-12-31,6.18,0,0,489252860,6932956750,6443703890
