holder,shares,dateReported,change
BNP Paribas Asset Management Holding S.A.,1370633,2025-09-30,65281
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",1363291,2025-09-30,66415
"BNP PARIBAS ARBITRAGE, SNC",1362426,2025-09-30,125366
Penserra Capital Management LLC,1356122,2025-09-30,246844
"TWO SIGMA INVESTMENTS, LP",1323411,2025-09-30,921480
Mitsubishi UFJ Trust & Banking Corp,1251962,2025-09-30,93316
MONTRUSCO BOLTON INVESTMENTS INC.,1236892,2025-09-30,214796
RHUMBLINE ADVISERS,1223244,2025-09-30,28165
Zurcher Kantonalbank (Zurich Cantonalbank),1201925,2025-09-30,446536
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,1113140,2025-09-30,600354
ROYAL LONDON ASSET MANAGEMENT LTD,1072094,2025-09-30,89988
RENAISSANCE TECHNOLOGIES LLC,1060952,2025-09-30,-999899
CITADEL ADVISORS LLC,1018770,2025-09-30,1018770
"D. E. Shaw & Co., Inc.",1001113,2025-09-30,32954
"Empower Advisory Group, LLC",1000857,2025-09-30,-25544
TD ASSET MANAGEMENT INC,991868,2025-09-30,-210256
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,981812,2025-09-30,-14411
"JANE STREET GROUP, LLC",981369,2025-09-30,981369
"Bridgewater Associates, LP",980347,2025-09-30,-2193817
"Clearbridge Investments, LLC",974335,2025-09-30,7166
AMERICAN CAPITAL MANAGEMENT INC,963358,2025-09-30,-48113
GREAT WEST LIFE ASSURANCE CO /CAN/,876294,2025-09-30,60760
"Russell Investments Group, Ltd.",875253,2025-09-30,-247971
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,858987,2025-09-30,-482080
STIFEL FINANCIAL CORP,851137,2025-09-30,-1581
Universal- Beteiligungs- und Servicegesellschaft mbH,829381,2025-09-30,-224654
WELLS FARGO & COMPANY/MN,805137,2025-09-30,-130038
PRINCIPAL FINANCIAL GROUP INC,783495,2025-09-30,-17777
NEW YORK STATE COMMON RETIREMENT FUND,783457,2025-09-30,-46400
Man Group plc,764645,2025-09-30,-713503
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",756651,2025-09-30,622809
"PineBridge Investments, L.P.",740352,2025-09-30,143187
OSSIAM,713005,2025-09-30,14790
ALLIANCEBERNSTEIN L.P.,704948,2025-09-30,-87716
AMERICAN CENTURY COMPANIES INC,690924,2025-09-30,-53033
Achmea Investment Management B.V.,682711,2025-09-30,97355
INTECH INVESTMENT MANAGEMENT LLC,675075,2025-09-30,-88270
KING LUTHER CAPITAL MANAGEMENT CORP,671644,2025-09-30,344335
JONES FINANCIAL COMPANIES LLLP,630415,2025-09-30,83241
ARGENT CAPITAL MANAGEMENT LLC,609776,2025-09-30,-3428
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,607423,2025-09-30,-14234
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,594631,2025-09-30,-36278
AXA Investment Managers S.A.,567311,2025-09-30,567311
"Holocene Advisors, LP",563000,2025-09-30,0
Treasurer of the State of North Carolina,553548,2025-09-30,29495
AustralianSuper Pty Ltd,549465,2025-09-30,-584282
FRANKLIN RESOURCES INC,520304,2025-09-30,-1566888
AVIVA PLC,514407,2025-09-30,26390
LPL Financial LLC,511777,2025-09-30,78150
"Glenmede Investment Management, LP",508525,2025-09-30,508525
2Xideas AG,504805,2025-09-30,19592
"MARSHALL WACE, LLP",500000,2025-09-30,0
MILLENNIUM MANAGEMENT LLC,493918,2025-09-30,439823
"ADAGE CAPITAL PARTNERS GP, L.L.C.",492290,2025-09-30,-39600
"PNC FINANCIAL SERVICES GROUP, INC.",490646,2025-09-30,-28349
abrdn plc,480514,2025-09-30,-32598
RAYMOND JAMES FINANCIAL INC,472919,2025-09-30,-160666
Rockefeller Capital Management L.P.,465544,2025-09-30,-40319
Woodline Partners LP,455353,2025-09-30,380780
CANADA PENSION PLAN INVESTMENT BOARD,453415,2025-09-30,136197
"Ensign Peak Advisors, Inc",443841,2025-09-30,-275032
Andra AP-fonden,431120,2025-09-30,12500
Korea Investment CORP,429254,2025-09-30,-26928
LGT Group Foundation,418889,2025-09-30,-32816
APG Asset Management N.V.,412417,2025-09-30,8400
Aware Super Pty Ltd as trustee of Aware Super,410395,2025-09-30,-372376
VIRGINIA RETIREMENT SYSTEMS ET AL,405247,2025-09-30,-39300
"Asset Management One Co., Ltd.",402278,2025-09-30,17892
"NewEdge Wealth, LLC",400165,2025-09-30,-1426
"Beacon Pointe Advisors, LLC",397583,2025-09-30,30593
J. Safra Sarasin Holding AG,394742,2025-09-30,109641
GUGGENHEIM CAPITAL LLC,391076,2025-09-30,-63038
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",380900,2025-09-30,-1774
STATE OF WISCONSIN INVESTMENT BOARD,375422,2025-09-30,-15152
Skandinaviska Enskilda Banken AB (publ),371679,2025-09-30,-564720
Saudi Central Bank,371486,2025-09-30,371486
"Rafferty Asset Management, LLC",369347,2025-09-30,39406
BANK OF NOVA SCOTIA,368541,2025-09-30,119415
"FEDERATED HERMES, INC.",366191,2025-09-30,-1942863
Boston Trust Walden Corp,363180,2025-09-30,363180
Vontobel Holding Ltd.,360507,2025-09-30,55706
Creative Planning,358400,2025-09-30,73103
PRUDENTIAL FINANCIAL INC,355806,2025-09-30,-26835
ENVESTNET ASSET MANAGEMENT INC,354523,2025-09-30,-294082
SHELTON CAPITAL MANAGEMENT,335776,2025-09-30,73831
Dixon Mitchell Investment Counsel Inc.,333554,2025-09-30,10289
"Chevy Chase Trust Holdings, LLC",332485,2025-09-30,-3156
NEOS Investment Management LLC,330315,2025-09-30,123367
"Mirae Asset Global Investments Co., Ltd.",327073,2025-09-30,44409
"HighTower Advisors, LLC",318956,2025-09-30,48789
DANSKE BANK A/S,313385,2025-09-30,-383417
Candriam S.C.A.,310163,2025-09-30,607
FRONTIER CAPITAL MANAGEMENT CO LLC,308839,2025-09-30,-256639
ABN AMRO Bank N.V.,308149,2025-09-30,308149
KLP KAPITALFORVALTNING AS,297300,2025-09-30,-87200
NATIONAL BANK OF CANADA /FI/,290581,2025-09-30,-943752
TORONTO DOMINION BANK,289376,2025-09-30,-66064
"NATIXIS ADVISORS, L.P.",287800,2025-09-30,-69760
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,285880,2025-09-30,-8900
Mediolanum International Funds Ltd,283549,2025-09-30,72289
COUNTRY TRUST BANK,280970,2025-09-30,29870
"BEACON INVESTMENT ADVISORY SERVICES, INC.",270196,2025-09-30,-3923
Cerity Partners LLC,267987,2025-09-30,-82363
DAVIDSON INVESTMENT ADVISORS,267194,2025-09-30,-6476
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,266802,2025-09-30,-11875
Quantinno Capital Management LP,266207,2025-09-30,121218
"Empowered Funds, LLC",265890,2025-09-30,-45095
E. Ohman J:or Asset Management AB,263040,2025-09-30,-63436
NOMURA ASSET MANAGEMENT CO LTD,262129,2025-09-30,-221748
"Pacer Advisors, Inc.",258457,2025-09-30,-110201
WOODSTOCK CORP,258096,2025-09-30,-9373
"DAYMARK WEALTH PARTNERS, LLC",256176,2025-09-30,5276
DekaBank Deutsche Girozentrale,253806,2025-09-30,0
Ardmore Road Asset Management LP,250000,2025-09-30,250000
CONGRESS ASSET MANAGEMENT CO /MA,246462,2025-09-30,-17198
Mn Services Vermogensbeheer B.V.,246290,2025-09-30,1200
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",244616,2025-09-30,-7792
"Warther Private Wealth, LLC",242835,2025-09-30,60675
Nutshell Asset Management Ltd,237877,2025-09-30,107623
"Epoch Investment Partners, Inc.",235045,2025-09-30,34377
"Sumitomo Mitsui DS Asset Management Company, Ltd",234135,2025-09-30,6711
FORSTA AP-FONDEN,233700,2025-09-30,39300
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",233441,2025-09-30,89677
PEAPACK GLADSTONE FINANCIAL CORP,232083,2025-09-30,18494
MACQUARIE GROUP LTD,230306,2025-09-30,115582
State of New Jersey Common Pension Fund D,229187,2025-09-30,9899
CIBC Asset Management Inc,223160,2025-09-30,161
SEI INVESTMENTS CO,222075,2025-09-30,-67013
"ADVISOR GROUP HOLDINGS, INC.",218313,2025-09-30,105158
BURNEY CO/,215996,2025-09-30,-2240
"RPG Investment Advisory, LLC",215632,2025-09-30,4095
"one8zero8, LLC",215470,2025-09-30,2335
"Resona Asset Management Co.,Ltd.",215177,2025-09-30,-9625
Lansforsakringar Fondforvaltning AB (publ),215077,2025-09-30,15221
Handelsbanken Fonder AB,212562,2025-09-30,589
US BANCORP \DE\,211866,2025-09-30,-2659
OLD NATIONAL BANCORP /IN/,209424,2025-09-30,-1130
"Baird Financial Group, Inc.",206308,2025-09-30,-3473
"Williams Jones Wealth Management, LLC.",205912,2025-09-30,-11635
STATE OF MICHIGAN RETIREMENT SYSTEM,201170,2025-09-30,3400
Daiwa Securities Group Inc.,193744,2025-09-30,-17110
JANUS HENDERSON GROUP PLC,191708,2025-09-30,113943
"MetLife Investment Management, LLC",191481,2025-09-30,626
Arizona State Retirement System,189999,2025-09-30,-1107
MACKENZIE FINANCIAL CORP,188093,2025-09-30,-48120
Cetera Investment Advisers,187876,2025-09-30,23148
"Bank Julius Baer & Co. Ltd, Zurich",187239,2025-09-30,-86702
BLAIR WILLIAM & CO/IL,186845,2025-09-30,-15618
"Mariner, LLC",186495,2025-09-30,-54294
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,186383,2025-09-30,3016
"Gotham Asset Management, LLC",185153,2025-09-30,-36914
"BARLOW WEALTH PARTNERS, INC.",183962,2025-09-30,5278
Willis Investment Counsel,183300,2025-09-30,52852
DnB Asset Management AS,171363,2025-09-30,12433
"Baltimore-Washington Financial Advisors, Inc.",169836,2025-09-30,2883
Walleye Trading LLC,169401,2025-09-30,169401
Czech National Bank,165423,2025-09-30,10135
"SG Americas Securities, LLC",160711,2025-09-30,134763
"Lido Advisors, LLC",160668,2025-09-30,36333
"State of Tennessee, Treasury Department",160309,2025-09-30,-63453
Trexquant Investment LP,158045,2025-09-30,6359
TEACHER RETIREMENT SYSTEM OF TEXAS,157027,2025-09-30,-229352
"Peak Asset Management, LLC",156920,2025-09-30,23827
Ilmarinen Mutual Pension Insurance Co,156860,2025-09-30,19360
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,156407,2025-09-30,597
WILKINS INVESTMENT COUNSEL INC,156284,2025-09-30,-10789
"XPONANCE, INC.",155849,2025-09-30,69
GF FUND MANAGEMENT CO. LTD.,152442,2025-09-30,-91528
"IEQ CAPITAL, LLC",152200,2025-09-30,-239311
THRIVENT FINANCIAL FOR LUTHERANS,152193,2025-09-30,-1308463
AMALGAMATED BANK,151040,2025-09-30,4143
STRS OHIO,149995,2025-09-30,-15679
Freestone Grove Partners LP,149932,2025-09-30,102912
SAWGRASS ASSET MANAGEMENT LLC,145787,2025-09-30,52117
"IMC-Chicago, LLC",144391,2025-09-30,102481
"NISA INVESTMENT ADVISORS, LLC",143541,2025-09-30,-61119
FIRST HORIZON CORP,142328,2025-09-30,142328
Voleon Capital Management LP,140453,2025-09-30,135240
"Merit Financial Group, LLC",139812,2025-09-30,-17708
Retirement Systems of Alabama,138940,2025-09-30,138940
MERITAGE PORTFOLIO MANAGEMENT,138758,2025-09-30,-109678
"CI Private Wealth, LLC",138229,2025-09-30,31866
"Callahan Advisors, LLC",137796,2025-09-30,2555
Fulcrum Capital LLC,137582,2025-09-30,4739
"Crossmark Global Holdings, Inc.",136181,2025-09-30,-94164
UniSuper Management Pty Ltd,134559,2025-09-30,5950
"Allspring Global Investments Holdings, LLC",131373,2025-09-30,-1539
ING GROEP NV,128147,2025-09-30,7612
"COMMONWEALTH EQUITY SERVICES, LLC",127925,2025-09-30,-35567
IFM Investors Pty Ltd,126630,2025-09-30,-2293
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",126551,2025-09-30,-2426305
Illinois Municipal Retirement Fund,125712,2025-09-30,7544
Fiera Capital Corp,123558,2025-09-30,-812981
Elo Mutual Pension Insurance Co,121011,2025-09-30,35110
"Foster Victor Wealth Advisors, LLC",115967,2025-09-30,32826
Varma Mutual Pension Insurance Co,114400,2025-09-30,9200
COMERICA BANK,112411,2025-09-30,-47885
"Sanibel Captiva Trust Company, Inc.",112190,2025-09-30,-3940
"ASSETMARK, INC",110941,2025-09-30,2092
NATIXIS,110793,2025-09-30,52464
WEATHERLY ASSET MANAGEMENT L. P.,109691,2025-09-30,-3860
"GAMCO INVESTORS, INC. ET AL",107320,2025-09-30,-800
"Vanguard Personalized Indexing Management, LLC",106792,2025-09-30,-13568
Federation des caisses Desjardins du Quebec,106372,2025-09-30,3066
Utah Retirement Systems,105048,2025-09-30,873
Knuff & Co LLC,104975,2025-09-30,-2950
SCOTIA CAPITAL INC.,103872,2025-09-30,-14871
Police & Firemen's Retirement System of New Jersey,102375,2025-09-30,6038
USS Investment Management Ltd,101333,2025-09-30,0
Integrated Advisors Network LLC,99298,2025-09-30,18118
"Modera Wealth Management, LLC",99258,2025-09-30,-4170
LVM CAPITAL MANAGEMENT LTD/MI,97662,2025-09-30,7605
"Inspire Investing, LLC",97584,2025-09-30,-681
Stephens Investment Management Group LLC,97291,2025-09-30,-18550
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,95233,2025-09-30,227
WILSON ASSET MANAGEMENT (INTERNATIONAL) PTY LTD,95000,2025-09-30,95000
BROWN ADVISORY INC,94720,2025-09-30,-1261
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,93508,2025-09-30,-9357
GDS Wealth Management,93142,2025-09-30,17527
FIRST MERCHANTS CORP,92925,2025-09-30,1290
"Jump Financial, LLC",92607,2025-09-30,49875
MERCER GLOBAL ADVISORS INC /ADV,90853,2025-09-30,-10046
"Cambridge Investment Research Advisors, Inc.",90390,2025-09-30,-16557
B. Metzler seel. Sohn & Co. AG,90390,2025-09-30,35415
Louisiana State Employees Retirement System,90100,2025-09-30,600
"Private Wealth Partners, LLC",90000,2025-09-30,0
Geneos Wealth Management Inc.,88859,2025-09-30,6925
iA Global Asset Management Inc.,88725,2025-09-30,3794
ZACKS INVESTMENT MANAGEMENT,88651,2025-09-30,-168912
CARDEROCK CAPITAL MANAGEMENT INC,88521,2025-09-30,-41
Walleye Capital LLC,87625,2025-09-30,87233
Raiffeisen Bank International AG,86376,2025-09-30,2086
Wealthfront Advisers LLC,85576,2025-09-30,14049
Sienna Gestion,84973,2025-09-30,4985
Palmer Knight Co,84953,2025-09-30,15680
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,84791,2025-09-30,-2092
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,81209,2025-09-30,-20577
CREDIT AGRICOLE S A,81043,2025-09-30,81043
"Toroso Investments, LLC",80895,2025-09-30,19211
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",80836,2025-09-30,-14088
LGT Fund Management Co Ltd.,80329,2025-09-30,-1797
Quantbot Technologies LP,78703,2025-09-30,66245
"YOUSIF CAPITAL MANAGEMENT, LLC",78670,2025-09-30,-4117
Neuberger Berman Group LLC,78301,2025-09-30,-8991
Janney Montgomery Scott LLC,75699,2025-09-30,-46547
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,74495,2025-09-30,19639
"NIA IMPACT ADVISORS, LLC",74156,2025-09-30,271
"UMB Bank, n.a.",73977,2025-09-30,-5888
"IFP Advisors, Inc",73609,2025-09-30,8802
"YHB Investment Advisors, Inc.",73319,2025-09-30,2872
"CWM, LLC",71564,2025-09-30,-70563
"Ameritas Investment Partners, Inc.",71421,2025-09-30,2572
Aldebaran Financial Inc.,70533,2025-09-30,-2509
NOMURA HOLDINGS INC,70311,2025-09-30,58540
FIRST FOUNDATION ADVISORS,69994,2025-09-30,-10756
"State of Alaska, Department of Revenue",69683,2025-09-30,-1703
"Slow Capital, Inc.",68759,2025-09-30,-1128
PUBLIC SECTOR PENSION INVESTMENT BOARD,68739,2025-09-30,10645
Sage Mountain Advisors LLC,68625,2025-09-30,-45
"Liberty Capital Management, Inc.",68234,2025-09-30,45
CIBC WORLD MARKET INC.,67431,2025-09-30,-191056
"Stratos Wealth Partners, LTD.",67356,2025-09-30,2237
PROFUND ADVISORS LLC,67207,2025-09-30,-1271
Atlantic Union Bankshares Corp,66699,2025-09-30,10784
Y.D. More Investments Ltd,66610,2025-09-30,8663
WELLINGTON MANAGEMENT GROUP LLP,66379,2025-09-30,-4879
"Jackson Wealth Management, LLC",66122,2025-09-30,1603
Front Row Advisors LLC,65935,2025-09-30,-4763
"NorthCrest Asset Manangement, LLC",64144,2025-09-30,10590
"LEUTHOLD GROUP, LLC",63901,2025-09-30,2165
ODDO BHF ASSET MANAGEMENT SAS,63366,2025-09-30,-552
LAZARD ASSET MANAGEMENT LLC,63073,2025-09-30,-62009
Motley Fool Asset Management LLC,61813,2025-09-30,11349
"Knollwood Investment Advisory, LLC",61327,2025-09-30,-98
"Advisory Services Network, LLC",60825,2025-09-30,-17197
PARSONS CAPITAL MANAGEMENT INC/RI,60554,2025-09-30,-2798
S&T BANK/PA,60246,2025-09-30,-6719
"SPIREPOINT PRIVATE CLIENT, LLC",59412,2025-09-30,8264
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,59214,2025-09-30,-2565
"Norinchukin Bank, The",58573,2025-09-30,793
"Berger Financial Group, Inc",58524,2025-09-30,726
Employees Retirement System of Texas,57693,2025-09-30,1632
BUCKHEAD CAPITAL MANAGEMENT LLC,56856,2025-09-30,13587
"Linden Thomas Advisory Services, LLC",56738,2025-09-30,1360
"Financial Advisors Network, Inc.",56662,2025-09-30,74
CAPTRUST FINANCIAL ADVISORS,56661,2025-09-30,-19435
"Ambassador Advisors, LLC",56271,2025-09-30,-1429
"Institute for Wealth Management, LLC.",54885,2025-09-30,-1688
"MML INVESTORS SERVICES, LLC",54412,2025-09-30,-21377
"QRG CAPITAL MANAGEMENT, INC.",54358,2025-09-30,-12113
ASR Vermogensbeheer N.V.,54083,2025-09-30,-111
"Hennion & Walsh Asset Management, Inc.",53644,2025-09-30,-2183
IQ EQ FUND MANAGEMENT (IRELAND) Ltd,53627,2025-09-30,962
UNIVEST FINANCIAL Corp,53558,2025-09-30,6329
"Alamar Capital Management, LLC",52945,2025-09-30,-400
"Pathstone Holdings, LLC",50757,2025-09-30,-13169
Banque Cantonale Vaudoise,50671,2025-09-30,-9939
"CWA Asset Management Group, LLC",50552,2025-09-30,-3228
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,49924,2025-09-30,0
BI Asset Management Fondsmaeglerselskab A/S,49868,2025-09-30,-57492
"INSPIRE TRUST CO, N.A.",49500,2025-09-30,15000
"Advisors Asset Management, Inc.",48539,2025-09-30,6114
"SIGNET FINANCIAL MANAGEMENT, LLC",48503,2025-09-30,-230
"NewEdge Advisors, LLC",48109,2025-09-30,-349
"Banco Santander, S.A.",47838,2025-09-30,-294
Delta Global Management LP,47477,2025-09-30,47477
"Decatur Capital Management, Inc.",47463,2025-09-30,4092
MIZUHO SECURITIES USA LLC,47438,2025-09-30,3532
"Steward Partners Investment Advisory, LLC",47249,2025-09-30,-6304
"Manhattan West Asset Management, LLC",47036,2025-09-30,-704
"Harvest Fund Management Co., Ltd",47029,2025-09-30,2567
Groupe la Francaise,46884,2025-09-30,-16216
"Anchor Investment Management, LLC",46773,2025-09-30,-138
Avanza Fonder AB,46259,2025-09-30,0
"Strategic Planning, Inc.",46169,2025-09-30,46169
"KRS Capital Management, LLC",46080,2025-09-30,0
Bank OZK,45404,2025-09-30,-1427
"Johnson Financial Group, Inc.",44813,2025-09-30,826
"Inspire Advisors, LLC",44669,2025-09-30,27679
MERIDIAN MANAGEMENT CO,44627,2025-09-30,504
OMERS ADMINISTRATION Corp,44331,2025-09-30,0
"DIVERSIFY WEALTH MANAGEMENT, LLC",43802,2025-09-30,43802
Simmons Bank,43301,2025-09-30,1610
Seascape Capital Management,43274,2025-09-30,5450
Davidson Capital Management Inc.,43171,2025-09-30,10251
"Ashton Thomas Private Wealth, LLC",43073,2025-09-30,4623
Ethic Inc.,42973,2025-09-30,1130
HANCOCK WHITNEY CORP,42759,2025-09-30,-296
HighPoint Advisor Group LLC,42434,2025-09-30,-28381
"Kestra Advisory Services, LLC",42350,2025-09-30,11660
Arkadios Wealth Advisors,42121,2025-09-30,1318
Roundview Capital LLC,42113,2025-09-30,1743
"Savant Capital, LLC",41768,2025-09-30,-43768
"MinichMacGregor Wealth Management, LLC",41558,2025-09-30,41558
OPPENHEIMER & CO INC,41541,2025-09-30,-1208
SHAKER INVESTMENTS LLC/OH,41313,2025-09-30,-72
Migdal Insurance & Financial Holdings Ltd.,40057,2025-09-30,-1795
Kentucky Retirement Systems,39949,2025-09-30,-494
ICICI Prudential Asset Management Co Ltd,39767,2025-09-30,30175
"BOKF, NA",39097,2025-09-30,12412
KCM INVESTMENT ADVISORS LLC,39013,2025-09-30,302
"Diversify Advisory Services, LLC",38361,2025-09-30,27616
Siemens Fonds Invest GmbH,38315,2025-09-30,-1317
HARTFORD INVESTMENT MANAGEMENT CO,38159,2025-09-30,-178
"FourThought Financial Partners, LLC",37325,2025-09-30,3048
"Brinker Capital Investments, LLC",37298,2025-09-30,2491
Westerkirk Capital Inc.,37000,2025-09-30,0
"FLAGSHIP HARBOR ADVISORS, LLC",36635,2025-09-30,2828
CAPITAL FUND MANAGEMENT S.A.,36416,2025-09-30,21859
"Quantitative Investment Management, LLC",35395,2025-09-30,30191
"United Capital Management of KS, Inc.",35312,2025-09-30,-2975
"Prime Capital Investment Advisors, LLC",34931,2025-09-30,-10643
ACCOUNT MANAGEMENT LLC,34568,2025-09-30,0
"Axecap Investments, LLC",33767,2025-09-30,-28063
"Tandem Investment Advisors, Inc.",33281,2025-09-30,33281
"Boomfish Wealth Group, LLC",33111,2025-09-30,6027
Verition Fund Management LLC,32843,2025-09-30,32843
Gulf International Bank (UK) Ltd,32769,2025-09-30,-565
Cumberland Partners Ltd,32500,2025-09-30,-7500
"Caprock Group, LLC",32121,2025-09-30,32121
SYNOVUS FINANCIAL CORP,31838,2025-09-30,705
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",31558,2025-09-30,31558
"SECURIAN ASSET MANAGEMENT, INC",31454,2025-09-30,-1736
Maryland State Retirement & Pension System,31326,2025-09-30,400
"China Universal Asset Management Co., Ltd.",31229,2025-09-30,2851
Investment Management Corp of Ontario,30541,2025-09-30,-54565
TRUIST FINANCIAL CORP,30172,2025-09-30,-14395
"HMS Capital Management, LLC",30106,2025-09-30,1036
Trilogy Capital Inc.,30076,2025-09-30,5582
1832 Asset Management L.P.,29808,2025-09-30,6847
"Convergence Financial, LLC",29794,2025-09-30,45
"MRP Capital Investments, LLC",29788,2025-09-30,29788
"Aft, Forsyth & Sober, LLC",29750,2025-09-30,0
"Horizon Investments, LLC",29591,2025-09-30,12298
"United Asset Strategies, Inc.",29227,2025-09-30,-1881
Optiver Holding B.V.,29122,2025-09-30,29040
"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",28874,2025-09-30,22207
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,28750,2025-09-30,-1000
SSA SWISS ADVISORS AG,28710,2025-09-30,0
COMMERCE BANK,28133,2025-09-30,14
TWIN CAPITAL MANAGEMENT INC,28056,2025-09-30,-19657
"RB Capital Management, LLC",27975,2025-09-30,-700
Vestcor Inc,27898,2025-09-30,3594
TOBAM,27616,2025-09-30,14494
"Freedom Day Solutions, LLC",27359,2025-09-30,484
Sterling Capital Management LLC,27251,2025-09-30,-4179
"Metis Global Partners, LLC",27136,2025-09-30,-4762
"Dai-Ichi Life Insurance Company, Ltd",26784,2025-09-30,-2860
"Eagle Capital Management, LLC",26733,2025-09-30,312
"Moors & Cabot, Inc.",26503,2025-09-30,-2070
ALPS ADVISORS INC,26481,2025-09-30,-2780
"PAX Financial Group, LLC",26007,2025-09-30,-6385
OAK ASSOCIATES LTD /OH/,25980,2025-09-30,0
Evergreen Private Wealth LLC,25412,2025-09-30,706
Diversified Trust Co,25283,2025-09-30,2959
JT Stratford LLC,25052,2025-09-30,21419
"Iyo Bank, Ltd.",25050,2025-09-30,0
"WILEY BROS.-AINTREE CAPITAL, LLC",24817,2025-09-30,581
