symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
GDDY,2029-12-31,6278529831,6470474640,6330000000,841776266,867510728,848676985,551906656,568779335,556431080,1566888342,1629315261,1583628310,1233895846,1271618037,1244011084,10.9,11.21446,10.78478,1,1
GDDY,2028-12-31,5981117956,6163970403,6030150000,801901604,826417032,808475437,525763021,541836447,530073124,1374415029,1723103831,1548759430,1175446609,1211381912,1185082692,10.66,11.86,9.46,2,2
GDDY,2027-12-31,5645740639,5652772093,5649256366,756936831,757879554,757408192,496282079,496900171,496591125,1123768801,1489790342,1142564780,1109536167,1110918032,1110227099,8.83187,10.25412,7.73482,10,9
GDDY,2026-12-31,5243815640,5403932149,5283844768,703049865,724517037,708416658,460951343,475026193,464470055,1007123679,1087635923,1047379801,1030547359,1062014454,1038414133,7.1637,7.48612,6.93196,12,10
GDDY,2025-12-31,4933943393,5053646290,4943931133,661504613,677553443,662843691,433712393,444234733,434590354,866279554,877886533,872083043.5,969649332,993174092,971612185,6.02246,6.04243,5.96254,12,10
GDDY,2024-12-31,4550531157,4661739139,4560532325,610099694,625009592,611440572,400008999,409784604,400888140,917388616,969479817,943434216.5,894298768,916154054,896264259,6.53343,6.67286,6.31432,14,12
GDDY,2023-12-31,4367198554,4500710875,4403000000,585519889,603420179,590319868,383893366,395629607,387040449,1806427379,1878396748,1842412063.5,858269101,884507775,865305024,12.56634,12.92887,12.43351,13,10
GDDY,2022-12-30,4061482296,4159593869,4095777982,665071764,997607647,831339706,340320249,510480375,425400312,237269016,355903525,296586271,568236842,852355264,710296053,2.2262,2.27129,2.20197,6,5
GDDY,2021-12-30,3737662293,3827951477,3769223600,455208311,682812467,569010389,286379145,429568718,357973932,170402710,255604064,213003387,738306173,1107459259,922882716,1.3075,1.33398,1.29327,6,4
GDDY,2020-12-30,3280157010,3359394426,3307855083,-18720591001,-12267166501,-15493878751,639029892,958544838,798787365,-21018403101,-13916692649,-17467547875,644636916,660209147,650080314,-2.99727,-2.96464,-3.05798,11,4
GDDY,2019-12-30,2959708861,3031205341,2984701028,430357056,645535585,537946321,187220267,280830402,234025335,91675356,165154283,128414820,804206200,1206309300,1005257750,0.73117,0.74598,0.72321,6,5
GDDY,2018-12-30,2635743439,2699414019,2658000000,311470666,467205999,389338333,114476018,171714027,143095023,54803782,82205674,68504728,493752007,740628013,617190011,0.33933,0.3462,0.33564,6,4
GDDY,2017-12-30,2205818448,2259103506,2224444667,1027144000,1540716000,1283930000,101284000,151926000,126605000,257672000,386508000,322090000,1482280000,2223420000,1852850000,0.3,0.30608,0.29673,11,4
GDDY,2016-12-30,1832231965,1876492446,1847703571,176787712,265181569,220984641,46823061,70234593,58528827,-20651755,-11246625,-15949190,404468130,606702195,505585163,-0.050268,-0.04972081,-0.05128619,6,5
GDDY,2015-12-30,1591734189,1630185063,1605175000,189601111,284401668,237001390,-66061928,-19466153,-42764041,-170988233,-113869136,-142428685,534465461,801698192,668081827,-0.81109,-0.80226,-0.82752,6,4
