symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
CVNA,2029-12-31,39155894349,48309538218,42505000000,20422767,25197087,22169580,-898243898,-728045526,-790317157,1193759365,1566105665,1329992360,6338355204,7820100091,6880491237,10.06,11.84595,9.02954,5,1
CVNA,2028-12-31,36321933334,37360433331,36841183333,18944642,19486298,19215470,-694661603,-675352243,-685006923,1291969914,1464231688,1378100801,5879608141,6047715190,5963661665,10.445,11.07538,9.7724,6,3
CVNA,2027-12-31,31536036536,31562503532,31549270034,16448434,16462238,16455336,-586857735,-586365621,-586611678,1061098576,1878578512,1469838544,5104891731,5109176073,5107033902,10.3231,14.20948,8.0261,17,11
CVNA,2026-12-31,23378237481,28594138365,25382086409,12193523,14914011,13238682,-531665407,-434683500,-471942086,657855733,1178878257,918366995,3784349091,4628672355,4108721871,7.35452,8.91698,4.97599,18,15
CVNA,2025-12-31,19409825076,20348366001,19899064495,10123695,10613215,10378870,-378347553,-360896783,-369993461,648625111,685689063,667157087,3141962859,3293889047,3221158425,5.037,5.18652,4.90617,17,13
CVNA,2024-12-31,13375746191,13646064415,13465852266,6976465,7117457,7023462,-253728239,-248702075,-250377463,180997946,239655104,210326525,2165197140,2208954867,2179783049,1.58456,1.81274,1.36906,15,7
CVNA,2023-12-31,10748640754,13261397292,11668000000,5606231,6916824,6085746,-246575927,-199854963,-216949078,736290909,965947274,851119091.5,1739934796,2146686927,1888755952,6.20484,7.30638,5.56927,11,5
CVNA,2022-12-30,12981460632,15305077457,13857063345,-504885702,-316790468,-410838085,-901489527,-600993017,-751241272,-621434835,-414289889,-517862362,1694143273,2541214910,2117679092,-9.99701,-9.17581,-11.35506,7,6
CVNA,2021-12-30,11780276174,13888886961,12574858700,6144307,7244107,6558742,-258243163,-219036686,-233810765,-213371229,-172421743,-187852827,1876553003,2212446648,2003126965,-1.42091,-1.30419,-1.61393,16,5
CVNA,2020-12-30,5031621967,5932257249,5371006107,32725570,65111307,48918439,-366760721,-244507147,-305633934,-189503721,-126335814,-157919768,951967114,1427950671,1189958893,-2.31639,-2.12611,-2.63106,12,10
CVNA,2019-12-30,3697569976,4359416594,3946971981,1022466,10711084,5866776,-269720187,-179813457,-224766822,-112576531,-75051021,-93813776,514778925,772168389,643473657,-2.12671,-1.95201,-2.41561,7,8
CVNA,2018-12-30,1852146278,2183671240,1977074000,-14415210,-8874807,-11645009,-254424426,-169616284,-212020355,-67642910,-45095273,-56369092,315525897,473288846,394407372,-1.64753,-1.51219,-1.87134,8,5
CVNA,2017-12-30,808879854,953665321,863439000,421892,497408,450348,-17731986,-15039915,-16054361,-179585986,-145119882,-158107799,128851471,151915243,137542535,-1.19592,-1.09768,-1.35838,8,5
