date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,FSLR,USD,0001274494,2025-02-25,2025-02-25 16:11:24,2024,FY,1621376000,171583000,1792959000,1808739000,1348479000,138856000,5089033000,5557228000,28335000,54654000,82989000,0,208808000,1186303000,7035328000,0,12124361000,482190000,249705000,77363000,712000000,556184000,2077442000,469097000,1327825000,54696000,217724000,2069342000,0,109024000,4146784000,0,107000,5263110000,-184058000,2898418000,7977577000,7977577000,12124361000,0,12124361000,171583000,718802000,-902574000,https://www.sec.gov/Archives/edgar/data/1274494/000127449425000010/0001274494-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449425000010/fslr-20241231.htm
2023-12-31,FSLR,USD,0001274494,2024-02-27,2024-02-27 16:18:51,2023,FY,1946994000,155495000,2102489000,1407622000,1012112000,112586000,4634809000,4498753000,29687000,64511000,94198000,0,142819000,994553000,5730323000,0,10365132000,207178000,106596000,48915000,413579000,529890000,1306158000,517793000,1591604000,42771000,219337000,2371505000,0,64083000,3677663000,0,107000,3971066000,-174131000,2890427000,6687469000,6687469000,10365132000,0,10365132000,155495000,624389000,-1322605000,https://www.sec.gov/Archives/edgar/data/1274494/000127449424000004/0001274494-24-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449424000004/fslr-20231231.htm
2022-12-31,FSLR,USD,0001274494,2023-02-28,2023-02-28 16:13:52,2022,FY,1481269000,1096712000,2577981000,329611000,783296000,100533000,3791421000,3630087000,14462000,31106000,45568000,0,78680000,705472000,4459807000,0,8251228000,341409000,9193000,29397000,263215000,394834000,1038048000,224938000,944725000,28929000,178533000,1377125000,0,49782000,2415173000,0,107000,3140289000,-191817000,2887476000,5836055000,5836055000,8251228000,0,8251228000,1096712000,234131000,-1247138000,https://www.sec.gov/Archives/edgar/data/1274494/000127449423000002/0001274494-23-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449423000002/fslr-20221231.htm
2021-12-31,FSLR,USD,0001274494,2022-03-01,2022-03-01 16:27:15,2021,FY,1450654000,375389000,1826043000,454709000,819403000,91088000,3191243000,3074424000,14462000,45509000,59971000,0,59162000,1028946000,4222503000,0,7413746000,193374000,16677000,4543000,201868000,310416000,726878000,381917000,95943000,27699000,221758000,727317000,0,158693000,1454195000,0,106000,3184455000,-96362000,2871352000,5959551000,5959551000,7413746000,0,7413746000,375389000,398594000,-1052060000,https://www.sec.gov/Archives/edgar/data/1274494/000127449422000009/0001274494-22-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449422000009/fslr-20211231.htm
2020-12-31,FSLR,USD,0001274494,2021-02-26,2021-02-25 18:14:50,2020,FY,1227002000,520066000,1747068000,294283000,702121000,271063000,3014535000,2872345000,14462000,56138000,70600000,0,104099000,1047352000,4094396000,0,7108931000,183349000,55546000,14571000,188813000,405119000,847398000,426725000,44919000,23671000,245290000,740605000,0,203040000,1588003000,0,106000,2715762000,-61726000,2866786000,5520928000,5520928000,7108931000,0,7108931000,520066000,482271000,-744731000,https://www.sec.gov/Archives/edgar/data/1274494/000162828021003343/0001628280-21-003343-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000162828021003343/fslr-20201231.htm
2019-12-31,FSLR,USD,0001274494,2020-02-21,2020-02-20 20:34:28,2019,FY,1352741000,811506000,2164247000,712293000,497096000,226198000,3599834000,2803837000,14462000,64543000,79005000,2812000,130771000,899430000,3915855000,0,7515689000,218081000,28612000,17010000,323217000,731288000,1318208000,566702000,71438000,6493000,456081000,1100714000,0,123617000,2418922000,0,105000,2326620000,-79334000,2849376000,5096767000,5096767000,7515689000,0,7515689000,814318000,595314000,-757427000,https://www.sec.gov/Archives/edgar/data/1274494/000127449420000011/0001274494-20-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449420000011/fslr10-k12x31x2019.htm
2018-12-31,FSLR,USD,0001274494,2019-02-22,2019-02-21 19:54:11,2018,FY,1403562000,1143704000,2547266000,612775000,444818000,249468000,3859523000,2064851000,14462000,74162000,88624000,3186000,77682000,1027496000,3261839000,0,7121362000,233287000,5570000,20885000,129755000,455960000,845457000,461221000,48014000,0,554267000,1063502000,0,0,1908959000,0,105000,2441553000,-54466000,2825211000,5212403000,5212403000,7121362000,0,7121362000,1146890000,466791000,-936771000,https://www.sec.gov/Archives/edgar/data/1274494/000127449419000004/0001274494-19-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449419000004/fslr10-k12x31x2018.htm
2017-12-31,FSLR,USD,0001274494,2018-02-23,2018-02-22 21:45:51,2017,FY,2268534000,720379000,2988913000,419048000,201210000,209280000,3832772000,1571645000,14462000,80227000,94689000,217230000,51417000,1096748000,3031729000,0,6864501000,120220000,13075000,19581000,81816000,415584000,650276000,380465000,63257000,0,671806000,1115528000,0,0,1765804000,0,104000,2297227000,2259000,2799107000,5098697000,5098697000,6864501000,0,6864501000,937609000,436936000,-1831598000,https://www.sec.gov/Archives/edgar/data/1274494/000127449418000011/0001274494-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449418000011/fslr10-k12x31x2017.htm
2016-12-31,FSLR,USD,0001274494,2017-02-22,2017-02-22 10:15:31,2016,FY,1347155000,607991000,1955146000,510734000,425995000,895954000,3786620000,1077743000,14462000,87970000,102432000,234610000,252655000,1366602000,3080593000,0,6867213000,148730000,27966000,5288000,115623000,417193000,899707000,187001000,0,0,511137000,754819000,0,0,1654526000,0,104000,2462842000,-9907000,2765310000,5212687000,5212687000,6867213000,0,6867213000,842601000,214967000,-1132188000,https://www.sec.gov/Archives/edgar/data/1274494/000127449417000006/0001274494-17-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449417000006/fslr10-k12x31x2016.htm
2015-12-31,FSLR,USD,0001274494,2016-02-24,2016-02-24 08:28:26,2015,FY,1126826000,703454000,1830280000,561076000,517313000,385444000,3345586000,1377877000,84985000,110002000,194987000,399805000,357693000,1640383000,3970745000,0,7316331000,337668000,38090000,1330000,87942000,477813000,960800000,251325000,0,0,555719000,807044000,0,0,1767844000,0,102000,2790110000,15480000,2742795000,5548487000,5548487000,7316331000,0,7316331000,1103259000,289415000,-837411000,https://www.sec.gov/Archives/edgar/data/1274494/000127449416000067/0001274494-16-000067-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449416000067/fslr10-k12x31x2015.htm
