date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,DD,USD,0001666700,2025-02-14,2025-02-14 10:55:59,2024,FY,743000000,1194000000,-163000000,0,222000000,-135000000,-7000000,77000000,287000000,-149000000,1847000000,-579000000,-313000000,0,0,43000000,-849000000,-687000000,50000000,-500000000,-635000000,-75000000,-1847000000,-98000000,-947000000,1856000000,2803000000,1847000000,-579000000,1268000000,https://www.sec.gov/Archives/edgar/data/1666700/000166670025000005/0001666700-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1666700/000166670025000005/dd-20241231.htm
2023-12-31,DD,USD,0001666700,2024-02-15,2024-02-15 10:52:57,2023,FY,494000000,1147000000,-381000000,0,-155000000,202000000,227000000,-310000000,-274000000,1086000000,2191000000,-619000000,-517000000,-32000000,1334000000,6000000,172000000,-300000000,27000000,-2000000000,-651000000,-65000000,-2989000000,-240000000,-866000000,2803000000,3669000000,2191000000,-619000000,1572000000,https://www.sec.gov/Archives/edgar/data/1666700/000166670024000008/0001666700-24-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1666700/000166670024000008/dd-20231231.htm
2022-12-31,DD,USD,0001666700,2023-02-15,2023-02-15 15:09:10,2022,FY,1012000000,1135000000,-214000000,0,-1367000000,-191000000,-569000000,-131000000,-476000000,22000000,588000000,-743000000,10956000000,-1317000000,15000000,12000000,8923000000,-2650000000,88000000,-4375000000,-652000000,-78000000,-7667000000,-159000000,1685000000,3669000000,1984000000,588000000,-743000000,-155000000,https://www.sec.gov/Archives/edgar/data/1666700/000166670023000008/0001666700-23-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1666700/000166670023000008/dd-20221231.htm
2021-12-31,DD,USD,0001666700,2022-02-11,2022-02-11 11:32:25,2021,FY,1159000000,1112000000,-323000000,0,-450000000,-255000000,-537000000,317000000,25000000,783000000,2281000000,-891000000,-1549000000,-2001000000,2001000000,39000000,-2401000000,-3600000000,115000000,-2143000000,-630000000,-249000000,-6507000000,6050000000,-577000000,1984000000,2561000000,2281000000,-891000000,1390000000,https://www.sec.gov/Archives/edgar/data/1666700/000166670022000009/0001666700-22-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1666700/000166670022000009/dd-20211231.htm
2020-12-31,DD,USD,0001666700,2021-02-12,2021-02-12 09:43:55,2020,FY,-2434000000,1373000000,-692000000,0,1168000000,308000000,570000000,177000000,113000000,4680000000,4095000000,-1194000000,963000000,-1000000,1000000,29000000,-202000000,4415000000,57000000,-232000000,-882000000,-120000000,3238000000,-6147000000,984000000,2561000000,1577000000,4095000000,-1194000000,2901000000,https://www.sec.gov/Archives/edgar/data/1666700/000166670021000005/0001666700-21-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1666700/000166670021000005/dd-20201231.htm
2019-12-31,DD,USD,0001666700,2020-02-14,2020-02-14 13:42:20,2019,FY,-645000000,2066000000,-768000000,0,-3980000000,-2227000000,387000000,-1049000000,-1091000000,4736000000,1409000000,-2472000000,119000000,-222000000,242000000,20000000,-2313000000,-160000000,85000000,-2329000000,-1611000000,-7535000000,-11550000000,5440000000,-7014000000,1577000000,8591000000,1409000000,-2472000000,-1063000000,https://www.sec.gov/Archives/edgar/data/1666700/000166670020000006/0001666700-20-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1666700/000166670020000006/dupont201910-k.htm
2018-12-31,DD,USD,0001666700,2019-02-11,2019-02-11 10:52:47,2018,FY,349000000,2170000000,-366000000,0,-5358000000,-1611000000,-1496000000,201000000,-2452000000,7991000000,4786000000,-3863000000,182000000,-2927000000,3406000000,685000000,-2517000000,6669000000,197000000,-4421000000,-3491000000,-872000000,-1918000000,-5198000000,-4847000000,8591000000,13438000000,4786000000,-3863000000,923000000,https://www.sec.gov/Archives/edgar/data/1666700/000166670019000006/0001666700-19-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1666700/000166670019000006/a2018dwdp10-k.htm
2017-12-31,DD,USD,0001666700,2018-02-15,2018-02-15 16:04:46,2017,FY,1524000000,3969000000,-2083000000,0,-7804000000,-9782000000,-2218000000,2631000000,1565000000,3629000000,-765000000,-3757000000,7014000000,-2565000000,4165000000,9556000000,14413000000,-2412000000,519000000,-1000000000,-3394000000,-267000000,-6554000000,-263000000,6831000000,13438000000,6607000000,-765000000,-3757000000,-4522000000,https://www.sec.gov/Archives/edgar/data/1666700/000166670018000009/0001666700-18-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1666700/000166670018000009/a2017dwdp10-k.htm
2016-12-31,DD,USD,0001666700,2016-12-31,2016-12-31 00:00:00,2016,FY,4296000000,2862000000,-1259000000,0,752000000,-1539000000,610000000,458000000,1223000000,-1173000000,5478000000,-3867000000,1032000000,-1710000000,755000000,109000000,-3681000000,-589000000,398000000,-916000000,-2462000000,-121000000,-3690000000,-77000000,-1970000000,6607000000,8577000000,5478000000,-3867000000,1611000000,,
2015-12-31,DD,USD,0001666700,2015-12-31,2015-12-31 00:00:00,2015,FY,7634000000,2521000000,305000000,0,1927000000,-84000000,780000000,-681000000,1912000000,-4871000000,7516000000,-3749000000,2105000000,-2049000000,2168000000,17000000,-1508000000,187000000,508000000,-1166000000,-2253000000,-159000000,-2883000000,-202000000,2923000000,8577000000,5654000000,7516000000,-3749000000,3767000000,,
