symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
MSCI,2024-12-31,600.01,78710000,47226787100,405854000,4656820000,51477753100
MSCI,2023-12-31,565.65,79462000,44947680300,457815000,4627862000,49117727300
MSCI,2022-12-31,465.17,80746000,37560616820,993196000,4643521000,41210941820
MSCI,2021-12-31,612.69,82508000,50551826520,1421449000,4311451000,53441828520
MSCI,2020-12-31,446.53,83716000,37381705480,1300521000,3519119000,39600303480
MSCI,2019-12-31,258.18,84644000,21853387920,1506567000,3236070000,23582890920
MSCI,2018-12-31,147.43,87179001,12852800117,904176000,2575502000,14524126117
MSCI,2017-12-31,126.54,90336001,11431117566,889502000,2078093000,12619708566
MSCI,2016-12-31,78.78,95986001,7561777158,791834000,2075201000,8845144158
MSCI,2015-12-31,72.13,109124001,7871114192,777706000,1579404000,8672812192
MSCI,2014-12-31,47.44,115737001,5490563327,508799000,800000000,5781764327
MSCI,2013-12-31,43.72,120100001,5250772043,358434000,807782000,5700120043
MSCI,2012-12-31,30.99,122023001,3781492800,183309000,854716000,4452899800
MSCI,2011-12-31,32.93,120717001,3975210842,252211000,1076887000,4799886842
MSCI,2010-11-30,34.06,112074001,3817240474,226575000,1262797000,4853462474
MSCI,2009-11-30,30.47,100607001,3065495320,176024000,379710000,3269181320
MSCI,2008-11-30,14.69,100037001,1469543544,268077000,401795000,1603261544
MSCI,2007-11-30,27.65,84608001,2339411227,33818000,425000000,2730593227
MSCI,2006-11-30,24.97,83900001,2094983024,24362000,0,2070621024
MSCI,2005-11-30,24.97,83900001,2094983024,23411000,0,2071572024
MSCI,2004-11-30,24.97,83900001,2094983024,0,0,2094983024
MSCI,2003-11-30,24.97,83900001,2094983024,5735000,0,2089248024
