symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
PCG,2029-12-31,27918510386,29901355392,29127750000,8764550649,9387031764,9144171255,3385407201,3625847600,3532039971,4322039822,4726341392,4568601302,0,0,0,2.1279,2.20137,2.01306,2,1
PCG,2028-12-31,28300898720,28566696160,28433797440,8884595088,8968037760,8926316424,3431775729,3464006408,3447891069,3859511611,4533755492,3907000000,0,0,0,1.95465,2.11167,1.79763,5,2
PCG,2027-12-31,27534873845,27718908716,27626891281,8644114356,8701889034,8673001695,3338887315,3361203441,3350045378,3422425351,4035050331,3658314150,0,0,0,1.7803,1.87939,1.59405,11,5
PCG,2026-12-31,26301500878,26814181844,26640063781,8256917486,8417865123,8363203662,3189328128,3251495981,3230382370,3453814491,3517773621,3485794056,0,0,0,1.62853,1.63846,1.60867,9,9
PCG,2025-12-31,25087230980,25667453100,25451099090,7875717705,8057868762,7989948029,3042085385,3112443299,3086208144,3199394991,3242334991,3220864991,0,0,0,1.50017,1.51017,1.49017,7,9
PCG,2024-12-31,24639706276,24877197421,24738660920,7735224789,7809781173,7766289949,2987818401,3016616651,2999817672,2770209691,2971319181,2870764436,0,0,0,1.36388,1.38394,1.29027,8,12
PCG,2023-12-31,23747423447,25434027043,24776000000,7455107479,7984588545,7778011931,2879619909,3084137983,3004345420,2402643291,2627391251,2519000000,0,0,0,1.18291,1.22375,1.11907,7,10
PCG,2022-12-30,20997003422,22450903524,21805335345,5112603954,7668905933,6390754944,1589361318,2384041976,1986701647,-502976702,534396484,15709891,0,0,0,1.10139,1.14378,1.04831,2,5
PCG,2021-12-30,19261262453,20594974263,20002772706,4888875330,7333312996,6111094163,1588148540,2382222810,1985185675,-572552786,312863129,-129844829,0,0,0,1.00286,1.04146,0.95453,3,4
PCG,2020-12-30,17934224042,19176047441,18624646647,3360012960,5335337624,4347675292,1510531773,2265797660,1888164717,-1364945293,-414872484,-889908889,112818181,169227272,141022727,1.6014,1.66303,1.52423,5,4
PCG,2019-12-30,16654894388,17808132884,17296066013,-8098466505,-4863036930,-6480751718,-11326010455,-7444273636,-9385142046,-8610467057,-5663748407,-7137107732,0,0,0,3.89683,4.04681,3.70904,2,5
PCG,2018-12-30,16560271133,17706957610,17197800000,-5716408510,-1661272340,-3688840425,-8827653191,-4971852127,-6899752659,-6228765957,-3440760638,-4834763298,0,0,0,3.82087,3.96793,3.63674,9,8
PCG,2017-12-30,17044977809,18225226937,17701166667,3974935153,5962402729,4968668941,1945407753,2918111629,2431759691,1056244879,1584367318,1320306099,0,0,0,3.67527,3.81672,3.49815,14,13
PCG,2016-12-30,17068085202,18249934359,17725163636,4329118804,6493678206,5411398505,1874131258,2811196888,2342664074,1192425584,1788638378,1490531981,0,0,0,3.71011,3.8529,3.53131,8,9
PCG,2015-12-30,16460142501,17599895749,17093816667,2986048570,4479072856,3732560713,1079708743,1619563115,1349635929,634028627,951042942,792535785,0,0,0,3.05211,3.16958,2.90502,9,8
PCG,2014-12-30,13141992649,19712988974,16427490812,3463149220,5194723831,4328936526,1628286867,2442430301,2035358584,880768537,1321152806,1100960672,0,0,0,2.64,3.17,2.11,19,19
PCG,2013-12-30,11988333863,17982500795,14985417329,2972103536,4458155306,3715129421,1348780753,2023171129,1685975941,630005599,945008398,787506999,0,0,0,2.46,2.96,1.96,13,13
PCG,2012-12-30,11438282407,17157423611,14297853009,1314958407,1972437612,1643698010,1258321672,1887482508,1572902090,610943585,925415376,768179481,0,0,0,2.86,3.44,2.28,11,11
PCG,2011-12-30,12911563515,19367345275,16139454395,1692987232,2539480848,2116234040,1643909540,2465864310,2054886926,725946973,1088920460,907433717,0,0,0,3.91,4.69,3.13,19,19
PCG,2010-12-30,10729335681,16094003521,13411669602,1806001116,2709001675,2257501396,1778680370,2668020555,2223350463,860069864,1290104797,1075087331,0,0,0,3.18,3.82,2.54,17,17
PCG,2009-12-30,10731516900,16097275350,13414396126,1916151568,2874227352,2395189460,1835050766,2752576148,2293813458,983588474,1475382711,1229485593,0,0,0,3.2,3.85,2.55,17,17
PCG,2008-12-30,11918717710,17878076565,14898397138,1422000914,2133001370,1777501142,1835409051,2753113577,2294261314,1070084014,1605126022,1337605018,0,0,0,3.05,3.65,2.45,20,20
PCG,2007-12-30,10269276967,15403915452,12836596210,1186931111,1780396667,1483663889,1626636806,2439955211,2033296009,773030491,1159545739,966288115,0,0,0,2.62,3.15,2.09,19,19
