symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
TECH,2030-06-30,1682934803,1741719691,1707500000,502440271,519990502,509774212,345423781,357489429,350465809,493699624,516216527,503108553,541152748,560055205,549051761,3.15,3.23207,3.09109,6,1
TECH,2029-06-30,1537704675,1591416677,1560150000,459081809,475117530,465782862,315615176,326639609,320222097,467838247,489176439,476755247,494453563,511724819,501670925,2.985,3.06277,2.92917,6,1
TECH,2028-06-30,1438240330,1439127829,1438684080,429386723,429651686,429519205,295200035,295382195,295291115,354645212,458553898,406599555,462470504,462755882,462613193,2.55989,2.87104,2.22046,8,3
TECH,2027-06-30,1290313456,1330323175,1310318316,385223148,397168051,391195600,264837920,273049949,268943934,337525146,366456284,351990715,414904173,427769418,421336796,2.2139,2.29441,2.11327,9,8
TECH,2026-06-30,1214296178,1254438200,1224331684,362528185,374512588,365524286,249235310,257474494,251295106,312152503,326560574,319356538.5,390460588,403368376,393687535,1.98448,2.04462,1.95441,10,8
TECH,2025-06-30,1206517557,1226459996,1216488777,360205878,366159694,363182786,247638741,251731944,249685343,293508738,309815844,301662291,387959349,394371901,391165625,1.89894,1.93978,1.83768,10,11
TECH,2024-06-30,1142157008,1182052535,1158828665,340991032,352901844,345968357,234428685,242617275,237850556,281199349,287591223,284395286,367264021,380092548,372624843,1.78062,1.80063,1.76061,9,10
TECH,2023-06-29,1142254315,1143406105,1142830210,279332343,418998515,349165429,222836092,334254140,278545116,197304799,295957200,246631000,261089795,391634697,326362247,2.00099,2.05312,1.96357,7,4
TECH,2022-06-29,1089096339,1127138459,1104993489,240297674,360446511,300372093,191092217,286638327,238865272,157176530,235764796,196470663,236067755,354101634,295084695,1.97989,2.03147,1.94286,5,5
TECH,2021-06-29,910784275,942597956,924078667,180959770,271439656,226199713,111593706,167390560,139492133,103093479,154640220,128866850,171395188,257092783,214243986,1.64004,1.68277,1.60937,5,4
TECH,2020-06-29,716313655,741334480,726769429,273677329,410515994,342096662,127109982,190664974,158887478,158830437,238245656,198538047,218268057,327402088,272835073,1.07467,1.10267,1.05457,4,4
TECH,2019-06-29,709754967,734546697,720115006,158979448,238469173,198724311,109999557,164999336,137499447,73269589,109904384,91586987,190277794,285416692,237847243,1.14738,1.17727,1.12592,4,5
TECH,2018-06-29,627290240,649201479,636446571,140871461,211307190,176089326,95883021,143824531,119853776,86694747,130042123,108368435,146896520,220344782,183620651,1.10954,1.13845,1.08879,5,4
TECH,2017-06-29,548588081,567750254,556595625,133193619,199790431,166492026,96059931,144089898,120074915,59808966,89713449,74761208,137359627,206039441,171699534,0.90427,0.92783,0.88736,5,4
TECH,2016-06-29,486032162,503009258,493126600,149724839,224587260,187156050,116117563,174176347,145146955,79729370,119594056,99661713,102342495,153513744,127928120,0.904,0.92755,0.88709,4,5
TECH,2015-06-29,445060937,460606909,451557333,152901777,229352667,191127222,122309284,183463926,152886606,91960699,137941050,114950875,75327188,112990782,94158985,0.8475,0.86958,0.83165,5,4
TECH,2014-06-29,268410262,402615395,335512829,142880263,214320395,178600329,128888100,193332151,161110126,92502114,138753172,115627643,43232254,64848382,54040318,3.38,4.05,2.71,10,10
TECH,2013-06-29,259547563,389321346,324434455,142310119,213465181,177887650,134392936,201589405,167991171,91093647,136640472,113867060,36292528,54438793,45365661,3.43,4.12,2.74,15,15
TECH,2012-06-29,241158597,361737897,301448247,138949491,208424237,173686864,129760134,194640202,162200168,88156361,132234541,110195452,32254868,48382303,40318586,3.14,3.76,2.52,9,9
