date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,AXON,USD,0001069183,2025-02-28,2025-02-28 16:22:06,2024,FY,454844000,531505000,986349000,915501000,265316000,130315000,2297481000,247324000,756838000,175157000,931995000,332550000,304282000,360956000,2177107000,0,4474588000,71955000,680289000,27863000,633581000,264187000,1677875000,721672000,360685000,0,-613309000,469048000,0,41383000,2146923000,0,1000,812014000,-18184000,1533834000,2327665000,2327665000,4474588000,0,4474588000,864055000,1401961000,947117000,https://www.sec.gov/Archives/edgar/data/1069183/000106918325000019/0001069183-25-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000106918325000019/axon-20241231.htm
2023-12-31,AXON,USD,0001069183,2024-02-27,2024-02-27 16:31:51,2023,FY,598545000,721994000,1320539000,700193000,269855000,112786000,2393642000,236688000,57945000,19539000,77484000,231730000,227784000,241846000,1015532000,0,3409174000,65852000,0,5784000,492350000,197553000,761539000,710663000,270901000,0,50306000,1031870000,0,33550000,1793409000,0,1000,434980000,-10679000,1191463000,1612034000,1615765000,3409174000,0,3409174000,953724000,710663000,112118000,https://www.sec.gov/Archives/edgar/data/1069183/000106918324000006/0001069183-24-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000106918324000006/axon-20231231x10k.htm
2022-12-31,AXON,USD,0001069183,2023-02-28,2023-02-28 17:02:00,2022,FY,353684000,621009000,974693000,555092000,202471000,73022000,1805278000,169843000,44983000,12158000,57141000,452770000,156866000,209996000,1046616000,0,2851894000,59918000,0,13559000,380436000,148733000,602646000,711110000,248003000,1000,21643000,980757000,0,37143000,1583403000,0,1000,257022000,-7179000,1018647000,1268491000,1268491000,2851894000,0,2851894000,1073779000,711110000,357426000,https://www.sec.gov/Archives/edgar/data/1069183/000155837023002413/0001558370-23-002413-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000155837023002413/axon-20221231x10k.htm
2021-12-31,AXON,USD,0001069183,2022-02-25,2022-02-24 19:31:18,2021,FY,356332000,86690000,443022000,501240000,108688000,56540000,1109490000,138457000,43592000,15470000,59062000,114752000,127193000,139256000,578720000,0,1688210000,32220000,0,3736000,276054000,106511000,418521000,20440000,185721000,811000,14868000,221840000,0,20440000,640361000,0,1000,109883000,-1317000,939282000,1047849000,1047849000,1688210000,0,1688210000,201442000,20440000,-335892000,https://www.sec.gov/Archives/edgar/data/1069183/000155837022002006/0001558370-22-002006-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000155837022002006/axon-20211231x10k.htm
2020-12-31,AXON,USD,0001069183,2021-02-26,2021-02-25 18:13:11,2020,FY,155440000,406525000,561965000,293146000,89958000,36883000,981952000,127802000,25205000,9448000,34653000,102392000,45770000,88454000,399071000,0,1381023000,24142000,0,3848000,166915000,61426000,256331000,0,111222000,649000,36566000,148437000,0,0,404768000,0,1000,169901000,141000,806212000,976255000,976255000,1381023000,0,1381023000,508917000,0,-155440000,https://www.sec.gov/Archives/edgar/data/1069183/000155837021001873/0001558370-21-001873-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000155837021001873/axon-20201231x10k.htm
2019-12-31,AXON,USD,0001069183,2020-02-28,2020-02-27 18:32:54,2019,FY,172250000,178534000,350784000,184980000,38845000,44482000,619091000,43770000,25013000,12771000,37784000,45499000,27688000,71807000,226548000,0,845639000,25874000,0,3362000,120838000,45492000,195566000,0,87936000,354000,18288000,106578000,0,6792000,302144000,0,1000,172265000,-1096000,372325000,543495000,543495000,845639000,0,845639000,224033000,0,-172250000,https://www.sec.gov/Archives/edgar/data/1069183/000106918320000016/0001069183-20-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000106918320000016/a10kaaxn123119.htm
2018-12-31,AXON,USD,0001069183,2019-01-07,2019-01-07 16:24:40,2018,FY,349462000,0,349462000,144539000,33763000,30391000,558155000,37893000,24981000,15935000,40916000,0,0,82576000,161385000,0,719540000,15164000,0,0,109718000,41129000,166011000,0,74417000,0,11788000,86205000,0,0,252216000,0,1000,171383000,-1512999,297453000,467324000,467324000,719540000,0,719540000,0,0,-349462000,https://www.sec.gov/Archives/edgar/data/1069183/000106918319000023/0001069183-19-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000106918319000023/a10kaaxn123118.htm
2017-12-31,AXON,USD,0001069183,2018-03-01,2018-03-01 15:49:38,2017,FY,75105000,6862000,81967000,56064000,45465000,21696000,205192000,31172000,14927000,18823000,33750000,0,15755000,52243000,132920000,0,338112000,8592000,0,2558000,74074000,22726000,107950000,41000,54881000,0,7796000,62718000,0,0,170668000,0,1000,123185000,-1467000,45725000,167444000,167444000,338112000,0,338112000,6862000,41000,-75064000,https://www.sec.gov/Archives/edgar/data/1069183/000106918318000020/0001069183-18-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000106918318000020/a10kaaxn123117.htm
2016-12-31,AXON,USD,0001069183,2017-03-06,2017-03-06 17:27:32,2016,FY,40651000,48415000,89066000,39466000,34841000,13858000,177231000,24004000,10442000,15218000,25660000,234000,19515000,31519000,100932000,0,278163000,10736000,0,4581000,47285000,15437000,78039000,118000,40054000,0,9064000,49236000,0,0,127275000,0,1000,118275000,903000,31709000,150888000,150888000,278163000,0,278163000,48649000,118000,-40533000,https://www.sec.gov/Archives/edgar/data/1069183/000106918317000042/0001069183-17-000042-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000106918317000042/a10ktasr123116.htm
2015-12-31,AXON,USD,0001069183,2016-03-07,2016-03-04 19:16:42,2015,FY,59526000,50254000,109780000,27701000,15763000,8165000,161409000,21848000,9596000,7588000,17184000,8525000,13719000,7196000,68472000,0,229881000,7333000,174000,1215000,22077000,7341000,38140000,81000,30190000,1315000,3151000,34737000,0,87000,72877000,0,1000,100978000,83000,55942000,157004000,157004000,229881000,0,229881000,58779000,255000,-59271000,https://www.sec.gov/Archives/edgar/data/1069183/000106918316000148/0001069183-16-000148-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000106918316000148/a10ktasr123115.htm
