date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,65.72,65.72,62.52,65.15,65.15,6830089,6830089,-0.57,-0.86732,64.7775,"January 02, 26",-0.0086732
2025-12-31,65.5,65.9,65.04,65.09,65.09,3487538,3487538,-0.41,-0.62595,65.3825,"December 31, 25",-0.0062595
2025-12-30,65.83,65.99,65.45,65.54,65.54,2958800,2958800,-0.29,-0.44053,65.7025,"December 30, 25",-0.0044053
2025-12-29,65.99,66.4,65.48,65.92,65.92,4216700,4216700,-0.07,-0.10608,65.9475,"December 29, 25",-0.0010608
2025-12-26,65.88,66.47,65.34,66.27,66.27,3118434,3118434,0.395,0.59199,65.99,"December 26, 25",0.0059199
2025-12-24,64.75,66.74,64.61,66.05,66.05,3017700,3017700,1.3,2.01,65.5375,"December 24, 25",0.0201
2025-12-23,64.39,65.18,63.92,64.94,64.94,5068231,5068231,0.55,0.85417,64.6075,"December 23, 25",0.0085417
2025-12-22,65.58,66.41,64.84,65.15,65.15,6322000,6322000,-0.43,-0.65569,65.495,"December 22, 25",-0.0065569
2025-12-19,64.59,65.77,64.56,65.33,65.33,10063111,10063111,0.74,1.15,65.0625,"December 19, 25",0.0115
2025-12-18,64.65,65.9,64.16,64.39,64.39,4593700,4593700,-0.26,-0.40217,64.775,"December 18, 25",-0.0040217
2025-12-17,64.68,65.74,63.64,63.77,63.77,4947500,4947500,-0.91,-1.41,64.4575,"December 17, 25",-0.0141
2025-12-16,64.3,65.5,63.88,64.55,64.55,6213200,6213200,0.25,0.3888,64.5575,"December 16, 25",0.003888
2025-12-15,65.63,66.4,63.95,64.02,64.02,6711926,6711926,-1.61,-2.45,65,"December 15, 25",-0.0245
2025-12-12,63.61,65.12,62.8,64.75,64.75,6642301,6642301,1.14,1.79,64.07,"December 12, 25",0.0179
2025-12-11,63.12,64.11,62.67,63.61,63.61,5945400,5945400,0.49,0.7763,63.3775,"December 11, 25",0.007763
2025-12-10,61.45,63.35,60.98,63.29,63.29,5491000,5491000,1.84,2.99,62.2675,"December 10, 25",0.0299
2025-12-09,60.58,62.08,60.22,61.57,61.57,5118000,5118000,0.99,1.63,61.1125,"December 09, 25",0.0163
2025-12-08,61.35,61.71,60.42,61.04,61.04,6154323,6154323,-0.31,-0.5053,61.13,"December 08, 25",-0.005053
