date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,55.25,57.33,55.17,56.7,56.7,8044269,8044269,1.45,2.62,56.1125,"January 02, 26",0.0262
2025-12-31,54.24,54.6,54,54.15,54.15,3794197,3794197,-0.09,-0.16593,54.2475,"December 31, 25",-0.0016593
2025-12-30,54.34,54.67,54.1,54.24,54.24,3055672,3055672,-0.1,-0.18403,54.3375,"December 30, 25",-0.0018403
2025-12-29,54.6,55.02,53.5,54.02,54.02,3665396,3665396,-0.58,-1.06,54.285,"December 29, 25",-0.0106
2025-12-26,55.19,55.61,54.84,54.93,54.93,3433877,3433877,-0.26,-0.4711,55.1425,"December 26, 25",-0.004711
2025-12-24,55.79,55.96,54.87,55.08,55.08,2083416,2083416,-0.71,-1.27,55.425,"December 24, 25",-0.0127
2025-12-23,56,56.49,55.12,55.69,55.69,4941168,4941168,-0.31,-0.55357,55.825,"December 23, 25",-0.0055357
2025-12-22,55.66,56.4,55.13,56.37,56.37,7433044,7433044,0.715,1.28,55.89,"December 22, 25",0.0128
2025-12-19,54.5,55.3,54.37,55.21,55.21,45460706,45460706,0.71,1.3,54.845,"December 19, 25",0.013
2025-12-18,54.97,55.31,54.14,54.34,54.34,9963500,9963500,-0.63,-1.15,54.69,"December 18, 25",-0.0115
2025-12-17,54.54,55.18,53.12,53.33,53.33,7931339,7931339,-1.21,-2.22,54.0425,"December 17, 25",-0.0222
2025-12-16,54.95,55.02,53.1,54.56,54.56,7916975,7916975,-0.39,-0.70974,54.4075,"December 16, 25",-0.0070974
2025-12-15,55.18,55.36,54.35,55.09,55.09,8070937,8070937,-0.09,-0.1631,54.995,"December 15, 25",-0.001631
2025-12-12,56.04,56.77,54.67,54.96,54.96,11624235,11624235,-1.08,-1.93,55.61,"December 12, 25",-0.0193
2025-12-11,55,56.32,54.88,55.97,55.97,7069924,7069924,0.97,1.76,55.5425,"December 11, 25",0.0176
2025-12-10,55.05,56.02,54.4,55.1,55.1,7466546,7466546,0.05,0.09082652,55.1425,"December 10, 25",0.0009082652
2025-12-09,55.61,56.25,55.15,55.23,55.23,5893600,5893600,-0.38,-0.68333,55.56,"December 09, 25",-0.0068333
2025-12-08,55.14,56.7,55.14,56.38,56.38,7224000,7224000,1.24,2.25,55.84,"December 08, 25",0.0225
2025-12-05,55.17,56.12,54.67,54.74,54.74,7168537,7168537,-0.43,-0.77941,55.175,"December 05, 25",-0.0077941
2025-12-04,56.95,57.04,54.34,54.79,54.79,11174525,11174525,-2.16,-3.79,55.78,"December 04, 25",-0.0379
2025-12-03,51.58,57.52,51.49,57.15,57.15,13562500,13562500,5.57,10.8,54.435,"December 03, 25",0.108
2025-12-02,50.58,51.98,49.13,51.48,51.48,11945018,11945018,0.9,1.78,50.7925,"December 02, 25",0.0178
2025-12-01,49.49,51.33,49.26,50.43,50.43,6458900,6458900,0.945,1.9,50.1275,"December 01, 25",0.019
2025-11-28,49.9,50.47,49.48,50.24,50.24,3635812,3635812,0.34,0.68136,50.0225,"November 28, 25",0.0068136
2025-11-26,48.3,50.33,48.2,49.64,49.64,8294569,8294569,1.34,2.77,49.1175,"November 26, 25",0.0277
2025-11-25,47.46,48.71,47.06,48.31,48.31,6389990,6389990,0.85,1.79,47.885,"November 25, 25",0.0179
2025-11-24,47.19,47.98,46.68,47.39,47.39,12237900,12237900,0.2,0.42382,47.31,"November 24, 25",0.0042382
2025-11-21,45.17,47.66,44.56,46.7,46.7,14423213,14423213,1.54,3.39,46.0225,"November 21, 25",0.0339
2025-11-20,46.49,47.15,44.69,44.9,44.9,10385644,10385644,-1.59,-3.42,45.8075,"November 20, 25",-0.0342
2025-11-19,47.16,47.73,45.96,46.12,46.12,11871309,11871309,-1.04,-2.21,46.7425,"November 19, 25",-0.0221
2025-11-18,45.58,46.04,44.85,45.56,45.56,7133100,7133100,-0.02,-0.04387889,45.5075,"November 18, 25",-0.0004387889
2025-11-17,46.53,47.29,45.37,46.02,46.02,7961000,7961000,-0.51,-1.1,46.3025,"November 17, 25",-0.011
2025-11-14,47.07,48.4,46.51,46.92,46.92,5565313,5565313,-0.15,-0.31867,47.225,"November 14, 25",-0.0031867
2025-11-13,48.86,50.32,47.44,48.13,48.13,8318335,8318335,-0.73,-1.49,48.6875,"November 13, 25",-0.0149
2025-11-12,49.24,50.01,48.56,49.27,49.27,6493411,6493411,0.03,0.06092608,49.27,"November 12, 25",0.0006092608
2025-11-11,48.56,48.95,47.85,48.43,48.43,5535100,5535100,-0.13,-0.26771,48.4475,"November 11, 25",-0.0026771
2025-11-10,49.05,49.19,47.75,48.54,48.54,6228514,6228514,-0.51,-1.04,48.6325,"November 10, 25",-0.0104
2025-11-07,47.99,48.34,46.31,47.83,47.83,10824500,10824500,-0.16,-0.3334,47.6175,"November 07, 25",-0.003334
2025-11-06,49.98,50.57,47.77,48.8,48.8,9214504,9214504,-1.18,-2.36,49.28,"November 06, 25",-0.0236
2025-11-05,48.85,51.18,48.54,50.08,50.08,8948700,8948700,1.23,2.52,49.6625,"November 05, 25",0.0252
