date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,TYL,USD,0000860731,2025-02-19,2025-02-19 17:12:51,2024,FY,263026000,152369000,-30663000,122813000,122361000,14354000,0,10509000,97498000,-5273000,624633000,-20535000,-1395000,-32448000,15994000,-29228000,-67612000,-50000000,74844000,0,0,-2637000,22207000,0,579228000,744721000,165493000,624633000,-20535000,604098000,https://www.sec.gov/Archives/edgar/data/860731/000086073125000007/0000860731-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/860731/000086073125000007/tyl-20241231.htm
2023-12-31,TYL,USD,0000860731,2024-02-27,2024-02-27 13:31:50,2023,FY,165919000,170767000,-73704000,108338000,411000,8233000,0,41485000,-49307000,8709000,380440000,-20519000,-62759000,-10617000,49412000,-32477000,-76960000,-345000000,33156000,0,0,0,-311844000,0,-8364000,165493000,173857000,380440000,-53009000,327431000,https://www.sec.gov/Archives/edgar/data/860731/000086073124000008/0000860731-24-000008-index.htm,https://www.sec.gov/Archives/edgar/data/860731/000086073124000008/tyl-20231231.htm
2022-12-31,TYL,USD,0000860731,2023-02-22,2023-02-22 17:17:06,2022,FY,164240000,159072000,-87192000,102985000,26555000,-51410000,0,-17537000,95502000,15795000,381455000,-50151000,-163921000,-29935000,71034000,443000,-172530000,-360000000,15761000,0,0,0,-344239000,0,-135314000,173857000,309171000,381455000,-50151000,331304000,https://www.sec.gov/Archives/edgar/data/860731/000086073123000009/0000860731-23-000009-index.htm,https://www.sec.gov/Archives/edgar/data/860731/000086073123000009/tyl-20221231.htm
2021-12-31,TYL,USD,0000860731,2022-02-23,2022-02-23 17:12:10,2021,FY,161458000,135624000,-13271000,104726000,-29831000,17608000,-47366000,-44947000,44874000,13047000,371753000,-55612000,-2089706000,-77450000,131449000,384000,-2090935000,1327835000,109872000,-12977000,0,0,1424730000,0,-294452000,309171000,603623000,371753000,-55612000,316141000,https://www.sec.gov/Archives/edgar/data/860731/000086073122000011/0000860731-22-000011-index.htm,https://www.sec.gov/Archives/edgar/data/860731/000086073122000011/tyl-20211231.htm
2020-12-31,TYL,USD,0000860731,2021-02-19,2021-02-19 16:39:35,2020,FY,194820000,81657000,-7936000,67365000,9884000,-10733000,-27100000,-967000,48684000,9299000,355089000,-28466000,-1292000,-166618000,97742000,314000,-98320000,0,135275000,-15484000,0,-5619000,114172000,0,370941000,603623000,232682000,355089000,-28466000,326623000,https://www.sec.gov/Archives/edgar/data/860731/000086073121000014/0000860731-21-000014-index.htm,https://www.sec.gov/Archives/edgar/data/860731/000086073121000014/tyl-20201231.htm
2019-12-31,TYL,USD,0000860731,2020-02-19,2020-02-19 16:54:07,2019,FY,146527000,76672000,-6088000,59967000,-33269000,-65738000,-19376000,7403000,44442000,10911000,254720000,-42040000,-218734000,-54742000,70796000,-295000,-245015000,0,96908000,-17786000,0,9576000,88698000,0,98403000,232682000,134279000,254720000,-42040000,212680000,https://www.sec.gov/Archives/edgar/data/860731/000086073120000008/0000860731-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/860731/000086073120000008/tyl12312019-10k.htm
2018-12-31,TYL,USD,0000860731,2019-02-20,2019-02-20 16:43:24,2018,FY,147462000,61759000,-5069000,52740000,-8975000,-53771000,3609000,-2416000,43603000,2286000,250203000,-27424000,-178093000,-115625000,81205000,1682000,-238255000,0,74907000,-146553000,0,8051000,-63595000,0,-51647000,134279000,185926000,250203000,-27424000,222779000,https://www.sec.gov/Archives/edgar/data/860731/000086073119000009/0000860731-19-000009-index.htm,https://www.sec.gov/Archives/edgar/data/860731/000086073119000009/tyl12312018-10k.htm
2017-12-31,TYL,USD,0000860731,2018-02-21,2018-02-21 16:45:40,2017,FY,163945000,53925000,-29865000,37348000,-33708000,-35558000,34680000,878000,-33708000,4110000,195755000,-43057000,-11344000,-59779000,28786000,-1000,-85395000,-10000000,49845000,-7474000,0,7044000,39415000,0,149775000,185926000,36151000,195755000,-43057000,152698000,https://www.sec.gov/Archives/edgar/data/860731/000086073118000011/0000860731-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/860731/000086073118000011/tyl12312017-10k.htm
2016-12-31,TYL,USD,0000860731,2017-02-22,2017-02-22 16:17:30,2016,FY,109857000,50301000,-28939000,29747000,26409000,-30227000,29840000,387000,26409000,4484000,191859000,-37726000,-9394000,-20316000,16837000,-121000,-50720000,-56000000,23527000,-111838000,0,29763000,-138075000,0,3064000,36151000,33087000,191859000,-37726000,154133000,https://www.sec.gov/Archives/edgar/data/860731/000086073117000006/0000860731-17-000006-index.htm,https://www.sec.gov/Archives/edgar/data/860731/000086073117000006/tyl12312016-10k.htm
2015-12-31,TYL,USD,0000860731,2016-02-24,2016-02-24 12:20:57,2015,FY,64869000,19574000,-7956000,20182000,35902000,-28172000,27520000,652000,35902000,-43558000,89013000,-12501000,-339961000,-46907000,900000,10000,-398459000,63866000,23160000,-645000,0,73145000,136366000,0,-173080000,33087000,206167000,89013000,-12501000,76512000,https://www.sec.gov/Archives/edgar/data/860731/000156459016013137/0001564590-16-013137-index.htm,https://www.sec.gov/Archives/edgar/data/860731/000156459016013137/tyl-10k_20151231.htm
