symbol,date,analystRatingsbuy,analystRatingsHold,analystRatingsSell,analystRatingsStrongSell,analystRatingsStrongBuy
DPZ,2026-01-01,19,12,1,1,1
DPZ,2025-12-01,19,12,1,1,1
DPZ,2025-11-01,19,12,1,1,1
DPZ,2025-10-01,19,12,1,1,1
DPZ,2025-09-01,18,12,1,1,1
DPZ,2025-08-01,18,12,1,2,1
DPZ,2025-07-01,18,11,1,2,3
DPZ,2025-06-01,17,10,1,2,4
DPZ,2025-05-01,16,10,0,2,4
DPZ,2025-04-01,17,12,0,2,4
DPZ,2025-03-01,17,12,0,2,4
DPZ,2025-02-01,18,11,0,2,4
DPZ,2025-01-01,18,11,0,1,4
DPZ,2024-12-01,18,11,0,1,4
DPZ,2024-11-01,18,12,0,1,5
DPZ,2024-10-01,17,12,1,2,11
DPZ,2024-09-01,17,12,1,2,11
DPZ,2024-08-01,17,17,1,2,11
DPZ,2024-07-01,12,17,1,0,11
DPZ,2024-06-01,12,17,1,0,10
DPZ,2024-05-01,7,17,0,0,6
DPZ,2024-04-01,7,17,0,0,6
DPZ,2024-03-01,7,17,0,0,6
DPZ,2024-02-01,7,17,0,0,6
DPZ,2024-01-01,7,17,0,0,6
DPZ,2023-12-01,7,17,0,0,6
DPZ,2023-11-01,7,17,0,0,6
DPZ,2023-10-01,7,17,0,0,6
DPZ,2023-09-01,7,17,0,0,6
DPZ,2023-08-01,7,17,0,0,6
DPZ,2023-07-01,7,17,0,0,6
DPZ,2023-06-01,7,17,0,0,6
DPZ,2023-05-01,7,17,0,0,6
DPZ,2023-04-01,7,17,0,0,6
DPZ,2023-03-01,7,17,0,0,6
DPZ,2023-02-01,7,17,0,0,6
DPZ,2023-01-01,3,12,0,0,5
DPZ,2022-12-01,3,12,0,0,5
DPZ,2022-11-01,3,12,0,0,5
DPZ,2022-10-01,3,12,0,0,5
DPZ,2022-09-01,3,21,1,0,7
DPZ,2022-08-01,3,12,0,0,5
DPZ,2022-07-01,3,21,1,0,7
DPZ,2022-06-01,3,12,0,0,5
DPZ,2022-05-01,5,19,1,0,8
DPZ,2022-04-01,3,12,0,0,5
DPZ,2022-03-01,3,12,0,0,5
DPZ,2022-02-01,3,12,0,0,5
DPZ,2022-01-01,3,12,0,0,5
DPZ,2021-12-01,3,12,0,0,5
DPZ,2021-11-01,3,12,0,0,5
DPZ,2021-10-01,3,12,0,0,5
DPZ,2021-09-01,3,12,0,0,5
DPZ,2021-08-01,3,12,0,0,5
DPZ,2021-07-01,3,12,0,0,5
DPZ,2021-06-01,3,12,0,0,5
DPZ,2021-05-01,3,12,0,0,5
DPZ,2021-04-01,3,12,0,0,5
DPZ,2021-03-01,3,12,0,0,5
DPZ,2021-02-01,8,12,0,0,8
DPZ,2021-01-01,9,11,0,0,9
DPZ,2020-12-01,2,11,0,0,5
DPZ,2020-07-01,5,13,0,0,6
DPZ,2020-06-01,8,14,0,0,9
DPZ,2020-05-01,9,13,1,0,8
DPZ,2020-04-01,4,12,0,0,6
DPZ,2020-03-01,4,12,0,0,6
DPZ,2020-02-01,4,12,0,0,6
DPZ,2020-01-01,4,12,0,0,6
DPZ,2019-12-01,4,12,0,0,6
DPZ,2019-11-01,4,12,0,0,6
DPZ,2019-10-01,4,12,0,0,6
DPZ,2019-09-01,4,12,0,0,6
DPZ,2019-08-01,4,12,0,0,6
DPZ,2019-07-01,4,12,0,0,6
DPZ,2019-06-01,4,12,0,0,6
DPZ,2019-05-01,4,12,0,0,6
DPZ,2019-04-01,4,12,0,0,6
DPZ,2019-03-01,4,12,0,0,6
DPZ,2019-02-01,4,12,0,0,6
DPZ,2019-01-01,4,12,0,0,6
