symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
GPN,2024-12-31,112.06,254845000,28557930700,2538416000,16815381000,42834895700
GPN,2023-12-31,127,261125999,33163001873,2088887000,17375822000,48449936873
GPN,2022-12-31,99.32,275191000,27331970120,1997566000,14285897000,39620301120
GPN,2021-12-31,135.18,292655000,39561102900,1979308000,12081070000,49662864900
GPN,2020-12-31,215.42,299222000,64458403240,1945868000,9756168000,72268703240
GPN,2019-12-31,182.56,198298000,36201282880,1678273000,9677550000,44200559880
GPN,2018-12-31,103.13,158672000,16363843360,1210878000,5830729000,20983694360
GPN,2017-12-31,100.24,154652000,15502316480,1335855000,5294882000,19461343480
GPN,2016-12-31,69.41,146030000,10135942300,1162779000,4830684000,13803847300
GPN,2016-05-31,77.69,132284000,10277143960,1044728000,4893722000,14126137960
GPN,2015-05-31,52.37,134072000,7021350640,650739000,2332696000,8703307640
GPN,2014-05-31,34.28,144238000,4944478640,581872000,1833807000,6196413640
GPN,2013-05-31,23.98,155534000,3729705320,680470000,1150930000,4200165320
GPN,2012-05-31,21.24,157658000,3348655919,781275000,528376000,3095756919
GPN,2011-05-31,25.98,159674000,4148330520,1354285000,624764000,3418809520
GPN,2010-05-31,20.72,162150000,3359748000,769946000,500321000,3090123000
GPN,2009-05-31,18.31,160320000,2935459200,426935000,207177000,2715701200
GPN,2008-05-31,23.61,159036000,3754839960,456060000,1527000,3300306960
GPN,2007-05-31,20.02,160657303,3216359206,308872000,0,2907487206
GPN,2006-05-31,23.29,157891824,3677300580,218475000,746000,3459571580
GPN,2005-05-31,17.33,153367956,2657866677,48979000,68088000,2676975677
GPN,2004-05-31,11.68,150465060,1757431900,34472000,222952000,1945911900
GPN,2003-05-31,8.5,147864220,1256845870,38010000,38607000,1257442870
GPN,2002-05-31,9.07,146707692,1330638766,19194000,29310000,1340754766
GPN,2001-05-31,6.58,114062651,750532243,6103000,77713000,822142243
GPN,2000-05-31,3.75,106603226,399762097,2766000,7232000,404228097
