symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
SNDK,2025-06-27,47.15,145000000,6836750000,1481000000,2042000000,7397750000
SNDK,2024-06-30,36,144000000,5184000000,328000000,996000000,5852000000
SNDK,2023-06-30,36,144000000,5184000000,292000000,1020000000,5912000000
SNDK,2022-07-01,36,144000000,5184000000,335000000,950000000,5799000000
SNDK,2022-06-30,36,144000000,5184000000,335000000,950000000,5799000000
SNDK,2016-01-03,36,0,0,1478948000,2150954000,672006000
SNDK,2014-12-28,36,0,0,809003000,2053209000,1244206000
SNDK,2013-12-29,36,0,0,986246000,1985363000,999117000
SNDK,2012-12-30,36,0,0,995470000,1696621000,701151000
SNDK,2012-01-01,36,0,0,1167496000,1604911000,437415000
SNDK,2011-01-02,36,0,0,829149000,1711032000,881883000
SNDK,2010-01-03,36,0,0,1100364000,1009722000,-90642000
SNDK,2008-12-28,36,0,0,962061000,954094000,-7967000
SNDK,2007-12-30,36,0,0,833749000,1225000000,391251000
SNDK,2006-12-31,36,0,0,1580700000,1225000000,-355700000
SNDK,2006-01-01,36,0,0,762058000,0,-762058000
SNDK,2005-01-02,36,0,0,463795000,0,-463795000
SNDK,2003-12-28,36,0,0,734479000,150000000,-584479000
SNDK,2002-12-31,36,0,0,266635000,150000000,-116635000
SNDK,2001-12-31,36,0,0,189499000,125000000,-64499000
SNDK,2000-12-31,36,0,0,106277000,0,-106277000
SNDK,1999-12-31,36,0,0,146200000,0,-146200000
SNDK,1998-12-31,36,0,0,15400000,0,-15400000
SNDK,1997-12-31,36,0,0,20900000,0,-20900000
SNDK,1996-12-31,36,0,0,19300000,0,-19300000
SNDK,1995-12-31,36,0,0,27300000,100000,-27200000
SNDK,1994-12-31,36,0,0,11100000,600000,-10500000
