date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,MOH,USD,0001179929,2025-02-11,2025-02-11 16:08:09,2024,FY,40650000000,35914000000,4736000000,0.1165067651,0,2743000000,0,2743000000,286000000,3029000000,38943000000,0,118000000,186000000,1893000000,0.0465682657,1707000000,0.0419926199,-118000000,1589000000,0.0390897909,410000000,1179000000,0.02900369,20.52,20.42,57400000,57700000,https://www.sec.gov/Archives/edgar/data/1179929/000117992925000023/0001179929-25-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1179929/000117992925000023/moh-20241231.htm
2023-12-31,MOH,USD,0001179929,2023-12-31,2023-12-30 19:00:00,2023,FY,34072000000,29738000000,4334000000,0.1272012209,0,2462000000,0,2462000000,299000000,2761000000,32499000000,0,109000000,171000000,1744000000,0.0511857243,1573000000,0.0461669406,-109000000,1464000000,0.0429678328,373000000,1091000000,0.0320204273,18.71,18.78,58100000,58100000,,
2022-12-31,MOH,USD,0001179929,2023-02-13,2023-02-13 16:22:24,2022,FY,31974000000,28048000000,3926000000,0.1227872647,0,2311000000,0,2311000000,442000000,2753000000,30801000000,0,110000000,176000000,1349000000,0.0421905298,1173000000,0.0366860574,-110000000,1063000000,0.0332457622,271000000,792000000,0.0247701257,13.7,13.54,57800000,58500000,https://www.sec.gov/Archives/edgar/data/1179929/000117992923000025/0001179929-23-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1179929/000117992923000025/moh-20221231.htm
2021-12-31,MOH,USD,0001179929,2022-02-14,2022-02-14 17:12:03,2021,FY,27771000000,24491000000,3280000000,0.1181088186,0,2068000000,0,2068000000,192000000,2260000000,26751000000,0,120000000,131000000,1126000000,0.0405458932,1020000000,0.0367289619,-145000000,875000000,0.0315076879,216000000,659000000,0.0237297901,11.4,11.25,57800000,58600000,https://www.sec.gov/Archives/edgar/data/1179929/000117992922000025/0001179929-22-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1179929/000117992922000025/moh-20211231.htm
2020-12-31,MOH,USD,0001179929,2021-02-16,2021-02-16 09:05:18,2020,FY,19423000000,16746000000,2677000000,0.1378262884,0,1480000000,0,1480000000,119000000,1599000000,18345000000,0,102000000,88000000,1151000000,0.0592596406,1078000000,0.0555012099,-117000000,961000000,0.0494774237,288000000,673000000,0.0346496422,11.41,11.24,59000000,59900000,https://www.sec.gov/Archives/edgar/data/1179929/000117992921000024/0001179929-21-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1179929/000117992921000024/moh-20201231.htm
2019-12-31,MOH,USD,0001179929,2020-02-14,2020-02-14 15:08:03,2019,FY,16829000000,14394000000,2435000000,0.1446907125,0,1296000000,0,1296000000,89000000,1385000000,15779000000,0,87000000,89000000,1148000000,0.0682155802,1044000000,0.0620357716,-72000000,972000000,0.0577574425,235000000,737000000,0.0437934518,11.85,11.48,62200000,64200000,https://www.sec.gov/Archives/edgar/data/1179929/000117992920000026/0001179929-20-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1179929/000117992920000026/moh-12312019x10k.htm
2018-12-31,MOH,USD,0001179929,2019-02-19,2019-02-19 16:13:06,2018,FY,18890000000,16266000000,2624000000,0.1389094759,0,1333000000,0,1333000000,15680000000,17013000000,17698000000,0,115000000,127000000,1241000000,0.0656961355,1131000000,0.0598729487,-132000000,999000000,0.0528851244,292000000,707000000,0.0374272102,10.61,10.55,66635249,67000000,https://www.sec.gov/Archives/edgar/data/1179929/000117992919000032/0001179929-19-000032-index.htm,https://www.sec.gov/Archives/edgar/data/1179929/000117992919000032/moh-12312018x10k.htm
2017-12-31,MOH,USD,0001179929,2018-03-01,2018-03-01 14:43:41,2017,FY,19883000000,18003000000,1880000000,0.0945531358,0,1594000000,0,1594000000,18352000000,19946000000,20438000000,0,118000000,178000000,-316000000,-0.0158929739,-555000000,-0.0279132928,-57000000,-612000000,-0.0307800634,-100000000,-512000000,-0.0257506413,-9.14,-9.14,56000000,56000000,https://www.sec.gov/Archives/edgar/data/1179929/000117992918000040/0001179929-18-000040-index.htm,https://www.sec.gov/Archives/edgar/data/1179929/000117992918000040/moh-12312017x10k.htm
2016-12-31,MOH,USD,0001179929,2017-03-01,2017-03-01 16:18:02,2016,FY,17711000000,15941000000,1770000000,0.0999378917,0,1393000000,0,1393000000,139000000,1532000000,17473000000,0,101000000,182000000,488000000,0.0275534978,306000000,0.0172773982,-101000000,137000000,0.0077353057,129000000,8000000,0.0004516967,0.93,0.92,55000000,56000000,https://www.sec.gov/Archives/edgar/data/1179929/000117992917000046/0001179929-17-000046-index.htm,https://www.sec.gov/Archives/edgar/data/1179929/000117992917000046/moh-12312016x10k.htm
2015-12-31,MOH,USD,0001179929,2016-02-26,2016-02-26 16:59:25,2015,FY,14072000000,12434000000,1638000000,0.1164013644,0,1147000000,0,1147000000,104000000,1251000000,13685000000,0,66000000,126000000,514000000,0.0365264355,387000000,0.0275014213,-65000000,322000000,0.0228823195,179000000,143000000,0.0101620239,2.75,2.58,52000000,56000000,https://www.sec.gov/Archives/edgar/data/1179929/000117992916000231/0001179929-16-000231-index.htm,https://www.sec.gov/Archives/edgar/data/1179929/000117992916000231/moh-12312015x10k.htm
