date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2025-09-27,HOLX,USD,0000859737,2025-10-21,2025-10-21 09:58:42,2025,FY,1959500000,243200000,2202700000,600800000,679400000,185200000,3668100000,653700000,3640600000,589100000,4229700000,78500000,239800000,145100000,5346800000,0,9014900000,193400000,33400000,0,199700000,550700000,977200000,2593400000,12400000,373800000,10200000,2989800000,0,118900000,3967000000,0,3000000,3411500000,-100800000,1734200000,5047900000,5047900000,9014900000,0,9014900000,321700000,2626800000,667300000,https://www.sec.gov/Archives/edgar/data/859737/000119312525244423/0001193125-25-244423-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000119312525244423/d72397dex21.htm
2024-09-30,HOLX,USD,0000859737,2024-11-27,2024-11-27 07:24:17,2024,FY,2160200000,173400000,2333600000,600400000,679800000,209500000,3823300000,630000000,3443100000,844600000,4287700000,150700000,128800000,135500000,5332700000,0,9156000000,203800000,64800000,69400000,212900000,486300000,1037200000,2593200000,13800000,371200000,10600000,2988800000,0,123400000,4026000000,0,3000000,2845800000,-111500000,2392700000,5130000000,5130000000,9156000000,0,9156000000,324100000,2658000000,497800000,https://www.sec.gov/Archives/edgar/data/859737/000085973724000024/0000859737-24-000024-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973724000024/holx-20240928.htm
2023-09-30,HOLX,USD,0000859737,2023-11-21,2023-11-21 08:17:06,2023,FY,2722500000,0,2722500000,625600000,617600000,218800000,4184500000,579700000,3281300000,888600000,4169900000,15500000,56600000,133100000,4954800000,0,9139300000,175200000,310500000,62300000,199200000,460100000,1207300000,2593600000,13800000,294500000,13200000,2915100000,0,85900000,4122400000,0,3000000,2056300000,-147600000,3105200000,5016900000,5016900000,9139300000,0,9139300000,15500000,2904100000,181600000,https://www.sec.gov/Archives/edgar/data/859737/000085973723000023/0000859737-23-000023-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973723000023/holx-20230930.htm
2022-09-30,HOLX,USD,0000859737,2022-11-15,2022-11-15 08:26:06,2022,FY,2339500000,0,2339500000,617600000,623700000,281200000,3862000000,550500000,3236500000,1280600000,4517100000,5500000,16200000,119900000,5209200000,0,9071200000,197700000,41400000,44200000,186500000,467900000,937700000,2880200000,9400000,342400000,25300000,3257300000,0,98200000,4195000000,0,3000000,1600300000,-238200000,3511100000,4876200000,4876200000,9071200000,0,9071200000,5500000,2921600000,582100000,https://www.sec.gov/Archives/edgar/data/859737/000085973722000022/0000859737-22-000022-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973722000022/holx-20220924.htm
2021-09-30,HOLX,USD,0000859737,2021-11-16,2021-11-16 08:36:50,2021,FY,1170300000,0,1170300000,942700000,501200000,554500000,3168700000,648300000,3281600000,1659200000,4940800000,9500000,21900000,130700000,5751200000,0,8919900000,215900000,343500000,70900000,198000000,498500000,1326800000,2801100000,20300000,460500000,92600000,3374500000,0,119400000,4701300000,0,3000000,298300000,-59100000,3976400000,4218600000,4218600000,8919900000,0,8919900000,9500000,3144600000,1974300000,https://www.sec.gov/Archives/edgar/data/859737/000085973721000023/0000859737-21-000023-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973721000023/holx-20210925.htm
2020-09-30,HOLX,USD,0000859737,2020-11-17,2020-11-17 08:20:30,2020,FY,701000000,0,701000000,1028900000,395100000,97300000,2222300000,572200000,2657900000,1307500000,3965400000,11400000,15500000,409000000,4973500000,0,7195800000,178800000,350300000,125300000,186100000,398800000,1239300000,2796900000,12900000,305500000,133900000,3249200000,0,108400000,4488500000,0,2900000,-1573200000,-49700000,4325200000,2705200000,2707300000,7195800000,2100000,7195800000,11400000,3147200000,2446200000,https://www.sec.gov/Archives/edgar/data/859737/000085973720000039/0000859737-20-000039-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973720000039/holx-20200926.htm
2019-09-30,HOLX,USD,0000859737,2019-11-27,2019-11-27 07:48:06,2019,FY,601800000,0,601800000,648700000,444900000,97700000,1792600000,470900000,2563700000,1459800000,4183900000,54100000,17200000,83300000,4818500000,0,6611100000,186500000,273200000,56100000,179500000,374800000,1070100000,2836500000,15800000,275300000,128700000,3261900000,0,54700000,4332000000,0,2900000,-2688700000,-42300000,4843800000,2279100000,2279100000,6611100000,0,6611100000,54100000,3109700000,2507900000,https://www.sec.gov/Archives/edgar/data/859737/000085973719000026/0000859737-19-000026-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973719000026/holxq4-2019.htm
2018-09-30,HOLX,USD,0000859737,2018-11-20,2018-11-20 08:00:52,2018,FY,666700000,0,666700000,579200000,384100000,93200000,1723200000,478200000,2533200000,2398600000,4931800000,8800000,12900000,76000000,5507700000,0,7230900000,192200000,601400000,57200000,172900000,378900000,1402600000,2761000000,18200000,498200000,122100000,3399500000,0,58100000,4802100000,0,2900000,-2494000000,-25500000,4945400000,2428800000,2428800000,7230900000,0,7230900000,8800000,3362400000,2695700000,https://www.sec.gov/Archives/edgar/data/859737/000085973718000020/0000859737-18-000020-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973718000020/holx_q4-2018.htm
2017-09-30,HOLX,USD,0000859737,2017-11-21,2017-11-21 08:54:05,2017,FY,540600000,0,540600000,533500000,331600000,72900000,1478600000,472800000,3171200000,2753900000,5912800000,3000000,9100000,72600000,6501000000,0,7979600000,166600000,1152400000,66900000,171200000,308400000,1865500000,2228900000,20800000,973600000,106100000,3329400000,0,58400000,5194900000,0,2900000,-2382700000,-16200000,5180700000,2784700000,2784700000,7979600000,0,7979600000,3000000,3381300000,2840700000,https://www.sec.gov/Archives/edgar/data/859737/000085973717000023/0000859737-17-000023-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973717000023/holx_q4-2017.htm
2016-09-30,HOLX,USD,0000859737,2016-11-17,2016-11-17 06:23:23,2016,FY,548400000,0,548400000,447000000,274700000,56500000,1326600000,460200000,2803100000,2643400000,5446500000,3500000,9300000,60900000,5990400000,0,7317000000,156900000,296000000,38400000,161400000,249200000,901900000,3084200000,15900000,982600000,189700000,4272400000,0,34800000,5174300000,0,2900000,-3138200000,-32300000,5310300000,2142700000,2142700000,7317000000,0,7317000000,3500000,3380200000,2831800000,https://www.sec.gov/Archives/edgar/data/859737/000085973716000071/0000859737-16-000071-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973716000071/holx_q4-2016.htm
