date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,421.68,421.71,390.87,400.25,400.25,4696721,4696721,-21.43,-5.08,408.6275,"January 02, 26",-0.0508
2025-12-31,429.55,429.98,421.86,422.02,422.02,1599300,1599300,-7.53,-1.75,425.8525,"December 31, 25",-0.0175
2025-12-30,433.47,435.7,429.05,429.55,429.55,1345200,1345200,-3.92,-0.90433,431.9425,"December 30, 25",-0.0090433
2025-12-29,435.9,440.78,429,433.55,433.55,1682000,1682000,-2.35,-0.53911,434.8075,"December 29, 25",-0.0053911
2025-12-26,441.99,446.8,436.64,438.47,438.47,1257100,1257100,-3.52,-0.7964,440.975,"December 26, 25",-0.007964
2025-12-24,436.96,443.5,436.57,441.57,441.57,904442,904442,4.61,1.06,439.65,"December 24, 25",0.0106
2025-12-23,433.21,437.87,424,437.35,437.35,2340400,2340400,4.14,0.95566,433.1075,"December 23, 25",0.0095566
2025-12-22,452.87,458.25,429.59,433.59,433.59,5667633,5667633,-19.28,-4.26,443.575,"December 22, 25",-0.0426
2025-12-19,464.99,474.89,450.08,450.22,450.22,34651000,34651000,-14.77,-3.18,460.045,"December 19, 25",-0.0318
2025-12-18,449.97,467.87,448.36,465.74,465.74,4569500,4569500,15.77,3.5,457.985,"December 18, 25",0.035
2025-12-17,457.73,464.33,445.97,446.23,446.23,3476417,3476417,-11.5,-2.51,453.565,"December 17, 25",-0.0251
2025-12-16,448.5,464.39,447.25,455.18,455.18,3466733,3466733,6.68,1.49,453.83,"December 16, 25",0.0149
2025-12-15,463.37,467.33,447.92,447.92,447.92,3882120,3882120,-15.45,-3.33,456.635,"December 15, 25",-0.0333
2025-12-12,472,485.33,455,455.68,455.68,6206303,6206303,-16.32,-3.46,467.0025,"December 12, 25",-0.0346
2025-12-11,470.47,475,462.5,472.73,472.73,4109400,4109400,2.26,0.48037,470.175,"December 11, 25",0.0048037
2025-12-10,454.11,474.31,454.11,467.67,467.67,4945700,4945700,13.56,2.99,462.55,"December 10, 25",0.0299
2025-12-09,441.5,458.64,440.2,456.33,456.33,5721321,5721321,14.83,3.36,449.1675,"December 09, 25",0.0336
2025-12-08,434.6,456.97,424.33,447.98,447.98,14030500,14030500,13.38,3.08,440.97,"December 08, 25",0.0308
2025-12-05,398.35,408.19,397.21,399.77,399.77,3105827,3105827,1.42,0.35647,400.88,"December 05, 25",0.0035647
2025-12-04,398,399.76,386.51,398.85,398.85,2371128,2371128,0.85,0.21357,395.78,"December 04, 25",0.0021357
2025-12-03,381.22,401.55,380,395,395,3408300,3408300,13.78,3.61,389.4425,"December 03, 25",0.0361
2025-12-02,379.15,392.87,373,382.18,382.18,2873433,2873433,3.03,0.79916,381.8,"December 02, 25",0.0079916
