symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
TECH,2025-06-30,51.45,157521000,8104455450,162186000,444058000,8386327450
TECH,2024-06-30,71.61,157708000,11293469880,151791000,419538000,11561216880
TECH,2023-06-30,81.63,157179000,12830521770,180571000,454965000,13104915770
TECH,2022-06-30,86.66,156876000,13594874160,172567000,325971000,13748278160
TECH,2021-06-30,112.57,154988000,17446999160,199091000,420554000,17668462160
TECH,2020-06-30,66.02,152804000,10088120080,146625000,433526000,10375021080
TECH,2019-06-30,52.32,151124000,7906807680,100886000,505160000,8311081680
TECH,2018-06-30,36.99,149904000,5544948960,121990000,339000000,5761958960
TECH,2017-06-30,29.38,149252000,4385023760,91612000,349903000,4643314760
TECH,2016-06-30,28.19,148776000,4193995440,64237000,133759000,4263517440
TECH,2015-06-30,24.62,148384000,3653214080,54532000,116048000,3714730080
TECH,2014-06-30,23.14,147560000,3414538400,318568000,12946000,3108916400
TECH,2013-06-30,17.42,147344000,2566732480,163786000,0,2402946480
TECH,2012-06-30,18.55,147756000,2740873800,116675000,0,2624198800
TECH,2011-06-30,20.84,148392000,3092489280,77613000,0,3014876280
TECH,2010-06-30,14.36,149020000,2139927200,98925000,0,2041002200
TECH,2009-06-30,15.95,151208000,2411767600,160940000,0,2250827600
TECH,2008-06-30,19.35,156556000,3029358600,166992000,0,2862366600
TECH,2007-06-30,14.3,157624000,2254023200,135485000,0,2118538200
TECH,2006-06-30,12.73,156196000,1988375080,89634000,13427000,1912168080
TECH,2005-06-30,11.48,161436000,1853285280,80344000,14616000,1787557280
TECH,2004-06-30,10.86,164184000,1783038240,51201000,15857000,1747694240
TECH,2003-06-30,7.59,165476236,1255964631,39371062,17085822,1233679391
TECH,2002-06-30,6.96,166030908,1155575119,26392480,18050289,1147232928
TECH,2001-06-30,8.13,165754680,1347585548,21267791,18935049,1345252806
TECH,2000-06-30,16.25,162501928,2640656330,17356108,19759364,2643059586
TECH,1999-06-30,3.17,160938936,510176427,12800000,0,497376427
TECH,1998-06-30,2.38,151623744,360864510,27400000,0,333464510
TECH,1997-06-30,1.89,150344828,284151724,8600000,0,275551724
TECH,1996-06-30,1.89,155542800,293975892,7400000,0,286575892
TECH,1995-06-30,0.84375,152351296,128546406,5300000,0,123246406
TECH,1994-06-30,0.65625,145714286,95625000,5900000,0,89725000
TECH,1993-06-30,0.92188,146666667,135209066,4000000,0,131209066
TECH,1992-06-30,0.5625,133333333,74999999,4500000,2100000,72599999
TECH,1991-06-30,0.42188,128000000,54000640,2000000,800000,52800640
TECH,1990-06-30,0.16406,133333333,21874666,1300000,1100000,21674666
TECH,1989-06-30,0.082031,126144000,10347718,1000000,600000,9947718
