holder,shares,dateReported,change
STOCK YARDS BANK & TRUST CO,60614,2025-09-30,429
COOKSON PEIRCE & CO INC,60546,2025-09-30,1339
Assenagon Asset Management S.A.,59920,2025-09-30,-20350
Orbis Allan Gray Ltd,59606,2025-09-30,12836
"BNP PARIBAS ARBITRAGE, SNC",58885,2025-09-30,33584
Mitsubishi UFJ Trust & Banking Corp,58707,2025-09-30,-10064
"ADVISOR GROUP HOLDINGS, INC.",56286,2025-09-30,29893
NEW YORK STATE COMMON RETIREMENT FUND,55109,2025-09-30,2100
Vinva Investment Management Ltd,52289,2025-09-30,971
HANCOCK WHITNEY CORP,51262,2025-09-30,-699
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,51049,2025-09-30,-5818
KLP KAPITALFORVALTNING AS,51000,2025-09-30,-900
Universal- Beteiligungs- und Servicegesellschaft mbH,50594,2025-09-30,-1643
Squarepoint Ops LLC,49478,2025-09-30,22547
Andra AP-fonden,48800,2025-09-30,-6900
CANADA PENSION PLAN INVESTMENT BOARD,48595,2025-09-30,25495
ODDO BHF ASSET MANAGEMENT SAS,48239,2025-09-30,1956
"CIBC Private Wealth Group, LLC",47058,2025-09-30,13060
Achmea Investment Management B.V.,46212,2025-09-30,-6937
VIRGINIA RETIREMENT SYSTEMS ET AL,46100,2025-09-30,-8300
GREAT WEST LIFE ASSURANCE CO /CAN/,45928,2025-09-30,-10716
"Rakuten Investment Management, Inc.",45422,2025-09-30,45422
STATE OF WISCONSIN INVESTMENT BOARD,44732,2025-09-30,-2052
Robeco Schweiz AG,42600,2025-09-30,-10297
Zurcher Kantonalbank (Zurich Cantonalbank),42588,2025-09-30,-28246
SCHRODER INVESTMENT MANAGEMENT GROUP,42509,2025-09-30,-39468
SILVERCREST ASSET MANAGEMENT GROUP LLC,42448,2025-09-30,-16456
DANSKE BANK A/S,42434,2025-09-30,-31645
"ADAGE CAPITAL PARTNERS GP, L.L.C.",40700,2025-09-30,40700
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,40363,2025-09-30,-4959
"JANE STREET GROUP, LLC",39410,2025-09-30,-51456
Ceredex Value Advisors LLC,39300,2025-09-30,-10325
"BARLOW WEALTH PARTNERS, INC.",39067,2025-09-30,874
Daiwa Securities Group Inc.,39044,2025-09-30,-182
"Hamilton Point Investment Advisors, LLC",38660,2025-09-30,39
National Pension Service,38473,2025-09-30,8771
Cetera Investment Advisers,37822,2025-09-30,5456
"HighTower Advisors, LLC",37565,2025-09-30,6904
AVIVA PLC,36907,2025-09-30,1392
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",36650,2025-09-30,-2117
"GHP Investment Advisors, Inc.",34360,2025-09-30,-1972
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",34306,2025-09-30,5406
STIFEL FINANCIAL CORP,33844,2025-09-30,-5617
NAVELLIER & ASSOCIATES INC,33279,2025-09-30,658
Skandinaviska Enskilda Banken AB (publ),33214,2025-09-30,-56857
CORBYN INVESTMENT MANAGEMENT INC/MD,32882,2025-09-30,-4656
FRANKLIN RESOURCES INC,31987,2025-09-30,-20633
CITIGROUP INC,31562,2025-09-30,6373
Running Oak Capital LLC,31224,2025-09-30,-4553
PRUDENTIAL FINANCIAL INC,30715,2025-09-30,18445
FORSTA AP-FONDEN,30581,2025-09-30,100
"NISA INVESTMENT ADVISORS, LLC",29071,2025-09-30,1260
Mediolanum International Funds Ltd,28639,2025-09-30,3435
"Advisors Asset Management, Inc.",28574,2025-09-30,-375
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",28061,2025-09-30,5669
Illinois Municipal Retirement Fund,27902,2025-09-30,-407
MARTINGALE ASSET MANAGEMENT L P,27866,2025-09-30,-8414
NATIONAL BANK OF CANADA /FI/,27690,2025-09-30,27377
Candriam S.C.A.,27443,2025-09-30,130
"Value Aligned Research Advisors, LLC",27179,2025-09-30,27179
"IEQ CAPITAL, LLC",26227,2025-09-30,3799
Verition Fund Management LLC,26087,2025-09-30,2945
Distillate Capital Partners LLC,25899,2025-09-30,-481
CREDIT AGRICOLE S A,25715,2025-09-30,25715
"Moran Wealth Management, LLC",25220,2025-09-30,5427
TORONTO DOMINION BANK,24728,2025-09-30,16429
"Chevy Chase Trust Holdings, LLC",24096,2025-09-30,22845
PUBLIC SECTOR PENSION INVESTMENT BOARD,23982,2025-09-30,3783
"CIM, LLC",23614,2025-09-30,-83
Railway Pension Investments Ltd,23561,2025-09-30,1600
Quantinno Capital Management LP,23420,2025-09-30,3540
PARADIGM CAPITAL MANAGEMENT INC/NY,23375,2025-09-30,-8000
Cerity Partners LLC,23003,2025-09-30,4489
Select Asset Management & Trust,22773,2025-09-30,0
"ExodusPoint Capital Management, LP",22249,2025-09-30,22249
"Horizon Investments, LLC",21822,2025-09-30,7012
ACADIAN ASSET MANAGEMENT LLC,21725,2025-09-30,21
"HANTZ FINANCIAL SERVICES, INC.",21429,2025-09-30,-4051
"Asset Management One Co., Ltd.",21229,2025-09-30,406
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,21181,2025-09-30,2138
Boston Partners,20700,2025-09-30,-18487
WASHINGTON TRUST Co,20594,2025-09-30,1112
Treasurer of the State of North Carolina,19882,2025-09-30,-779
EULAV Asset Management,19608,2025-09-30,1
Police & Firemen's Retirement System of New Jersey,19559,2025-09-30,2745
"Strategic Global Advisors, LLC",19210,2025-09-30,-316
"NATIXIS ADVISORS, L.P.",18973,2025-09-30,-8343
RITHOLTZ WEALTH MANAGEMENT,18820,2025-09-30,-1530
"Ensign Peak Advisors, Inc",18517,2025-09-30,-9165
"Marks Group Wealth Management, Inc",18431,2025-09-30,-1840
CAPITAL FUND MANAGEMENT S.A.,17900,2025-09-30,-20810
WEDGE CAPITAL MANAGEMENT L L P/NC,17738,2025-09-30,-3682
"Mariner, LLC",17503,2025-09-30,4796
NOMURA ASSET MANAGEMENT CO LTD,17295,2025-09-30,-4050
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",17072,2025-09-30,-3079
"Livforsakringsbolaget Skandia, Omsesidigt",17039,2025-09-30,8420
Mn Services Vermogensbeheer B.V.,17000,2025-09-30,0
Creative Planning,16732,2025-09-30,2708
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,16300,2025-09-30,3000
REGIONS FINANCIAL CORP,16240,2025-09-30,-5865
"NewEdge Advisors, LLC",16119,2025-09-30,1102
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,16054,2025-09-30,-17316
VOYA INVESTMENT MANAGEMENT LLC,15927,2025-09-30,-15384
Walleye Capital LLC,15823,2025-09-30,14966
"WILEY BROS.-AINTREE CAPITAL, LLC",15796,2025-09-30,-2320
"SEIZERT CAPITAL PARTNERS, LLC",15683,2025-09-30,-5503
State of New Jersey Common Pension Fund D,14919,2025-09-30,-326
THRIVENT FINANCIAL FOR LUTHERANS,14875,2025-09-30,-13600
"Resona Asset Management Co.,Ltd.",14858,2025-09-30,-497
Waratah Capital Advisors Ltd.,14822,2025-09-30,7549
Sienna Gestion,14694,2025-09-30,0
"MML INVESTORS SERVICES, LLC",14595,2025-09-30,1365
LGT Group Foundation,14340,2025-09-30,2645
"CWM, LLC",14325,2025-09-30,6026
Genus Capital Management Inc.,14310,2025-09-30,-5610
Neuberger Berman Group LLC,14005,2025-09-30,-1680
"Empowered Funds, LLC",13994,2025-09-30,746
"Concurrent Investment Advisors, LLC",13966,2025-09-30,145
"TWO SIGMA ADVISERS, LP",13900,2025-09-30,-2500
PFG Advisors,13896,2025-09-30,1111
Quantbot Technologies LP,13787,2025-09-30,6702
STRS OHIO,13758,2025-09-30,-6924
"WESPAC Advisors SoCal, LLC",13452,2025-09-30,-459
Arizona State Retirement System,13238,2025-09-30,-53
"CI Private Wealth, LLC",13237,2025-09-30,29
Handelsbanken Fonder AB,13216,2025-09-30,1500
STATE OF MICHIGAN RETIREMENT SYSTEM,13000,2025-09-30,1352
South Dakota Investment Council,12972,2025-09-30,-3500
Dorsey Wright & Associates,12953,2025-09-30,568
"Callan Family Office, LLC",12928,2025-09-30,-1288
"Susquehanna Portfolio Strategies, LLC",12885,2025-09-30,0
iA Global Asset Management Inc.,12755,2025-09-30,11432
TD Waterhouse Canada Inc.,12593,2025-09-30,910
DnB Asset Management AS,12558,2025-09-30,667
"PineBridge Investments, L.P.",12326,2025-09-30,-4748
"Inspire Investing, LLC",12208,2025-09-30,2538
HAHN CAPITAL MANAGEMENT LLC,12176,2025-09-30,-12295
"Mezzasalma Advisors, LLC",12121,2025-09-30,114
"COMMONWEALTH EQUITY SERVICES, LLC",11926,2025-09-30,1358
"MetLife Investment Management, LLC",11824,2025-09-30,-12966
Monument Capital Management,11686,2025-09-30,-236
DekaBank Deutsche Girozentrale,11662,2025-09-30,0
US BANCORP \DE\,11471,2025-09-30,-519
"Glenmede Investment Management, LP",11418,2025-09-30,3740
Czech National Bank,11378,2025-09-30,11378
"Colony Group, LLC",11329,2025-09-30,1049
COMERICA BANK,11318,2025-09-30,-8536
Premier Fund Managers Ltd,11300,2025-09-30,11300
"PRESCOTT GROUP CAPITAL MANAGEMENT, L.L.C.",11000,2025-09-30,0
"Toroso Investments, LLC",10984,2025-09-30,-1104
SIT INVESTMENT ASSOCIATES INC,10890,2025-09-30,-2925
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",10760,2025-09-30,1284
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,10749,2025-09-30,-751
"Crossmark Global Holdings, Inc.",10731,2025-09-30,-3829
Harel Insurance Investments & Financial Services Ltd.,10706,2025-09-30,-2677
"Gibraltar Capital Management, Inc.",10656,2025-09-30,-1452
"CBOE Vest Financial, LLC",10609,2025-09-30,890
"SCALAR GAUGE MANAGEMENT, LLC",10500,2025-09-30,10500
TRUIST FINANCIAL CORP,10360,2025-09-30,91
MITCHELL CAPITAL MANAGEMENT CO,10251,2025-09-30,-6252
ECOFI INVESTISSEMENTS SA,10100,2025-09-30,-11800
Aquatic Capital Management LLC,10044,2025-09-30,10044
VAN ECK ASSOCIATES CORP,10026,2025-09-30,234
UNIVEST FINANCIAL Corp,9742,2025-09-30,-1678
Point72 Europe (London) LLP,9713,2025-09-30,9713
Lansforsakringar Fondforvaltning AB (publ),9588,2025-09-30,24
"Pathstone Holdings, LLC",9576,2025-09-30,-234
Retirement Systems of Alabama,9549,2025-09-30,-64064
AMALGAMATED BANK,9479,2025-09-30,-11848
"SRS Capital Advisors, Inc.",9370,2025-09-30,8621
"SummitTX Capital, L.P.",9368,2025-09-30,9368
"Graham Capital Management, L.P.",9300,2025-09-30,5150
SOROS CAPITAL MANAGEMENT LLC,9200,2025-09-30,9200
Knights of Columbus Asset Advisors LLC,9063,2025-09-30,-2328
Uncommon Cents Investing LLC,8915,2025-09-30,-255
MERCER GLOBAL ADVISORS INC /ADV,8813,2025-09-30,3329
"Savant Capital, LLC",8797,2025-09-30,1064
"GREAT VALLEY ADVISOR GROUP, INC.",8785,2025-09-30,234
"Mirae Asset Global Investments Co., Ltd.",8712,2025-09-30,3567
TUDOR INVESTMENT CORP ET AL,8703,2025-09-30,-6336
"FORTEM FINANCIAL GROUP, LLC",8627,2025-09-30,359
NATIXIS,8517,2025-09-30,8100
IFM Investors Pty Ltd,8505,2025-09-30,-429
BANK OF NOVA SCOTIA,8446,2025-09-30,3881
"XPONANCE, INC.",8427,2025-09-30,-1267
SIERRA SUMMIT ADVISORS LLC,8404,2025-09-30,8404
"Brinker Capital Investments, LLC",8395,2025-09-30,-754
"Westover Capital Advisors, LLC",8383,2025-09-30,-1957
Erste Asset Management GmbH,8300,2025-09-30,7275
CCM INVESTMENT ADVISERS LLC,8282,2025-09-30,-6552
CAPTRUST FINANCIAL ADVISORS,8227,2025-09-30,-164
Baer Investment Advisory LLC,8203,2025-09-30,60
"Horizon Investment Services, LLC",8080,2025-09-30,336
"CWA Asset Management Group, LLC",8060,2025-09-30,522
"LEE JOHNSON CAPITAL MANAGEMENT, LLC",8017,2025-09-30,8017
"Jump Financial, LLC",7951,2025-09-30,-11798
"D. E. Shaw & Co., Inc.",7822,2025-09-30,0
THAMES CAPITAL MANAGEMENT LLC,7791,2025-09-30,7791
CAXTON ASSOCIATES LLP,7725,2025-09-30,7725
"Vanguard Personalized Indexing Management, LLC",7704,2025-09-30,-804
ProShare Advisors LLC,7625,2025-09-30,5641
OPPENHEIMER & CO INC,7624,2025-09-30,127
"Atria Investments, Inc",7614,2025-09-30,-1684
Utah Retirement Systems,7299,2025-09-30,-139
Paralel Advisors LLC,7237,2025-09-30,9
"New Age Alpha Advisors, LLC",7067,2025-09-30,-225
"Bank Julius Baer & Co. Ltd, Zurich",7061,2025-09-30,7061
COMMERCE BANK,6911,2025-09-30,19
EVEXIA WEALTH LLC,6820,2025-09-30,-2272
abrdn plc,6764,2025-09-30,4022
HERITAGE INVESTORS MANAGEMENT CORP,6745,2025-09-30,-923
"Bellwether Advisors, LLC",6738,2025-09-30,-4091
PARK AVENUE SECURITIES LLC,6729,2025-09-30,-97
Raiffeisen Bank International AG,6629,2025-09-30,291
"ASSETMARK, INC",6606,2025-09-30,214
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,6433,2025-09-30,-723
"Spectrum Asset Management, Inc. (NB/CA)",6429,2025-09-30,12
Janney Montgomery Scott LLC,6351,2025-09-30,-1849
"Hilton Capital Management, LLC",6262,2025-09-30,-360
ALGERT GLOBAL LLC,6253,2025-09-30,-15710
"Advisory Services Network, LLC",6233,2025-09-30,-32
Rockefeller Capital Management L.P.,6232,2025-09-30,6232
Engineers Gate Manager LP,6157,2025-09-30,-3075
"YOUSIF CAPITAL MANAGEMENT, LLC",6119,2025-09-30,-9779
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,6105,2025-09-30,6105
"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",6066,2025-09-30,4814
"Cambridge Investment Research Advisors, Inc.",6017,2025-09-30,334
Davidson Capital Management Inc.,6001,2025-09-30,-54
RENAISSANCE TECHNOLOGIES LLC,6000,2025-09-30,-17500
"MARSHALL WACE, LLP",5979,2025-09-30,5315
"BRIDGEWAY CAPITAL MANAGEMENT, LLC",5940,2025-09-30,-100
Woodline Partners LP,5916,2025-09-30,5916
Catalyst Capital Advisors LLC,5850,2025-09-30,525
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,5841,2025-09-30,19
Verdence Capital Advisors LLC,5830,2025-09-30,194
ING GROEP NV,5787,2025-09-30,5787
CIBC Asset Management Inc,5726,2025-09-30,4211
"Baird Financial Group, Inc.",5703,2025-09-30,-117
BURNEY CO/,5700,2025-09-30,-2739
"Gallo Partners, LP",5689,2025-09-30,-8112
"Sumitomo Mitsui DS Asset Management Company, Ltd",5677,2025-09-30,1221
GILDER GAGNON HOWE & CO LLC,5605,2025-09-30,-1
Regents Gate Capital LLP,5521,2025-09-30,5521
"Vident Advisory, LLC",5489,2025-09-30,-9177
"Resources Investment Advisors, LLC.",5374,2025-09-30,-53
"Cresset Asset Management, LLC",5308,2025-09-30,-55
J. Safra Sarasin Holding AG,5305,2025-09-30,1462
MONTAG A & ASSOCIATES INC,5252,2025-09-30,-293
UniSuper Management Pty Ltd,5189,2025-09-30,4389
"Caprock Group, LLC",5166,2025-09-30,5166
ROYAL LONDON ASSET MANAGEMENT LTD,5040,2025-09-30,2774
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,5025,2025-09-30,-4203
NJ State Employees Deferred Compensation Plan,5000,2025-09-30,0
"4D Advisors, LLC",5000,2025-09-30,5000
JANUS HENDERSON GROUP PLC,4957,2025-09-30,1056
Jackson Creek Investment Advisors LLC,4938,2025-09-30,-132
NEOS Investment Management LLC,4914,2025-09-30,4914
PRENTISS SMITH & CO INC,4903,2025-09-30,-159
"State of Alaska, Department of Revenue",4897,2025-09-30,-135
1832 Asset Management L.P.,4857,2025-09-30,62
Quest Partners LLC,4813,2025-09-30,2505
Gunderson Capital Management Inc.,4809,2025-09-30,-169
MACKENZIE FINANCIAL CORP,4756,2025-09-30,1545
CALIFORNIA FIRST LEASING CORP,4748,2025-09-30,678
MERITAGE PORTFOLIO MANAGEMENT,4710,2025-09-30,-1902
Y-Intercept (Hong Kong) Ltd,4657,2025-09-30,2368
COLDSTREAM CAPITAL MANAGEMENT INC,4651,2025-09-30,134
Ethic Inc.,4650,2025-09-30,-45
"Quantum Private Wealth, LLC",4645,2025-09-30,-215
"Steward Partners Investment Advisory, LLC",4641,2025-09-30,958
Investment Management Corp of Ontario,4622,2025-09-30,741
"Linden Thomas Advisory Services, LLC",4591,2025-09-30,57
INTECH INVESTMENT MANAGEMENT LLC,4534,2025-09-30,-93704
Tredje AP-fonden,4518,2025-09-30,-482
Pallas Capital Advisors LLC,4509,2025-09-30,-3
Allworth Financial LP,4501,2025-09-30,-789
Brookstone Capital Management,4470,2025-09-30,158
Campbell & CO Investment Adviser LLC,4438,2025-09-30,3757
"Vestmark Advisory Solutions, Inc.",4417,2025-09-30,-2853
Southeast Asset Advisors Inc.,4375,2025-09-30,-59
"HAGER INVESTMENT MANAGEMENT SERVICES, LLC",4356,2025-09-30,-1098
OPPENHEIMER ASSET MANAGEMENT INC.,4304,2025-09-30,-190
CASTLEARK MANAGEMENT LLC,4300,2025-09-30,0
"Kestra Advisory Services, LLC",4284,2025-09-30,-425
"Merit Financial Group, LLC",4267,2025-09-30,421
Benchmark Investment Advisors LLC,4218,2025-09-30,4218
"PRINCIPAL SECURITIES, INC.",4214,2025-09-30,-157
Oak Thistle LLC,4158,2025-09-30,4158
"RFG Advisory, LLC",4127,2025-09-30,-2375
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,4099,2025-09-30,-502
IFC Advisors LLC,4046,2025-09-30,-163
QUADRANT CAPITAL GROUP LLC,4036,2025-09-30,36
"TILIA FIDUCIARY PARTNERS, INC.",4033,2025-09-30,-288
"Rafferty Asset Management, LLC",4022,2025-09-30,3240
Integrated Wealth Concepts LLC,3909,2025-09-30,-28
"PNC FINANCIAL SERVICES GROUP, INC.",3909,2025-09-30,262
"NewEdge Wealth, LLC",3858,2025-09-30,-3422
ADVISORY RESEARCH INC,3857,2025-09-30,227
"Concentric Capital Strategies, LP",3765,2025-09-30,-1563
Federation des caisses Desjardins du Quebec,3764,2025-09-30,1398
"Liberty Capital Management, Inc.",3741,2025-09-30,1103
Generali Asset Management SPA SGR,3725,2025-09-30,-892
Sterling Capital Management LLC,3669,2025-09-30,-168
XTX Topco Ltd,3668,2025-09-30,3668
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",3649,2025-09-30,-7925
Vestcor Inc,3612,2025-09-30,-811
United Super Pty Ltd in its capacity as Trustee for the Construction & Building Unions Superannuation Fund,3600,2025-09-30,1800
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,3550,2025-09-30,-11087
SUMMIT WEALTH GROUP LLC / CO,3527,2025-09-30,3527
Cumberland Partners Ltd,3500,2025-09-30,750
B. Metzler seel. Sohn & Co. AG,3441,2025-09-30,-795
Donoghue Forlines LLC,3419,2025-09-30,3419
Shay Capital LLC,3359,2025-09-30,2759
Jefferies Financial Group Inc.,3356,2025-09-30,3356
Steel Peak Wealth Management LLC,3327,2025-09-30,485
OMERS ADMINISTRATION Corp,3285,2025-09-30,-800
Canada Post Corp Registered Pension Plan,3261,2025-09-30,3261
MIZUHO SECURITIES USA LLC,3260,2025-09-30,3260
TWIN CAPITAL MANAGEMENT INC,3256,2025-09-30,-2746
Vontobel Holding Ltd.,3183,2025-09-30,-253
"Pinnacle Wealth Management, LLC",3141,2025-09-30,3141
MGO ONE SEVEN LLC,3038,2025-09-30,263
"NBC SECURITIES, INC.",3034,2025-09-30,-136
Voleon Capital Management LP,3016,2025-09-30,2585
PARAGON CAPITAL MANAGEMENT INC,3012,2025-09-30,-177
AG2R LA MONDIALE GESTION D'ACTIFS,3003,2025-09-30,0
PARADIGM ASSET MANAGEMENT CO LLC,3000,2025-09-30,0
"Western Wealth Management, LLC",2988,2025-09-30,623
ASR Vermogensbeheer N.V.,2984,2025-09-30,12
"Banco Santander, S.A.",2929,2025-09-30,0
"HB Wealth Management, LLC",2920,2025-09-30,856
"Modus Advisors, LLC",2909,2025-09-30,125
"SG Americas Securities, LLC",2875,2025-09-30,-1751
"LEVEL FOUR ADVISORY SERVICES, LLC",2815,2025-09-30,181
NORDEN GROUP LLC,2811,2025-09-30,-38
JUPITER ASSET MANAGEMENT LTD,2777,2025-09-30,-18637
Prospera Financial Services Inc,2769,2025-09-30,20
"Carmel Capital Partners, LLC",2766,2025-09-30,-927
"Smith Group Asset Management, LLC",2740,2025-09-30,-160
"Kiker Wealth Management, LLC",2738,2025-09-30,128
"Diligent Investors, LLC",2735,2025-09-30,-3
Buckingham Strategic Partners,2704,2025-09-30,713
Qtron Investments LLC,2696,2025-09-30,-3
"QRG CAPITAL MANAGEMENT, INC.",2660,2025-09-30,-687
"State of Tennessee, Treasury Department",2632,2025-09-30,-16174
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",2631,2025-09-30,1628
HARTFORD INVESTMENT MANAGEMENT CO,2630,2025-09-30,2630
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",2606,2025-09-30,1708
BROWN ADVISORY INC,2591,2025-09-30,-1
"Kestra Investment Management, LLC",2552,2025-09-30,-930
MANCHESTER FINANCIAL INC,2551,2025-09-30,2551
"Private Advisor Group, LLC",2538,2025-09-30,49
Cambridge Advisors Inc.,2514,2025-09-30,-16
"Holocene Advisors, LP",2508,2025-09-30,942
Diversified Trust Co,2484,2025-09-30,-934
"CreativeOne Wealth, LLC",2467,2025-09-30,361
BENJAMIN EDWARDS INC,2454,2025-09-30,766
Banque Cantonale Vaudoise,2454,2025-09-30,-1181
"DRW Securities, LLC",2427,2025-09-30,-74
"Dai-Ichi Life Insurance Company, Ltd",2413,2025-09-30,-109
denkapparat Operations GmbH,2348,2025-09-30,0
