date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,MAA,USD,0000912595,2025-02-07,2025-02-07 16:16:04,2024,FY,541576000,586402000,0,15789000,3789000,0,0,0,3789000,-49264000,1098292000,-322372000,-2874000,0,9975000,-510228000,-825499000,446646000,1230000,0,-690588000,-28411000,-271123000,0,1670000,56761000,55091000,1098292000,-322372000,775920000,https://www.sec.gov/Archives/edgar/data/912595/000095017025016287/0000950170-25-016287-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000095017025016287/maa-20241231.htm
2023-12-31,MAA,USD,0000912595,2024-02-09,2024-02-09 16:16:29,2023,FY,567831000,565857000,0,15699000,4860000,0,0,0,4860000,-17060000,1137187000,-341224000,-16636000,0,0,-417402000,-775262000,121139000,205070000,0,-655405000,-38709000,-367905000,0,-5980000,55091000,61071000,1137187000,-341224000,795963000,https://www.sec.gov/Archives/edgar/data/912595/000095017024013275/0000950170-24-013275-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000095017024013275/maa-20231231.htm
2022-12-31,MAA,USD,0000912595,2023-02-14,2023-02-14 16:07:25,2022,FY,654776000,544004000,0,18798000,-16056000,0,0,0,-16056000,-143043000,1058479000,-296176000,-13849000,0,0,-95211000,-405236000,-106401000,1083000,0,-543293000,-74159000,-722770000,0,-69527000,61071000,130598000,1058479000,-296176000,762303000,https://www.sec.gov/Archives/edgar/data/912595/000095017023002778/0000950170-23-002778-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000095017023002778/maa-20221231.htm
2021-12-31,MAA,USD,0000912595,2022-02-17,2022-02-17 16:11:36,2021,FY,550702000,534415000,0,16665000,55925000,0,0,0,55925000,-262740000,894967000,-511277000,-4669000,0,0,262360000,-253586000,-44730000,645000,0,-474089000,-28224000,-546398000,0,94983000,130598000,35615000,894967000,-511277000,383690000,https://www.sec.gov/Archives/edgar/data/912595/000095017022001423/0000950170-22-001423-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000095017022001423/maa-20211231.htm
2020-12-31,MAA,USD,0000912595,2021-02-18,2021-02-18 16:13:26,2020,FY,264015000,511678000,0,14329000,38170000,0,0,0,38170000,-4243000,823949000,-225506000,-5349000,0,0,-253876000,-484731000,108485000,0,0,-461043000,-21586000,-374144000,0,-34926000,35615000,70541000,823949000,-225506000,598443000,https://www.sec.gov/Archives/edgar/data/912595/000156459021006666/0001564590-21-006666-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000156459021006666/maa-10k_20201231.htm
2019-12-31,MAA,USD,0000912595,2020-02-20,2020-02-20 16:49:53,2019,FY,366618000,497790000,0,13654000,12383000,0,0,0,12383000,-109025000,781420000,-190204000,-5391000,0,0,-42678000,-238273000,-68330000,0,0,-441431000,-14518000,-524279000,0,18868000,70541000,51673000,781420000,-190204000,591216000,https://www.sec.gov/Archives/edgar/data/912595/000156459020005582/0001564590-20-005582-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000156459020005582/maa-10k_20191231.htm
2018-12-31,MAA,USD,0000912595,2019-02-21,2019-02-21 17:25:24,2018,FY,231022000,490995000,0,12444000,9314000,0,0,0,9314000,-6907000,734292000,-254715000,-2905000,0,0,-108730000,-366350000,41020000,585000,-2921000,-423537000,-20283000,-405136000,0,-37194000,51673000,88867000,734292000,-254715000,479577000,https://www.sec.gov/Archives/edgar/data/912595/000091259519000015/0000912595-19-000015-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000091259519000015/maa12312018-10k.htm
2017-12-31,MAA,USD,0000912595,2018-02-23,2018-02-22 19:05:43,2017,FY,340536000,494540000,0,10570000,-49916000,0,0,0,-49916000,-137217000,660800000,-343890000,-1500000,0,0,51180000,-294210000,23923000,1557000,-4782000,-398982000,-21239000,-399523000,0,-32933000,88867000,121800000,660800000,-343890000,316910000,https://www.sec.gov/Archives/edgar/data/912595/000091259518000011/0000912595-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000091259518000011/maa12312017-10k.htm
2016-12-31,MAA,USD,0000912595,2017-02-24,2017-02-24 16:35:48,2016,FY,224402000,323283000,0,11486000,20400000,0,0,-24232000,44632000,-92388000,485004000,-183977000,-424156000,0,0,-40998000,-649131000,488835000,291000,-2019000,-248576000,-16245000,222286000,0,58159000,121800000,63641000,485004000,-183977000,301027000,https://www.sec.gov/Archives/edgar/data/912595/000091259517000005/0000912595-17-000005-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000091259517000005/maa12312016-10k.htm
2015-12-31,MAA,USD,0000912595,2016-02-26,2016-02-25 21:27:24,2015,FY,350745000,294897000,0,6147000,19530000,0,0,-2578000,22108000,-205645000,463721000,-166021000,-32000,0,0,29838000,-136215000,-64017000,622000,-958000,-232079000,-20168000,-316600000,0,10906000,37559000,26653000,463721000,-166021000,297700000,https://www.sec.gov/Archives/edgar/data/912595/000091259516000032/0000912595-16-000032-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000091259516000032/maa12312015-10k.htm
