date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,HII,USD,0001501585,2025-02-06,2025-02-06 12:07:09,2024,FY,550000000,326000000,-122000000,23000000,-372000000,256000000,-22000000,-315000000,-291000000,-12000000,393000000,0,0,0,0,-348000000,-348000000,771000000,0,-162000000,-206000000,-47000000,356000000,0,401000000,831000000,430000000,393000000,-367000000,26000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/0001501585-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm
2023-12-31,HII,USD,0001501585,2024-02-01,2024-02-01 12:09:56,2023,FY,681000000,347000000,-113000000,34000000,15000000,168000000,-3000000,264000000,-414000000,6000000,970000000,-292000000,39000000,0,0,17000000,-236000000,-480000000,0,-75000000,-200000000,-16000000,-771000000,0,-37000000,430000000,467000000,970000000,-292000000,678000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/0001501585-24-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm
2022-12-31,HII,USD,0001501585,2023-02-09,2023-02-09 13:30:13,2022,FY,579000000,358000000,2000000,36000000,-249000000,-196000000,-22000000,6000000,-37000000,40000000,766000000,-284000000,-5000000,25000000,0,-4000000,-268000000,-400000000,0,-52000000,-192000000,-14000000,-658000000,0,-160000000,467000000,627000000,766000000,-284000000,482000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/0001501585-23-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm
2021-12-31,HII,USD,0001501585,2022-02-10,2022-02-10 17:01:54,2021,FY,544000000,293000000,98000000,33000000,-214000000,58000000,-25000000,-169000000,-78000000,6000000,760000000,-331000000,-1665000000,-19000000,19000000,42000000,-1954000000,1625000000,0,-101000000,-186000000,-29000000,1309000000,0,115000000,627000000,512000000,760000000,-331000000,429000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/0001501585-22-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm
2020-12-31,HII,USD,0001501585,2021-02-11,2021-02-11 16:07:04,2020,FY,696000000,247000000,23000000,23000000,69000000,-70000000,11000000,304000000,-176000000,35000000,1093000000,-353000000,-417000000,-17000000,17000000,11000000,-759000000,385000000,0,-84000000,-172000000,-26000000,103000000,0,437000000,512000000,75000000,1093000000,-353000000,740000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/0001501585-21-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm
2019-12-31,HII,USD,0001501585,2020-02-13,2020-02-13 16:40:58,2019,FY,549000000,227000000,97000000,30000000,-39000000,-51000000,-11000000,-57000000,80000000,32000000,896000000,-530000000,-195000000,0,0,98000000,-627000000,0,0,-262000000,-149000000,-23000000,-434000000,0,-165000000,75000000,240000000,896000000,-530000000,366000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000011/0001501585-20-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000011/hii-20191231.htm
2018-12-31,HII,USD,0001501585,2019-02-14,2019-02-14 14:38:12,2018,FY,836000000,203000000,10000000,36000000,-166000000,195000000,40000000,53000000,-454000000,-5000000,914000000,-463000000,-87000000,-10000000,0,74000000,-476000000,0,0,-742000000,-132000000,-25000000,-899000000,0,-461000000,240000000,701000000,914000000,-463000000,451000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158519000005/0001501585-19-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158519000005/hii201810-k.htm
2017-12-31,HII,USD,0001501585,2018-02-15,2018-02-15 16:16:57,2017,FY,479000000,205000000,184000000,34000000,-130000000,-35000000,18000000,102000000,-215000000,42000000,814000000,-382000000,3000000,0,0,30000000,-349000000,-15000000,0,-286000000,-115000000,-68000000,-484000000,0,-19000000,701000000,720000000,814000000,-382000000,432000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158518000006/0001501585-18-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158518000006/hii201710-k.htm
2016-12-31,HII,USD,0001501585,2017-02-16,2017-02-16 11:44:26,2016,FY,573000000,186000000,85000000,36000000,-49000000,-22000000,75000000,-41000000,-61000000,-9000000,822000000,-285000000,-372000000,0,0,4000000,-653000000,0,0,-194000000,-98000000,-51000000,-343000000,0,-174000000,720000000,894000000,822000000,-285000000,537000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158517000005/0001501585-17-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158517000005/hii201610-k.htm
2015-12-31,HII,USD,0001501585,2016-02-18,2016-02-18 13:41:56,2015,FY,404000000,180000000,-15000000,43000000,111000000,-41000000,54000000,97000000,1000000,105000000,828000000,-188000000,-6000000,0,0,53000000,-141000000,-416000000,0,-232000000,-81000000,-54000000,-783000000,0,-96000000,894000000,990000000,828000000,-188000000,640000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158516000038/0001501585-16-000038-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158516000038/hii201510-k.htm
