date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,UAL,USD,0000100517,2025-02-27,2025-02-27 16:04:27,2024,FY,8769000000,5706000000,14475000000,2163000000,1572000000,673000000,18883000000,46723000000,4527000000,2683000000,7210000000,1267000000,0,0,55200000000,0,74083000000,4193000000,3920000000,0,3403000000,11798000000,23314000000,29713000000,4038000000,1580000000,2763000000,38094000000,0,4977000000,61408000000,0,4000000,6880000000,188000000,5603000000,12675000000,12675000000,74083000000,0,74083000000,6973000000,33633000000,24864000000,https://www.sec.gov/Archives/edgar/data/100517/000010051725000046/0000100517-25-000046-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051725000046/ual-20241231.htm
2023-12-31,UAL,USD,0000100517,2024-02-29,2024-02-29 16:30:18,2023,FY,6058000000,8330000000,14388000000,1898000000,1561000000,640000000,18487000000,43729000000,4527000000,2725000000,7252000000,348000000,0,1288000000,52617000000,0,71104000000,3835000000,4823000000,0,3095000000,10450000000,22203000000,31916000000,4048000000,594000000,3019000000,39577000000,0,5079000000,61780000000,0,4000000,3831000000,-62000000,5551000000,9324000000,9324000000,71104000000,0,71104000000,8678000000,36739000000,30681000000,https://www.sec.gov/Archives/edgar/data/100517/000010051724000027/0000100517-24-000027-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051724000027/ual-20231231.htm
2022-12-31,UAL,USD,0000100517,2023-02-16,2023-02-16 17:27:38,2022,FY,7166000000,9248000000,16414000000,1801000000,1109000000,734000000,20058000000,38337000000,4527000000,2762000000,7289000000,1373000000,91000000,210000000,47300000000,0,67358000000,3395000000,3576000000,0,2693000000,10328000000,19992000000,32857000000,3982000000,844000000,2787000000,40470000000,0,5239000000,60462000000,0,4000000,1265000000,175000000,5452000000,6896000000,6896000000,67358000000,0,67358000000,10621000000,36433000000,29267000000,https://www.sec.gov/Archives/edgar/data/100517/000010051723000048/0000100517-23-000048-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051723000048/ual-20221231.htm
2021-12-31,UAL,USD,0000100517,2022-02-18,2022-02-18 16:16:13,2021,FY,18283000000,123000000,18406000000,1663000000,983000000,782000000,21834000000,36719000000,4527000000,2803000000,7330000000,1420000000,659000000,213000000,46341000000,0,68175000000,2562000000,3634000000,0,8593000000,3515000000,18304000000,35732000000,4043000000,0,5067000000,44842000000,0,6003000000,63146000000,0,4000000,625000000,-942000000,5342000000,5029000000,5029000000,68175000000,0,68175000000,1543000000,39366000000,21083000000,https://www.sec.gov/Archives/edgar/data/100517/000010051722000009/0000100517-22-000009-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051722000009/ual-20211231.htm
2020-12-31,UAL,USD,0000100517,2021-03-01,2021-03-01 07:46:29,2020,FY,11269000000,414000000,11683000000,1295000000,932000000,890000000,14800000000,36003000000,4527000000,2838000000,7365000000,1000000000,131000000,249000000,44748000000,0,59548000000,1595000000,2705000000,0,5741000000,2684000000,12725000000,30046000000,5067000000,0,5750000000,40863000000,0,6004000000,53588000000,0,4000000,2626000000,-1139000000,4469000000,5960000000,5960000000,59548000000,0,59548000000,1414000000,32751000000,21482000000,https://www.sec.gov/Archives/edgar/data/100517/000010051721000016/0000100517-21-000016-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051721000016/ual-20201231.htm
2019-12-31,UAL,USD,0000100517,2020-02-25,2020-02-24 21:53:59,2019,FY,2762000000,2182000000,4944000000,1364000000,1072000000,814000000,8194000000,34928000000,4523000000,3009000000,7532000000,1180000000,671000000,130000000,44417000000,0,52611000000,2703000000,2139000000,0,7259000000,2837000000,14938000000,18311000000,2836000000,1736000000,3259000000,26142000000,0,5898000000,41080000000,0,3000000,9716000000,-718000000,2530000000,11531000000,11531000000,52611000000,0,52611000000,3362000000,20450000000,17688000000,https://www.sec.gov/Archives/edgar/data/100517/000010051720000010/0000100517-20-000010-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051720000010/ual201910k.htm
2018-12-31,UAL,USD,0000100517,2019-02-28,2019-02-28 16:23:37,2018,FY,1694000000,2256000000,3950000000,1426000000,985000000,733000000,7094000000,32661000000,4523000000,3159000000,7682000000,966000000,0,621000000,41930000000,0,49024000000,2363000000,2072000000,0,2286000000,7118000000,13839000000,17715000000,2719000000,814000000,3895000000,25143000000,0,6342000000,38982000000,0,3000000,6715000000,-803000000,4127000000,10042000000,10042000000,49024000000,0,49024000000,3222000000,19787000000,18093000000,https://www.sec.gov/Archives/edgar/data/100517/000010051719000009/0000100517-19-000009-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051719000009/ual_201810k.htm
2017-12-31,UAL,USD,0000100517,2018-02-22,2018-02-22 16:59:42,2017,FY,1482000000,2316000000,3798000000,1340000000,924000000,1071000000,7133000000,26208000000,4523000000,3539000000,8062000000,806000000,0,137000000,35213000000,0,42346000000,2196000000,1693000000,0,2192000000,6682000000,12763000000,12699000000,2565000000,225000000,5360000000,20849000000,0,1124000000,33612000000,0,3000000,4549000000,-1147000000,5329000000,8734000000,8734000000,42346000000,0,42346000000,3122000000,14392000000,12910000000,https://www.sec.gov/Archives/edgar/data/100517/000119312518054235/0001193125-18-054235-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000119312518054235/d471340d10k.htm
2016-12-31,UAL,USD,0000100517,2017-02-23,2017-02-23 16:58:35,2016,FY,2179000000,2249000000,4428000000,1176000000,873000000,832000000,7309000000,23318000000,4523000000,3632000000,8155000000,579000000,655000000,124000000,32831000000,0,40140000000,2139000000,965000000,0,2135000000,7047000000,12286000000,10740000000,3178000000,0,5277000000,19195000000,0,938000000,31481000000,0,3000000,3427000000,-829000000,6058000000,8659000000,8659000000,40140000000,0,40140000000,2828000000,11705000000,9526000000,https://www.sec.gov/Archives/edgar/data/100517/000119312517054129/0001193125-17-054129-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000119312517054129/d300268d10k.htm
2015-12-31,UAL,USD,0000100517,2016-02-18,2016-02-18 17:09:20,2015,FY,3006000000,2190000000,5196000000,1128000000,738000000,766000000,7828000000,21580000000,4523000000,4136000000,8659000000,0,2037000000,757000000,33033000000,0,40861000000,1869000000,1359000000,0,2117000000,7069000000,12414000000,10400000000,3836000000,0,5245000000,19481000000,0,862000000,31895000000,0,4000000,3457000000,-831000000,6336000000,8966000000,8966000000,40861000000,0,40861000000,2190000000,11759000000,8753000000,https://www.sec.gov/Archives/edgar/data/100517/000119312516468479/0001193125-16-468479-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000119312516468479/d13806d10k.htm
