date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,EPAM,USD,0001352010,2025-02-28,2025-02-27 17:51:06,2024,FY,1286267000,1690000,1287957000,1002175000,0,136116000,2426248000,335911000,1181575000,436418000,1617993000,0,269799000,100522000,2324225000,0,4750473000,44702000,39634000,50395000,59321000,626987000,821039000,123620000,0,92362000,82301000,298283000,0,138060000,1119322000,0,57000,2555796000,-116864000,1190222000,3629211000,3631151000,4750473000,1940000,4750473000,1690000,163254000,-1123013000,https://www.sec.gov/Archives/edgar/data/1352010/000135201025000007/0001352010-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201025000007/epam-20241231.htm
2023-12-31,EPAM,USD,0001352010,2024-02-22,2024-02-22 17:09:32,2023,FY,2036235000,60739000,2096974000,897032000,0,97355000,3091361000,369951000,562459000,71118000,633577000,0,197901000,59575000,1261004000,0,4352365000,31992000,36558000,38812000,27988000,509582000,644932000,135387000,0,8744000,91832000,235963000,0,145819000,880895000,0,58000,2501107000,-39040000,1008766000,3470891000,3471470000,4352365000,579000,4352365000,60739000,171945000,-1864290000,https://www.sec.gov/Archives/edgar/data/1352010/000135201024000008/0001352010-24-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201024000008/epam-20231231.htm
2022-12-31,EPAM,USD,0001352010,2023-02-24,2023-02-23 21:27:17,2022,FY,1681344000,60336000,1741680000,932626000,0,85319000,2759625000,422128000,529072000,77652000,606724000,0,172797000,47877000,1249526000,0,4009151000,30852000,43213000,46069000,36036000,591313000,747483000,150010000,0,0,108648000,258658000,0,162669000,1006141000,0,58000,2248948000,-95321000,847847000,3001532000,3003010000,4009151000,1478000,4009151000,60336000,193223000,-1488121000,https://www.sec.gov/Archives/edgar/data/1352010/000135201023000013/0001352010-23-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201023000013/epam-20221231.htm
2021-12-31,EPAM,USD,0001352010,2022-02-25,2022-02-25 17:29:19,2021,FY,1446625000,0,1446625000,768928000,0,53927000,2269480000,421055000,530723000,101143000,631866000,0,143928000,56898000,1253747000,0,3523227000,24847000,66122000,27440000,39810000,605201000,763420000,173036000,0,0,90934000,263970000,0,192906000,1027390000,0,57000,1829532000,-54207000,711735000,2487117000,2495837000,3523227000,8720000,3523227000,0,239158000,-1207467000,https://www.sec.gov/Archives/edgar/data/1352010/000135201022000020/0001352010-22-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201022000020/epam-20211231.htm
2020-12-31,EPAM,USD,0001352010,2021-02-25,2021-02-25 17:16:48,2020,FY,1322143000,60007000,1382150000,501062000,0,29570000,1912782000,398205000,211956000,51975000,263931000,0,92454000,53960000,808550000,0,2721332000,10189000,60759000,20603000,17383000,357016000,465950000,205642000,0,0,66722000,272364000,0,241363000,738314000,0,56000,1347880000,-25512000,660594000,1983018000,1983018000,2721332000,0,2721332000,60007000,266401000,-1055742000,https://www.sec.gov/Archives/edgar/data/1352010/000135201021000010/0001352010-21-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201021000010/epam-20201231.htm
2019-12-31,EPAM,USD,0001352010,2020-03-02,2020-02-28 18:34:16,2019,FY,936552000,9000,936561000,497716000,0,39934000,1474211000,404250000,195043000,56258000,251301000,0,75013000,39433000,769997000,0,2244208000,7831000,57542000,33080000,9132000,279363000,386948000,205922000,0,0,55193000,261115000,0,238390000,648063000,0,55000,1020590000,-31374000,606874000,1596145000,1596145000,2244208000,0,2244208000,9000,263464000,-673088000,https://www.sec.gov/Archives/edgar/data/1352010/000135201020000012/0001352010-20-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201020000012/epam-20191231x10k.htm
2018-12-31,EPAM,USD,0001352010,2019-02-26,2019-02-25 21:48:20,2018,FY,770560000,0,770560000,402337000,0,26171000,1199068000,102646000,166832000,57065000,223897000,0,69983000,16208000,412734000,0,1611802000,7444000,0,67845000,4558000,182982000,262829000,25031000,0,0,61346000,86377000,0,0,349206000,0,54000,759533000,-41514000,544523000,1262596000,1262596000,1611802000,0,1611802000,0,25031000,-745529000,https://www.sec.gov/Archives/edgar/data/1352010/000135201019000008/0001352010-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201019000008/epam-20181231x10k.htm
2017-12-31,EPAM,USD,0001352010,2018-02-27,2018-02-27 17:01:43,2017,FY,582585000,0,582585000,352139000,0,25309000,960033000,86419000,119531000,44511000,164042000,0,24974000,14788000,290223000,0,1250256000,5574000,0,40860000,4498000,130035000,180967000,25033000,0,0,69309000,94342000,0,0,275309000,0,53000,518820000,-17623000,473697000,974947000,974947000,1250256000,0,1250256000,0,25033000,-557552000,https://www.sec.gov/Archives/edgar/data/1352010/000135201018000011/0001352010-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201018000011/epam-20171231x10k.htm
2016-12-31,EPAM,USD,0001352010,2017-03-01,2017-02-28 21:43:43,2016,FY,362025000,403000,362428000,263307000,2400000,12439000,646551000,73616000,109289000,51260000,160549000,0,31005000,14090000,279260000,0,925811000,3213000,0,25008000,3319000,84679000,116219000,25048000,0,0,3132000,28180000,0,0,144399000,0,50000,444320000,-37688000,374730000,781412000,781412000,925811000,0,925811000,403000,25048000,-336977000,https://www.sec.gov/Archives/edgar/data/1352010/000135201017000006/0001352010-17-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201017000006/epam-20161231x10k.htm
2015-12-31,EPAM,USD,0001352010,2016-02-23,2016-02-22 18:14:33,2015,FY,199449000,30181000,229630000,281068000,11847000,18237000,528935000,60499000,115930000,46860000,162790000,0,18312000,8000000,249601000,0,778536000,2576000,0,29472000,3047000,92816000,127911000,35000000,0,2402000,0,37402000,0,0,165313000,0,49000,345054000,-35150000,303270000,613223000,613223000,778536000,0,778536000,30181000,35000000,-164449000,https://www.sec.gov/Archives/edgar/data/1352010/000135201016000030/0001352010-16-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201016000030/epam-20151231x10k.htm
