date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,LNT,USD,0000352541,2025-02-21,2025-02-21 16:46:26,2024,FY,690000000,792000000,142000000,0,-475000000,-547000000,0,96000000,-24000000,18000000,1167000000,-2249000000,0,0,123000000,579000000,-1547000000,887000000,23000000,0,-492000000,-20000000,398000000,1000000,19000000,81000000,62000000,1167000000,-2249000000,-1082000000,https://www.sec.gov/Archives/edgar/data/352541/000035254125000014/0000352541-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254125000014/lnt-20241231.htm
2023-12-31,LNT,USD,0000352541,2024-02-16,2024-02-16 14:05:37,2023,FY,703000000,676000000,98000000,0,-571000000,-414000000,-62000000,-122000000,27000000,-39000000,867000000,-1854000000,0,0,120000000,333000000,-1401000000,780000000,246000000,0,-456000000,3000000,573000000,3000000,42000000,62000000,20000000,867000000,-1854000000,-987000000,https://www.sec.gov/Archives/edgar/data/352541/000035254124000014/0000352541-24-000014-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254124000014/lnt-20231231.htm
2022-12-31,LNT,USD,0000352541,2023-02-24,2023-02-24 16:03:25,2022,FY,686000000,671000000,17000000,0,-870000000,-672000000,0,78000000,-276000000,-18000000,486000000,-1484000000,29000000,0,0,551000000,-904000000,832000000,25000000,0,-428000000,-27000000,402000000,-3000000,-19000000,20000000,39000000,486000000,-1484000000,-998000000,https://www.sec.gov/Archives/edgar/data/352541/000035254123000017/0000352541-23-000017-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254123000017/lnt-20221231.htm
2021-12-31,LNT,USD,0000352541,2022-02-18,2022-02-18 12:53:31,2021,FY,674000000,657000000,115000000,0,-881000000,-530000000,0,0,-351000000,17000000,582000000,-1169000000,0,0,0,441000000,-728000000,718000000,28000000,-200000000,-403000000,-13000000,130000000,1000000,-15000000,39000000,54000000,582000000,-1169000000,-587000000,https://www.sec.gov/Archives/edgar/data/352541/000035254122000020/0000352541-22-000020-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254122000020/lnt-20211231.htm
2020-12-31,LNT,USD,0000352541,2021-02-19,2021-02-19 14:31:18,2020,FY,624000000,615000000,105000000,0,-841000000,-468000000,0,0,-373000000,-2000000,501000000,-1366000000,0,0,0,415000000,-951000000,645000000,247000000,0,-377000000,-27000000,488000000,-300000,37700000,54000000,16300000,501000000,-1366000000,-865000000,https://www.sec.gov/Archives/edgar/data/352541/000035254121000022/0000352541-21-000022-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254121000022/lnt-20201231.htm
2019-12-31,LNT,USD,0000352541,2020-02-21,2020-02-21 14:15:21,2019,FY,567400000,567200000,109400000,0,-538000000,-471700000,0,0,-66300000,-45600000,660400000,-1640100000,0,0,0,352800000,-1287300000,589700000,390300000,0,-337700000,-23200000,619100000,3200000,-4600000,16300000,20900000,660400000,-1640100000,-979700000,https://www.sec.gov/Archives/edgar/data/352541/000035254120000021/0000352541-20-000021-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254120000021/lnt1231201910-k.htm
2018-12-31,LNT,USD,0000352541,2019-02-22,2019-02-22 15:39:51,2018,FY,522299999,517500000,122900000,0,-580700000,-475400000,0,0,-105300000,-54299999,527700000,-1633900000,0,0,0,567100000,-1066800000,670300000,196600000,0,-312200000,-24000000,530700000,1400000,-7000000,20900000,27900000,527700000,-1633900000,-1106200000,https://www.sec.gov/Archives/edgar/data/352541/000035254119000013/0000352541-19-000013-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254119000013/lnt1231201810-k.htm
2017-12-31,LNT,USD,0000352541,2018-02-23,2018-02-23 15:57:37,2017,FY,466100000,483500000,221300000,0,-155300000,20600000,0,0,-175900000,-32200000,983400000,-1466900000,0,0,0,-29400000,-1496300000,716500000,149600000,0,-288300000,-45200000,532600000,0,19700000,27900000,8199999,983400000,-1466900000,-483500000,https://www.sec.gov/Archives/edgar/data/352541/000035254118000019/0000352541-18-000019-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254118000019/lnt1231201710-k.htm
2016-12-31,LNT,USD,0000352541,2017-02-24,2017-02-24 14:12:09,2016,FY,384000000,406800000,187000000,0,-149500000,-121400000,0,0,-28100000,31300000,859600000,-1196800000,0,0,0,10300000,-1186500000,570900000,26600000,0,-266500000,-1700000,329300000,0,2399999,8199999,5800000,859600000,-1196800000,-337200000,https://www.sec.gov/Archives/edgar/data/352541/000035254117000017/0000352541-17-000017-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254117000017/lnt1231201610-k.htm
2015-12-31,LNT,USD,0000352541,2016-02-24,2016-02-24 15:40:11,2015,FY,390900000,413700000,94600000,0,-127800000,36800000,0,0,-164600000,99800000,871200000,-1034300000,139900000,0,0,-24800000,-919200000,86200000,151200000,0,-247300000,6800000,-3100000,0,-51100000,5800000,56900000,871200000,-1034300000,-163100000,https://www.sec.gov/Archives/edgar/data/352541/000035254116000076/0000352541-16-000076-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254116000076/lnt1231201510-k.htm
2014-12-31,LNT,USD,0000352541,2015-02-25,2015-02-24 20:52:50,2014,FY,395700000,442300000,193600000,0,-112500000,41700000,0,0,-154200000,-27500000,891600000,-902800000,0,0,0,-14900000,-917700000,316300000,0,0,-225800000,-7100000,73200000,0,47100000,56900000,9800000,891600000,-902800000,-11200000,https://www.sec.gov/Archives/edgar/data/352541/000035254115000005/0000352541-15-000005-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254115000005/lnt1231201410-k.htm
2013-12-31,LNT,USD,0000352541,2014-02-25,2014-02-25 16:20:51,2013,FY,382100000,411100000,210200000,0,-234200000,-150200000,0,0,-84000000,-38200000,731000000,-798300000,0,0,0,43600000,-754700000,261900000,200000000,-211000000,-208300000,-18900000,12300000,0,-11400000,9800000,21200000,731000000,-798300000,-67300000,https://www.sec.gov/Archives/edgar/data/352541/000035254114000006/0000352541-14-000006-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254114000006/lnt1231201310-k.htm
2012-12-31,LNT,USD,0000352541,2013-02-26,2013-02-26 17:15:59,2012,FY,340800000,387400000,230900000,0,-92900000,72200000,0,0,-165100000,-25100000,841100000,-1158100000,0,0,0,2600000,-1155500000,548300000,0,0,-199300000,-8900000,324200000,0,9800000,21200000,11400000,841100000,-1158100000,-317000000,https://www.sec.gov/Archives/edgar/data/352541/000035254113000007/0000352541-13-000007-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254113000007/lnt1231201210-k.htm
2011-12-31,LNT,USD,0000352541,2012-02-27,2012-02-27 16:20:49,2011,FY,320600000,380100000,158700000,0,-163700000,21000000,22500000,0,-207200000,7000000,702700000,-673400000,0,0,0,21300000,-652100000,54500000,0,-40000000,-204900000,-8100000,-198500000,0,-147900000,11400000,159300000,702700000,-673400000,29300000,https://www.sec.gov/Archives/edgar/data/352541/000119312512081622/0001193125-12-081622-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000119312512081622/d258440d10k.htm
2010-12-31,LNT,USD,0000352541,2011-02-28,2011-02-28 15:15:04,2010,FY,308000000,344100000,245500000,0,72800000,211700000,13600000,-400000,-152100000,14500000,984900000,-866900000,0,0,0,400000,-866500000,49600000,0,0,-193300000,9300000,-134400000,0,-16000000,159300000,175300000,984900000,-866900000,118000000,https://www.sec.gov/Archives/edgar/data/352541/000119312511049662/0001193125-11-049662-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000119312511049662/d10k.htm
2009-12-31,LNT,USD,0000352541,2010-02-26,2010-02-26 16:12:12,2009,FY,129400000,317700000,74500000,0,-47600000,-53800000,1700000,-37600000,42100000,183100000,657100000,-1202600000,4900000,0,0,48800000,-1148900000,526200000,1000000,-900000,-184200000,-21900000,320200000,0,-171600000,175300000,346900000,657100000,-1202600000,-545500000,https://www.sec.gov/Archives/edgar/data/352541/000035254110000009/0000352541-10-000009-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254110000009/form10k123109.htm
2008-12-31,LNT,USD,0000352541,2009-02-27,2009-02-27 15:28:07,2008,FY,280000000,286400000,73500000,0,-321900000,-269600000,-24000000,19800000,-48100000,1500000,319500000,-879000000,12900000,0,0,0,-866100000,320500000,1300000,-1700000,-173000000,-17900000,147900000,-3100000,-401800000,346900000,748700000,319500000,-879000000,-559500000,https://www.sec.gov/Archives/edgar/data/352541/000010783209000001/0000107832-09-000001-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000010783209000001/form10k123108.htm
2007-12-31,LNT,USD,0000352541,2008-02-28,2008-02-28 17:10:16,2007,FY,424700000,310000000,99700000,0,-5900000,8199999,-6600000,31500000,-39000000,-239700000,588800000,-542000000,900800000,0,0,-29800000,329000000,-40700000,34100000,-296800000,-143200000,8400000,-438200000,200000,479800000,748700000,268900000,588800000,-542000000,46800000,https://www.sec.gov/Archives/edgar/data/352541/000010783208000019/0000107832-08-000019-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000010783208000019/form10k123107.htm
2006-12-31,LNT,USD,0000352541,2007-03-01,2007-03-01 17:21:09,2006,FY,338300000,305400000,196400000,0,-263000000,38000000,28200000,-65700000,-263500000,-156400000,420700000,-407100000,832100000,-3500000,51700000,-5200000,468000000,-511700000,49600000,-105100000,-134400000,-127200000,-828800000,-15700000,44200000,268900000,224700000,420700000,-407100000,13600000,https://www.sec.gov/Archives/edgar/data/352541/000010783207000058/0000107832-07-000058-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000010783207000058/form10k123106.htm
2005-12-31,LNT,USD,0000352541,2006-03-03,2006-03-02 18:59:10,2005,FY,56400000,380400000,-61200000,0,-186800000,-44000000,-27200000,94500000,-210100000,411400000,600200000,-598300000,197600000,-83600000,151200000,44200000,-288900000,-136100000,29300000,0,-121900000,-79700000,-308400000,221800000,224700000,224700000,0,600200000,-598300000,1900000,https://www.sec.gov/Archives/edgar/data/352541/000010783206000055/0000107832-06-000055-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000010783206000055/form10k123105.htm
2004-12-31,LNT,USD,0000352541,2005-03-04,2005-03-04 12:55:09,2004,FY,218400000,382400000,57300000,0,-161100000,-113400000,-15600000,34500000,-66600000,1200000,498200000,-633400000,42300000,-244600000,376400000,-175200000,-634500000,159600000,115100000,0,-114000000,-1400000,159300000,0,0,215600000,0,498200000,-633400000,-135200000,https://www.sec.gov/Archives/edgar/data/352541/000010783205000069/0000107832-05-000069-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000010783205000069/form10k12312004.htm
2003-12-31,LNT,USD,0000352541,2004-03-11,2004-03-11 17:00:40,2003,FY,183500000,0,0,0,-180979000,-52638000000,-28167000,-16415000000,68900188000,458179000,460700000,-838893000,0,0,0,563193000,-275700000,-249500000,384300000,0,-101313000,593000,34080000,0,183100000,242281000,57700000,460700000,-838893000,-376500000,https://www.sec.gov/Archives/edgar/data/352541/000010783204000096/0000107832-04-000096-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000010783204000096/form10k123103.htm
2002-12-31,LNT,USD,0000352541,2003-03-26,2003-03-25 21:40:48,2002,FY,106881000,0,9145000,0,-17037000,0,-5683000,0,-11354000,445051000,544040000,-656792000,0,0,0,24134000,-632658000,133207000,200668000,-56389000,-180987000,-24262000,72237000,0,-4528000,63872000,68400000,544040000,-656792000,-112752000,https://www.sec.gov/Archives/edgar/data/352541/000010783203000014/0000107832-03-000014-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000010783203000014/form10k123102.txt
2001-12-31,LNT,USD,0000352541,2002-03-27,2002-03-27 00:00:00,2001,FY,172362000,0,-3606000,0,-59815000,0,-15755000,0,-44060000,371347000,480288000,-818363000,0,0,0,75050000,-743313000,71276000,288553000,0,-158231000,-370000,201228000,0,-61797000,86618000,148415000,480288000,-818363000,-338075000,https://www.sec.gov/Archives/edgar/data/352541/000010783202000027/0000107832-02-000027-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000010783202000027/annual10k2001.txt
2000-12-31,LNT,USD,0000352541,2001-03-29,2001-03-29 00:00:00,2000,FY,381954000,0,115045000,0,-47277000,0,-18208000,0,-29069000,-17873000,431849000,-1066464000,0,0,0,59670000,-1006794000,797830000,1069000,0,-158131000,-31077000,609691000,0,34746000,148415000,113669000,431849000,-1066464000,-634615000,https://www.sec.gov/Archives/edgar/data/352541/000010783201500009/0000107832-01-500009-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000010783201500009/mainbackup.txt
1999-12-31,LNT,USD,0000352541,2000-03-29,2000-03-29 00:00:00,1999,FY,196581000,0,-16258000,0,-16572000,0,4483000,0,-21055000,259378000,423129000,-478573000,0,0,0,34193000,-444380000,228822000,36491000,0,-156489000,-5731000,103093000,0,81842000,113669000,31827000,423129000,-478573000,-55444000,https://www.sec.gov/Archives/edgar/data/352541/000010783200000027/0000107832-00-000027-index.html,https://www.sec.gov/Archives/edgar/data/52485/000010783200000027/
1998-12-31,LNT,USD,0000352541,1999-03-31,1999-03-31 00:00:00,1998,FY,96700000,0,-27700000,0,63400000,0,-10700000,0,74100000,335400000,467800000,-372100000,0,0,0,-33400000,-405500000,66800000,33800000,0,-140700000,-17600000,-57700000,-100000,4500000,31800000,27300000,467800000,-372100000,95700000,https://www.sec.gov/Archives/edgar/data/352541/000089706999000197/0000897069-99-000197-index.html,https://www.sec.gov/Archives/edgar/data/52485/0000897069-99-000197.txt
1997-12-31,LNT,USD,0000352541,1998-04-15,1998-04-15 00:00:00,1997,FY,61300000,0,5000000,0,-27500000,0,-4900000,0,-22600000,112400000,151200000,-119400000,0,0,0,-26700000,-146100000,35400000,15500000,0,-145600000,92500000,-2200000,0,2900000,14000000,11100000,151200000,-328100000,135400000,https://www.sec.gov/Archives/edgar/data/352541/000089706998000229/0000897069-98-000229-index.html,https://www.sec.gov/Archives/edgar/data/352541/0000897069-98-000229.txt
1996-12-31,LNT,USD,0000352541,1997-03-19,1997-03-19 00:00:00,1996,FY,71900000,0,14500000,0,21600000,0,-4100000,0,25700000,82700000,190700000,-141500000,0,0,0,22900000,-118600000,-10300000,0,0,-60700000,-1400000,-72400000,0,-300000,11100000,11400000,190700000,-141500000,49200000,https://www.sec.gov/Archives/edgar/data/352541/000089706997000126/0000897069-97-000126-index.html,https://www.sec.gov/Archives/edgar/data/107832/0000897069-97-000126.txt
1995-12-31,LNT,USD,0000352541,1996-03-29,1996-03-29 00:00:00,1995,FY,58400000,0,10700000,0,14900000,0,3800000,0,11100000,101700000,185700000,-115400000,0,0,0,-35200000,-150600000,27800000,0,0,-59700000,900000,-31000000,0,4100000,11400000,7300000,185700000,-115400000,70300000,https://www.sec.gov/Archives/edgar/data/352541/000089706996000074/0000897069-96-000074-index.html,https://www.sec.gov/Archives/edgar/data/352541/0000897069-96-000074.txt
1994-12-31,LNT,USD,0000352541,1995-03-14,1995-03-14 00:00:00,1994,FY,65300000,0,10300000,0,15000000,0,1100000,0,13900000,82700000,173300000,-129700000,0,0,0,-2900000,-132600000,-2400000,0,0,-49400000,-1000000,-52800000,-100000,-12200000,7300000,19500000,173300000,-129700000,43600000,https://www.sec.gov/Archives/edgar/data/352541/000089706995000018/0000897069-95-000018-index.html,https://www.sec.gov/Archives/edgar/data/352541/0000897069-95-000018.txt
