date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,174,180.97,171.25,178.46,178.46,1335843,1335843,4.46,2.56,176.17,"January 02, 26",0.0256
2025-12-31,170.32,176.72,170,173.54,173.54,1672200,1672200,3.22,1.89,172.645,"December 31, 25",0.0189
2025-12-30,171.03,174.55,169.55,170.66,170.66,1876900,1876900,-0.37,-0.21634,171.4475,"December 30, 25",-0.0021634
2025-12-29,165,166.73,164.25,166.54,166.54,784174,784174,1.54,0.93333,165.63,"December 29, 25",0.0093333
2025-12-26,163.16,165.04,162.19,164.84,164.84,678027,678027,1.68,1.03,163.8075,"December 26, 25",0.0103
2025-12-24,164.09,164.81,162.7,163.47,163.47,441713,441713,-0.62,-0.37784,163.7675,"December 24, 25",-0.0037784
2025-12-23,162.89,165.29,162.07,164.02,164.02,796714,796714,1.13,0.69372,163.5675,"December 23, 25",0.0069372
2025-12-22,163.5,165.74,160.98,163.68,163.68,888125,888125,0.18,0.11009,163.475,"December 22, 25",0.0011009
2025-12-19,162.41,166.09,161.47,163.69,163.69,2963417,2963417,1.28,0.78813,163.415,"December 19, 25",0.0078813
2025-12-18,162.21,164.02,159.59,162.72,162.72,1347806,1347806,0.51,0.31441,162.135,"December 18, 25",0.0031441
2025-12-17,160.77,163.96,157.2,162.3,162.3,2138925,2138925,1.53,0.95167,161.0575,"December 17, 25",0.0095167
2025-12-16,166.3,167.78,159.66,160.88,160.88,1223400,1223400,-5.42,-3.26,163.655,"December 16, 25",-0.0326
2025-12-15,170.67,171.33,165.17,166.5,166.5,1196814,1196814,-4.17,-2.44,168.4175,"December 15, 25",-0.0244
2025-12-12,168.36,171.81,166.43,168.5,168.5,1780596,1780596,0.14,0.08315514,168.775,"December 12, 25",0.0008315514
2025-12-11,159.38,171,159,166.9,166.9,1533331,1533331,7.52,4.72,164.07,"December 11, 25",0.0472
2025-12-10,156.59,160.92,155.77,160.52,160.52,1174400,1174400,3.93,2.51,158.45,"December 10, 25",0.0251
2025-12-09,156.91,159.07,153.68,156.88,156.88,1374000,1374000,-0.03,-0.01911924,156.635,"December 09, 25",-0.0001911924
2025-12-08,152.63,156.11,151.86,155.51,155.51,1898700,1898700,2.88,1.89,154.0275,"December 08, 25",0.0189
2025-12-05,150.66,152,149.48,151.86,151.86,960945,960945,1.2,0.7965,151,"December 05, 25",0.007965
2025-12-04,148.5,150.69,148.41,150.57,150.57,1083700,1083700,2.07,1.39,149.5425,"December 04, 25",0.0139
2025-12-03,146.38,151,145.76,149.09,149.09,1147108,1147108,2.71,1.85,148.0575,"December 03, 25",0.0185
2025-12-02,144.5,146.25,142.28,145.97,145.97,1836767,1836767,1.47,1.02,144.75,"December 02, 25",0.0102
2025-12-01,148.22,148.6,144.94,145,145,1633442,1633442,-3.22,-2.17,146.69,"December 01, 25",-0.0217
2025-11-28,149.01,149.49,147.54,148.26,148.26,542800,542800,-0.75,-0.50332,148.575,"November 28, 25",-0.0050332
2025-11-26,146.5,148.67,144.76,148.33,148.33,1286721,1286721,1.83,1.25,147.065,"November 26, 25",0.0125
2025-11-25,145.41,151,145.4,146.77,146.77,1602536,1602536,1.36,0.93529,147.145,"November 25, 25",0.0093529
2025-11-24,150,151.31,141.48,145.3,145.3,6961005,6961005,-4.7,-3.13,147.0225,"November 24, 25",-0.0313
2025-11-21,134.99,143.72,133.65,141.56,141.56,2310282,2310282,6.57,4.87,138.48,"November 21, 25",0.0487
2025-11-20,138.4,138.84,133.4,134.51,134.51,1760213,1760213,-3.89,-2.81,136.2875,"November 20, 25",-0.0281
2025-11-19,142.12,142.46,137.04,138.12,138.12,2149300,2149300,-4,-2.81,139.935,"November 19, 25",-0.0281
2025-11-18,137.26,141.88,133.73,141.19,141.19,2456700,2456700,3.93,2.86,138.515,"November 18, 25",0.0286
2025-11-17,137.51,141.43,136.6,136.79,136.79,1719208,1719208,-0.72,-0.5236,138.0825,"November 17, 25",-0.005236
2025-11-14,138.6,138.75,136.48,137.54,137.54,1345909,1345909,-1.06,-0.76479,137.8425,"November 14, 25",-0.0076479
2025-11-13,140.11,141.8,138.26,138.48,138.48,1866100,1866100,-1.63,-1.16,139.6625,"November 13, 25",-0.0116
2025-11-12,142.64,145.68,141.02,141.03,141.03,1717800,1717800,-1.61,-1.13,142.5925,"November 12, 25",-0.0113
2025-11-11,142.25,145,140.02,143.52,143.52,1615900,1615900,1.27,0.89279,142.6975,"November 11, 25",0.0089279
2025-11-10,145,147.14,139.29,140.9,140.9,2275300,2275300,-4.1,-2.83,143.0825,"November 10, 25",-0.0283
2025-11-07,147.55,152.17,145.03,152.06,152.06,1707518,1707518,4.51,3.06,149.2025,"November 07, 25",0.0306
2025-11-06,149.8,152.8,146.8,147.12,147.12,1333446,1333446,-2.68,-1.79,149.13,"November 06, 25",-0.0179
2025-11-05,151.02,152.95,147.73,149.75,149.75,1546000,1546000,-1.27,-0.84095,150.3625,"November 05, 25",-0.0084095
2025-11-04,147.51,152.31,146.65,151.69,151.69,1753000,1753000,4.18,2.83,149.54,"November 04, 25",0.0283
