holder,shares,dateReported,change
"Mariner, LLC",38117,2025-09-30,21823
Creative Planning,37551,2025-09-30,13485
Eisler Capital Management Ltd.,37434,2025-09-30,37434
Man Group plc,37109,2025-09-30,-1035
"Entropy Technologies, LP",36963,2025-09-30,14101
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",36545,2025-09-30,17890
US BANCORP \DE\,35520,2025-09-30,-2737
Treasurer of the State of North Carolina,35019,2025-09-30,-2265
Intrinsic Edge Capital Management LLC,35000,2025-09-30,0
"Rakuten Investment Management, Inc.",34811,2025-09-30,34811
"Asset Management One Co., Ltd.",34701,2025-09-30,968
Mitsubishi UFJ Trust & Banking Corp,34389,2025-09-30,-1281
CAMBIAR INVESTORS LLC,33969,2025-09-30,-20091
Meiji Yasuda Asset Management Co Ltd.,32154,2025-09-30,2011
HRT FINANCIAL LP,31914,2025-09-30,-7538
"BOKF, NA",31845,2025-09-30,-305
DARK FOREST CAPITAL MANAGEMENT LP,30749,2025-09-30,-2517
KING LUTHER CAPITAL MANAGEMENT CORP,29111,2025-09-30,2443
Swedbank AB,29014,2025-09-30,0
Verition Fund Management LLC,28923,2025-09-30,-1054
MARTINGALE ASSET MANAGEMENT L P,28733,2025-09-30,25800
KLP KAPITALFORVALTNING AS,28495,2025-09-30,0
TORONTO DOMINION BANK,28285,2025-09-30,-18726
Daiwa Securities Group Inc.,27808,2025-09-30,7459
CREDIT AGRICOLE S A,27202,2025-09-30,27202
Machina Capital S.A.S.,27031,2025-09-30,27031
"Twin Tree Management, LP",26827,2025-09-30,9100
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,26122,2025-09-30,-508
State of New Jersey Common Pension Fund D,26080,2025-09-30,-648
RAYMOND JAMES FINANCIAL INC,25677,2025-09-30,-6373
NOMURA ASSET MANAGEMENT CO LTD,25605,2025-09-30,-531
"Jump Financial, LLC",25492,2025-09-30,-9182
Lansforsakringar Fondforvaltning AB (publ),25471,2025-09-30,-1718
"Resona Asset Management Co.,Ltd.",24797,2025-09-30,-2670
Ally Financial Inc.,24000,2025-09-30,0
"Qsemble Capital Management, LP",22879,2025-09-30,20704
Arizona State Retirement System,22818,2025-09-30,-550
Quest Partners LLC,22524,2025-09-30,2153
Illinois Municipal Retirement Fund,22421,2025-09-30,22421
"Toroso Investments, LLC",21978,2025-09-30,17579
STATE OF MICHIGAN RETIREMENT SYSTEM,21695,2025-09-30,-600
"Savant Capital, LLC",21689,2025-09-30,12857
Cetera Investment Advisers,21503,2025-09-30,6117
"ExodusPoint Capital Management, LP",21163,2025-09-30,10656
MAI Capital Management,21105,2025-09-30,-301
"Ensign Peak Advisors, Inc",20475,2025-09-30,-9140
USS Investment Management Ltd,20345,2025-09-30,0
ING GROEP NV,19986,2025-09-30,-100125
Czech National Bank,19423,2025-09-30,269
"MetLife Investment Management, LLC",18994,2025-09-30,-994
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,18364,2025-09-30,-855
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,18266,2025-09-30,18266
"XPONANCE, INC.",18133,2025-09-30,-6585
VOYA INVESTMENT MANAGEMENT LLC,18123,2025-09-30,-5568
Zurcher Kantonalbank (Zurich Cantonalbank),18096,2025-09-30,170
"Colony Group, LLC",17968,2025-09-30,11565
"Lighthouse Investment Partners, LLC",17648,2025-09-30,12332
ACADIAN ASSET MANAGEMENT LLC,17648,2025-09-30,17648
OCCUDO QUANTITATIVE STRATEGIES LP,17315,2025-09-30,15237
"Pathstone Holdings, LLC",16886,2025-09-30,164
DnB Asset Management AS,16378,2025-09-30,438
"Summit Trail Advisors, LLC",16181,2025-09-30,3604
"NATIXIS ADVISORS, L.P.",16046,2025-09-30,1758
DekaBank Deutsche Girozentrale,15998,2025-09-30,0
Walleye Capital LLC,15867,2025-09-30,15867
UniSuper Management Pty Ltd,15792,2025-09-30,1955
Skandinaviska Enskilda Banken AB (publ),15077,2025-09-30,-1461
"Resources Investment Advisors, LLC.",15043,2025-09-30,-1162
Generali Asset Management SPA SGR,14952,2025-09-30,4361
SEI INVESTMENTS CO,14778,2025-09-30,23
"Kestra Advisory Services, LLC",14765,2025-09-30,13369
AMALGAMATED BANK,14623,2025-09-30,-913
FORSTA AP-FONDEN,14500,2025-09-30,-100
Sterling Capital Management LLC,14045,2025-09-30,-11560
ProShare Advisors LLC,13609,2025-09-30,-9
Buckingham Strategic Partners,13310,2025-09-30,7094
Utah Retirement Systems,12855,2025-09-30,-421
GRIES FINANCIAL LLC,12801,2025-09-30,56
Police & Firemen's Retirement System of New Jersey,12679,2025-09-30,413
IFM Investors Pty Ltd,12386,2025-09-30,0
BRIGHTON JONES LLC,12356,2025-09-30,6344
"Caprock Group, LLC",12337,2025-09-30,12337
TWINBEECH CAPITAL LP,12234,2025-09-30,12234
"Mirae Asset Global Investments Co., Ltd.",12157,2025-09-30,636
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",12009,2025-09-30,12009
"Inspire Investing, LLC",11868,2025-09-30,669
CIBC Asset Management Inc,11779,2025-09-30,10
Voleon Capital Management LP,11628,2025-09-30,11628
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,11133,2025-09-30,-1455
"TOUNJIAN ADVISORY PARTNERS, LLC",11020,2025-09-30,-3136
OXFORD ASSET MANAGEMENT LLP,11010,2025-09-30,5818
NJ State Employees Deferred Compensation Plan,11000,2025-09-30,0
GSA CAPITAL PARTNERS LLP,10822,2025-09-30,10822
"Sumitomo Mitsui DS Asset Management Company, Ltd",10662,2025-09-30,-35
"PNC FINANCIAL SERVICES GROUP, INC.",10467,2025-09-30,1890
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,10363,2025-09-30,-1365
Aquatic Capital Management LLC,10316,2025-09-30,-25840
Tredje AP-fonden,10212,2025-09-30,3608
TEACHER RETIREMENT SYSTEM OF TEXAS,10155,2025-09-30,-2005
"YOUSIF CAPITAL MANAGEMENT, LLC",10083,2025-09-30,-666
"Prime Capital Investment Advisors, LLC",10018,2025-09-30,-994
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,9947,2025-09-30,-244
"Vanguard Personalized Indexing Management, LLC",9891,2025-09-30,489
MACKENZIE FINANCIAL CORP,9884,2025-09-30,-73
TRUIST FINANCIAL CORP,9832,2025-09-30,-4290
American Trust,9571,2025-09-30,-194
Candriam S.C.A.,9392,2025-09-30,-561
"State of Tennessee, Treasury Department",9330,2025-09-30,0
"Merit Financial Group, LLC",9322,2025-09-30,3243
Walleye Trading LLC,9088,2025-09-30,-5018
"BOOTHBAY FUND MANAGEMENT, LLC",8807,2025-09-30,-8196
"COMMONWEALTH EQUITY SERVICES, LLC",8806,2025-09-30,-12188
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,8775,2025-09-30,1960
Avanza Fonder AB,8683,2025-09-30,0
Aaron Wealth Advisors LLC,8601,2025-09-30,6240
OPPENHEIMER ASSET MANAGEMENT INC.,8592,2025-09-30,-227
"Wharton Business Group, LLC",8551,2025-09-30,-165
"NISA INVESTMENT ADVISORS, LLC",8527,2025-09-30,-2696
"State of Alaska, Department of Revenue",8361,2025-09-30,-422
"WILEY BROS.-AINTREE CAPITAL, LLC",8306,2025-09-30,2176
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,8292,2025-09-30,-697
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,8152,2025-09-30,-105
"Rafferty Asset Management, LLC",8135,2025-09-30,-328
Appian Way Asset Management LP,8110,2025-09-30,8110
Polymer Capital Management (US) LLC,7982,2025-09-30,-5470
NEW WAVE WEALTH ADVISORS LLC,7639,2025-09-30,-9716
Krilogy Financial LLC,7477,2025-09-30,7477
Chicago Partners Investment Group LLC,7361,2025-09-30,2436
REGIONS FINANCIAL CORP,7347,2025-09-30,-36
Pallas Capital Advisors LLC,7339,2025-09-30,-1640
"NorthCrest Asset Manangement, LLC",7280,2025-09-30,5926
"Waterloo Capital, L.P.",7174,2025-09-30,779
Integrated Wealth Concepts LLC,7053,2025-09-30,2183
FORMULA GROWTH LTD,7000,2025-09-30,0
Neuberger Berman Group LLC,7000,2025-09-30,590
NORDEA INVESTMENT MANAGEMENT AB,6989,2025-09-30,650
"Copeland Capital Management, LLC",6936,2025-09-30,-201
SYON CAPITAL LLC,6934,2025-09-30,1982
NOMURA HOLDINGS INC,6810,2025-09-30,3599
Ethic Inc.,6611,2025-09-30,-109
"Dai-Ichi Life Insurance Company, Ltd",6555,2025-09-30,6555
"FORA Capital, LLC",6516,2025-09-30,-6558
"BCM ADVISORS, LLC",6512,2025-09-30,0
Headlands Technologies LLC,6495,2025-09-30,5283
PUBLIC SECTOR PENSION INVESTMENT BOARD,6487,2025-09-30,746
ASR Vermogensbeheer N.V.,6462,2025-09-30,47
"Sivia Capital Partners, LLC",6381,2025-09-30,2626
"Pacer Advisors, Inc.",6224,2025-09-30,-134
XTX Topco Ltd,6210,2025-09-30,6210
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,6203,2025-09-30,0
"Ashton Thomas Private Wealth, LLC",6128,2025-09-30,338
"WOLVERINE TRADING, LLC",6079,2025-09-30,24
"Catalytic Wealth RIA, LLC",5986,2025-09-30,5986
Gilliland Jeter Wealth Management LLC,5909,2025-09-30,0
"PRINCIPAL SECURITIES, INC.",5902,2025-09-30,265
"Caerus Investment Advisors, LLC",5859,2025-09-30,5859
"Tempus Wealth Planning, LLC",5746,2025-09-30,-521
Quadrature Capital Ltd,5714,2025-09-30,5714
CASTLEARK MANAGEMENT LLC,5660,2025-09-30,0
"HighTower Advisors, LLC",5641,2025-09-30,789
MIZUHO SECURITIES USA LLC,5570,2025-09-30,152
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,5523,2025-09-30,-2525
"SG Americas Securities, LLC",5507,2025-09-30,-6249
"Kovitz Investment Group Partners, LLC",5478,2025-09-30,3009
"Metis Global Partners, LLC",5453,2025-09-30,-51
"Sovereign's Capital Management, LLC",5377,2025-09-30,-13
Arvest Bank Trust Division,5360,2025-09-30,-22
Magnetar Financial LLC,5304,2025-09-30,-29524
"Sequoia Financial Advisors, LLC",5267,2025-09-30,1803
GATEWAY INVESTMENT ADVISERS LLC,5095,2025-09-30,1596
Uncommon Cents Investing LLC,5067,2025-09-30,-10
Rockefeller Capital Management L.P.,5062,2025-09-30,5062
Trust Investment Advisors,4897,2025-09-30,464
Kentucky Retirement Systems,4890,2025-09-30,-302
"ADVISOR GROUP HOLDINGS, INC.",4843,2025-09-30,1742
B. Metzler seel. Sohn & Co. AG,4834,2025-09-30,0
"Empowered Funds, LLC",4776,2025-09-30,778
Brevan Howard Capital Management LP,4739,2025-09-30,-15276
COMMERCE BANK,4738,2025-09-30,57
"Norinchukin Bank, The",4694,2025-09-30,6
Allianz Asset Management GmbH,4664,2025-09-30,249
"Sepio Capital, LP",4637,2025-09-30,-152
Wealthfront Advisers LLC,4611,2025-09-30,-1854
Siemens Fonds Invest GmbH,4593,2025-09-30,-33
LECAP ASSET MANAGEMENT LTD,4496,2025-09-30,4496
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",4463,2025-09-30,-71
HARTFORD INVESTMENT MANAGEMENT CO,4423,2025-09-30,-245
Federation des caisses Desjardins du Quebec,4388,2025-09-30,-4741
Allworth Financial LP,4387,2025-09-30,1343
"Glenmede Investment Management, LP",4347,2025-09-30,-40
"JACKSON THORNTON ASSET MANAGEMENT, LLC",4309,2025-09-30,2979
Cherokee Insurance Co,4300,2025-09-30,0
INTECH INVESTMENT MANAGEMENT LLC,4284,2025-09-30,392
"Baker Avenue Asset Management, LP",4271,2025-09-30,2090
"WASHINGTON CAPITAL MANAGEMENT, INC",4200,2025-09-30,0
"Inscription Capital, LLC",4200,2025-09-30,1715
ROTHSCHILD INVESTMENT LLC,4148,2025-09-30,4120
FIFTH THIRD BANCORP,4146,2025-09-30,302
Hartford Funds Management Co LLC,4140,2025-09-30,-756
BROWN ADVISORY INC,4057,2025-09-30,-210
Louisiana State Employees Retirement System,4000,2025-09-30,-100
Perpetual Ltd,3921,2025-09-30,-45
"EverSource Wealth Advisors, LLC",3841,2025-09-30,1268
Gulf International Bank (UK) Ltd,3825,2025-09-30,-146
"HB Wealth Management, LLC",3801,2025-09-30,2103
BI Asset Management Fondsmaeglerselskab A/S,3790,2025-09-30,5
Maryland State Retirement & Pension System,3788,2025-09-30,0
"Cresset Asset Management, LLC",3759,2025-09-30,695
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",3721,2025-09-30,2860
E. Ohman J:or Asset Management AB,3710,2025-09-30,0
PRUDENTIAL PLC,3696,2025-09-30,0
Investment Management Corp of Ontario,3692,2025-09-30,1705
"Baird Financial Group, Inc.",3691,2025-09-30,-70
"Kera Capital Partners, Inc.",3678,2025-09-30,405
JONES FINANCIAL COMPANIES LLLP,3677,2025-09-30,1284
111 Capital,3656,2025-09-30,3656
"Demars Financial Group, LLC",3575,2025-09-30,0
NATIXIS,3550,2025-09-30,-9009
"SECURIAN ASSET MANAGEMENT, INC",3538,2025-09-30,-537
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,3500,2025-09-30,-200
"Vident Advisory, LLC",3458,2025-09-30,174
"NorthRock Partners, LLC",3419,2025-09-30,1842
"Perigon Wealth Management, LLC",3392,2025-09-30,3392
"CHOREO, LLC",3383,2025-09-30,729
"WADDELL & ASSOCIATES, LLC",3290,2025-09-30,3290
Verdence Capital Advisors LLC,3273,2025-09-30,34
NEOS Investment Management LLC,3257,2025-09-30,3257
"Allspring Global Investments Holdings, LLC",3255,2025-09-30,-93
Blackhawk Capital Partners LLC.,3250,2025-09-30,-288
"Atria Investments, Inc",3246,2025-09-30,61
AdvisorShares Investments LLC,3229,2025-09-30,3229
TOKIO MARINE ASSET MANAGEMENT CO LTD,3226,2025-09-30,0
BLAIR WILLIAM & CO/IL,3191,2025-09-30,-1000
OSTRUM ASSET MANAGEMENT,3175,2025-09-30,-98
Meiji Yasuda Life Insurance Co,3144,2025-09-30,-153
"FEDERATED HERMES, INC.",3138,2025-09-30,-25769
SCHRODER INVESTMENT MANAGEMENT GROUP,3036,2025-09-30,362
"Empirical Finance, LLC",3010,2025-09-30,26
National Pension Service,2971,2025-09-30,1623
"Icon Wealth Advisors, LLC",2965,2025-09-30,-164
OMERS ADMINISTRATION Corp,2947,2025-09-30,0
"Savvy Advisors, Inc.",2944,2025-09-30,2944
Weiss Asset Management LP,2934,2025-09-30,2934
Abound Wealth Management,2931,2025-09-30,4
"TRANSCEND CAPITAL ADVISORS, LLC",2896,2025-09-30,1173
"Clearstead Advisors, LLC",2894,2025-09-30,2262
"MML INVESTORS SERVICES, LLC",2882,2025-09-30,-566
"Waverly Advisors, LLC",2825,2025-09-30,2825
MGO ONE SEVEN LLC,2819,2025-09-30,49
"Full Sail Capital, LLC",2779,2025-09-30,484
waypoint wealth counsel,2760,2025-09-30,986
SYM FINANCIAL Corp,2684,2025-09-30,120
"DLK Investment Management, LLC",2648,2025-09-30,910
"Procyon Advisors, LLC",2635,2025-09-30,0
Robeco Institutional Asset Management B.V.,2625,2025-09-30,0
"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",2609,2025-09-30,-82
Cadence Bank,2603,2025-09-30,0
"QTR Family Wealth, LLC",2527,2025-09-30,2527
EVERGREEN CAPITAL MANAGEMENT LLC,2470,2025-09-30,100
"TCG Advisory Services, LLC",2439,2025-09-30,2439
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",2438,2025-09-30,-62
Aster Capital Management (DIFC) Ltd,2438,2025-09-30,2438
Argent Trust Co,2420,2025-09-30,-111
BRADLEY FOSTER & SARGENT INC/CT,2417,2025-09-30,-645
BALYASNY ASSET MANAGEMENT L.P.,2408,2025-09-30,2408
ALLSTATE CORP,2407,2025-09-30,2407
LATHROP INVESTMENT MANAGEMENT CORP,2395,2025-09-30,0
"Venturi Wealth Management, LLC",2379,2025-09-30,289
CI INVESTMENTS INC.,2323,2025-09-30,-14
Neo Ivy Capital Management,2292,2025-09-30,2292
HANCOCK WHITNEY CORP,2278,2025-09-30,0
TEMA ETFS LLC,2277,2025-09-30,2277
"Crossmark Global Holdings, Inc.",2276,2025-09-30,-4632
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",2239,2025-09-30,573
Wakefield Asset Management LLLP,2185,2025-09-30,0
Wahed Invest LLC,2162,2025-09-30,-8
"ARMISTICE CAPITAL, LLC",2135,2025-09-30,2135
"Private Advisor Group, LLC",2135,2025-09-30,2135
"Ameritas Advisory Services, LLC",2100,2025-09-30,1744
CAPITAL PERFORMANCE ADVISORS LLP,2093,2025-09-30,2093
MUFG SECURITIES AMERICAS INC.,2063,2025-09-30,326
"EVOKE WEALTH, LLC",2061,2025-09-30,644
iA Global Asset Management Inc.,2060,2025-09-30,-73
"Cambridge Investment Research Advisors, Inc.",2056,2025-09-30,-1704
VILLERE ST DENIS J & CO LLC,2050,2025-09-30,0
Kentucky Retirement Systems Insurance Trust Fund,2049,2025-09-30,-155
denkapparat Operations GmbH,2048,2025-09-30,0
Squarepoint Ops LLC,2040,2025-09-30,-20144
M&T BANK CORP,2034,2025-09-30,-846
"Versant Capital Management, Inc",2013,2025-09-30,-1265
Net Worth Advisory Group,1979,2025-09-30,140
LAZARD ASSET MANAGEMENT LLC,1978,2025-09-30,223
Vontobel Holding Ltd.,1945,2025-09-30,-142
"EXENCIAL WEALTH ADVISORS, LLC",1912,2025-09-30,512
"Requisite Capital Management, LLC",1910,2025-09-30,1910
"Brinker Capital Investments, LLC",1907,2025-09-30,19
"Sendero Wealth Management, LLC",1841,2025-09-30,1841
MQS Management LLC,1839,2025-09-30,1839
"Forum Financial Management, LP",1805,2025-09-30,-117
"Cache Advisors, LLC",1800,2025-09-30,0
Numerai GP LLC,1794,2025-09-30,-2174
"AIGEN INVESTMENT MANAGEMENT, LP",1773,2025-09-30,-11293
GAMMA Investing LLC,1749,2025-09-30,148
Heritage Trust Co,1708,2025-09-30,-59
"Linden Thomas Advisory Services, LLC",1703,2025-09-30,-17
"PATTON FUND MANAGEMENT, INC.",1697,2025-09-30,0
Parcion Private Wealth LLC,1682,2025-09-30,124
Harel Insurance Investments & Financial Services Ltd.,1667,2025-09-30,568
"Bridgefront Capital, LLC",1646,2025-09-30,1646
"Cornerstone Advisory, LLC",1638,2025-09-30,6
Quantessence Capital LLC,1625,2025-09-30,1625
"Walker Asset Management, LLC",1593,2025-09-30,-5
Bayforest Capital Ltd,1579,2025-09-30,-2159
"Gallagher Fiduciary Advisors, LLC",1573,2025-09-30,35
BlueChip Wealth Advisors LLC,1546,2025-09-30,-390
CARY STREET PARTNERS INVESTMENT ADVISORY LLC,1522,2025-09-30,47
"CERTUITY, LLC",1512,2025-09-30,72
COLDSTREAM CAPITAL MANAGEMENT INC,1508,2025-09-30,65
"Capital Investment Counsel, Inc",1500,2025-09-30,0
WESTPAC BANKING CORP,1473,2025-09-30,-46
