date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,IR,USD,0001699150,2025-02-19,2025-02-19 16:32:35,2024,FY,846300000,482000000,-33100000,58800000,-51100000,-45100000,39800000,13300000,-59100000,93800000,1396700000,-149100000,-2958700000,0,0,100000,-3107700000,2054200000,0,-260700000,-32300000,-53700000,1707500000,-50800000,-54300000,1541200000,1595500000,1396700000,-149100000,1247600000,https://www.sec.gov/Archives/edgar/data/1699150/000162828025006391/0001628280-25-006391-index.htm,https://www.sec.gov/Archives/edgar/data/1699150/000162828025006391/iri-20241231.htm
2023-12-31,IR,USD,0001699150,2024-02-23,2024-02-23 16:14:26,2023,FY,778700000,459100000,-76900000,51900000,110600000,-48600000,117300000,-23900000,65800000,54000000,1377400000,-105400000,-963000000,0,0,7900000,-1060500000,-27600000,0,-263000000,-32400000,-14500000,-337500000,3100000,-17500000,1595500000,1613000000,1377400000,-105400000,1272000000,https://www.sec.gov/Archives/edgar/data/1699150/000162828024006642/0001628280-24-006642-index.htm,https://www.sec.gov/Archives/edgar/data/1699150/000162828024006642/iri-20231231.htm
2022-12-31,IR,USD,0001699150,2023-02-21,2023-02-21 16:07:28,2022,FY,593300000,432800000,-85800000,78900000,-197400000,-195200000,-225600000,120400000,103000000,38500000,860300000,-94600000,-246800000,0,0,8500000,-332900000,-655600000,0,-261100000,-32400000,-4900000,-954000000,-70000000,-496600000,1613000000,2109600000,860300000,-94600000,765700000,https://www.sec.gov/Archives/edgar/data/1699150/000162828023004287/0001628280-23-004287-index.htm,https://www.sec.gov/Archives/edgar/data/1699150/000162828023004287/gdi-20221231.htm
2021-12-31,IR,USD,0001699150,2022-02-25,2022-02-25 16:19:50,2021,FY,523400000,422100000,-103600000,87200000,-343800000,-282500000,-134400000,118200000,-45100000,30200000,615500000,-64100000,-974800000,0,0,1953200000,914300000,-435700000,0,-736800000,-8200000,23700000,-1157000000,-14100000,358700000,2109600000,1750900000,615500000,-64100000,551400000,https://www.sec.gov/Archives/edgar/data/1699150/000162828022003991/0001628280-22-003991-index.htm,https://www.sec.gov/Archives/edgar/data/1699150/000162828022003991/gdi-20211231.htm
2020-12-31,IR,USD,0001699150,2021-02-26,2021-02-26 16:03:05,2020,FY,-32400000,500900000,-104400000,47500000,384100000,237500000,170800000,-13300000,-10900000,114800000,914300000,-48700000,9000000,0,0,1800000,-37900000,361000000,0,-2100000,0,-30200000,328700000,40300000,1245400000,1750900000,505500000,914300000,-48700000,865600000,https://www.sec.gov/Archives/edgar/data/1699150/000162828021003454/0001628280-21-003454-index.htm,https://www.sec.gov/Archives/edgar/data/1699150/000162828021003454/gdi-20201231.htm
2019-12-31,IR,USD,0001699150,2020-02-26,2020-02-26 16:04:02,2019,FY,159100000,178100000,-21300000,19200000,-4400000,28600000,18700000,-9200000,-42500000,12600000,343300000,-43200000,-12000000,0,0,900000,-54300000,-32600000,0,-18600000,0,39700000,-11500000,6800000,284300000,505500000,221200000,343300000,-43200000,300100000,https://www.sec.gov/Archives/edgar/data/1699150/000114036120004146/0001140361-20-004146-index.htm,https://www.sec.gov/Archives/edgar/data/1699150/000114036120004146/form10k.htm
2018-12-31,IR,USD,0001699150,2019-02-27,2019-02-27 17:29:16,2018,FY,269400000,180400000,4000000,2800000,-10400000,13200000,-13000000,69600000,-80200000,-1700000,444500000,-52200000,-186300000,0,0,3500000,-235000000,-337600000,0,-40700000,0,5300000,-373000000,-8600000,-172100000,221200000,393300000,444500000,-52200000,392300000,https://www.sec.gov/Archives/edgar/data/1699150/000114036119004014/0001140361-19-004014-index.htm,https://www.sec.gov/Archives/edgar/data/1699150/000114036119004014/h10061123x1_10k.htm
2017-12-31,IR,USD,0001699150,2018-02-16,2018-02-16 16:48:42,2017,FY,18500000,173800000,-249000000,175000000,-16600000,-65700000,-22700000,39900000,31900000,98800000,200500000,-56800000,-18800000,56800000,6200000,-48200000,-60800000,-868600000,893600000,-3600000,0,-38800000,-17400000,15200000,137500000,393300000,255800000,200500000,-56800000,143700000,https://www.sec.gov/Archives/edgar/data/1699150/000114036118008833/0001140361-18-008833-index.htm,https://www.sec.gov/Archives/edgar/data/1699150/000114036118008833/form10k.htm
2016-12-31,IR,USD,0001699150,2016-12-31,2016-12-30 19:00:00,2016,FY,-31290000,172725000,-84359000,0,91269000,-27616000,23455000,58099000,37331000,48547000,165644000,-74416000,-13883000,0,0,6223000,-82076000,-25500000,3300000,-14100000,0,-6700000,-43002000,-13085000,27481000,255803000,228322000,165644000,-74416000,91228000,,
2015-12-31,IR,USD,0001699150,2015-12-31,2015-12-30 19:00:00,2015,FY,-352000000,163000000,-63500000,0,8600000,114600000,-27800000,-46800000,-31400000,47600000,172100000,-71000000,-26200000,0,0,13200000,-84000000,-33200000,4200000,-2100000,0,-3900000,-35000000,-9000000,44100000,228300000,184200000,172100000,-71000000,101100000,,
