symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
NDSN,2025-10-31,231.95,56606000,13129761700,108442000,2092358000,15113677700
NDSN,2024-10-31,247.89,57616000,14282430240,115952000,2320351000,16486829240
NDSN,2023-10-31,212.59,57090000,12136763100,115679000,1862909000,13883993100
NDSN,2022-10-31,225,57629000,12966525000,163457000,860454000,13663522000
NDSN,2021-10-31,258.74,58091000,15030465340,299972000,951547000,15682040340
NDSN,2020-10-31,193.43,57757000,11171936510,208293000,1105995000,12069638510
NDSN,2019-10-31,156.81,57462000,9010616220,151164000,1244142000,10103594220
NDSN,2018-10-31,122.67,57970000,7111179900,95678000,1314091000,8329592900
NDSN,2017-10-31,126.69,57533000,7288855770,90383000,1582984000,8781456770
NDSN,2016-10-31,100.13,57060000,5713417800,67239000,984787000,6630965800
NDSN,2015-10-31,71.24,60652000,4320848480,50268000,1116593000,5387173480
NDSN,2014-10-31,76.55,63656000,4872866800,42314000,799800000,5630352800
NDSN,2013-10-31,72.09,64214000,4629187260,42375000,652594000,5239406260
NDSN,2012-10-31,59.03,64407000,3801945210,41518000,633710000,4394137210
NDSN,2011-10-31,46.37,66524000,3084717880,37408000,319156000,3366465880
NDSN,2010-10-31,39.14,67610000,2646255400,42329000,112420000,2716346400
NDSN,2009-10-31,26.39,67130000,1771560700,18781000,157837000,1910616700
NDSN,2008-10-31,18.46,67492000,1245902320,11755000,295593000,1529740320
NDSN,2007-10-31,26.75,67094000,1794764500,31136000,359282000,2122910500
NDSN,2006-10-31,23.03,66730000,1536791900,48859000,127038000,1614970900
NDSN,2005-10-31,18.59,71436000,1327995240,11269000,182899000,1499625240
NDSN,2004-10-31,17.46,70978000,1239275880,60251000,180070000,1359094880
NDSN,2003-10-31,13.86,67406000,934247160,6945000,247942000,1175244160
NDSN,2002-10-31,12.96,66766000,865287360,5872000,295708000,1155123360
NDSN,2001-10-31,11.21,65454000,733739340,7881000,404747000,1130605340
NDSN,2000-10-31,14.34,64910000,930809400,785000,160031000,1090055400
NDSN,1999-10-31,11.11,65972222,732951386,16000000,215000000,931951386
NDSN,1998-10-31,11.2,66031746,739555555,6800000,169000000,901755555
NDSN,1997-10-31,12.41,68965517,855862065,1500000,147200000,1001562065
NDSN,1996-10-31,13.75,71275168,980033560,9200000,123400000,1094233560
NDSN,1995-10-31,14.44,74225352,1071814082,400000,66800000,1138214082
NDSN,1994-10-31,14,75934959,1063089426,4600000,51900000,1110389426
NDSN,1993-10-31,13.34,76595745,1021787238,18100000,47500000,1051187238
NDSN,1992-10-31,11.75,77450980,910049015,7400000,76700000,979349015
NDSN,1991-10-31,10.63,75955056,807402245,10000000,64500000,861902245
NDSN,1990-10-31,4.91,76103896,373670129,7500000,72900000,439070129
NDSN,1989-10-31,6.75,76853933,518764047,3400000,67500000,582864047
NDSN,1988-10-31,5.69,81025641,461035897,16100000,24500000,469435897
NDSN,1987-10-31,3.28,83728814,274630509,42100000,22800000,255330509
NDSN,1986-10-31,2.48,81176471,201317648,18100000,27000000,210217648
NDSN,1985-10-31,1.25,88181818,110227272,19300000,17600000,108527272
