date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,paymentDate,adjDividend,declarationDate,dividend
2025-03-07,302.24,306.75,299.52,301.74,290.77,554600,554600,-0.5,-0.16543,302.5625,"March 07, 25",-0.0016543,,,,,
2025-03-06,305.34,305.34,298.1,301.44,290.48,398100,398100,-3.9,-1.28,302.555,"March 06, 25",-0.0128,,,,,
2025-03-05,303.95,308.66,303,308.22,297.01,275846,275846,4.27,1.4,305.9575,"March 05, 25",0.014,,,,,
2025-03-04,314.09,316.29,307.22,307.59,296.4,392729,392729,-6.5,-2.07,311.2975,"March 04, 25",-0.0207,,,,,
2025-03-03,311.64,315.7,311.17,313.85,302.44,468302,468302,2.21,0.70915,313.09,"March 03, 25",0.0070915,,,,,
2025-02-28,306.79,312.1,306.39,311.57,300.24,884944,884944,4.78,1.56,309.2125,"February 28, 25",0.0156,,,,,
2025-02-27,300.96,305.78,300.96,303.91,292.86,297602,297602,2.95,0.9802,302.9025,"February 27, 25",0.009802,,,,,
2025-02-26,301.3,305,300.52,301.55,290.58,308500,308500,0.25,0.08297378,302.0925,"February 26, 25",0.0008297378,,,,,
2025-02-25,299.56,303.03,299.56,301.24,290.28,357200,357200,1.68,0.56082,300.8475,"February 25, 25",0.0056082,,,,,
2025-02-24,295.53,301.46,292.2,298.47,287.61,591900,591900,2.94,0.99482,296.915,"February 24, 25",0.0099482,,,,,
2025-02-21,295.23,296.39,291.66,294.74,284.02,456300,456300,-0.49,-0.16597,294.505,"February 21, 25",-0.0016597,,,,,
2025-02-20,290.63,295.28,289.92,294.41,283.7,492900,492900,3.78,1.3,292.56,"February 20, 25",0.013,,,,,
2025-02-19,288.04,292.9,288.04,291.2,280.61,594142,594142,3.16,1.1,290.045,"February 19, 25",0.011,,,,,
2025-02-18,288.08,292.02,287.37,290.78,280.2,595030,595030,2.7,0.93724,289.5625,"February 18, 25",0.0093724,,,,,
2025-02-14,291.86,293.79,287.68,288.37,277.88,441900,441900,-3.49,-1.2,290.425,"February 14, 25",-0.012,,,,,
2025-02-13,291.21,292.43,289.67,291.62,281.01,422323,422323,0.41,0.14079,291.2325,"February 13, 25",0.0014079,,,,,
2025-02-12,285.85,294.05,285.85,290.42,279.86,356728,356728,4.57,1.6,289.0425,"February 12, 25",0.016,,,,,
2025-02-11,287.93,291.62,287.71,291.59,280.98,460800,460800,3.66,1.27,289.7125,"February 11, 25",0.0127,,,,,
2025-02-10,292.08,292.7,286.82,291.21,280.62,422800,422800,-0.87,-0.29786,290.7025,"February 10, 25",-0.0029786,,,,,
2025-02-07,298.05,299.66,291.55,292.14,281.51,444500,444500,-5.91,-1.98,295.35,"February 07, 25",-0.0198,,,,,
2025-02-06,296.68,300.34,295.5,298.07,287.23,683900,683900,1.39,0.46852,297.6475,"February 06, 25",0.0046852,,,,,
2025-02-05,283,297.26,282.87,295.79,285.03,790919,790919,12.79,4.52,289.73,"February 05, 25",0.0452,,,,,
2025-02-04,284.02,287.96,281.11,287.14,276.7,530900,530900,3.12,1.1,285.0575,"February 04, 25",0.011,,,,,
2025-02-03,281.12,287.39,280.33,284.39,274.05,407000,407000,3.27,1.16,283.3075,"February 03, 25",0.0116,,,,,
2025-01-31,280.8,284.69,278.27,284.57,274.22,534526,534526,3.77,1.34,282.0825,"January 31, 25",0.0134,,,,,
2025-01-30,279.75,283.41,278.84,281.16,270.93,290348,290348,1.41,0.50402,280.79,"January 30, 25",0.0050402,,,,,
2025-01-29,281.27,282.65,275.76,276.62,266.56,282949,282949,-4.65,-1.65,279.075,"January 29, 25",-0.0165,,,,,
2025-01-28,282.36,286.31,280.29,281.2,270.97,271051,271051,-1.16,-0.41082,282.54,"January 28, 25",-0.0041082,,,,,
2025-01-27,279,286.72,278.27,283.09,272.79,431800,431800,4.09,1.47,281.77,"January 27, 25",0.0147,,,,,
2025-01-24,276.33,278.44,274.45,277.93,267.82,411100,411100,1.6,0.57902,276.7875,"January 24, 25",0.0057902,,,,,
2025-01-23,279.66,280.23,274.45,277.63,267.53,461100,461100,-2.03,-0.72588,277.9925,"January 23, 25",-0.0072588,,,,,
2025-01-22,282.03,282.99,278.61,279.9,269.72,426719,426719,-2.13,-0.75524,280.8825,"January 22, 25",-0.0075524,,,,,
2025-01-21,284.33,287.14,282.44,285.24,274.87,363545,363545,0.91,0.32005,284.7875,"January 21, 25",0.0032005,,,,,
2025-01-17,284.6,285.21,282.62,283.41,273.1,364616,364616,-1.19,-0.41813,283.96,"January 17, 25",-0.0041813,,,,,
2025-01-16,284.05,284.28,280.08,283.75,273.43,338853,338853,-0.3,-0.10562,283.04,"January 16, 25",-0.0010562,,,,,
2025-01-15,289.75,291.48,281.64,282.85,272.56,499700,499700,-6.9,-2.38,286.43,"January 15, 25",-0.0238,,,,,
2025-01-14,283.08,288.4,282.8,284.46,274.11,505838,505838,1.38,0.48749,284.685,"January 14, 25",0.0048749,,,,,
2025-01-13,274.57,284.22,274,282.95,272.66,781214,781214,8.38,3.05,278.935,"January 13, 25",0.0305,,,,,
2025-01-10,270.15,277.42,269.51,271.9,262.01,1105590,1105590,1.75,0.64779,272.245,"January 10, 25",0.0064779,,,,,
2025-01-08,270.39,273.1,267.96,272.64,262.72,541321,541321,2.25,0.83213,271.0225,"January 08, 25",0.0083213,,,,,
2025-01-07,274.72,275.75,269.56,270.06,260.24,606744,606744,-4.66,-1.7,272.5225,"January 07, 25",-0.017,,,,,
2025-01-06,281.86,284.41,272.14,272.79,262.87,371728,371728,-9.07,-3.22,277.8,"January 06, 25",-0.0322,,,,,
2025-01-03,279.91,284.68,279.45,284.25,273.91,331220,331220,4.34,1.55,282.0725,"January 03, 25",0.0155,,,,,
2025-01-02,282.4,284.62,279.08,279.52,269.35,282743,282743,-2.88,-1.02,281.405,"January 02, 25",-0.0102,2025-01-02,2025-01-15,2.45,2024-12-06,2.45
2024-12-31,284.31,285.71,282.25,285.44,272.7,340000,340000,1.13,0.39745,284.4275,"December 31, 24",0.0039745,,,,,
2024-12-30,282.32,283.62,278.74,282.8,270.18,249517,249517,0.48,0.17002,281.87,"December 30, 24",0.0017002,,,,,
2024-12-27,285.9,288.55,283.43,284.43,271.74,298700,298700,-1.47,-0.51417,285.5775,"December 27, 24",-0.0051417,,,,,
2024-12-26,286.18,289.2,285.71,287.71,274.87,231604,231604,1.53,0.53463,287.2,"December 26, 24",0.0053463,,,,,
2024-12-24,284.6,286.81,282.27,286.79,273.99,121600,121600,2.19,0.7695,285.1175,"December 24, 24",0.007695,,,,,
2024-12-23,282.31,284.94,281.1,284.33,271.64,386497,386497,2.02,0.71553,283.17,"December 23, 24",0.0071553,,,,,
2024-12-20,280.42,287.25,280.31,283.76,271.1,1417600,1417600,3.34,1.19,282.935,"December 20, 24",0.0119,,,,,
2024-12-19,283.62,287,278.14,279.01,266.56,448814,448814,-4.61,-1.63,281.9425,"December 19, 24",-0.0163,,,,,
2024-12-18,293.75,297.96,283.7,283.99,271.32,430649,430649,-9.76,-3.32,289.85,"December 18, 24",-0.0332,,,,,
2024-12-17,295,297.37,292.71,294.1,280.97,509245,509245,-0.9,-0.30508,294.795,"December 17, 24",-0.0030508,,,,,
2024-12-16,300.02,303.52,298.73,299.05,285.7,320500,320500,-0.97,-0.32331,300.33,"December 16, 24",-0.0032331,,,,,
2024-12-13,301.41,303.25,298.55,299.79,286.41,213400,213400,-1.62,-0.53747,300.75,"December 13, 24",-0.0053747,,,,,
2024-12-12,298.23,306.33,296.65,302.3,288.81,241808,241808,4.07,1.36,300.8775,"December 12, 24",0.0136,,,,,
2024-12-11,300.13,302,296.82,298.04,284.74,293926,293926,-2.09,-0.69636,299.2475,"December 11, 24",-0.0069636,,,,,
2024-12-10,301.75,301.76,295.9,297.63,284.35,372912,372912,-4.12,-1.37,299.26,"December 10, 24",-0.0137,,,,,
2024-12-09,299.83,301.53,296.83,301,287.57,421719,421719,1.17,0.39022,299.7975,"December 09, 24",0.0039022,,,,,
2024-12-06,301.65,301.65,298.46,300.1,286.71,319000,319000,-1.55,-0.51384,300.465,"December 06, 24",-0.0051384,,,,,
2024-12-05,298.96,302.31,298.89,299.67,286.3,261834,261834,0.71,0.23749,299.9575,"December 05, 24",0.0023749,,,,,
2024-12-04,301.87,301.87,299.33,301.39,287.94,272600,272600,-0.48,-0.15901,301.115,"December 04, 24",-0.0015901,,,,,
2024-12-03,305.5,305.5,300.96,301,287.57,322900,322900,-4.5,-1.47,303.24,"December 03, 24",-0.0147,,,,,
2024-12-02,308.5,308.5,302.93,304.09,290.52,295214,295214,-4.41,-1.43,306.005,"December 02, 24",-0.0143,,,,,
2024-11-29,313.31,313.7,309.66,310.46,296.6,238721,238721,-2.85,-0.90964,311.7825,"November 29, 24",-0.0090964,,,,,
2024-11-27,312,314.65,311.52,312.84,298.88,220732,220732,0.84,0.26923,312.7525,"November 27, 24",0.0026923,,,,,
2024-11-26,310,311.25,308.24,309.75,295.93,284800,284800,-0.25,-0.08064516,309.81,"November 26, 24",-0.0008064516,,,,,
2024-11-25,306.87,311.74,305.38,309.6,295.78,432939,432939,2.73,0.88963,308.3975,"November 25, 24",0.0088963,,,,,
2024-11-22,304.63,309.14,304.63,305.53,291.89,213711,213711,0.9,0.29544,305.9825,"November 22, 24",0.0029544,,,,,
2024-11-21,300.62,306.16,299.91,304.34,290.76,241516,241516,3.72,1.24,302.7575,"November 21, 24",0.0124,,,,,
2024-11-20,299.96,300.97,297.57,300.59,287.17,244200,244200,0.63,0.21003,299.7725,"November 20, 24",0.0021003,,,,,
2024-11-19,301.81,302.73,298.66,301.78,288.31,269700,269700,-0.03,-0.00994003,301.245,"November 19, 24",-9.94003e-05,,,,,
2024-11-18,300.63,303.32,300.13,302.54,289.04,250304,250304,1.91,0.63533,301.655,"November 18, 24",0.0063533,,,,,
2024-11-15,302.67,303.59,299.67,301.76,288.29,328604,328604,-0.91,-0.30066,301.9225,"November 15, 24",-0.0030066,,,,,
2024-11-14,305.72,306.89,302.46,302.74,289.23,250400,250400,-2.98,-0.97475,304.4525,"November 14, 24",-0.0097475,,,,,
2024-11-13,303.63,308.37,303.13,307.28,293.57,253725,253725,3.65,1.2,305.6025,"November 13, 24",0.012,,,,,
2024-11-12,304.05,305.55,300.73,300.81,287.38,253170,253170,-3.24,-1.07,302.785,"November 12, 24",-0.0107,,,,,
2024-11-11,304.71,308.14,303.8,304.14,290.57,239700,239700,-0.57,-0.18706,305.1975,"November 11, 24",-0.0018706,,,,,
2024-11-08,298.32,305.99,298.05,304.66,291.06,441840,441840,6.34,2.13,301.755,"November 08, 24",0.0213,,,,,
2024-11-07,293.76,297.58,292.41,296.54,283.31,340625,340625,2.78,0.94635,295.0725,"November 07, 24",0.0094635,,,,,
2024-11-06,294.23,299.48,290.56,293.76,280.65,836438,836438,-0.47,-0.15974,294.5075,"November 06, 24",-0.0015974,,,,,
2024-11-05,279.08,291.01,276.22,291,278.01,364039,364039,11.92,4.27,284.3275,"November 05, 24",0.0427,,,,,
2024-11-04,275.71,280.71,275.6,280.61,268.09,361500,361500,4.9,1.78,278.1575,"November 04, 24",0.0178,,,,,
2024-11-01,283.23,284.61,276.46,276.97,264.61,485420,485420,-6.26,-2.21,280.3175,"November 01, 24",-0.0221,,,,,
2024-10-31,291.07,291.42,283.71,283.86,271.19,594200,594200,-7.21,-2.48,287.515,"October 31, 24",-0.0248,,,,,
2024-10-30,298,298.7,292,294.02,280.9,470731,470731,-3.98,-1.34,295.68,"October 30, 24",-0.0134,,,,,
2024-10-29,299.76,299.93,295.99,298.43,285.11,342507,342507,-1.33,-0.44369,298.5275,"October 29, 24",-0.0044369,,,,,
2024-10-28,298.18,300.43,296.46,299.67,286.3,319900,319900,1.49,0.4997,298.685,"October 28, 24",0.004997,,,,,
2024-10-25,303.49,303.49,295.21,295.65,282.46,228200,228200,-7.84,-2.58,299.46,"October 25, 24",-0.0258,,,,,
2024-10-24,301.44,302.27,299.31,301.76,288.29,337500,337500,0.32,0.10616,301.195,"October 24, 24",0.0010616,,,,,
2024-10-23,294.39,301.89,294.39,299.96,286.57,343100,343100,5.57,1.89,297.6575,"October 23, 24",0.0189,,,,,
2024-10-22,290.91,294.88,290.91,293.4,280.31,212040,212040,2.49,0.85593,292.525,"October 22, 24",0.0085593,,,,,
2024-10-21,293.42,295.12,288.94,291.37,278.37,346304,346304,-2.05,-0.69866,292.2125,"October 21, 24",-0.0069866,,,,,
2024-10-18,295.7,297.69,294.6,296.5,283.27,198747,198747,0.8,0.27054,296.1225,"October 18, 24",0.0027054,,,,,
2024-10-17,297.1,298.74,293.15,294.25,281.12,291800,291800,-2.85,-0.95927,295.81,"October 17, 24",-0.0095927,,,,,
2024-10-16,292.86,297.82,292.86,297.48,284.2,224946,224946,4.62,1.58,295.255,"October 16, 24",0.0158,,,,,
2024-10-15,292.93,297.1,291.96,292.62,279.56,471600,471600,-0.31,-0.10583,293.6525,"October 15, 24",-0.0010583,,,,,
2024-10-14,287.88,292,286.27,291.35,278.35,192845,192845,3.47,1.21,289.375,"October 14, 24",0.0121,,,,,
2024-10-11,287.76,288.11,284.86,288.08,275.22,312262,312262,0.32,0.1112,287.2025,"October 11, 24",0.001112,,,,,
2024-10-10,286.69,289.45,283.72,285.31,272.58,248100,248100,-1.38,-0.48136,286.2925,"October 10, 24",-0.0048136,,,,,
2024-10-09,288.81,289.5,284.9,288.19,275.33,373000,373000,-0.62,-0.21467,287.85,"October 09, 24",-0.0021467,,,,,
2024-10-08,290,290,285.65,288.48,275.61,473700,473700,-1.52,-0.52414,288.5325,"October 08, 24",-0.0052414,,,,,
2024-10-07,288.28,288.74,285.79,287.91,275.06,278600,278600,-0.37,-0.12835,287.68,"October 07, 24",-0.0012835,,,,,
2024-10-04,288.9,291.24,286.28,289.88,276.94,344500,344500,0.98,0.33922,289.075,"October 04, 24",0.0033922,,,,,
2024-10-03,293.32,293.32,288.25,289.73,276.8,294727,294727,-3.59,-1.22,291.155,"October 03, 24",-0.0122,,,,,
2024-10-02,290.14,293.39,289.18,293.04,279.96,301516,301516,2.9,0.99952,291.4375,"October 02, 24",0.0099952,,,,,
2024-10-01,296.79,296.79,290.33,292.71,279.65,466800,466800,-4.08,-1.37,294.155,"October 01, 24",-0.0137,,,,,
2024-09-30,290.1,296.06,290.1,295.42,282.24,641311,641311,5.32,1.83,292.92,"September 30, 24",0.0183,2024-09-30,2024-10-11,2.45,2024-09-05,2.45
2024-09-27,296.86,296.86,292.99,294.6,279.11,390529,390529,-2.26,-0.7613,295.3275,"September 27, 24",-0.007613,,,,,
2024-09-26,297.58,298.32,292.76,294.17,278.7,474100,474100,-3.41,-1.15,295.7075,"September 26, 24",-0.0115,,,,,
2024-09-25,301.8,303.27,296.75,297.5,281.86,570210,570210,-4.3,-1.42,299.83,"September 25, 24",-0.0142,,,,,
2024-09-24,302,305.45,300.02,300.23,284.44,765812,765812,-1.77,-0.58609,301.925,"September 24, 24",-0.0058609,,,,,
2024-09-23,308.21,312.39,306.98,309.65,293.37,605300,605300,1.44,0.46721,309.3075,"September 23, 24",0.0046721,,,,,
2024-09-20,312.51,312.97,305.76,306.21,290.11,1278135,1278135,-6.3,-2.02,309.3625,"September 20, 24",-0.0202,,,,,
2024-09-19,314.06,316.31,309.32,312.42,295.99,357637,357637,-1.64,-0.52219,313.0275,"September 19, 24",-0.0052219,,,,,
2024-09-18,313.11,316.79,311.32,312.24,295.82,237404,237404,-0.87,-0.27786,313.365,"September 18, 24",-0.0027786,,,,,
2024-09-17,314.45,317.73,311.35,312.14,295.73,344608,344608,-2.31,-0.73462,313.9175,"September 17, 24",-0.0073462,,,,,
2024-09-16,314.79,316.12,311.51,315.15,298.58,393620,393620,0.36,0.11436,314.3925,"September 16, 24",0.0011436,,,,,
2024-09-13,311.8,314.31,309.41,314.05,297.54,372942,372942,2.25,0.72162,312.3925,"September 13, 24",0.0072162,,,,,
2024-09-12,309.1,310.25,305.31,310.22,293.91,249200,249200,1.12,0.36234,308.72,"September 12, 24",0.0036234,,,,,
2024-09-11,305.32,308.26,303.17,308.26,292.05,309200,309200,2.94,0.96292,306.2525,"September 11, 24",0.0096292,,,,,
2024-09-10,301.55,308.6,300.27,308.27,292.06,267000,267000,6.72,2.23,304.6725,"September 10, 24",0.0223,,,,,
2024-09-09,298.98,301.58,297.13,300.05,284.27,604648,604648,1.07,0.35788,299.435,"September 09, 24",0.0035788,,,,,
2024-09-06,301.12,301.12,294.8,298.21,282.53,463200,463200,-2.91,-0.96639,298.8125,"September 06, 24",-0.0096639,,,,,
2024-09-05,304.04,306.89,299.98,302.01,286.13,305837,305837,-2.03,-0.66768,303.23,"September 05, 24",-0.0066768,,,,,
2024-09-04,302.95,307.75,300.23,301.63,285.77,358000,358000,-1.32,-0.43572,303.14,"September 04, 24",-0.0043572,,,,,
2024-09-03,300.65,304,299.29,302.69,286.77,270230,270230,2.04,0.67853,301.6575,"September 03, 24",0.0067853,,,,,
2024-08-30,298.66,302.05,297.42,301.79,285.92,400000,400000,3.13,1.05,299.98,"August 30, 24",0.0105,,,,,
2024-08-29,295.63,299.71,294.53,298.05,282.38,320400,320400,2.42,0.81859,296.98,"August 29, 24",0.0081859,,,,,
2024-08-28,297,297.71,294.14,296.09,280.52,341406,341406,-0.91,-0.3064,296.235,"August 28, 24",-0.003064,,,,,
2024-08-27,292.65,295.67,292,295.54,280,325553,325553,2.89,0.98753,293.965,"August 27, 24",0.0098753,,,,,
2024-08-26,298.19,298.19,292.89,294.62,279.13,181304,181304,-3.57,-1.2,295.9725,"August 26, 24",-0.012,,,,,
2024-08-23,291.58,296.28,289.07,296.09,280.52,300500,300500,4.51,1.55,293.255,"August 23, 24",0.0155,,,,,
2024-08-22,290,290.64,287.37,290.34,275.07,258900,258900,0.34,0.11724,289.5875,"August 22, 24",0.0011724,,,,,
2024-08-21,287.14,289.77,286.19,289.21,274,230300,230300,2.07,0.7209,288.0775,"August 21, 24",0.007209,,,,,
2024-08-20,285.42,288.02,285.17,287.14,272.04,294045,294045,1.72,0.60262,286.4375,"August 20, 24",0.0060262,,,,,
2024-08-19,284.36,287.29,283.71,285.41,270.4,160310,160310,1.05,0.36925,285.1925,"August 19, 24",0.0036925,,,,,
2024-08-16,285.91,286.02,281.26,284.01,269.08,375400,375400,-1.9,-0.66454,284.3,"August 16, 24",-0.0066454,,,,,
2024-08-15,285.89,286.9,283.98,285,270.01,321800,321800,-0.89,-0.31131,285.4425,"August 15, 24",-0.0031131,,,,,
2024-08-14,284.58,288.51,282.74,286.16,271.11,220506,220506,1.58,0.5552,285.4975,"August 14, 24",0.005552,,,,,
2024-08-13,284.1,285.76,282.6,284.46,269.5,183833,183833,0.36,0.12672,284.23,"August 13, 24",0.0012672,,,,,
2024-08-12,281.04,282.43,279.22,281.59,266.78,250818,250818,0.55,0.1957,281.07,"August 12, 24",0.001957,,,,,
2024-08-09,279.82,283.26,277.71,282.64,267.78,270900,270900,2.82,1.01,280.8575,"August 09, 24",0.0101,,,,,
2024-08-08,278.58,280.91,276.32,279.29,264.6,240617,240617,0.71,0.25486,278.775,"August 08, 24",0.0025486,,,,,
2024-08-07,280.05,284.01,277.03,277.43,262.84,365249,365249,-2.62,-0.93555,279.63,"August 07, 24",-0.0093555,,,,,
2024-08-06,272,283.34,272,280.39,265.65,564314,564314,8.39,3.08,276.9325,"August 06, 24",0.0308,,,,,
2024-08-05,280.02,281.98,272.59,272.62,258.29,514600,514600,-7.4,-2.64,276.8025,"August 05, 24",-0.0264,,,,,
2024-08-02,285.68,288.9,278.82,281.66,266.85,590042,590042,-4.02,-1.41,283.765,"August 02, 24",-0.0141,,,,,
2024-08-01,280.3,285.83,278.01,285.69,270.67,829107,829107,5.39,1.92,282.4575,"August 01, 24",0.0192,,,,,
2024-07-31,277.76,288.42,273.1,278.36,263.72,1436228,1436228,0.6,0.21601,279.41,"July 31, 24",0.0021601,,,,,
2024-07-30,287.11,287.56,279.96,280.8,266.04,577000,577000,-6.31,-2.2,283.8575,"July 30, 24",-0.022,,,,,
2024-07-29,286.92,286.92,282.16,286,270.96,458027,458027,-0.92,-0.32065,285.5,"July 29, 24",-0.0032065,,,,,
2024-07-26,284.43,287.5,282.78,286.74,271.66,234415,234415,2.31,0.81215,285.3625,"July 26, 24",0.0081215,,,,,
2024-07-25,286.3,289.26,278.77,282.72,267.85,282600,282600,-3.58,-1.25,284.2625,"July 25, 24",-0.0125,,,,,
2024-07-24,291.22,292.37,285.39,285.96,270.92,232100,232100,-5.26,-1.81,288.735,"July 24, 24",-0.0181,,,,,
2024-07-23,290.17,292.03,289.32,291.06,275.76,254207,254207,0.89,0.30672,290.645,"July 23, 24",0.0030672,,,,,
2024-07-22,284.79,290.68,284.48,290.13,274.87,465400,465400,5.34,1.88,287.52,"July 22, 24",0.0188,,,,,
2024-07-19,285.64,286.59,281.79,284.79,269.82,347900,347900,-0.85,-0.29758,284.7025,"July 19, 24",-0.0029758,,,,,
2024-07-18,283.19,289.08,281.96,284.14,269.2,230100,230100,0.95,0.33546,284.5925,"July 18, 24",0.0033546,,,,,
2024-07-17,280,284.94,278.67,283.98,269.05,294600,294600,3.98,1.42,281.8975,"July 17, 24",0.0142,,,,,
2024-07-16,277.48,279.38,276.15,278.75,264.09,352643,352643,1.27,0.45769,277.94,"July 16, 24",0.0045769,,,,,
2024-07-15,274.81,279.51,273.25,276.09,261.57,384400,384400,1.28,0.46578,275.915,"July 15, 24",0.0046578,,,,,
2024-07-12,279.41,279.41,273.99,274.33,259.91,371243,371243,-5.08,-1.82,276.785,"July 12, 24",-0.0182,,,,,
2024-07-11,280.51,282.82,277.26,278.41,263.77,308757,308757,-2.1,-0.74864,279.75,"July 11, 24",-0.0074864,,,,,
2024-07-10,277.6,277.75,273.55,276.38,261.85,180100,180100,-1.22,-0.43948,276.32,"July 10, 24",-0.0043948,,,,,
2024-07-09,272.9,276.99,271.51,275.97,261.46,273606,273606,3.07,1.12,274.3425,"July 09, 24",0.0112,,,,,
2024-07-08,272.7,273.85,270.7,273.1,258.74,275700,275700,0.4,0.14668,272.5875,"July 08, 24",0.0014668,,,,,
2024-07-05,270.08,272.64,268.41,272.24,257.93,268600,268600,2.16,0.79976,270.8425,"July 05, 24",0.0079976,,,,,
2024-07-03,272.61,273.93,269.48,269.6,255.42,176600,176600,-3.01,-1.1,271.405,"July 03, 24",-0.011,,,,,
2024-07-02,273.99,274.96,271.94,272.99,258.64,233533,233533,-1,-0.36498,273.47,"July 02, 24",-0.0036498,,,,,
2024-07-01,270.23,273.42,269.12,272.82,258.48,366435,366435,2.59,0.95844,271.3975,"July 01, 24",0.0095844,,,,,
2024-06-28,273.31,274.63,269.39,272.2,257.89,649500,649500,-1.11,-0.40613,272.3825,"June 28, 24",-0.0040613,2024-06-28,2024-07-12,2.45,2024-05-15,2.45
2024-06-27,273.37,274.62,270.63,273.38,256.68,422531,422531,0.01,0.00365805,273,"June 27, 24",3.65805e-05,,,,,
2024-06-26,272.71,276.28,272.13,273.23,256.54,292103,292103,0.52,0.19068,273.5875,"June 26, 24",0.0019068,,,,,
2024-06-25,277.73,278.49,274.47,275.62,258.78,204718,204718,-2.11,-0.75973,276.5775,"June 25, 24",-0.0075973,,,,,
2024-06-24,278.85,282.45,278.06,279.19,262.13,368400,368400,0.34,0.12193,279.6375,"June 24, 24",0.0012193,,,,,
2024-06-21,281.56,281.56,276.69,278.22,261.22,911100,911100,-3.34,-1.19,279.5075,"June 21, 24",-0.0119,,,,,
2024-06-20,282.6,283.55,277.6,280.08,262.97,372104,372104,-2.52,-0.89172,280.9575,"June 20, 24",-0.0089172,,,,,
2024-06-18,283.07,284.77,280.53,284.59,267.2,321634,321634,1.52,0.53697,283.24,"June 18, 24",0.0053697,,,,,
2024-06-17,275.85,282.29,275.82,281.29,264.11,514300,514300,5.44,1.97,278.8125,"June 17, 24",0.0197,,,,,
2024-06-14,274.85,279.09,272.5,278.5,261.49,414600,414600,3.65,1.33,276.235,"June 14, 24",0.0133,,,,,
2024-06-13,272.2,275.35,270.94,275.2,258.39,433347,433347,3,1.1,273.4225,"June 13, 24",0.011,,,,,
2024-06-12,271.75,273.66,270.14,271.44,254.86,291917,291917,-0.31,-0.11408,271.7475,"June 12, 24",-0.0011408,,,,,
2024-06-11,267.36,269.25,265.53,265.64,249.41,266730,266730,-1.72,-0.64333,266.945,"June 11, 24",-0.0064333,,,,,
2024-06-10,267.44,272.48,267.44,269.37,252.91,295340,295340,1.93,0.72166,269.1825,"June 10, 24",0.0072166,,,,,
2024-06-07,265.35,268.93,265.35,268.07,251.69,262100,262100,2.72,1.03,266.925,"June 07, 24",0.0103,,,,,
2024-06-06,267.12,269.36,265.82,268.32,251.93,200316,200316,1.2,0.44924,267.655,"June 06, 24",0.0044924,,,,,
2024-06-05,263.06,268.42,260.87,268.08,251.7,247815,247815,5.02,1.91,265.1075,"June 05, 24",0.0191,,,,,
2024-06-04,260.7,265,260.7,263.81,247.69,292800,292800,3.11,1.19,262.5525,"June 04, 24",0.0119,,,,,
2024-06-03,261.6,262.98,258.43,260.63,244.71,317306,317306,-0.97,-0.3708,260.91,"June 03, 24",-0.003708,,,,,
2024-05-31,257.45,260.28,256.22,259.79,243.92,489400,489400,2.34,0.90891,258.435,"May 31, 24",0.0090891,,,,,
2024-05-30,255.04,255.85,254.08,255.6,239.99,197331,197331,0.56,0.21957,255.1425,"May 30, 24",0.0021957,,,,,
2024-05-29,251.79,253.37,249.46,252.91,237.46,370723,370723,1.12,0.44482,251.8825,"May 29, 24",0.0044482,,,,,
2024-05-28,261.18,261.57,254.9,255.33,239.73,289600,289600,-5.85,-2.24,258.245,"May 28, 24",-0.0224,,,,,
2024-05-24,259.38,259.92,258.16,259.4,243.55,225600,225600,0.02,0.00771069,259.215,"May 24, 24",7.71069e-05,,,,,
2024-05-23,262.54,263.36,257.88,257.97,242.21,211700,211700,-4.57,-1.74,260.4375,"May 23, 24",-0.0174,,,,,
2024-05-22,263.72,266.53,261.52,262.94,246.88,342827,342827,-0.78,-0.29577,263.6775,"May 22, 24",-0.0029577,,,,,
2024-05-21,262.9,265.13,262.67,264.16,248.02,214807,214807,1.26,0.47927,263.715,"May 21, 24",0.0047927,,,,,
2024-05-20,265.85,265.85,262.15,263.41,247.32,361800,361800,-2.44,-0.91781,264.315,"May 20, 24",-0.0091781,,,,,
2024-05-17,265.95,266.53,263.61,266.29,250.02,361800,361800,0.34,0.12784,265.595,"May 17, 24",0.0012784,,,,,
2024-05-16,267.7,269,264.67,264.71,248.54,210602,210602,-2.99,-1.12,266.52,"May 16, 24",-0.0112,,,,,
2024-05-15,269.23,269.23,265.22,267.84,251.48,407628,407628,-1.39,-0.51629,267.88,"May 15, 24",-0.0051629,,,,,
2024-05-14,263.47,265.18,260.87,264.97,248.78,365500,365500,1.5,0.56932,263.6225,"May 14, 24",0.0056932,,,,,
2024-05-13,260.01,261.71,258.79,260.56,244.64,253211,253211,0.55,0.21153,260.2675,"May 13, 24",0.0021153,,,,,
2024-05-10,260.52,260.52,257.16,258.95,243.13,205100,205100,-1.57,-0.60264,259.2875,"May 10, 24",-0.0060264,,,,,
2024-05-09,255.61,259.78,254.88,259.58,243.72,216115,216115,3.97,1.55,257.4625,"May 09, 24",0.0155,,,,,
2024-05-08,256.44,257.33,253.74,254.5,238.95,164100,164100,-1.94,-0.75651,255.5025,"May 08, 24",-0.0075651,,,,,
2024-05-07,257.93,258.06,255.88,257.67,241.93,304400,304400,-0.26,-0.1008,257.385,"May 07, 24",-0.001008,,,,,
2024-05-06,252.95,255.66,250.51,255.49,239.88,283000,283000,2.54,1,253.6525,"May 06, 24",0.01,,,,,
