symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
DASH,2029-12-31,27566605334,32711893923,29802000000,-1481169994,-1248195190,-1349412182,-3056685264,-2575895987,-2784777135,4098386345,5117633948,4541204320,11765171529,13961132986,12719217244,10.555,11.89478,9.52577,5,2
DASH,2028-12-31,25223228822,25555506467,25389367645,-1157134143,-1142088861,-1149611502,-2387973629,-2356924733,-2372449181,2399808135,4845449951,3642583330,10765040164,10906853182,10835946673,7.37483,11.26215,5.57781,10,7
DASH,2027-12-31,21249569485,21296792255,21273180870,-964302762,-962164550,-963233656,-1990028190,-1985615570,-1987821880,1464027481,3246692187,2284509780,9069119207,9089273447,9079196327,5.013,7.5462,3.4028,29,25
DASH,2026-12-31,16981927493,19561586860,17858414074,-885733964,-768928925,-808615579,-1827886041,-1586835896,-1668737104,1131859144,1699989404,1441615720,7247729179,8348703875,7621805524,3.2654,3.95124,2.63075,31,27
DASH,2025-12-31,13565275347,14215528222,13755349265,-643668443,-614225481,-622831886,-1328336284,-1267574948,-1285335954,914345998,1041215759,987790710,5789533726,6067055623,5870655512,2.25738,2.42007,2.12519,31,27
DASH,2024-12-31,10569867111,10730016613,10689979238,-485847095,-478595646,-484034233,-1002640927,-987676137,-998899730,75765616,169356158,122560887,4511121267,4579471590,4562384009,0.3004,0.39363,0.1761,28,24
DASH,2023-12-31,8889171104,10548328991,9610000000,-477620416,-402494992,-435133584,-985663559,-830627489,-897983634,-490691002,-392965834,-407000000,3793815797,4501928998,4101458885,-1.01204,-0.91336,-1.1405,27,22
DASH,2022-12-30,6144687591,7076118489,6545792605,213612253,516778540,365195398,-670741489,-447160993,-558951241,-655767044,-437178029,-546472537,1687657427,2531486141,2109571784,-2.63677,-2.42673,-2.91448,18,13
DASH,2021-12-30,4571670936,5264659066,4870094592,-214825164,-143216775,-179020970,-334112819,-222741880,-278427350,-346816519,-231211012,-289013766,1232015213,1848022818,1540019016,-1.0946,-1.0074,-1.20989,11,8
DASH,2020-12-30,2679495821,3085662149,2854404503,-139716465,-121325558,-129245292,-288332373,-250379125,-266723051,78945104,94812429,85777347,1143583969,1316931991,1218233372,0.19937,0.22037,0.18349,17,10
