date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2025-07-26,CSCO,USD,0000858877,2025-09-03,2025-09-03 16:52:59,2025,FY,10453000000,2811000000,-1051000000,0,-1647000000,192000000,278000000,257000000,-2374000000,3627000000,14193000000,-905000000,-291000000,-4972000000,7892000000,9000000,1733000000,-2812000000,736000000,-7222000000,-6437000000,-80000000,-15815000000,-788000000,-677000000,8346000000,9023000000,14193000000,-905000000,13288000000,https://www.sec.gov/Archives/edgar/data/858877/000085887725000111/0000858877-25-000111-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887725000111/csco-20250726.htm
2024-07-31,CSCO,USD,0000858877,2024-09-05,2024-09-05 16:41:20,2024,FY,10320000000,2507000000,-972000000,3074000000,-4298000000,-213000000,275000000,-90000000,-4270000000,249000000,10880000000,-670000000,-25994000000,-4514000000,10705000000,-5000000,-20478000000,19330000000,714000000,-6779000000,-6384000000,-37000000,6844000000,-31000000,-2785000000,8842000000,11627000000,10880000000,-670000000,10210000000,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/0000858877-24-000017-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/csco-20240727.htm
2023-07-31,CSCO,USD,0000858877,2023-09-07,2023-09-07 16:30:09,2023,FY,12613000000,1726000000,-2085000000,2353000000,5042000000,1836000000,-1069000000,27000000,4248000000,237000000,19886000000,-849000000,-301000000,-11056000000,7122000000,-23000000,-5107000000,-1102000000,700000000,-4890000000,-6302000000,-32000000,-11626000000,-105000000,3048000000,11627000000,8579000000,19886000000,-849000000,19037000000,https://www.sec.gov/Archives/edgar/data/858877/000085887723000023/0000858877-23-000023-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887723000023/csco-20230729.htm
2022-07-31,CSCO,USD,0000858877,2022-09-08,2022-09-08 16:47:54,2022,FY,11812000000,1957000000,-309000000,1886000000,-1722000000,-1009000000,-1030000000,-55000000,372000000,-398000000,13226000000,-477000000,-373000000,-6256000000,8583000000,76000000,1553000000,-1895000000,660000000,-8381000000,-6224000000,-122000000,-15962000000,-180000000,-1363000000,8579000000,9942000000,13226000000,-477000000,12749000000,https://www.sec.gov/Archives/edgar/data/858877/000085887722000013/0000858877-22-000013-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887722000013/csco-20220730.htm
2021-07-31,CSCO,USD,0000858877,2021-09-09,2021-09-09 16:39:49,2021,FY,10591000000,1862000000,-384000000,1761000000,1984000000,1470000000,-244000000,-53000000,811000000,-360000000,15454000000,-692000000,-7038000000,-9503000000,11976000000,-28000000,-5285000000,-3005000000,643000000,-3513000000,-6163000000,-59000000,-12097000000,58000000,-1870000000,9942000000,11812000000,15454000000,-692000000,14762000000,https://www.sec.gov/Archives/edgar/data/858877/000085887721000013/0000858877-21-000013-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887721000013/csco-20210731.htm
2020-07-31,CSCO,USD,0000858877,2020-09-03,2020-09-03 17:05:55,2020,FY,11214000000,1808000000,-38000000,1569000000,918000000,-107000000,84000000,141000000,800000000,-45000000,15426000000,-770000000,-327000000,-9402000000,13830000000,169000000,3500000000,-10190000000,655000000,-3386000000,-6016000000,81000000,-18856000000,-30000000,40000000,11812000000,11772000000,15426000000,-770000000,14656000000,https://www.sec.gov/Archives/edgar/data/858877/000085887720000010/0000858877-20-000010-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887720000010/csco-2020725x10k.htm
2019-07-31,CSCO,USD,0000858877,2019-09-05,2019-09-05 17:17:18,2019,FY,11621000000,1897000000,-350000000,1570000000,1077000000,-84000000,131000000,87000000,943000000,16000000,15831000000,-909000000,-2175000000,-2564000000,20475000000,10000000,14837000000,-1084000000,640000000,-21579000000,-5979000000,113000000,-27889000000,0,2779000000,11772000000,8993000000,15831000000,-909000000,14922000000,https://www.sec.gov/Archives/edgar/data/858877/000085887719000012/0000858877-19-000012-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887719000012/csco-2019727x10k.htm
2018-07-31,CSCO,USD,0000858877,2018-09-06,2018-09-06 17:14:48,2018,FY,110000000,2192000000,900000000,1576000000,9344000000,-269000000,-244000000,504000000,9353000000,-456000000,13666000000,-834000000,-2979000000,-14552000000,33643000000,46000000,15324000000,-8000000000,623000000,-18250000000,-5968000000,-169000000,-31764000000,0,-2774000000,8934000000,11708000000,13666000000,-834000000,12832000000,https://www.sec.gov/Archives/edgar/data/858877/000085887718000011/0000858877-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887718000011/csco-2018728x10k.htm
2017-07-31,CSCO,USD,0000858877,2017-09-07,2017-09-07 17:18:41,2017,FY,9609000000,2286000000,-124000000,1526000000,586000000,756000000,-394000000,311000000,-87000000,-7000000,13876000000,-964000000,-3324000000,-42924000000,41173000000,46000000,-5993000000,5326000000,708000000,-4304000000,-5511000000,-25000000,-3806000000,0,4077000000,11708000000,7631000000,13876000000,-964000000,12912000000,https://www.sec.gov/Archives/edgar/data/858877/000085887717000016/0000858877-17-000016-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887717000016/csco-2017729x10k.htm
2016-07-31,CSCO,USD,0000858877,2016-09-08,2016-09-08 17:12:13,2016,FY,10739000000,2150000000,-194000000,1458000000,-128000000,-404000000,315000000,-65000000,26000000,-455000000,13570000000,-1146000000,-2789000000,-47016000000,42984000000,-150000000,-8117000000,3111000000,1127000000,-4466000000,-4750000000,279000000,-4699000000,0,754000000,7631000000,6877000000,13570000000,-1146000000,12424000000,https://www.sec.gov/Archives/edgar/data/858877/000085887716000117/0000858877-16-000117-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887716000117/csco-2016730x10k.htm
