holder,shares,dateReported,change
STATE OF WISCONSIN INVESTMENT BOARD,99984,2025-09-30,-3651
abrdn plc,97507,2025-09-30,-1040
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,97193,2025-09-30,4876
"Chevy Chase Trust Holdings, LLC",96170,2025-09-30,-2735
South Dakota Investment Council,93716,2025-09-30,-2854
HITE Hedge Asset Management LLC,93388,2025-09-30,47914
"Vantage Investment Partners, LLC",91349,2025-09-30,8165
BANK OF NOVA SCOTIA,91198,2025-09-30,72562
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,90660,2025-09-30,-17282
Treasurer of the State of North Carolina,88830,2025-09-30,-247
"Banco Santander, S.A.",88608,2025-09-30,2595
Mitsubishi UFJ Trust & Banking Corp,88019,2025-09-30,-1704
GUGGENHEIM CAPITAL LLC,87570,2025-09-30,1536
GABELLI FUNDS LLC,87565,2025-09-30,80
"HighTower Advisors, LLC",84262,2025-09-30,-34295
Woodline Partners LP,83162,2025-09-30,-90226
Ninety One UK Ltd,83064,2025-09-30,83064
"VAN DEN BERG MANAGEMENT I, INC",83045,2025-09-30,946
CIBC Asset Management Inc,82632,2025-09-30,33
"Asset Management One Co., Ltd.",80997,2025-09-30,990
Janney Montgomery Scott LLC,79260,2025-09-30,-14190
FineMark National Bank & Trust,79125,2025-09-30,39575
WESBANCO BANK INC,78503,2025-09-30,-4602
TORONTO DOMINION BANK,77901,2025-09-30,-11989
Utah Retirement Systems,77735,2025-09-30,0
CREDIT AGRICOLE S A,77261,2025-09-30,77261
CIBC WORLD MARKET INC.,77063,2025-09-30,898
"RPG Investment Advisory, LLC",74579,2025-09-30,-353
NOMURA ASSET MANAGEMENT CO LTD,74292,2025-09-30,-491
"Colony Group, LLC",73028,2025-09-30,889
"ADVISOR GROUP HOLDINGS, INC.",71904,2025-09-30,128
Integrated Wealth Concepts LLC,71341,2025-09-30,9532
Stephens Investment Management Group LLC,70857,2025-09-30,-1074
Quantinno Capital Management LP,70762,2025-09-30,21051
Wealthfront Advisers LLC,70758,2025-09-30,-5697
Cetera Investment Advisers,70579,2025-09-30,10386
COMERICA BANK,70456,2025-09-30,299
"Kingsview Wealth Management, LLC",70107,2025-09-30,1741
"Goehring & Rozencwajg Associates, LLC",69832,2025-09-30,155
Korea Investment CORP,69812,2025-09-30,-11501
VAN ECK ASSOCIATES CORP,67416,2025-09-30,6774
STATE OF MICHIGAN RETIREMENT SYSTEM,67063,2025-09-30,0
KLP KAPITALFORVALTNING AS,66900,2025-09-30,-700
JENNISON ASSOCIATES LLC,66456,2025-09-30,-32728
HANCOCK WHITNEY CORP,66447,2025-09-30,-2442
Pictet Asset Management Holding SA,64435,2025-09-30,-943
FRANKLIN RESOURCES INC,64046,2025-09-30,3450
State of New Jersey Common Pension Fund D,63828,2025-09-30,748
CI INVESTMENTS INC.,63114,2025-09-30,-4625
"Signal Advisors Wealth, LLC",62615,2025-09-30,21071
"Steward Partners Investment Advisory, LLC",62491,2025-09-30,-3233
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,62292,2025-09-30,650
MARATHON CAPITAL MANAGEMENT,61580,2025-09-30,891
"Corigliano Investment Advisers, LLC",61500,2025-09-30,43206
"Leeward Investments, LLC - MA",61005,2025-09-30,-2203
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",60994,2025-09-30,1640
"EverSource Wealth Advisors, LLC",60985,2025-09-30,15716
Assenagon Asset Management S.A.,60370,2025-09-30,-22319
"State of Tennessee, Treasury Department",60324,2025-09-30,0
AXA Investment Managers S.A.,59855,2025-09-30,59855
"Resona Asset Management Co.,Ltd.",58997,2025-09-30,-3942
OPPENHEIMER ASSET MANAGEMENT INC.,58364,2025-09-30,586
"NISA INVESTMENT ADVISORS, LLC",58192,2025-09-30,210
DAVIDSON INVESTMENT ADVISORS,57585,2025-09-30,-174
Arizona State Retirement System,55460,2025-09-30,-397
"HANTZ FINANCIAL SERVICES, INC.",55309,2025-09-30,-5674
Creative Planning,54490,2025-09-30,1036
"Baker Avenue Asset Management, LP",54080,2025-09-30,3887
"PNC FINANCIAL SERVICES GROUP, INC.",53486,2025-09-30,-309
Daiwa Securities Group Inc.,53140,2025-09-30,2928
F/M Investments LLC,52733,2025-09-30,-17473
OSSIAM,50256,2025-09-30,50222
"Aventail Capital Group, LP",50146,2025-09-30,0
Verdence Capital Advisors LLC,50000,2025-09-30,541
"RMB Capital Management, LLC",49563,2025-09-30,-12582
Neuberger Berman Group LLC,49492,2025-09-30,-2587
Guinness Asset Management LTD,48316,2025-09-30,1688
WORLDQUANT MILLENNIUM ADVISORS LLC,47993,2025-09-30,47993
"Energy Income Partners, LLC",47960,2025-09-30,1312
Czech National Bank,47790,2025-09-30,2084
WOODMONT INVESTMENT COUNSEL LLC,47317,2025-09-30,3802
"MetLife Investment Management, LLC",46727,2025-09-30,-977
"COMMONWEALTH EQUITY SERVICES, LLC",46027,2025-09-30,-3960
PHILADELPHIA TRUST CO,45708,2025-09-30,3108
Oak Harvest Investment Services,45387,2025-09-30,2420
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,45186,2025-09-30,-674
MONTGOMERY INVESTMENT MANAGEMENT INC,44194,2025-09-30,0
"Stanley Capital Management, LLC",44000,2025-09-30,-12000
CENTRAL TRUST Co,43583,2025-09-30,-963
Cerity Partners LLC,42906,2025-09-30,-8198
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,42741,2025-09-30,0
Citizens Business Bank,42040,2025-09-30,482
PINNACLE ASSOCIATES LTD,41576,2025-09-30,-2714
"Atria Investments, Inc",41309,2025-09-30,-2115
PUBLIC SECTOR PENSION INVESTMENT BOARD,40596,2025-09-30,2079
KENNEDY CAPITAL MANAGEMENT LLC,40512,2025-09-30,-7426
MOODY NATIONAL BANK TRUST DIVISION,40250,2025-09-30,39
VOYA INVESTMENT MANAGEMENT LLC,40199,2025-09-30,-12078
Retirement Systems of Alabama,40139,2025-09-30,15
THRIVENT FINANCIAL FOR LUTHERANS,39766,2025-09-30,4340
BI Asset Management Fondsmaeglerselskab A/S,39520,2025-09-30,-10681
"Asio Capital, LLC",38681,2025-09-30,2282
IFM Investors Pty Ltd,38669,2025-09-30,-6106
DnB Asset Management AS,37769,2025-09-30,-156533
"Pensionmark Financial Group, LLC",37545,2025-09-30,9477
DekaBank Deutsche Girozentrale,37390,2025-09-30,0
"CI Private Wealth, LLC",36835,2025-09-30,14537
"Private Advisor Group, LLC",36632,2025-09-30,4018
AMALGAMATED BANK,35812,2025-09-30,-468
MOTCO,35723,2025-09-30,1249
"ADAMS NATURAL RESOURCES FUND, INC.",35500,2025-09-30,-400
"Reliant Investment Management, LLC",35193,2025-09-30,257
"Uniplan Investment Counsel, Inc.",34993,2025-09-30,-353
"Vanguard Personalized Indexing Management, LLC",34799,2025-09-30,-565
"Fisher Asset Management, LLC",34400,2025-09-30,-1210
WESTWOOD HOLDINGS GROUP INC,33588,2025-09-30,1807
iA Global Asset Management Inc.,33518,2025-09-30,1155
"Kestra Advisory Services, LLC",33175,2025-09-30,10628
BEDDOW CAPITAL MANAGEMENT INC,32960,2025-09-30,5085
"PRESCOTT GROUP CAPITAL MANAGEMENT, L.L.C.",32504,2025-09-30,0
"Moran Wealth Management, LLC",32477,2025-09-30,4337
"NewEdge Advisors, LLC",32464,2025-09-30,-7926
AE Wealth Management LLC,32240,2025-09-30,2912
Sterling Capital Management LLC,31808,2025-09-30,-13541
"Interval Partners, LP",31091,2025-09-30,3778
Louisiana State Employees Retirement System,31000,2025-09-30,-300
CAZ INVESTMENTS LP,30992,2025-09-30,30992
TECTONIC ADVISORS LLC,30900,2025-09-30,-706
Concorde Financial Corp,30811,2025-09-30,-5692
Police & Firemen's Retirement System of New Jersey,30709,2025-09-30,1961
CAPTRUST FINANCIAL ADVISORS,30540,2025-09-30,-2257
QSM Asset Management Ltd,30500,2025-09-30,30500
"SevenBridge Financial Group, LLC",30212,2025-09-30,1867
D.A. DAVIDSON & CO.,30158,2025-09-30,4247
Security National Bank,30106,2025-09-30,1155
"BOKF, NA",30034,2025-09-30,-4808
ADVENT CAPITAL MANAGEMENT /DE/,30000,2025-09-30,5000
"Rakuten Investment Management, Inc.",29991,2025-09-30,29991
"Qsemble Capital Management, LP",29985,2025-09-30,29985
"Cambridge Investment Research Advisors, Inc.",29797,2025-09-30,-3977
EFG Asset Management (Americas) Corp.,29773,2025-09-30,1983
WEDGE CAPITAL MANAGEMENT L L P/NC,29528,2025-09-30,-10564
"Biondo Investment Advisors, LLC",29483,2025-09-30,408
"TCG Advisory Services, LLC",29094,2025-09-30,-6661
Man Group plc,29061,2025-09-30,-26110
PROFUND ADVISORS LLC,28565,2025-09-30,-651
GREENWOOD CAPITAL ASSOCIATES LLC,28332,2025-09-30,312
USS Investment Management Ltd,28190,2025-09-30,0
"McGowan Group Asset Management, Inc.",28070,2025-09-30,-473
"Inspire Investing, LLC",27905,2025-09-30,-16741
"Advisors Asset Management, Inc.",27584,2025-09-30,324
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,27295,2025-09-30,-2782
Shorepoint Capital Partners LLC,27228,2025-09-30,27228
Diversified Trust Co,26675,2025-09-30,-1796
"Pathstone Holdings, LLC",26654,2025-09-30,-2593
"EAGLE ROCK INVESTMENT COMPANY, LLC",26595,2025-09-30,-5113
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,26298,2025-09-30,-1418
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,26051,2025-09-30,-137
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",25672,2025-09-30,-1275
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,25597,2025-09-30,112
US BANCORP \DE\,25447,2025-09-30,1383
"Second Line Capital, LLC",25405,2025-09-30,4714
EULAV Asset Management,25000,2025-09-30,-27000
"CROWN ADVISORS MANAGEMENT, INC.",25000,2025-09-30,0
"XPONANCE, INC.",24652,2025-09-30,-1407
Larson Financial Group LLC,24497,2025-09-30,2161
PARK NATIONAL CORP /OH/,24446,2025-09-30,-23274
"Ambassador Advisors, LLC",24334,2025-09-30,-251
"SG Americas Securities, LLC",24164,2025-09-30,16090
"Gibraltar Capital Management, Inc.",24159,2025-09-30,-640
"Mariner, LLC",24005,2025-09-30,-29115
"Lighthouse Investment Partners, LLC",24000,2025-09-30,-33528
BENEDICT FINANCIAL ADVISORS INC,23652,2025-09-30,372
Canada Post Corp Registered Pension Plan,23385,2025-09-30,20290
"Capital Analysts, LLC",22997,2025-09-30,294
Regal Investment Advisors LLC,22919,2025-09-30,2192
"Sumitomo Mitsui DS Asset Management Company, Ltd",22829,2025-09-30,428
"Stratos Wealth Partners, LTD.",22670,2025-09-30,-364
UniSuper Management Pty Ltd,22669,2025-09-30,3811
B. Metzler seel. Sohn & Co. AG,22513,2025-09-30,0
SHELTON CAPITAL MANAGEMENT,22008,2025-09-30,-12256
DOHENY ASSET MANAGEMENT /CA,21830,2025-09-30,-60
NOMURA HOLDINGS INC,21695,2025-09-30,-14532
MERIDIAN MANAGEMENT CO,21614,2025-09-30,-425
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,21432,2025-09-30,5301
"YOUSIF CAPITAL MANAGEMENT, LLC",21367,2025-09-30,-1205
Pallas Capital Advisors LLC,21363,2025-09-30,1496
"Ensign Peak Advisors, Inc",21096,2025-09-30,-30309
Silvant Capital Management LLC,21087,2025-09-30,-1994
"Teamwork Financial Advisors, LLC",20973,2025-09-30,-12313
Davidson Capital Management Inc.,20931,2025-09-30,153
REGIONS FINANCIAL CORP,20709,2025-09-30,-486
AGF MANAGEMENT LTD,20671,2025-09-30,3405
Siemens Fonds Invest GmbH,20591,2025-09-30,2985
"State of Alaska, Department of Revenue",20568,2025-09-30,-480
NORDEA INVESTMENT MANAGEMENT AB,20468,2025-09-30,2130
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,20412,2025-09-30,-1047
"MML INVESTORS SERVICES, LLC",20350,2025-09-30,-1946
MACKENZIE FINANCIAL CORP,20194,2025-09-30,-226
SCOTIA CAPITAL INC.,19719,2025-09-30,68
"Norinchukin Bank, The",19601,2025-09-30,-63
"Clear Harbor Asset Management, LLC",19490,2025-09-30,-144
SYSTEMATIC FINANCIAL MANAGEMENT LP,19281,2025-09-30,-110
"Stanley-Laman Group, Ltd.",19023,2025-09-30,-545
"WILEY BROS.-AINTREE CAPITAL, LLC",18750,2025-09-30,688
Jain Global LLC,18586,2025-09-30,18586
"Kovack Advisors, Inc.",18449,2025-09-30,6849
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",18411,2025-09-30,-3646
PFG Advisors,18309,2025-09-30,2183
"Advisory Services Network, LLC",18254,2025-09-30,2843
BUCKHEAD CAPITAL MANAGEMENT LLC,18184,2025-09-30,1915
SILVERCREST ASSET MANAGEMENT GROUP LLC,18146,2025-09-30,-405
MCCARTER PRIVATE WEALTH SERVICES LLC,18019,2025-09-30,3505
"Harvest Fund Management Co., Ltd",17969,2025-09-30,1179
"LRI Investments, LLC",17643,2025-09-30,99
"KESTRA PRIVATE WEALTH SERVICES, LLC",17564,2025-09-30,86
VIKING FUND MANAGEMENT LLC,17000,2025-09-30,0
MAI Capital Management,16984,2025-09-30,895
"CreativeOne Wealth, LLC",16932,2025-09-30,1900
FIRST NATIONAL TRUST CO,16858,2025-09-30,18
Candriam S.C.A.,16679,2025-09-30,1408
KEYBANK NATIONAL ASSOCIATION/OH,16106,2025-09-30,-278
FIRST NATIONAL BANK OF OMAHA,15985,2025-09-30,15985
Unison Advisors LLC,15939,2025-09-30,114
"GUARDIAN WEALTH ADVISORS, LLC / NC",15929,2025-09-30,979
Brookwood Investment Group LLC,15902,2025-09-30,15902
"Comprehensive Financial Consultants Institutional, Inc.",15825,2025-09-30,775
"Americana Partners, LLC",15706,2025-09-30,706
"Jump Financial, LLC",15699,2025-09-30,-1047
Lakewood Asset Management LLC,15667,2025-09-30,444
"First National Advisers, LLC",15634,2025-09-30,164
"Toroso Investments, LLC",14715,2025-09-30,4606
"Parallel Advisors, LLC",14652,2025-09-30,291
MARIETTA INVESTMENT PARTNERS LLC,14578,2025-09-30,15
SPIRIT OF AMERICA MANAGEMENT CORP/NY,14300,2025-09-30,-5500
"Townsend & Associates, Inc",14255,2025-09-30,6
"Waterloo Capital, L.P.",14167,2025-09-30,197
"CULLEN INVESTMENT GROUP, LTD.",14141,2025-09-30,1171
Allianz Asset Management GmbH,14074,2025-09-30,-7085
Point72 Europe (London) LLP,13920,2025-09-30,-140728
BENJAMIN EDWARDS INC,13868,2025-09-30,717
MIZUHO SECURITIES USA LLC,13705,2025-09-30,781
"Savant Capital, LLC",13685,2025-09-30,-1493
JANUS HENDERSON GROUP PLC,13530,2025-09-30,-43516
"Edgestream Partners, L.P.",13315,2025-09-30,13315
"Gotham Asset Management, LLC",13288,2025-09-30,-3707
MGO ONE SEVEN LLC,13063,2025-09-30,9738
Westerkirk Capital Inc.,12900,2025-09-30,0
M&T BANK CORP,12871,2025-09-30,-2740
PARADIGM ASSET MANAGEMENT CO LLC,12800,2025-09-30,0
COMMERZBANK AKTIENGESELLSCHAFT /FI,12673,2025-09-30,8877
"Ellis Investment Partners, LLC",12664,2025-09-30,-93
ROTHSCHILD INVESTMENT LLC,12647,2025-09-30,-351
GREEN SQUARE CAPITAL ADVISORS LLC,12599,2025-09-30,0
PRUDENTIAL PLC,12402,2025-09-30,8593
Hodges Capital Management Inc.,12291,2025-09-30,-3535
Summit Global Investments,12262,2025-09-30,-3080
JONES FINANCIAL COMPANIES LLLP,12208,2025-09-30,870
Venture Visionary Partners LLC,12026,2025-09-30,-28
"Systematic Alpha Investments, LLC",12013,2025-09-30,0
Kentucky Retirement Systems,11972,2025-09-30,-113
Argent Trust Co,11887,2025-09-30,-771
CASTLEARK MANAGEMENT LLC,11855,2025-09-30,0
Brookstone Capital Management,11835,2025-09-30,-575
Recurrent Investment Advisors LLC,11756,2025-09-30,0
INTECH INVESTMENT MANAGEMENT LLC,11729,2025-09-30,-7267
Park Place Capital Corp,11622,2025-09-30,179
"Roberts Wealth Advisors, LLC",11595,2025-09-30,308
"Horizon Investments, LLC",11578,2025-09-30,5779
"JANE STREET GROUP, LLC",11453,2025-09-30,-2433
"CALIBER WEALTH MANAGEMENT, LLC / KS",11424,2025-09-30,-399
"Ameritas Investment Partners, Inc.",11370,2025-09-30,34
WoodTrust Financial Corp,11350,2025-09-30,11350
"Hunter Perkins Capital Management, LLC",11258,2025-09-30,-887
"GeoSphere Capital Management, LLC",11250,2025-09-30,-11250
"Brinker Capital Investments, LLC",11223,2025-09-30,-407
"Lido Advisors, LLC",11198,2025-09-30,643
"Lord & Richards Wealth Management, LLC",11112,2025-09-30,1255
Sippican Capital Advisors,11006,2025-09-30,-35
HARTFORD INVESTMENT MANAGEMENT CO,11003,2025-09-30,-216
"Patten Group, Inc.",10909,2025-09-30,2875
Robeco Institutional Asset Management B.V.,10831,2025-09-30,-29686
MERCER GLOBAL ADVISORS INC /ADV,10759,2025-09-30,-612
BRIGHTON JONES LLC,10720,2025-09-30,6715
"Polaris Capital Management, LLC",10670,2025-09-30,0
"SCP Investment, LP",10608,2025-09-30,3800
"Metis Global Partners, LLC",10594,2025-09-30,450
"Partnership Wealth Management, LLC",10576,2025-09-30,0
"Holt Capital Advisors, L.L.C. dba Holt Capital Partners, L.P.",10435,2025-09-30,115
Prospera Financial Services Inc,10334,2025-09-30,5187
EQUITABLE TRUST CO,10030,2025-09-30,73
"J.W. COLE ADVISORS, INC.",10026,2025-09-30,-412
"Oakworth Capital, Inc.",9948,2025-09-30,1288
Laffer Tengler Investments,9871,2025-09-30,-4922
FIFTH THIRD BANCORP,9802,2025-09-30,156
"EVENTIDE ASSET MANAGEMENT, LLC",9725,2025-09-30,751
"Aspire Private Capital, LLC",9702,2025-09-30,302
"Vident Advisory, LLC",9641,2025-09-30,2249
"Insight Wealth Partners, LLC",9536,2025-09-30,0
"CWM, LLC",9525,2025-09-30,-2645
"Requisite Capital Management, LLC",9453,2025-09-30,265
"New Age Alpha Advisors, LLC",9380,2025-09-30,-990
"Summit Trail Advisors, LLC",9285,2025-09-30,9285
Maryland State Retirement & Pension System,9268,2025-09-30,0
"Allspring Global Investments Holdings, LLC",9256,2025-09-30,-362
"CENTAURUS FINANCIAL, INC.",9184,2025-09-30,977
Gulf International Bank (UK) Ltd,9172,2025-09-30,-287
"NATIONS FINANCIAL GROUP INC, /IA/ /ADV",9152,2025-09-30,57
"Hershey Financial Advisers, LLC",9130,2025-09-30,9130
COMMERCE BANK,9049,2025-09-30,-800
TOWER BRIDGE ADVISORS,8965,2025-09-30,-645
"SECURIAN ASSET MANAGEMENT, INC",8943,2025-09-30,-777
Investment Management Corp of Ontario,8936,2025-09-30,4212
Simmons Bank,8850,2025-09-30,-137
iSAM Funds (UK) Ltd,8828,2025-09-30,8828
"Ascent Group, LLC",8827,2025-09-30,8827
Fielder Capital Group LLC,8758,2025-09-30,84
Peterson Wealth Services,8744,2025-09-30,-19517
"Dynasty Wealth Management, LLC",8720,2025-09-30,-5467
"Baird Financial Group, Inc.",8708,2025-09-30,-269989
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",8704,2025-09-30,96
"TFR Capital, LLC.",8603,2025-09-30,-50
"Baldwin Investment Management, LLC",8479,2025-09-30,-24
"Sovereign's Capital Management, LLC",8465,2025-09-30,52
"SAGESPRING WEALTH PARTNERS, LLC",8442,2025-09-30,-171
